date_level,population,stock number,total portion
20170609_1-999,"11,351","1,658,437",0.41
"20170609_1,000-5,000","5,724","11,942,653",3.00
"20170609_5,001-10,000","1,018","7,058,439",1.77
"20170609_10,001-15,000",392,"4,612,237",1.15
"20170609_15,001-20,000",171,"2,935,480",0.73
"20170609_20,001-30,000",194,"4,655,407",1.17
"20170609_30,001-40,000",77,"2,652,983",0.66
"20170609_40,001-50,000",55,"2,473,877",0.62
"20170609_50,001-100,000",98,"6,812,591",1.71
"20170609_100,001-200,000",41,"5,866,277",1.47
"20170609_200,001-400,000",25,"7,316,440",1.83
"20170609_400,001-600,000",6,"2,909,994",0.73
"20170609_600,001-800,000",3,"2,078,782",0.52
"20170609_800,001-1,000,000",7,"6,219,268",1.56
"20170609_1,000,001以上",41,"328,625,261",82.60
20170603_1-999,"11,366","1,659,645",0.41
"20170603_1,000-5,000","5,715","11,928,683",2.99
"20170603_5,001-10,000","1,018","7,073,626",1.77
"20170603_10,001-15,000",398,"4,681,013",1.17
"20170603_15,001-20,000",165,"2,828,839",0.71
"20170603_20,001-30,000",192,"4,597,407",1.15
"20170603_30,001-40,000",77,"2,654,983",0.66
"20170603_40,001-50,000",51,"2,296,963",0.57
"20170603_50,001-100,000",103,"7,173,901",1.80
"20170603_100,001-200,000",40,"5,689,169",1.43
"20170603_200,001-400,000",25,"7,326,440",1.84
"20170603_400,001-600,000",6,"2,909,994",0.73
"20170603_600,001-800,000",3,"2,108,782",0.53
"20170603_800,001-1,000,000",7,"6,214,268",1.56
"20170603_1,000,001以上",41,"328,674,413",82.61
20170526_1-999,"11,360","1,659,177",0.41
"20170526_1,000-5,000","5,656","11,792,565",2.96
"20170526_5,001-10,000","1,023","7,093,534",1.78
"20170526_10,001-15,000",392,"4,610,668",1.15
"20170526_15,001-20,000",167,"2,859,350",0.71
"20170526_20,001-30,000",193,"4,599,072",1.15
"20170526_30,001-40,000",77,"2,641,632",0.66
"20170526_40,001-50,000",53,"2,398,954",0.60
"20170526_50,001-100,000",101,"7,031,000",1.76
"20170526_100,001-200,000",41,"5,839,169",1.46
"20170526_200,001-400,000",26,"7,613,440",1.91
"20170526_400,001-600,000",7,"3,395,745",0.85
"20170526_600,001-800,000",2,"1,387,031",0.34
