date_level,population,stock number,total portion
20170616_1-999,"103,595","22,523,410",0.23
"20170616_1,000-5,000","160,289","382,266,009",3.97
"20170616_5,001-10,000","47,692","374,733,545",3.89
"20170616_10,001-15,000","16,933","210,520,824",2.18
"20170616_15,001-20,000","11,884","220,812,772",2.29
"20170616_20,001-30,000","10,508","267,210,119",2.77
"20170616_30,001-40,000","5,087","182,011,570",1.89
"20170616_40,001-50,000","3,679","172,028,644",1.78
"20170616_50,001-100,000","6,286","458,479,287",4.76
"20170616_100,001-200,000","2,687","383,860,407",3.98
"20170616_200,001-400,000","1,205","343,156,723",3.56
"20170616_400,001-600,000",378,"187,452,953",1.94
"20170616_600,001-800,000",170,"118,341,985",1.22
"20170616_800,001-1,000,000",124,"112,845,496",1.17
"20170616_1,000,001以上",614,"6,188,001,371",64.29
20170609_1-999,"103,675","22,543,372",0.23
"20170609_1,000-5,000","160,384","382,271,657",3.97
"20170609_5,001-10,000","47,678","374,536,874",3.89
"20170609_10,001-15,000","16,883","209,837,250",2.18
"20170609_15,001-20,000","11,879","220,734,168",2.29
"20170609_20,001-30,000","10,517","267,364,898",2.77
"20170609_30,001-40,000","5,086","182,040,743",1.89
"20170609_40,001-50,000","3,652","170,673,465",1.77
"20170609_50,001-100,000","6,243","456,252,394",4.74
"20170609_100,001-200,000","2,691","384,522,847",3.99
"20170609_200,001-400,000","1,205","343,821,263",3.57
"20170609_400,001-600,000",380,"188,174,739",1.95
"20170609_600,001-800,000",170,"118,578,569",1.23
"20170609_800,001-1,000,000",124,"112,936,496",1.17
"20170609_1,000,001以上",615,"6,189,956,380",64.31
20170603_1-999,"103,730","22,561,152",0.23
"20170603_1,000-5,000","161,063","384,334,908",3.99
"20170603_5,001-10,000","47,988","377,012,987",3.91
"20170603_10,001-15,000","17,035","211,843,034",2.2
"20170603_15,001-20,000","12,064","224,157,867",2.32
"20170603_20,001-30,000","10,617","270,153,998",2.8
"20170603_30,001-40,000","5,182","185,451,845",1.92
"20170603_40,001-50,000","3,695","172,712,088",1.79
"20170603_50,001-100,000","6,321","461,404,165",4.79
"20170603_100,001-200,000","2,767","395,858,091",4.11
"20170603_200,001-400,000","1,223","348,654,972",3.62
"20170603_400,001-600,000",381,"188,953,444",1.96
"20170603_600,001-800,000",169,"117,603,984",1.22
"20170603_800,001-1,000,000",138,"126,074,933",1.3
"20170603_1,000,001以上",613,"6,137,467,647",63.77
20170526_1-999,"103,849","22,599,928",0.23
"20170526_1,000-5,000","160,830","383,713,597",3.98
"20170526_5,001-10,000","47,877","375,945,474",3.9
"20170526_10,001-15,000","16,994","211,272,806",2.19
"20170526_15,001-20,000","11,991","222,712,478",2.31
"20170526_20,001-30,000","10,571","268,992,403",2.79
"20170526_30,001-40,000","5,167","184,940,832",1.92
"20170526_40,001-50,000","3,674","171,725,841",1.78
"20170526_50,001-100,000","6,258","456,285,635",4.74
"20170526_100,001-200,000","2,738","392,298,453",4.07
"20170526_200,001-400,000","1,204","342,794,404",3.56
"20170526_400,001-600,000",379,"187,704,784",1.95
"20170526_600,001-800,000",162,"112,619,777",1.17
"20170526_800,001-1,000,000",140,"127,757,694",1.32
"20170526_1,000,001以上",616,"6,162,881,009",64.03
20170519_1-999,"103,966","22,633,824",0.23
"20170519_1,000-5,000","161,008","384,355,119",3.99
"20170519_5,001-10,000","47,966","376,524,189",3.91
"20170519_10,001-15,000","17,010","211,444,005",2.19
"20170519_15,001-20,000","12,036","223,509,415",2.32
"20170519_20,001-30,000","10,625","270,352,193",2.8
"20170519_30,001-40,000","5,194","186,018,917",1.93
"20170519_40,001-50,000","3,715","173,540,682",1.8
"20170519_50,001-100,000","6,269","457,525,266",4.75
"20170519_100,001-200,000","2,742","391,305,760",4.06
"20170519_200,001-400,000","1,225","349,159,413",3.62
"20170519_400,001-600,000",374,"185,939,173",1.93
"20170519_600,001-800,000",165,"115,260,463",1.19
"20170519_800,001-1,000,000",141,"128,038,358",1.33
"20170519_1,000,001以上",620,"6,148,638,338",63.88
20170512_1-999,"104,101","22,672,016",0.23
"20170512_1,000-5,000","160,304","382,280,185",3.97
"20170512_5,001-10,000","47,580","372,928,107",3.87
"20170512_10,001-15,000","16,966","210,832,850",2.19
"20170512_15,001-20,000","11,918","221,315,453",2.29
"20170512_20,001-30,000","10,540","268,025,519",2.78
"20170512_30,001-40,000","5,132","183,546,360",1.9
"20170512_40,001-50,000","3,669","171,313,868",1.78
"20170512_50,001-100,000","6,211","453,714,888",4.71
"20170512_100,001-200,000","2,725","388,866,568",4.04
"20170512_200,001-400,000","1,220","348,527,009",3.62
"20170512_400,001-600,000",361,"178,427,091",1.85
"20170512_600,001-800,000",167,"116,781,356",1.21
"20170512_800,001-1,000,000",138,"125,635,066",1.3
"20170512_1,000,001以上",613,"6,179,378,779",64.2
20170505_1-999,"104,428","22,747,471",0.23
"20170505_1,000-5,000","158,522","376,327,138",3.91
"20170505_5,001-10,000","46,321","362,305,190",3.76
"20170505_10,001-15,000","16,555","205,369,979",2.13
"20170505_15,001-20,000","11,493","213,231,858",2.21
"20170505_20,001-30,000","10,165","258,174,064",2.68
"20170505_30,001-40,000","4,890","174,546,963",1.81
"20170505_40,001-50,000","3,532","164,623,136",1.71
"20170505_50,001-100,000","5,968","435,767,045",4.52
"20170505_100,001-200,000","2,563","364,872,265",3.79
"20170505_200,001-400,000","1,165","332,601,888",3.45
"20170505_400,001-600,000",336,"166,529,484",1.73
"20170505_600,001-800,000",162,"112,262,797",1.16
"20170505_800,001-1,000,000",130,"118,201,066",1.22
"20170505_1,000,001以上",617,"6,316,684,771",65.63
20170428_1-999,"104,571","22,779,799",0.23
"20170428_1,000-5,000","157,185","372,645,011",3.87
"20170428_5,001-10,000","45,720","356,772,149",3.7
"20170428_10,001-15,000","16,444","203,868,820",2.11
"20170428_15,001-20,000","11,261","208,694,164",2.16
"20170428_20,001-30,000","9,986","253,245,216",2.63
"20170428_30,001-40,000","4,816","171,714,612",1.78
"20170428_40,001-50,000","3,443","160,412,117",1.66
"20170428_50,001-100,000","5,801","422,434,956",4.38
"20170428_100,001-200,000","2,485","353,592,685",3.67
"20170428_200,001-400,000","1,134","322,511,470",3.35
"20170428_400,001-600,000",329,"162,951,615",1.69
"20170428_600,001-800,000",165,"114,123,374",1.18
"20170428_800,001-1,000,000",126,"114,359,125",1.18
"20170428_1,000,001以上",612,"6,384,140,002",66.33
20170421_1-999,"104,643","22,803,436",0.23
"20170421_1,000-5,000","157,209","372,564,210",3.87
"20170421_5,001-10,000","45,738","356,778,234",3.7
"20170421_10,001-15,000","16,384","203,059,492",2.1
"20170421_15,001-20,000","11,223","207,919,261",2.16
"20170421_20,001-30,000","9,942","252,111,903",2.61
"20170421_30,001-40,000","4,796","170,916,406",1.77
"20170421_40,001-50,000","3,413","158,957,004",1.65
"20170421_50,001-100,000","5,749","418,664,434",4.35
"20170421_100,001-200,000","2,471","351,749,894",3.65
"20170421_200,001-400,000","1,103","313,968,176",3.26
"20170421_400,001-600,000",329,"162,788,089",1.69
"20170421_600,001-800,000",154,"106,570,535",1.1
"20170421_800,001-1,000,000",129,"117,142,125",1.21
"20170421_1,000,001以上",611,"6,408,251,916",66.58
20170414_1-999,"104,598","22,814,572",0.23
"20170414_1,000-5,000","158,108","375,191,655",3.89
"20170414_5,001-10,000","46,086","359,954,899",3.74
