date_level,population,stock number,total portion
20170609_1-999,808,"139,254",0.13
"20170609_1,000-5,000","4,973","9,573,927",9.04
"20170609_5,001-10,000",704,"5,705,397",5.38
"20170609_10,001-15,000",224,"2,803,863",2.64
"20170609_15,001-20,000",161,"2,985,228",2.81
"20170609_20,001-30,000",155,"3,909,449",3.69
"20170609_30,001-40,000",63,"2,233,646",2.10
"20170609_40,001-50,000",53,"2,430,486",2.29
"20170609_50,001-100,000",96,"6,937,829",6.55
"20170609_100,001-200,000",68,"9,422,360",8.90
"20170609_200,001-400,000",28,"7,936,034",7.49
"20170609_400,001-600,000",11,"5,197,174",4.90
"20170609_600,001-800,000",3,"2,045,298",1.93
"20170609_800,001-1,000,000",5,"4,305,044",4.06
"20170609_1,000,001以上",10,"40,243,011",38.01
20170603_1-999,800,"135,539",0.12
"20170603_1,000-5,000","4,638","9,216,757",8.70
"20170603_5,001-10,000",731,"5,890,942",5.56
"20170603_10,001-15,000",222,"2,753,325",2.60
"20170603_15,001-20,000",158,"2,936,886",2.77
"20170603_20,001-30,000",160,"4,007,715",3.78
"20170603_30,001-40,000",71,"2,480,826",2.34
"20170603_40,001-50,000",48,"2,204,651",2.08
"20170603_50,001-100,000",92,"6,659,438",6.29
"20170603_100,001-200,000",76,"10,552,412",9.96
"20170603_200,001-400,000",25,"6,942,982",6.55
"20170603_400,001-600,000",12,"5,521,174",5.21
"20170603_600,001-800,000",3,"2,045,298",1.93
"20170603_800,001-1,000,000",5,"4,262,044",4.02
"20170603_1,000,001以上",10,"40,258,011",38.02
20170526_1-999,810,"139,524",0.13
"20170526_1,000-5,000","4,614","9,089,579",8.58
"20170526_5,001-10,000",697,"5,635,124",5.32
"20170526_10,001-15,000",215,"2,642,106",2.49
"20170526_15,001-20,000",163,"3,009,975",2.84
"20170526_20,001-30,000",153,"3,853,688",3.64
"20170526_30,001-40,000",69,"2,397,287",2.26
"20170526_40,001-50,000",48,"2,204,769",2.08
"20170526_50,001-100,000",94,"6,710,953",6.33
"20170526_100,001-200,000",67,"9,290,248",8.77
"20170526_200,001-400,000",35,"9,720,202",9.18
"20170526_400,001-600,000",9,"4,191,174",3.95
"20170526_600,001-800,000",4,"2,735,298",2.58
"20170526_800,001-1,000,000",6,"5,329,062",5.03
"20170526_1,000,001以上",9,"38,919,011",36.76
20170519_1-999,810,"140,393",0.13
"20170519_1,000-5,000","4,371","8,581,030",8.10
"20170519_5,001-10,000",642,"5,105,504",4.82
"20170519_10,001-15,000",210,"2,581,090",2.43
"20170519_15,001-20,000",149,"2,741,548",2.58
"20170519_20,001-30,000",141,"3,501,716",3.30
"20170519_30,001-40,000",72,"2,492,163",2.35
"20170519_40,001-50,000",54,"2,460,200",2.32
"20170519_50,001-100,000",93,"6,671,197",6.30
"20170519_100,001-200,000",63,"8,641,179",8.16
"20170519_200,001-400,000",31,"8,800,592",8.31
"20170519_400,001-600,000",10,"4,724,784",4.46
"20170519_600,001-800,000",7,"4,646,298",4.38
"20170519_800,001-1,000,000",4,"3,493,294",3.29
"20170519_1,000,001以上",11,"41,287,012",38.99
20170512_1-999,813,"143,720",0.13
"20170512_1,000-5,000","4,359","8,334,196",7.87
"20170512_5,001-10,000",620,"4,941,133",4.66
"20170512_10,001-15,000",218,"2,716,947",2.56
"20170512_15,001-20,000",153,"2,813,514",2.65
"20170512_20,001-30,000",142,"3,526,749",3.33
"20170512_30,001-40,000",66,"2,303,638",2.17
"20170512_40,001-50,000",50,"2,275,418",2.14
"20170512_50,001-100,000",97,"7,024,261",6.63
"20170512_100,001-200,000",64,"8,937,558",8.44
"20170512_200,001-400,000",35,"9,851,592",9.30
