date_level,population,stock number,total portion
20170609_1-999,"2,252","218,565",0.28
"20170609_1,000-5,000","1,056","2,441,843",3.19
"20170609_5,001-10,000",256,"2,093,922",2.74
"20170609_10,001-15,000",86,"1,132,151",1.48
"20170609_15,001-20,000",79,"1,483,576",1.94
"20170609_20,001-30,000",58,"1,508,390",1.97
"20170609_30,001-40,000",41,"1,491,580",1.95
"20170609_40,001-50,000",29,"1,343,865",1.75
"20170609_50,001-100,000",56,"4,060,488",5.31
"20170609_100,001-200,000",35,"5,125,454",6.71
"20170609_200,001-400,000",18,"5,173,001",6.77
"20170609_400,001-600,000",10,"4,817,654",6.30
"20170609_600,001-800,000",7,"4,763,410",6.23
"20170609_800,001-1,000,000",2,"1,659,000",2.17
"20170609_1,000,001以上",12,"39,060,101",51.14
20170603_1-999,"2,256","219,677",0.28
"20170603_1,000-5,000","1,072","2,465,091",3.22
"20170603_5,001-10,000",266,"2,189,922",2.86
"20170603_10,001-15,000",83,"1,093,791",1.43
"20170603_15,001-20,000",76,"1,427,576",1.86
"20170603_20,001-30,000",62,"1,613,390",2.11
"20170603_30,001-40,000",39,"1,398,580",1.83
"20170603_40,001-50,000",30,"1,400,865",1.83
"20170603_50,001-100,000",57,"4,127,488",5.40
"20170603_100,001-200,000",37,"5,417,454",7.09
"20170603_200,001-400,000",16,"4,721,001",6.18
"20170603_400,001-600,000",10,"4,817,654",6.30
"20170603_600,001-800,000",7,"4,763,410",6.23
"20170603_800,001-1,000,000",2,"1,659,000",2.17
"20170603_1,000,001以上",12,"39,058,101",51.14
20170526_1-999,"2,258","219,957",0.28
"20170526_1,000-5,000","1,061","2,487,811",3.25
"20170526_5,001-10,000",256,"2,101,922",2.75
"20170526_10,001-15,000",86,"1,127,791",1.47
"20170526_15,001-20,000",67,"1,260,576",1.65
"20170526_20,001-30,000",65,"1,685,390",2.20
"20170526_30,001-40,000",41,"1,484,580",1.94
"20170526_40,001-50,000",30,"1,405,865",1.84
"20170526_50,001-100,000",59,"4,225,488",5.53
"20170526_100,001-200,000",37,"5,407,454",7.08
"20170526_200,001-400,000",16,"4,650,001",6.08
"20170526_400,001-600,000",10,"4,840,654",6.33
"20170526_600,001-800,000",7,"4,763,410",6.23
"20170526_800,001-1,000,000",2,"1,669,000",2.18
"20170526_1,000,001以上",12,"39,043,101",51.12
20170519_1-999,"2,260","219,022",0.28
"20170519_1,000-5,000","1,079","2,464,746",3.22
"20170519_5,001-10,000",252,"2,065,922",2.70
"20170519_10,001-15,000",80,"1,059,791",1.38
"20170519_15,001-20,000",74,"1,391,576",1.82
"20170519_20,001-30,000",57,"1,486,390",1.94
"20170519_30,001-40,000",47,"1,701,580",2.22
"20170519_40,001-50,000",30,"1,423,865",1.86
"20170519_50,001-100,000",57,"4,118,488",5.39
"20170519_100,001-200,000",40,"5,921,454",7.75
"20170519_200,001-400,000",15,"4,283,001",5.60
"20170519_400,001-600,000",11,"5,451,654",7.13
"20170519_600,001-800,000",6,"4,154,410",5.43
"20170519_800,001-1,000,000",2,"1,659,000",2.17
"20170519_1,000,001以上",12,"38,972,101",51.02
20170512_1-999,"2,254","219,814",0.28
"20170512_1,000-5,000","1,161","2,635,683",3.45
"20170512_5,001-10,000",258,"2,106,922",2.75
"20170512_10,001-15,000",79,"1,034,062",1.35
"20170512_15,001-20,000",72,"1,348,576",1.76
"20170512_20,001-30,000",63,"1,679,390",2.19
"20170512_30,001-40,000",48,"1,746,580",2.28
"20170512_40,001-50,000",26,"1,210,865",1.58
"20170512_50,001-100,000",59,"4,163,488",5.45
"20170512_100,001-200,000",42,"6,124,454",8.01
"20170512_200,001-400,000",12,"3,551,001",4.64
"20170512_400,001-600,000",12,"5,861,654",7.67
"20170512_600,001-800,000",6,"4,154,410",5.43
"20170512_800,001-1,000,000",2,"1,659,000",2.17
"20170512_1,000,001以上",12,"38,877,101",50.90
20170505_1-999,"2,248","217,934",0.28
"20170505_1,000-5,000","1,182","2,726,668",3.57
"20170505_5,001-10,000",271,"2,203,728",2.88
"20170505_10,001-15,000",83,"1,085,942",1.42
"20170505_15,001-20,000",74,"1,394,176",1.82
"20170505_20,001-30,000",59,"1,546,790",2.02
"20170505_30,001-40,000",43,"1,534,869",2.00
"20170505_40,001-50,000",26,"1,213,865",1.58
"20170505_50,001-100,000",63,"4,600,488",6.02
"20170505_100,001-200,000",37,"5,372,374",7.03
"20170505_200,001-400,000",10,"2,843,001",3.72
"20170505_400,001-600,000",13,"6,621,654",8.67
"20170505_600,001-800,000",4,"2,959,410",3.87
"20170505_800,001-1,000,000",3,"2,487,000",3.25
"20170505_1,000,001以上",11,"39,565,101",51.80
20170428_1-999,"2,250","218,522",0.29
"20170428_1,000-5,000","1,175","2,672,569",3.60
"20170428_5,001-10,000",251,"2,050,528",2.76
"20170428_10,001-15,000",75,"976,062",1.31
"20170428_15,001-20,000",73,"1,366,176",1.84
"20170428_20,001-30,000",59,"1,519,790",2.04
"20170428_30,001-40,000",44,"1,579,580",2.13
"20170428_40,001-50,000",20,"943,865",1.27
"20170428_50,001-100,000",65,"4,748,488",6.40
"20170428_100,001-200,000",36,"5,231,254",7.05
"20170428_200,001-400,000",11,"3,242,001",4.37
"20170428_400,001-600,000",12,"6,062,654",8.17
"20170428_600,001-800,000",5,"3,699,410",4.98
"20170428_800,001-1,000,000",3,"2,487,000",3.35
"20170428_1,000,001以上",11,"37,352,101",50.37
20170421_1-999,"2,246","219,142",0.29
"20170421_1,000-5,000","1,214","2,877,660",3.88
"20170421_5,001-10,000",282,"2,314,922",3.12
"20170421_10,001-15,000",85,"1,108,062",1.49
"20170421_15,001-20,000",91,"1,714,176",2.31
"20170421_20,001-30,000",59,"1,514,396",2.04
"20170421_30,001-40,000",48,"1,738,869",2.34
"20170421_40,001-50,000",21,"972,865",1.31
"20170421_50,001-100,000",58,"4,188,488",5.64
"20170421_100,001-200,000",40,"5,689,454",7.67
"20170421_200,001-400,000",14,"3,897,801",5.25
"20170421_400,001-600,000",11,"5,532,654",7.46
"20170421_600,001-800,000",5,"3,709,410",5.00
"20170421_800,001-1,000,000",3,"2,487,000",3.35
"20170421_1,000,001以上",10,"36,185,101",48.79
20170414_1-999,"2,239","218,497",0.29
"20170414_1,000-5,000","1,277","3,028,025",4.08
"20170414_5,001-10,000",303,"2,483,922",3.34
"20170414_10,001-15,000",87,"1,145,342",1.54
"20170414_15,001-20,000",94,"1,768,176",2.38
"20170414_20,001-30,000",64,"1,687,790",2.27
"20170414_30,001-40,000",51,"1,851,475",2.49
"20170414_40,001-50,000",19,"891,865",1.20
"20170414_50,001-100,000",62,"4,387,488",5.91
"20170414_100,001-200,000",42,"5,955,454",8.03
"20170414_200,001-400,000",12,"3,405,801",4.59
"20170414_400,001-600,000",10,"4,971,654",6.70
"20170414_600,001-800,000",5,"3,687,410",4.97
"20170414_800,001-1,000,000",3,"2,487,000",3.35
"20170414_1,000,001以上",10,"36,180,101",48.79
20170407_1-999,"2,237","218,409",0.29
"20170407_1,000-5,000","1,306","3,125,113",4.21
"20170407_5,001-10,000",309,"2,545,922",3.43
"20170407_10,001-15,000",90,"1,185,062",1.59
"20170407_15,001-20,000",96,"1,804,456",2.43
"20170407_20,001-30,000",67,"1,766,790",2.38
"20170407_30,001-40,000",52,"1,873,475",2.52
"20170407_40,001-50,000",27,"1,274,865",1.71
"20170407_50,001-100,000",61,"4,283,488",5.77
"20170407_100,001-200,000",38,"5,554,454",7.49
"20170407_200,001-400,000",12,"3,507,801",4.73
"20170407_400,001-600,000",10,"4,808,654",6.48
"20170407_600,001-800,000",6,"4,414,410",5.95
"20170407_800,001-1,000,000",2,"1,679,000",2.26
"20170407_1,000,001以上",10,"36,108,101",48.69
20170331_1-999,"2,240","218,007",0.29
"20170331_1,000-5,000","1,326","3,178,113",4.28
"20170331_5,001-10,000",308,"2,533,322",3.41
"20170331_10,001-15,000",93,"1,219,062",1.64
"20170331_15,001-20,000",98,"1,846,456",2.49
"20170331_20,001-30,000",65,"1,713,790",2.31
"20170331_30,001-40,000",54,"1,946,477",2.62
"20170331_40,001-50,000",26,"1,221,865",1.64
"20170331_50,001-100,000",61,"4,329,488",5.83
"20170331_100,001-200,000",38,"5,556,454",7.49
"20170331_200,001-400,000",13,"3,873,161",5.22
"20170331_400,001-600,000",9,"4,354,654",5.87
"20170331_600,001-800,000",6,"4,372,410",5.89
"20170331_800,001-1,000,000",2,"1,679,000",2.26
"20170331_1,000,001以上",10,"36,107,741",48.69
20170324_1-999,"2,238","218,007",0.29
"20170324_1,000-5,000","1,354","3,241,113",4.37
"20170324_5,001-10,000",324,"2,665,322",3.59
"20170324_10,001-15,000",94,"1,234,062",1.66
"20170324_15,001-20,000",100,"1,884,456",2.54
"20170324_20,001-30,000",67,"1,762,398",2.37
"20170324_30,001-40,000",51,"1,855,869",2.50
