date_level,population,stock number,total portion
20170609_1-999,"9,483","617,219",0.40
"20170609_1,000-5,000","4,210","10,278,043",6.75
"20170609_5,001-10,000","1,117","9,327,614",6.13
"20170609_10,001-15,000",380,"4,906,023",3.22
"20170609_15,001-20,000",272,"5,167,973",3.39
"20170609_20,001-30,000",243,"6,438,743",4.23
"20170609_30,001-40,000",116,"4,237,380",2.78
"20170609_40,001-50,000",102,"4,789,057",3.14
"20170609_50,001-100,000",137,"10,114,467",6.65
"20170609_100,001-200,000",66,"9,449,148",6.21
"20170609_200,001-400,000",29,"7,940,347",5.22
"20170609_400,001-600,000",10,"4,743,576",3.11
"20170609_600,001-800,000",7,"4,956,944",3.25
"20170609_800,001-1,000,000",3,"2,755,403",1.81
"20170609_1,000,001以上",14,"66,345,199",43.62
20170603_1-999,"9,490","619,145",0.40
"20170603_1,000-5,000","4,248","10,374,954",6.82
"20170603_5,001-10,000","1,120","9,369,739",6.16
"20170603_10,001-15,000",379,"4,891,274",3.21
"20170603_15,001-20,000",275,"5,224,973",3.43
"20170603_20,001-30,000",242,"6,402,743",4.21
"20170603_30,001-40,000",119,"4,342,776",2.85
"20170603_40,001-50,000",105,"4,939,057",3.24
"20170603_50,001-100,000",138,"10,215,467",6.71
"20170603_100,001-200,000",65,"9,258,148",6.08
"20170603_200,001-400,000",29,"7,804,347",5.13
"20170603_400,001-600,000",10,"4,696,576",3.08
"20170603_600,001-800,000",7,"4,915,944",3.23
"20170603_800,001-1,000,000",3,"2,755,403",1.81
"20170603_1,000,001以上",14,"66,256,590",43.57
20170526_1-999,"9,494","621,765",0.40
"20170526_1,000-5,000","4,240","10,346,203",6.80
"20170526_5,001-10,000","1,118","9,342,884",6.14
"20170526_10,001-15,000",383,"4,953,976",3.25
"20170526_15,001-20,000",276,"5,247,973",3.45
"20170526_20,001-30,000",238,"6,302,743",4.14
"20170526_30,001-40,000",118,"4,314,520",2.83
"20170526_40,001-50,000",104,"4,906,057",3.22
"20170526_50,001-100,000",141,"10,403,467",6.84
"20170526_100,001-200,000",68,"9,732,148",6.39
"20170526_200,001-400,000",28,"7,465,347",4.90
"20170526_400,001-600,000",10,"4,652,576",3.05
"20170526_600,001-800,000",7,"4,930,944",3.24
"20170526_800,001-1,000,000",3,"2,749,403",1.80
"20170526_1,000,001以上",14,"66,097,130",43.46
20170519_1-999,"9,500","624,262",0.41
"20170519_1,000-5,000","4,256","10,405,571",6.84
"20170519_5,001-10,000","1,119","9,351,884",6.14
"20170519_10,001-15,000",379,"4,904,976",3.22
"20170519_15,001-20,000",282,"5,351,346",3.51
"20170519_20,001-30,000",241,"6,384,743",4.19
"20170519_30,001-40,000",110,"4,026,543",2.64
"20170519_40,001-50,000",105,"4,958,796",3.26
"20170519_50,001-100,000",142,"10,557,467",6.94
"20170519_100,001-200,000",66,"9,457,148",6.21
"20170519_200,001-400,000",29,"7,716,347",5.07
"20170519_400,001-600,000",10,"4,625,576",3.04
"20170519_600,001-800,000",7,"4,961,944",3.26
"20170519_800,001-1,000,000",3,"2,749,403",1.80
"20170519_1,000,001以上",14,"65,991,130",43.39
20170512_1-999,"9,495","624,337",0.41
"20170512_1,000-5,000","4,279","10,474,026",6.88
"20170512_5,001-10,000","1,130","9,442,744",6.20
"20170512_10,001-15,000",376,"4,865,860",3.19
"20170512_15,001-20,000",281,"5,350,973",3.51
"20170512_20,001-30,000",244,"6,455,842",4.24
"20170512_30,001-40,000",106,"3,871,543",2.54
"20170512_40,001-50,000",110,"5,187,796",3.41
"20170512_50,001-100,000",140,"10,474,467",6.88
"20170512_100,001-200,000",65,"9,325,148",6.13
"20170512_200,001-400,000",30,"8,028,347",5.27
"20170512_400,001-600,000",11,"5,062,576",3.32
"20170512_600,001-800,000",6,"4,278,944",2.81
"20170512_800,001-1,000,000",3,"2,749,403",1.80
"20170512_1,000,001以上",14,"65,875,130",43.31
20170505_1-999,"9,505","626,037",0.41
"20170505_1,000-5,000","4,323","10,534,425",6.92
"20170505_5,001-10,000","1,150","9,609,628",6.31
"20170505_10,001-15,000",371,"4,786,976",3.14
"20170505_15,001-20,000",290,"5,518,973",3.62
"20170505_20,001-30,000",236,"6,272,743",4.12
"20170505_30,001-40,000",107,"3,909,543",2.57
"20170505_40,001-50,000",108,"5,101,796",3.35
"20170505_50,001-100,000",140,"10,373,467",6.82
"20170505_100,001-200,000",66,"9,458,148",6.21
"20170505_200,001-400,000",31,"8,341,347",5.48
"20170505_400,001-600,000",10,"4,717,576",3.10
"20170505_600,001-800,000",6,"4,272,944",2.80
"20170505_800,001-1,000,000",3,"2,743,403",1.80
"20170505_1,000,001以上",14,"65,800,130",43.27
20170428_1-999,"9,498","627,242",0.41
"20170428_1,000-5,000","4,362","10,626,306",6.98
"20170428_5,001-10,000","1,150","9,617,844",6.32
"20170428_10,001-15,000",372,"4,799,065",3.15
"20170428_15,001-20,000",285,"5,415,973",3.56
"20170428_20,001-30,000",242,"6,394,553",4.20
"20170428_30,001-40,000",115,"4,188,757",2.75
"20170428_40,001-50,000",101,"4,770,177",3.13
"20170428_50,001-100,000",143,"10,621,671",6.98
"20170428_100,001-200,000",66,"9,524,148",6.26
"20170428_200,001-400,000",27,"7,286,347",4.79
"20170428_400,001-600,000",10,"4,524,576",2.97
"20170428_600,001-800,000",6,"4,302,944",2.82
"20170428_800,001-1,000,000",4,"3,617,403",2.37
"20170428_1,000,001以上",14,"65,750,130",43.23
20170421_1-999,"9,468","628,680",0.41
"20170421_1,000-5,000","4,377","10,690,481",7.03
"20170421_5,001-10,000","1,151","9,630,774",6.33
"20170421_10,001-15,000",372,"4,805,201",3.15
"20170421_15,001-20,000",291,"5,519,294",3.62
"20170421_20,001-30,000",244,"6,443,525",4.23
"20170421_30,001-40,000",113,"4,108,339",2.70
"20170421_40,001-50,000",98,"4,622,177",3.03
"20170421_50,001-100,000",141,"10,479,117",6.89
"20170421_100,001-200,000",64,"8,983,148",5.90
"20170421_200,001-400,000",33,"8,825,347",5.80
"20170421_400,001-600,000",8,"3,722,576",2.44
"20170421_600,001-800,000",6,"4,238,944",2.78
"20170421_800,001-1,000,000",4,"3,629,403",2.38
"20170421_1,000,001以上",14,"65,740,130",43.23
20170414_1-999,"9,420","629,451",0.41
"20170414_1,000-5,000","4,351","10,648,154",7.00
"20170414_5,001-10,000","1,142","9,545,959",6.27
"20170414_10,001-15,000",375,"4,843,572",3.18
"20170414_15,001-20,000",287,"5,440,294",3.57
"20170414_20,001-30,000",247,"6,499,525",4.27
"20170414_30,001-40,000",114,"4,159,640",2.73
"20170414_40,001-50,000",103,"4,852,876",3.19
"20170414_50,001-100,000",144,"10,677,117",7.02
"20170414_100,001-200,000",63,"8,894,148",5.84
"20170414_200,001-400,000",33,"8,831,347",5.80
"20170414_400,001-600,000",7,"3,220,576",2.11
"20170414_600,001-800,000",5,"3,605,944",2.37
"20170414_800,001-1,000,000",5,"4,478,403",2.94
"20170414_1,000,001以上",14,"65,740,130",43.23
20170407_1-999,"9,097","630,542",0.41
"20170407_1,000-5,000","4,163","10,111,312",6.64
"20170407_5,001-10,000","1,100","9,181,109",6.03
"20170407_10,001-15,000",359,"4,634,383",3.04
"20170407_15,001-20,000",273,"5,175,180",3.40
"20170407_20,001-30,000",239,"6,351,888",4.17
"20170407_30,001-40,000",114,"4,154,784",2.73
"20170407_40,001-50,000",94,"4,431,177",2.91
"20170407_50,001-100,000",145,"10,627,874",6.98
"20170407_100,001-200,000",56,"7,953,487",5.23
"20170407_200,001-400,000",38,"10,421,347",6.85
"20170407_400,001-600,000",8,"3,576,576",2.35
"20170407_600,001-800,000",6,"4,371,944",2.87
"20170407_800,001-1,000,000",4,"3,550,403",2.33
"20170407_1,000,001以上",15,"66,895,130",43.99
20170331_1-999,"8,986","629,003",0.41
"20170331_1,000-5,000","4,208","10,252,605",6.74
"20170331_5,001-10,000","1,104","9,210,579",6.05
"20170331_10,001-15,000",369,"4,768,692",3.13
"20170331_15,001-20,000",271,"5,132,973",3.37
"20170331_20,001-30,000",240,"6,353,562",4.17
"20170331_30,001-40,000",121,"4,418,165",2.90
"20170331_40,001-50,000",97,"4,556,796",2.99
"20170331_50,001-100,000",151,"11,092,874",7.29
"20170331_100,001-200,000",60,"8,510,487",5.59
"20170331_200,001-400,000",36,"9,626,347",6.33
"20170331_400,001-600,000",7,"3,132,576",2.05
"20170331_600,001-800,000",7,"4,981,944",3.27
"20170331_800,001-1,000,000",4,"3,645,403",2.39
"20170331_1,000,001以上",14,"65,755,130",43.24
20170324_1-999,"8,790","630,987",0.41
"20170324_1,000-5,000","4,118","10,034,725",6.59
"20170324_5,001-10,000","1,113","9,252,250",6.08
"20170324_10,001-15,000",360,"4,667,692",3.06
"20170324_15,001-20,000",266,"5,043,198",3.31
"20170324_20,001-30,000",241,"6,368,562",4.18
"20170324_30,001-40,000",120,"4,359,165",2.86
"20170324_40,001-50,000",94,"4,404,796",2.89
"20170324_50,001-100,000",153,"11,331,874",7.45
"20170324_100,001-200,000",60,"8,640,487",5.68
"20170324_200,001-400,000",33,"8,603,347",5.65
"20170324_400,001-600,000",11,"4,962,576",3.26
"20170324_600,001-800,000",6,"4,287,944",2.81
"20170324_800,001-1,000,000",4,"3,715,403",2.44
"20170324_1,000,001以上",14,"65,764,130",43.24
20170317_1-999,"8,632","630,591",0.41
"20170317_1,000-5,000","4,131","10,076,340",6.62
"20170317_5,001-10,000","1,118","9,291,446",6.11
"20170317_10,001-15,000",357,"4,615,748",3.03
"20170317_15,001-20,000",273,"5,173,199",3.40
"20170317_20,001-30,000",245,"6,488,525",4.26
"20170317_30,001-40,000",118,"4,292,821",2.82
"20170317_40,001-50,000",96,"4,509,177",2.96
"20170317_50,001-100,000",153,"11,542,874",7.59
"20170317_100,001-200,000",59,"8,640,487",5.68
"20170317_200,001-400,000",32,"8,467,347",5.56
"20170317_400,001-600,000",10,"4,490,576",2.95
"20170317_600,001-800,000",6,"4,337,944",2.85
"20170317_800,001-1,000,000",3,"2,728,403",1.79
"20170317_1,000,001以上",15,"66,781,658",43.91
20170310_1-999,"8,359","631,727",0.41
"20170310_1,000-5,000","4,139","10,079,848",6.62
"20170310_5,001-10,000","1,136","9,428,406",6.20
"20170310_10,001-15,000",357,"4,621,145",3.03
"20170310_15,001-20,000",282,"5,348,198",3.51
"20170310_20,001-30,000",248,"6,587,525",4.33
"20170310_30,001-40,000",115,"4,186,165",2.75
"20170310_40,001-50,000",97,"4,560,833",2.99
"20170310_50,001-100,000",152,"11,375,227",7.48
"20170310_100,001-200,000",61,"8,770,134",5.76
"20170310_200,001-400,000",31,"8,033,347",5.28
"20170310_400,001-600,000",10,"4,529,576",2.97
"20170310_600,001-800,000",5,"3,537,944",2.32
"20170310_800,001-1,000,000",4,"3,578,403",2.35
"20170310_1,000,001以上",15,"66,798,658",43.92
20170303_1-999,"8,248","633,361",0.41
"20170303_1,000-5,000","4,157","10,129,443",6.66
"20170303_5,001-10,000","1,135","9,447,406",6.21
"20170303_10,001-15,000",362,"4,701,412",3.09
"20170303_15,001-20,000",283,"5,375,198",3.53
"20170303_20,001-30,000",247,"6,570,525",4.32
"20170303_30,001-40,000",115,"4,180,669",2.74
"20170303_40,001-50,000",96,"4,513,177",2.96
"20170303_50,001-100,000",147,"10,915,883",7.17
"20170303_100,001-200,000",63,"8,921,134",5.86
"20170303_200,001-400,000",30,"7,843,347",5.15
"20170303_400,001-600,000",11,"4,942,576",3.25
"20170303_600,001-800,000",5,"3,537,944",2.32
"20170303_800,001-1,000,000",4,"3,578,403",2.35
"20170303_1,000,001以上",15,"66,776,658",43.91
20170224_1-999,"8,181","634,112",0.41
"20170224_1,000-5,000","4,157","10,146,701",6.67
"20170224_5,001-10,000","1,129","9,386,406",6.17
"20170224_10,001-15,000",361,"4,672,749",3.07
"20170224_15,001-20,000",292,"5,546,852",3.64
"20170224_20,001-30,000",246,"6,539,525",4.30
"20170224_30,001-40,000",118,"4,292,669",2.82
"20170224_40,001-50,000",97,"4,560,177",2.99
"20170224_50,001-100,000",146,"10,853,883",7.13
"20170224_100,001-200,000",62,"8,821,134",5.80
"20170224_200,001-400,000",30,"7,844,347",5.15
"20170224_400,001-600,000",11,"4,912,576",3.23
"20170224_600,001-800,000",5,"3,537,944",2.32
"20170224_800,001-1,000,000",5,"4,569,403",3.00
"20170224_1,000,001以上",13,"65,748,658",43.23
20170218_1-999,"8,069","635,025",0.41
"20170218_1,000-5,000","4,154","10,110,900",6.64
"20170218_5,001-10,000","1,114","9,252,531",6.08
"20170218_10,001-15,000",357,"4,615,692",3.03
"20170218_15,001-20,000",291,"5,544,672",3.64
"20170218_20,001-30,000",248,"6,578,525",4.32
"20170218_30,001-40,000",109,"3,980,669",2.61
"20170218_40,001-50,000",98,"4,614,177",3.03
"20170218_50,001-100,000",146,"10,844,679",7.13
"20170218_100,001-200,000",61,"8,595,338",5.65
"20170218_200,001-400,000",33,"8,681,347",5.70
"20170218_400,001-600,000",9,"4,045,576",2.66
"20170218_600,001-800,000",6,"4,167,944",2.74
"20170218_800,001-1,000,000",4,"3,578,403",2.35
"20170218_1,000,001以上",14,"66,821,658",43.94
20170210_1-999,"7,984","636,679",0.41
"20170210_1,000-5,000","4,152","10,102,360",6.64
"20170210_5,001-10,000","1,114","9,252,054",6.08
"20170210_10,001-15,000",359,"4,643,118",3.05
"20170210_15,001-20,000",293,"5,595,545",3.67
"20170210_20,001-30,000",249,"6,574,547",4.32
"20170210_30,001-40,000",109,"3,977,348",2.61
"20170210_40,001-50,000",90,"4,218,336",2.77
