date_level,population,stock number,total portion
20170616_1-999,"5,173","785,302",0.28
"20170616_1,000-5,000","10,707","21,016,758",7.59
"20170616_5,001-10,000","1,581","12,074,585",4.36
"20170616_10,001-15,000",486,"5,989,039",2.16
"20170616_15,001-20,000",288,"5,364,273",1.93
"20170616_20,001-30,000",249,"6,286,505",2.27
"20170616_30,001-40,000",110,"3,917,847",1.41
"20170616_40,001-50,000",73,"3,383,851",1.22
"20170616_50,001-100,000",153,"10,863,957",3.92
"20170616_100,001-200,000",112,"15,500,950",5.59
"20170616_200,001-400,000",66,"18,625,293",6.72
"20170616_400,001-600,000",31,"15,629,626",5.64
"20170616_600,001-800,000",17,"11,822,722",4.27
"20170616_800,001-1,000,000",5,"4,347,518",1.57
"20170616_1,000,001以上",45,"141,204,500",51.01
20170609_1-999,"5,187","788,984",0.28
"20170609_1,000-5,000","10,568","20,705,152",7.47
"20170609_5,001-10,000","1,555","11,899,221",4.29
"20170609_10,001-15,000",478,"5,870,187",2.12
"20170609_15,001-20,000",282,"5,240,233",1.89
"20170609_20,001-30,000",247,"6,258,343",2.26
"20170609_30,001-40,000",102,"3,642,689",1.31
"20170609_40,001-50,000",74,"3,434,064",1.24
"20170609_50,001-100,000",157,"11,084,531",4.0
"20170609_100,001-200,000",110,"15,141,923",5.47
"20170609_200,001-400,000",65,"18,478,793",6.67
"20170609_400,001-600,000",33,"16,558,866",5.98
"20170609_600,001-800,000",18,"12,448,722",4.49
"20170609_800,001-1,000,000",5,"4,347,518",1.57
"20170609_1,000,001以上",45,"140,913,500",50.9
20170603_1-999,"5,194","790,179",0.28
"20170603_1,000-5,000","10,472","20,500,830",7.4
"20170603_5,001-10,000","1,544","11,791,203",4.25
"20170603_10,001-15,000",473,"5,823,546",2.1
"20170603_15,001-20,000",276,"5,107,375",1.84
"20170603_20,001-30,000",240,"6,076,522",2.19
"20170603_30,001-40,000",104,"3,718,603",1.34
"20170603_40,001-50,000",75,"3,485,064",1.25
"20170603_50,001-100,000",151,"10,699,718",3.86
"20170603_100,001-200,000",110,"15,071,923",5.44
"20170603_200,001-400,000",65,"18,459,437",6.66
"20170603_400,001-600,000",31,"15,508,626",5.6
"20170603_600,001-800,000",19,"13,242,722",4.78
"20170603_800,001-1,000,000",9,"8,180,802",2.95
"20170603_1,000,001以上",43,"138,356,176",49.98
20170526_1-999,"5,193","791,224",0.28
"20170526_1,000-5,000","10,587","20,704,262",7.47
"20170526_5,001-10,000","1,560","11,875,389",4.29
"20170526_10,001-15,000",477,"5,868,311",2.11
"20170526_15,001-20,000",283,"5,249,315",1.89
"20170526_20,001-30,000",241,"6,106,582",2.2
"20170526_30,001-40,000",109,"3,895,792",1.4
"20170526_40,001-50,000",74,"3,428,064",1.23
"20170526_50,001-100,000",151,"10,685,931",3.86
"20170526_100,001-200,000",112,"15,479,500",5.59
"20170526_200,001-400,000",61,"17,406,737",6.28
"20170526_400,001-600,000",31,"15,381,852",5.55
"20170526_600,001-800,000",22,"15,367,358",5.55
"20170526_800,001-1,000,000",7,"6,259,056",2.26
"20170526_1,000,001以上",44,"138,313,353",49.96
20170519_1-999,"5,203","793,092",0.28
"20170519_1,000-5,000","10,389","20,326,906",7.34
"20170519_5,001-10,000","1,542","11,740,282",4.24
"20170519_10,001-15,000",463,"5,692,083",2.05
"20170519_15,001-20,000",275,"5,102,140",1.84
"20170519_20,001-30,000",233,"5,898,229",2.13
"20170519_30,001-40,000",109,"3,899,523",1.4
"20170519_40,001-50,000",73,"3,375,839",1.21
"20170519_50,001-100,000",148,"10,413,508",3.76
"20170519_100,001-200,000",111,"15,560,923",5.62
"20170519_200,001-400,000",62,"17,537,163",6.33
"20170519_400,001-600,000",32,"15,807,213",5.71
"20170519_600,001-800,000",23,"15,897,222",5.74
"20170519_800,001-1,000,000",4,"3,469,154",1.25
"20170519_1,000,001以上",47,"141,299,449",51.04
20170512_1-999,"5,210","795,823",0.28
"20170512_1,000-5,000","10,384","20,245,109",7.31
"20170512_5,001-10,000","1,538","11,705,849",4.22
"20170512_10,001-15,000",464,"5,712,232",2.06
"20170512_15,001-20,000",277,"5,134,140",1.85
"20170512_20,001-30,000",231,"5,844,292",2.11
"20170512_30,001-40,000",111,"3,990,523",1.44
"20170512_40,001-50,000",71,"3,294,839",1.19
"20170512_50,001-100,000",142,"10,013,931",3.61
"20170512_100,001-200,000",115,"16,140,500",5.83
"20170512_200,001-400,000",63,"17,990,091",6.49
"20170512_400,001-600,000",34,"16,965,500",6.12
"20170512_600,001-800,000",23,"15,804,509",5.7
"20170512_800,001-1,000,000",7,"6,129,881",2.21
"20170512_1,000,001以上",44,"137,045,507",49.5
20170505_1-999,"5,213","795,628",0.28
"20170505_1,000-5,000","10,445","20,405,735",7.37
"20170505_5,001-10,000","1,541","11,739,359",4.24
"20170505_10,001-15,000",474,"5,839,370",2.1
"20170505_15,001-20,000",266,"4,938,765",1.78
"20170505_20,001-30,000",241,"6,120,663",2.21
"20170505_30,001-40,000",113,"4,052,225",1.46
"20170505_40,001-50,000",74,"3,438,241",1.24
"20170505_50,001-100,000",146,"10,356,331",3.74
"20170505_100,001-200,000",113,"15,940,000",5.75
"20170505_200,001-400,000",63,"18,017,225",6.5
"20170505_400,001-600,000",35,"17,575,281",6.34
"20170505_600,001-800,000",25,"17,408,236",6.28
"20170505_800,001-1,000,000",7,"6,108,372",2.2
"20170505_1,000,001以上",42,"134,077,295",48.43
20170428_1-999,"5,214","794,772",0.28
"20170428_1,000-5,000","10,518","20,563,255",7.42
"20170428_5,001-10,000","1,559","11,893,460",4.29
"20170428_10,001-15,000",474,"5,834,370",2.1
"20170428_15,001-20,000",268,"4,984,765",1.8
"20170428_20,001-30,000",240,"6,096,663",2.2
"20170428_30,001-40,000",113,"4,052,225",1.46
"20170428_40,001-50,000",78,"3,622,241",1.3
"20170428_50,001-100,000",144,"10,234,408",3.69
"20170428_100,001-200,000",111,"15,655,150",5.65
"20170428_200,001-400,000",65,"18,495,271",6.68
"20170428_400,001-600,000",35,"17,405,235",6.28
"20170428_600,001-800,000",25,"17,134,236",6.18
"20170428_800,001-1,000,000",8,"6,905,008",2.49
"20170428_1,000,001以上",42,"133,141,667",48.09
20170421_1-999,"5,204","792,700",0.28
"20170421_1,000-5,000","10,714","20,916,502",7.55
"20170421_5,001-10,000","1,611","12,315,034",4.44
"20170421_10,001-15,000",484,"5,954,479",2.15
"20170421_15,001-20,000",272,"5,044,244",1.82
"20170421_20,001-30,000",241,"6,101,580",2.2
"20170421_30,001-40,000",117,"4,192,829",1.51
"20170421_40,001-50,000",74,"3,442,241",1.24
"20170421_50,001-100,000",148,"10,634,296",3.84
"20170421_100,001-200,000",110,"15,529,046",5.6
"20170421_200,001-400,000",62,"17,885,171",6.46
"20170421_400,001-600,000",34,"16,792,941",6.06
"20170421_600,001-800,000",26,"17,790,505",6.42
"20170421_800,001-1,000,000",10,"8,709,384",3.14
"20170421_1,000,001以上",41,"130,711,774",47.22
20170414_1-999,"5,212","790,598",0.28
"20170414_1,000-5,000","10,596","20,762,494",7.5
"20170414_5,001-10,000","1,600","12,270,930",4.43
"20170414_10,001-15,000",492,"6,050,615",2.18
"20170414_15,001-20,000",270,"5,014,524",1.81
"20170414_20,001-30,000",243,"6,165,940",2.22
"20170414_30,001-40,000",116,"4,160,829",1.5
"20170414_40,001-50,000",75,"3,470,241",1.25
"20170414_50,001-100,000",146,"10,472,316",3.78
"20170414_100,001-200,000",107,"15,088,232",5.45
"20170414_200,001-400,000",61,"17,249,965",6.23
"20170414_400,001-600,000",37,"18,121,305",6.54
