date_level,population,stock number,total portion
20170609_1-999,67,"14,618",0.00
"20170609_1,000-5,000","6,173","15,795,607",2.01
"20170609_5,001-10,000","2,550","21,360,518",2.72
"20170609_10,001-15,000","1,049","13,958,006",1.77
"20170609_15,001-20,000",977,"18,435,505",2.34
"20170609_20,001-30,000","1,018","26,898,140",3.42
"20170609_30,001-40,000",595,"21,833,000",2.78
"20170609_40,001-50,000",479,"22,540,000",2.87
"20170609_50,001-100,000",985,"72,132,604",9.18
"20170609_100,001-200,000",533,"76,553,185",9.75
"20170609_200,001-400,000",272,"76,881,000",9.79
"20170609_400,001-600,000",75,"37,349,000",4.75
"20170609_600,001-800,000",32,"22,676,000",2.88
"20170609_800,001-1,000,000",19,"17,582,000",2.23
"20170609_1,000,001以上",74,"340,948,817",43.43
20170603_1-999,67,"13,606",0.00
"20170603_1,000-5,000","6,365","16,379,219",1.93
"20170603_5,001-10,000","2,629","22,054,035",2.60
"20170603_10,001-15,000","1,069","14,253,706",1.68
"20170603_15,001-20,000",994,"18,775,633",2.21
"20170603_20,001-30,000","1,055","27,888,195",3.28
"20170603_30,001-40,000",623,"22,798,000",2.68
"20170603_40,001-50,000",497,"23,417,000",2.76
"20170603_50,001-100,000",980,"71,712,604",8.45
"20170603_100,001-200,000",553,"79,203,185",9.34
"20170603_200,001-400,000",276,"78,570,000",9.26
"20170603_400,001-600,000",76,"38,250,000",4.51
"20170603_600,001-800,000",27,"19,097,000",2.25
"20170603_800,001-1,000,000",20,"18,296,000",2.15
"20170603_1,000,001以上",83,"397,249,817",46.84
20170526_1-999,69,"15,045",0.00
"20170526_1,000-5,000","6,582","17,088,967",1.81
"20170526_5,001-10,000","2,811","23,497,285",2.50
"20170526_10,001-15,000","1,173","15,586,179",1.65
"20170526_15,001-20,000","1,066","20,099,000",2.14
"20170526_20,001-30,000","1,098","29,090,428",3.09
"20170526_30,001-40,000",676,"24,648,000",2.62
"20170526_40,001-50,000",516,"24,283,633",2.58
"20170526_50,001-100,000","1,056","77,362,754",8.23
"20170526_100,001-200,000",586,"84,794,185",9.03
"20170526_200,001-400,000",287,"80,922,000",8.61
"20170526_400,001-600,000",80,"39,523,000",4.20
"20170526_600,001-800,000",30,"21,053,000",2.24
"20170526_800,001-1,000,000",28,"25,746,000",2.74
"20170526_1,000,001以上",79,"455,258,524",48.48
20170526_差異數調整（說明4）, ,"-10,000",-0.00
20170519_1-999,69,"13,267",0.00
"20170519_1,000-5,000","7,435","19,586,900",1.99
"20170519_5,001-10,000","3,225","26,975,717",2.75
"20170519_10,001-15,000","1,323","17,521,506",1.78
"20170519_15,001-20,000","1,236","23,231,885",2.37
"20170519_20,001-30,000","1,283","33,872,536",3.45
"20170519_30,001-40,000",760,"27,737,000",2.83
"20170519_40,001-50,000",604,"28,423,633",2.90
"20170519_50,001-100,000","1,223","89,565,847",9.14
"20170519_100,001-200,000",672,"96,141,185",9.81
"20170519_200,001-400,000",322,"90,370,000",9.22
"20170519_400,001-600,000",89,"44,636,000",4.55
"20170519_600,001-800,000",31,"21,876,000",2.23
"20170519_800,001-1,000,000",37,"33,934,000",3.46
"20170519_1,000,001以上",86,"425,572,524",43.44
20170512_1-999,68,"12,267",0.00
"20170512_1,000-5,000","7,561","19,993,229",1.96
"20170512_5,001-10,000","3,272","27,424,286",2.69
"20170512_10,001-15,000","1,395","18,448,506",1.81
"20170512_15,001-20,000","1,271","23,933,000",2.35
"20170512_20,001-30,000","1,359","35,830,258",3.52
"20170512_30,001-40,000",802,"29,224,000",2.87
"20170512_40,001-50,000",605,"28,438,798",2.79
"20170512_50,001-100,000","1,282","93,781,356",9.22
"20170512_100,001-200,000",708,"102,345,185",10.06
"20170512_200,001-400,000",329,"92,111,000",9.06
"20170512_400,001-600,000",85,"42,431,000",4.17
"20170512_600,001-800,000",38,"26,936,000",2.64
"20170512_800,001-1,000,000",35,"32,391,000",3.18
"20170512_1,000,001以上",94,"443,158,115",43.59
20170505_1-999,70,"13,406",0.00
"20170505_1,000-5,000","7,729","20,392,458",2.03
"20170505_5,001-10,000","3,355","28,079,286",2.80
"20170505_10,001-15,000","1,416","18,739,506",1.86
"20170505_15,001-20,000","1,340","25,249,000",2.51
"20170505_20,001-30,000","1,356","35,808,901",3.57
"20170505_30,001-40,000",810,"29,514,154",2.94
"20170505_40,001-50,000",621,"29,234,633",2.91
"20170505_50,001-100,000","1,307","96,095,263",9.58
"20170505_100,001-200,000",740,"107,381,185",10.71
"20170505_200,001-400,000",330,"92,176,000",9.19
"20170505_400,001-600,000",93,"45,897,000",4.57
"20170505_600,001-800,000",36,"25,473,000",2.54
"20170505_800,001-1,000,000",31,"28,706,000",2.86
"20170505_1,000,001以上",96,"419,698,208",41.86
20170428_1-999,70,"12,786",0.00
"20170428_1,000-5,000","7,721","20,305,128",2.03
"20170428_5,001-10,000","3,336","27,920,236",2.79
"20170428_10,001-15,000","1,436","18,967,506",1.89
"20170428_15,001-20,000","1,318","24,831,797",2.48
"20170428_20,001-30,000","1,350","35,678,258",3.56
"20170428_30,001-40,000",807,"29,462,000",2.94
"20170428_40,001-50,000",613,"28,884,584",2.88
"20170428_50,001-100,000","1,289","94,702,497",9.47
"20170428_100,001-200,000",737,"106,922,000",10.69
"20170428_200,001-400,000",329,"92,550,000",9.25
"20170428_400,001-600,000",87,"43,173,000",4.31
"20170428_600,001-800,000",37,"26,314,000",2.63
"20170428_800,001-1,000,000",29,"26,843,000",2.68
"20170428_1,000,001以上",94,"423,391,208",42.34
20170421_1-999,70,"12,725",0.00
"20170421_1,000-5,000","7,780","20,432,778",2.04
"20170421_5,001-10,000","3,342","27,912,236",2.79
"20170421_10,001-15,000","1,479","19,538,506",1.95
"20170421_15,001-20,000","1,338","25,180,000",2.51
"20170421_20,001-30,000","1,358","35,913,901",3.59
"20170421_30,001-40,000",810,"29,533,840",2.95
"20170421_40,001-50,000",616,"28,987,309",2.89
"20170421_50,001-100,000","1,309","95,923,497",9.59
"20170421_100,001-200,000",750,"108,548,000",10.85
"20170421_200,001-400,000",328,"91,791,000",9.17
"20170421_400,001-600,000",98,"48,667,000",4.86
"20170421_600,001-800,000",33,"23,367,000",2.33
"20170421_800,001-1,000,000",33,"30,405,000",3.04
"20170421_1,000,001以上",94,"413,745,208",41.37
20170414_1-999,67,"11,880",0.00
"20170414_1,000-5,000","7,692","20,143,623",2.03
"20170414_5,001-10,000","3,325","27,859,235",2.80
"20170414_10,001-15,000","1,397","18,487,507",1.86
