date_level,population,stock number,total portion
20170609_1-999,"3,837","355,872",0.11
"20170609_1,000-5,000","5,229","11,275,680",3.51
"20170609_5,001-10,000","1,017","8,297,836",2.58
"20170609_10,001-15,000",264,"3,382,287",1.05
"20170609_15,001-20,000",205,"3,849,012",1.19
"20170609_20,001-30,000",170,"4,430,774",1.37
"20170609_30,001-40,000",80,"2,875,062",0.89
"20170609_40,001-50,000",43,"2,039,743",0.63
"20170609_50,001-100,000",117,"8,193,892",2.55
"20170609_100,001-200,000",60,"8,469,678",2.63
"20170609_200,001-400,000",28,"8,085,187",2.51
"20170609_400,001-600,000",9,"4,309,000",1.34
"20170609_600,001-800,000",9,"6,487,000",2.01
"20170609_800,001-1,000,000",6,"5,778,980",1.79
"20170609_1,000,001以上",12,"243,349,997",75.76
20170603_1-999,"3,837","355,375",0.11
"20170603_1,000-5,000","5,155","11,145,324",3.47
"20170603_5,001-10,000",983,"8,024,836",2.49
"20170603_10,001-15,000",256,"3,284,463",1.02
"20170603_15,001-20,000",197,"3,678,012",1.14
"20170603_20,001-30,000",158,"4,130,469",1.28
"20170603_30,001-40,000",75,"2,691,062",0.83
"20170603_40,001-50,000",46,"2,195,743",0.68
"20170603_50,001-100,000",113,"7,943,197",2.47
"20170603_100,001-200,000",62,"8,718,678",2.71
"20170603_200,001-400,000",29,"8,399,187",2.61
"20170603_400,001-600,000",8,"3,905,000",1.21
"20170603_600,001-800,000",8,"5,545,000",1.72
"20170603_800,001-1,000,000",7,"6,465,980",2.01
"20170603_1,000,001以上",13,"244,697,674",76.18
20170526_1-999,"3,830","354,570",0.11
"20170526_1,000-5,000","5,143","11,113,129",3.46
"20170526_5,001-10,000",961,"7,845,836",2.44
"20170526_10,001-15,000",256,"3,270,463",1.01
"20170526_15,001-20,000",191,"3,575,012",1.11
"20170526_20,001-30,000",156,"4,056,469",1.26
"20170526_30,001-40,000",78,"2,806,062",0.87
"20170526_40,001-50,000",47,"2,214,743",0.68
"20170526_50,001-100,000",110,"7,771,448",2.41
"20170526_100,001-200,000",64,"9,117,427",2.83
"20170526_200,001-400,000",27,"7,836,187",2.43
"20170526_400,001-600,000",9,"4,399,000",1.36
"20170526_600,001-800,000",9,"6,405,000",1.99
"20170526_800,001-1,000,000",6,"5,716,980",1.77
"20170526_1,000,001以上",13,"244,697,674",76.18
20170519_1-999,"3,833","352,587",0.10
"20170519_1,000-5,000","5,147","11,115,224",3.46
"20170519_5,001-10,000",947,"7,693,655",2.39
"20170519_10,001-15,000",257,"3,275,613",1.01
"20170519_15,001-20,000",187,"3,491,798",1.08
"20170519_20,001-30,000",153,"3,976,832",1.23
"20170519_30,001-40,000",82,"2,954,059",0.91
"20170519_40,001-50,000",43,"2,028,743",0.63
"20170519_50,001-100,000",111,"7,828,451",2.43
"20170519_100,001-200,000",63,"8,908,427",2.77
"20170519_200,001-400,000",28,"8,027,187",2.49
"20170519_400,001-600,000",7,"3,515,000",1.09
"20170519_600,001-800,000",8,"5,654,000",1.76
"20170519_800,001-1,000,000",6,"5,475,980",1.70
"20170519_1,000,001以上",15,"246,882,444",76.86
20170512_1-999,"3,833","350,730",0.10
"20170512_1,000-5,000","4,903","10,519,494",3.27
"20170512_5,001-10,000",914,"7,410,784",2.30
"20170512_10,001-15,000",254,"3,252,048",1.01
"20170512_15,001-20,000",181,"3,367,798",1.04
"20170512_20,001-30,000",149,"3,888,832",1.21
"20170512_30,001-40,000",77,"2,784,059",0.86
"20170512_40,001-50,000",46,"2,184,743",0.68
"20170512_50,001-100,000",102,"7,283,830",2.26
"20170512_100,001-200,000",64,"9,202,797",2.86
"20170512_200,001-400,000",28,"8,019,438",2.49
"20170512_400,001-600,000",7,"3,518,000",1.09
"20170512_600,001-800,000",7,"5,021,000",1.56
"20170512_800,001-1,000,000",8,"7,322,980",2.28
"20170512_1,000,001以上",15,"247,053,467",76.92
20170505_1-999,"3,828","348,823",0.10
"20170505_1,000-5,000","4,854","10,360,095",3.22
"20170505_5,001-10,000",919,"7,472,231",2.32
"20170505_10,001-15,000",256,"3,248,819",1.01
"20170505_15,001-20,000",179,"3,339,221",1.03
"20170505_20,001-30,000",142,"3,733,409",1.16
"20170505_30,001-40,000",78,"2,833,062",0.88
"20170505_40,001-50,000",44,"2,065,743",0.64
"20170505_50,001-100,000",99,"7,153,144",2.22
"20170505_100,001-200,000",65,"9,301,048",2.89
"20170505_200,001-400,000",27,"7,750,187",2.41
"20170505_400,001-600,000",7,"3,515,000",1.09
"20170505_600,001-800,000",8,"5,725,000",1.78
"20170505_800,001-1,000,000",5,"4,517,980",1.40
"20170505_1,000,001以上",17,"249,816,238",77.78
20170428_1-999,"3,833","350,101",0.10
"20170428_1,000-5,000","4,785","10,226,612",3.18
"20170428_5,001-10,000",871,"7,090,370",2.20
"20170428_10,001-15,000",238,"3,028,713",0.94
"20170428_15,001-20,000",184,"3,430,568",1.06
"20170428_20,001-30,000",140,"3,676,028",1.14
"20170428_30,001-40,000",78,"2,824,443",0.87
"20170428_40,001-50,000",43,"2,013,743",0.62
"20170428_50,001-100,000",97,"6,969,144",2.16
"20170428_100,001-200,000",64,"9,232,048",2.87
"20170428_200,001-400,000",27,"7,721,187",2.40
"20170428_400,001-600,000",7,"3,509,000",1.09
"20170428_600,001-800,000",9,"6,495,000",2.02
"20170428_800,001-1,000,000",4,"3,609,980",1.12
"20170428_1,000,001以上",17,"251,003,063",78.15
