date_level,population,stock number,total portion
20170609_1-999,"44,279","6,700,953",0.46
"20170609_1,000-5,000","20,263","46,156,002",3.23
"20170609_5,001-10,000","5,967","42,475,062",2.97
"20170609_10,001-15,000","2,784","32,741,160",2.29
"20170609_15,001-20,000","1,326","23,549,173",1.64
"20170609_20,001-30,000","1,406","34,052,773",2.38
"20170609_30,001-40,000",680,"23,384,570",1.63
"20170609_40,001-50,000",442,"20,089,930",1.40
"20170609_50,001-100,000",849,"59,248,376",4.14
"20170609_100,001-200,000",424,"59,472,536",4.16
"20170609_200,001-400,000",201,"56,651,122",3.96
"20170609_400,001-600,000",71,"35,215,824",2.46
"20170609_600,001-800,000",45,"31,017,252",2.17
"20170609_800,001-1,000,000",35,"32,066,210",2.24
"20170609_1,000,001以上",125,"925,179,392",64.78
20170603_1-999,"44,317","6,708,285",0.46
"20170603_1,000-5,000","20,055","45,590,789",3.19
"20170603_5,001-10,000","5,944","42,226,093",2.95
"20170603_10,001-15,000","2,770","32,518,115",2.27
"20170603_15,001-20,000","1,323","23,485,813",1.64
"20170603_20,001-30,000","1,415","34,199,035",2.39
"20170603_30,001-40,000",684,"23,524,778",1.64
"20170603_40,001-50,000",439,"19,950,928",1.39
"20170603_50,001-100,000",854,"59,827,318",4.18
"20170603_100,001-200,000",430,"60,818,893",4.25
"20170603_200,001-400,000",198,"55,314,842",3.87
"20170603_400,001-600,000",78,"38,573,386",2.70
"20170603_600,001-800,000",49,"34,283,794",2.40
"20170603_800,001-1,000,000",31,"28,369,210",1.98
"20170603_1,000,001以上",127,"922,609,056",64.60
20170526_1-999,"44,347","6,717,250",0.47
"20170526_1,000-5,000","20,079","45,615,262",3.19
"20170526_5,001-10,000","5,938","42,160,299",2.95
"20170526_10,001-15,000","2,786","32,750,992",2.29
"20170526_15,001-20,000","1,303","23,112,902",1.61
"20170526_20,001-30,000","1,435","34,764,207",2.43
"20170526_30,001-40,000",691,"23,774,129",1.66
"20170526_40,001-50,000",441,"20,030,885",1.40
"20170526_50,001-100,000",863,"60,010,099",4.20
"20170526_100,001-200,000",443,"62,728,515",4.39
"20170526_200,001-400,000",204,"57,254,584",4.00
"20170526_400,001-600,000",74,"36,561,999",2.56
"20170526_600,001-800,000",50,"34,803,032",2.43
"20170526_800,001-1,000,000",33,"30,273,890",2.12
"20170526_1,000,001以上",127,"917,442,290",64.24
20170519_1-999,"44,407","6,733,656",0.47
"20170519_1,000-5,000","20,164","45,829,769",3.20
"20170519_5,001-10,000","5,970","42,444,724",2.97
"20170519_10,001-15,000","2,805","32,968,176",2.30
"20170519_15,001-20,000","1,305","23,146,131",1.62
"20170519_20,001-30,000","1,436","34,746,848",2.43
"20170519_30,001-40,000",698,"24,017,618",1.68
"20170519_40,001-50,000",449,"20,410,528",1.42
"20170519_50,001-100,000",861,"60,072,405",4.20
"20170519_100,001-200,000",445,"62,781,726",4.39
"20170519_200,001-400,000",213,"59,427,835",4.16
"20170519_400,001-600,000",76,"37,359,215",2.61
"20170519_600,001-800,000",50,"34,948,259",2.44
"20170519_800,001-1,000,000",30,"27,475,861",1.92
"20170519_1,000,001以上",129,"915,637,584",64.12
20170512_1-999,"44,456","6,748,515",0.47
"20170512_1,000-5,000","20,132","45,773,876",3.20
"20170512_5,001-10,000","5,942","42,142,170",2.95
"20170512_10,001-15,000","2,794","32,808,324",2.29
"20170512_15,001-20,000","1,324","23,470,104",1.64
"20170512_20,001-30,000","1,438","34,857,679",2.44
"20170512_30,001-40,000",708,"24,364,359",1.70
