date_level,population,stock number,total portion
20170616_1-999,493,"57,076",0.17
"20170616_1,000-5,000",941,"1,587,810",4.77
"20170616_5,001-10,000",82,"609,270",1.83
"20170616_10,001-15,000",24,"306,861",0.92
"20170616_15,001-20,000",20,"362,396",1.09
"20170616_20,001-30,000",13,"330,758",0.99
"20170616_30,001-40,000",14,"511,832",1.54
"20170616_40,001-50,000",3,"125,000",0.37
"20170616_50,001-100,000",14,"1,025,838",3.08
"20170616_100,001-200,000",10,"1,530,739",4.60
"20170616_200,001-400,000",5,"1,572,593",4.73
"20170616_400,001-600,000",3,"1,413,000",4.25
"20170616_600,001-800,000",0,0,0.00
"20170616_800,001-1,000,000",1,"900,000",2.70
"20170616_1,000,001以上",8,"22,892,527",68.90
20170609_1-999,492,"57,076",0.17
"20170609_1,000-5,000",950,"1,586,810",4.77
"20170609_5,001-10,000",79,"589,270",1.77
"20170609_10,001-15,000",27,"341,861",1.02
"20170609_15,001-20,000",18,"330,396",0.99
"20170609_20,001-30,000",13,"330,758",0.99
"20170609_30,001-40,000",14,"513,832",1.54
"20170609_40,001-50,000",3,"125,000",0.37
"20170609_50,001-100,000",13,"916,838",2.75
"20170609_100,001-200,000",8,"1,188,499",3.57
"20170609_200,001-400,000",7,"2,039,833",6.13
"20170609_400,001-600,000",3,"1,413,000",4.25
"20170609_600,001-800,000",0,0,0.0
"20170609_800,001-1,000,000",1,"900,000",2.7
"20170609_1,000,001以上",8,"22,892,527",68.9
20170603_1-999,490,"56,076",0.16
"20170603_1,000-5,000",961,"1,588,810",4.78
"20170603_5,001-10,000",81,"600,270",1.8
"20170603_10,001-15,000",26,"329,861",0.99
"20170603_15,001-20,000",18,"330,396",0.99
"20170603_20,001-30,000",13,"330,758",0.99
"20170603_30,001-40,000",14,"507,832",1.52
"20170603_40,001-50,000",3,"125,000",0.37
"20170603_50,001-100,000",13,"908,838",2.73
"20170603_100,001-200,000",8,"1,188,499",3.57
"20170603_200,001-400,000",7,"2,053,833",6.18
"20170603_400,001-600,000",3,"1,413,000",4.25
"20170603_600,001-800,000",0,0,0.0
"20170603_800,001-1,000,000",1,"900,000",2.7
"20170603_1,000,001以上",8,"22,892,527",68.9
20170526_1-999,485,"56,076",0.16
"20170526_1,000-5,000",950,"1,571,810",4.73
"20170526_5,001-10,000",84,"622,270",1.87
"20170526_10,001-15,000",23,"289,861",0.87
"20170526_15,001-20,000",20,"365,396",1.09
"20170526_20,001-30,000",14,"358,758",1.07
"20170526_30,001-40,000",13,"481,832",1.45
"20170526_40,001-50,000",3,"125,000",0.37
"20170526_50,001-100,000",13,"891,838",2.68
"20170526_100,001-200,000",8,"1,188,499",3.57
"20170526_200,001-400,000",7,"2,068,833",6.22
"20170526_400,001-600,000",3,"1,413,000",4.25
"20170526_600,001-800,000",0,0,0.0
"20170526_800,001-1,000,000",1,"900,000",2.7
"20170526_1,000,001以上",8,"22,892,527",68.9
20170519_1-999,476,"55,125",0.16
"20170519_1,000-5,000",888,"1,491,525",4.48
"20170519_5,001-10,000",80,"591,506",1.78
"20170519_10,001-15,000",26,"329,861",0.99
"20170519_15,001-20,000",20,"363,396",1.09
"20170519_20,001-30,000",15,"381,758",1.14
"20170519_30,001-40,000",11,"408,819",1.23
"20170519_40,001-50,000",4,"166,013",0.49
"20170519_50,001-100,000",12,"827,838",2.49
"20170519_100,001-200,000",8,"1,188,499",3.57
"20170519_200,001-400,000",7,"2,216,833",6.67
"20170519_400,001-600,000",3,"1,412,000",4.24
"20170519_600,001-800,000",0,0,0.0
"20170519_800,001-1,000,000",1,"900,000",2.7
"20170519_1,000,001以上",8,"22,892,527",68.9
20170512_1-999,473,"54,912",0.16
"20170512_1,000-5,000",895,"1,527,738",4.59
"20170512_5,001-10,000",77,"564,506",1.69
"20170512_10,001-15,000",25,"320,861",0.96
"20170512_15,001-20,000",18,"326,396",0.98
"20170512_20,001-30,000",16,"402,758",1.21
"20170512_30,001-40,000",10,"366,819",1.1
"20170512_40,001-50,000",4,"166,013",0.49
"20170512_50,001-100,000",12,"827,838",2.49
"20170512_100,001-200,000",8,"1,188,499",3.57
"20170512_200,001-400,000",6,"1,828,833",5.5
"20170512_400,001-600,000",4,"1,858,000",5.59
"20170512_600,001-800,000",0,0,0.0
"20170512_800,001-1,000,000",1,"900,000",2.7
"20170512_1,000,001以上",8,"22,892,527",68.9
20170505_1-999,468,"54,771",0.16
"20170505_1,000-5,000",900,"1,534,879",4.61
"20170505_5,001-10,000",76,"556,506",1.67
"20170505_10,001-15,000",25,"320,861",0.96
"20170505_15,001-20,000",18,"326,396",0.98
"20170505_20,001-30,000",16,"402,758",1.21
