date_level,population,stock number,total portion
20170616_1-999,"6,217","1,124,785",0.21
"20170616_1,000-5,000","4,738","10,263,104",1.98
"20170616_5,001-10,000",968,"7,508,553",1.45
"20170616_10,001-15,000",373,"4,687,350",0.90
"20170616_15,001-20,000",207,"3,821,953",0.74
"20170616_20,001-30,000",220,"5,589,403",1.08
"20170616_30,001-40,000",111,"3,950,493",0.76
"20170616_40,001-50,000",68,"3,171,356",0.61
"20170616_50,001-100,000",154,"11,099,160",2.14
"20170616_100,001-200,000",115,"16,246,402",3.14
"20170616_200,001-400,000",64,"18,510,151",3.58
"20170616_400,001-600,000",25,"11,948,902",2.31
"20170616_600,001-800,000",12,"7,938,282",1.53
"20170616_800,001-1,000,000",12,"10,960,876",2.12
"20170616_1,000,001以上",69,"399,537,230",77.37
20170609_1-999,"6,218","1,124,794",0.21
"20170609_1,000-5,000","4,740","10,253,647",1.98
"20170609_5,001-10,000",970,"7,532,060",1.45
"20170609_10,001-15,000",373,"4,685,154",0.9
"20170609_15,001-20,000",208,"3,836,953",0.74
"20170609_20,001-30,000",217,"5,513,403",1.06
"20170609_30,001-40,000",112,"3,987,493",0.77
"20170609_40,001-50,000",68,"3,171,356",0.61
"20170609_50,001-100,000",155,"11,184,160",2.16
"20170609_100,001-200,000",114,"16,085,402",3.11
"20170609_200,001-400,000",63,"18,133,151",3.51
"20170609_400,001-600,000",26,"12,400,902",2.4
"20170609_600,001-800,000",12,"7,938,282",1.53
"20170609_800,001-1,000,000",12,"10,960,876",2.12
"20170609_1,000,001以上",69,"399,550,367",77.37
20170603_1-999,"6,221","1,125,443",0.21
"20170603_1,000-5,000","4,743","10,272,425",1.98
"20170603_5,001-10,000",975,"7,574,633",1.46
"20170603_10,001-15,000",376,"4,724,068",0.91
"20170603_15,001-20,000",205,"3,783,039",0.73
"20170603_20,001-30,000",214,"5,429,147",1.05
"20170603_30,001-40,000",112,"3,985,749",0.77
"20170603_40,001-50,000",68,"3,167,356",0.61
"20170603_50,001-100,000",158,"11,381,160",2.2
"20170603_100,001-200,000",114,"16,074,402",3.11
"20170603_200,001-400,000",62,"17,927,151",3.47
"20170603_400,001-600,000",25,"11,862,902",2.29
