date_level,population,stock number,total portion
20170609_1-999,"3,274","991,530",0.15
"20170609_1,000-5,000","8,830","21,543,753",3.45
"20170609_5,001-10,000","2,619","21,861,300",3.50
"20170609_10,001-15,000",966,"12,710,348",2.03
"20170609_15,001-20,000",889,"16,696,730",2.67
"20170609_20,001-30,000",770,"20,229,380",3.24
"20170609_30,001-40,000",418,"15,291,405",2.45
"20170609_40,001-50,000",313,"14,842,902",2.38
"20170609_50,001-100,000",571,"42,201,483",6.76
"20170609_100,001-200,000",247,"35,827,130",5.74
"20170609_200,001-400,000",109,"32,199,446",5.16
"20170609_400,001-600,000",35,"17,874,000",2.86
"20170609_600,001-800,000",16,"11,062,000",1.77
"20170609_800,001-1,000,000",14,"12,798,000",2.05
"20170609_1,000,001以上",61,"347,504,593",55.72
20170603_1-999,"3,181","934,417",0.14
"20170603_1,000-5,000","8,897","21,678,917",3.47
"20170603_5,001-10,000","2,645","22,084,031",3.54
"20170603_10,001-15,000",971,"12,771,455",2.04
"20170603_15,001-20,000",909,"17,082,217",2.73
"20170603_20,001-30,000",777,"20,405,603",3.27
"20170603_30,001-40,000",422,"15,446,629",2.47
"20170603_40,001-50,000",314,"14,835,175",2.37
"20170603_50,001-100,000",567,"41,774,795",6.69
"20170603_100,001-200,000",248,"35,902,030",5.75
"20170603_200,001-400,000",111,"32,836,668",5.26
"20170603_400,001-600,000",38,"19,402,000",3.11
"20170603_600,001-800,000",16,"11,067,000",1.77
"20170603_800,001-1,000,000",13,"11,813,000",1.89
"20170603_1,000,001以上",59,"345,600,063",55.41
20170526_1-999,"3,238","899,648",0.14
"20170526_1,000-5,000","8,936","21,819,938",3.49
"20170526_5,001-10,000","2,660","22,206,057",3.56
"20170526_10,001-15,000","1,001","13,139,129",2.10
"20170526_15,001-20,000",891,"16,771,572",2.68
"20170526_20,001-30,000",788,"20,676,308",3.31
"20170526_30,001-40,000",424,"15,528,382",2.48
"20170526_40,001-50,000",319,"15,056,065",2.41
"20170526_50,001-100,000",567,"41,721,289",6.69
"20170526_100,001-200,000",253,"36,458,918",5.84
"20170526_200,001-400,000",114,"33,226,972",5.32
"20170526_400,001-600,000",36,"18,485,000",2.96
"20170526_600,001-800,000",14,"9,595,000",1.53
"20170526_800,001-1,000,000",9,"8,387,000",1.34
"20170526_1,000,001以上",59,"349,662,722",56.06
20170519_1-999,"3,293","910,839",0.14
"20170519_1,000-5,000","8,994","21,918,731",3.51
"20170519_5,001-10,000","2,690","22,498,507",3.60
"20170519_10,001-15,000",998,"13,100,204",2.10
"20170519_15,001-20,000",893,"16,812,140",2.69
"20170519_20,001-30,000",791,"20,742,981",3.32
"20170519_30,001-40,000",428,"15,667,825",2.51
"20170519_40,001-50,000",316,"14,951,065",2.39
"20170519_50,001-100,000",578,"42,385,289",6.79
"20170519_100,001-200,000",256,"36,952,918",5.92
"20170519_200,001-400,000",115,"33,673,972",5.40
"20170519_400,001-600,000",36,"18,444,000",2.95
"20170519_600,001-800,000",14,"9,565,000",1.53
"20170519_800,001-1,000,000",9,"8,382,000",1.34
"20170519_1,000,001以上",59,"347,508,529",55.73
20170512_1-999,"3,190","819,128",0.13
"20170512_1,000-5,000","8,785","21,550,366",3.45
"20170512_5,001-10,000","2,664","22,217,353",3.56
"20170512_10,001-15,000",994,"13,049,015",2.09
"20170512_15,001-20,000",867,"16,288,535",2.61
"20170512_20,001-30,000",782,"20,426,620",3.27
"20170512_30,001-40,000",418,"15,307,297",2.45
"20170512_40,001-50,000",309,"14,593,875",2.34
"20170512_50,001-100,000",578,"42,488,608",6.81
"20170512_100,001-200,000",258,"37,218,104",5.96
"20170512_200,001-400,000",117,"34,373,169",5.51
"20170512_400,001-600,000",36,"18,160,000",2.91
"20170512_600,001-800,000",13,"8,957,000",1.43
"20170512_800,001-1,000,000",10,"9,236,000",1.48
"20170512_1,000,001以上",59,"348,848,930",55.94
20170505_1-999,"3,091","751,992",0.12
"20170505_1,000-5,000","8,804","21,582,876",3.46
"20170505_5,001-10,000","2,674","22,311,848",3.57
"20170505_10,001-15,000",972,"12,797,382",2.05
