date_level,population,stock number,total portion
20170609_1-999,"11,117","583,877",0.73
"20170609_1,000-5,000","6,625","12,907,785",16.14
"20170609_5,001-10,000",822,"5,848,213",7.31
"20170609_10,001-15,000",263,"3,197,251",4.00
"20170609_15,001-20,000",115,"2,024,777",2.53
"20170609_20,001-30,000",97,"2,367,540",2.96
"20170609_30,001-40,000",72,"2,540,914",3.17
"20170609_40,001-50,000",27,"1,201,841",1.50
"20170609_50,001-100,000",65,"4,489,814",5.61
"20170609_100,001-200,000",37,"5,112,452",6.39
"20170609_200,001-400,000",15,"4,318,693",5.40
"20170609_400,001-600,000",10,"4,884,627",6.11
"20170609_600,001-800,000",4,"2,606,373",3.26
"20170609_800,001-1,000,000",2,"1,822,420",2.28
"20170609_1,000,001以上",8,"26,023,862",32.55
20170603_1-999,"11,137","586,876",0.73
"20170603_1,000-5,000","6,662","12,899,319",16.13
"20170603_5,001-10,000",830,"5,919,316",7.40
"20170603_10,001-15,000",258,"3,128,531",3.91
"20170603_15,001-20,000",114,"2,020,981",2.52
"20170603_20,001-30,000",97,"2,392,679",2.99
"20170603_30,001-40,000",73,"2,572,674",3.21
"20170603_40,001-50,000",27,"1,198,743",1.49
"20170603_50,001-100,000",65,"4,527,897",5.66
"20170603_100,001-200,000",38,"5,257,452",6.57
"20170603_200,001-400,000",14,"4,121,693",5.15
"20170603_400,001-600,000",9,"4,251,627",5.31
"20170603_600,001-800,000",5,"3,243,373",4.05
"20170603_800,001-1,000,000",2,"1,822,420",2.28
"20170603_1,000,001以上",8,"25,986,858",32.51
20170526_1-999,"11,134","584,742",0.73
"20170526_1,000-5,000","6,685","12,900,043",16.13
"20170526_5,001-10,000",835,"5,941,114",7.43
"20170526_10,001-15,000",263,"3,167,723",3.96
"20170526_15,001-20,000",116,"2,045,737",2.55
"20170526_20,001-30,000",105,"2,594,440",3.24
"20170526_30,001-40,000",66,"2,322,857",2.90
"20170526_40,001-50,000",26,"1,140,976",1.42
"20170526_50,001-100,000",64,"4,499,967",5.62
"20170526_100,001-200,000",36,"4,911,506",6.14
"20170526_200,001-400,000",16,"4,520,953",5.65
