date_level,population,stock number,total portion
20170616_1-999,"6,055","33,495",0.04
"20170616_1,000-5,000","3,455","7,645,957",11.16
"20170616_5,001-10,000",651,"5,411,080",7.90
"20170616_10,001-15,000",167,"2,180,462",3.18
"20170616_15,001-20,000",129,"2,444,367",3.57
"20170616_20,001-30,000",109,"2,812,066",4.10
"20170616_30,001-40,000",48,"1,725,499",2.52
"20170616_40,001-50,000",33,"1,542,000",2.25
"20170616_50,001-100,000",75,"5,400,225",7.88
"20170616_100,001-200,000",31,"4,489,978",6.55
"20170616_200,001-400,000",11,"2,685,000",3.92
"20170616_400,001-600,000",7,"3,378,000",4.93
"20170616_600,001-800,000",4,"2,613,806",3.81
"20170616_800,001-1,000,000",0,0,0.00
"20170616_1,000,001以上",8,"26,098,565",38.12
20170609_1-999,"6,052","33,956",0.04
"20170609_1,000-5,000","3,445","7,618,506",11.12
"20170609_5,001-10,000",650,"5,395,070",7.88
"20170609_10,001-15,000",168,"2,200,462",3.21
"20170609_15,001-20,000",130,"2,473,367",3.61
"20170609_20,001-30,000",107,"2,777,066",4.05
"20170609_30,001-40,000",48,"1,731,499",2.52
"20170609_40,001-50,000",34,"1,582,000",2.31
"20170609_50,001-100,000",74,"5,312,225",7.75
"20170609_100,001-200,000",31,"4,463,978",6.52
"20170609_200,001-400,000",11,"2,729,000",3.98
"20170609_400,001-600,000",7,"3,381,000",4.93
"20170609_600,001-800,000",4,"2,613,806",3.81
"20170609_800,001-1,000,000",0,0,0.0
"20170609_1,000,001以上",8,"26,148,565",38.19
20170603_1-999,"6,041","34,357",0.05
"20170603_1,000-5,000","3,458","7,627,105",11.14
"20170603_5,001-10,000",642,"5,337,070",7.79
"20170603_10,001-15,000",172,"2,248,462",3.28
"20170603_15,001-20,000",132,"2,503,367",3.65
"20170603_20,001-30,000",111,"2,880,066",4.2
"20170603_30,001-40,000",48,"1,740,499",2.54
"20170603_40,001-50,000",32,"1,507,000",2.2
"20170603_50,001-100,000",74,"5,254,225",7.67
"20170603_100,001-200,000",32,"4,665,978",6.81
"20170603_200,001-400,000",10,"2,474,000",3.61
"20170603_400,001-600,000",7,"3,376,000",4.93
"20170603_600,001-800,000",4,"2,613,806",3.81
"20170603_800,001-1,000,000",0,0,0.0
"20170603_1,000,001以上",8,"26,198,565",38.26
20170526_1-999,"6,035","35,289",0.05
"20170526_1,000-5,000","3,479","7,653,173",11.17
"20170526_5,001-10,000",638,"5,309,720",7.75
"20170526_10,001-15,000",172,"2,248,812",3.28
"20170526_15,001-20,000",131,"2,486,367",3.63
"20170526_20,001-30,000",107,"2,772,177",4.04
"20170526_30,001-40,000",48,"1,721,388",2.51
"20170526_40,001-50,000",32,"1,498,000",2.18
"20170526_50,001-100,000",75,"5,356,225",7.82
"20170526_100,001-200,000",32,"4,656,978",6.8
"20170526_200,001-400,000",10,"2,497,000",3.64
"20170526_400,001-600,000",7,"3,373,000",4.92
"20170526_600,001-800,000",4,"2,613,806",3.81
