date_level,population,stock number,total portion
20170616_1-999,"10,169","851,282",0.66
"20170616_1,000-5,000","2,655","5,831,403",4.56
"20170616_5,001-10,000",573,"4,653,863",3.64
"20170616_10,001-15,000",152,"1,961,895",1.53
"20170616_15,001-20,000",120,"2,207,131",1.72
"20170616_20,001-30,000",105,"2,754,389",2.15
"20170616_30,001-40,000",53,"1,920,996",1.50
"20170616_40,001-50,000",28,"1,295,713",1.01
"20170616_50,001-100,000",60,"4,184,066",3.27
"20170616_100,001-200,000",43,"6,071,153",4.74
"20170616_200,001-400,000",9,"2,314,798",1.81
"20170616_400,001-600,000",8,"3,785,032",2.96
"20170616_600,001-800,000",6,"4,170,956",3.26
"20170616_800,001-1,000,000",1,"837,942",0.65
"20170616_1,000,001以上",10,"84,973,281",66.48
20170609_1-999,"10,168","851,210",0.66
"20170609_1,000-5,000","2,653","5,826,403",4.55
"20170609_5,001-10,000",579,"4,696,452",3.67
"20170609_10,001-15,000",157,"2,029,906",1.58
"20170609_15,001-20,000",118,"2,168,131",1.69
"20170609_20,001-30,000",103,"2,704,389",2.11
"20170609_30,001-40,000",53,"1,911,996",1.49
"20170609_40,001-50,000",29,"1,339,713",1.04
"20170609_50,001-100,000",60,"4,185,066",3.27
"20170609_100,001-200,000",44,"6,224,605",4.87
"20170609_200,001-400,000",8,"2,061,346",1.61
"20170609_400,001-600,000",8,"3,841,032",3.0
"20170609_600,001-800,000",6,"4,160,956",3.25
"20170609_800,001-1,000,000",1,"837,942",0.65
"20170609_1,000,001以上",10,"84,974,753",66.48
20170603_1-999,"10,169","851,684",0.66
"20170603_1,000-5,000","2,662","5,844,668",4.57
"20170603_5,001-10,000",577,"4,681,713",3.66
"20170603_10,001-15,000",159,"2,058,906",1.61
"20170603_15,001-20,000",114,"2,102,131",1.64
"20170603_20,001-30,000",103,"2,695,389",2.1
"20170603_30,001-40,000",53,"1,915,996",1.49
"20170603_40,001-50,000",26,"1,204,713",0.94
"20170603_50,001-100,000",62,"4,302,066",3.36
"20170603_100,001-200,000",43,"6,057,605",4.73
"20170603_200,001-400,000",9,"2,294,346",1.79
"20170603_400,001-600,000",8,"3,841,032",3.0
"20170603_600,001-800,000",6,"4,150,956",3.24
"20170603_800,001-1,000,000",1,"837,942",0.65
"20170603_1,000,001以上",10,"84,974,753",66.48
20170526_1-999,"10,176","853,465",0.66
"20170526_1,000-5,000","2,660","5,846,782",4.57
"20170526_5,001-10,000",576,"4,678,818",3.66
"20170526_10,001-15,000",160,"2,070,906",1.62
"20170526_15,001-20,000",114,"2,105,131",1.64
"20170526_20,001-30,000",100,"2,621,389",2.05
"20170526_30,001-40,000",55,"1,998,996",1.56
"20170526_40,001-50,000",26,"1,203,713",0.94
"20170526_50,001-100,000",62,"4,304,066",3.36
"20170526_100,001-200,000",43,"6,055,605",4.73
"20170526_200,001-400,000",9,"2,309,346",1.8
"20170526_400,001-600,000",8,"3,841,032",3.0
"20170526_600,001-800,000",6,"4,145,956",3.24
"20170526_800,001-1,000,000",1,"837,942",0.65
"20170526_1,000,001以上",10,"84,940,753",66.45
20170519_1-999,"10,183","856,017",0.66
"20170519_1,000-5,000","2,644","5,804,230",4.54
"20170519_5,001-10,000",570,"4,619,818",3.61
"20170519_10,001-15,000",159,"2,055,851",1.6
"20170519_15,001-20,000",114,"2,107,186",1.64
"20170519_20,001-30,000",100,"2,623,828",2.05
"20170519_30,001-40,000",53,"1,929,557",1.5
"20170519_40,001-50,000",26,"1,196,713",0.93
"20170519_50,001-100,000",63,"4,374,066",3.42
"20170519_100,001-200,000",44,"6,174,605",4.83
"20170519_200,001-400,000",9,"2,312,346",1.8
"20170519_400,001-600,000",8,"3,835,032",3.0
"20170519_600,001-800,000",6,"4,145,956",3.24
"20170519_800,001-1,000,000",1,"837,942",0.65
"20170519_1,000,001以上",10,"84,940,753",66.45
20170512_1-999,"10,189","856,648",0.67
"20170512_1,000-5,000","2,638","5,817,520",4.55
"20170512_5,001-10,000",550,"4,483,887",3.5
"20170512_10,001-15,000",161,"2,075,072",1.62
