date_level,population,stock number,total portion
20170609_1-999,9,"1,524",0.00
"20170609_1,000-5,000","2,215","5,593,292",3.06
"20170609_5,001-10,000",863,"7,327,184",4.01
"20170609_10,001-15,000",353,"4,717,000",2.58
"20170609_15,001-20,000",332,"6,306,000",3.45
"20170609_20,001-30,000",351,"9,334,000",5.11
"20170609_30,001-40,000",169,"6,208,000",3.40
"20170609_40,001-50,000",155,"7,445,000",4.07
"20170609_50,001-100,000",232,"16,980,000",9.30
"20170609_100,001-200,000",152,"22,532,000",12.34
"20170609_200,001-400,000",35,"9,618,000",5.26
"20170609_400,001-600,000",21,"10,053,000",5.50
"20170609_600,001-800,000",7,"5,073,000",2.77
"20170609_800,001-1,000,000",3,"2,821,000",1.54
"20170609_1,000,001以上",21,"68,566,000",37.55
20170603_1-999,9,"1,524",0.00
"20170603_1,000-5,000","2,243","5,706,292",3.31
"20170603_5,001-10,000",858,"7,289,184",4.23
"20170603_10,001-15,000",353,"4,711,000",2.73
"20170603_15,001-20,000",332,"6,307,000",3.66
"20170603_20,001-30,000",343,"9,082,000",5.27
"20170603_30,001-40,000",169,"6,163,000",3.58
"20170603_40,001-50,000",151,"7,241,000",4.20
"20170603_50,001-100,000",227,"16,479,000",9.57
"20170603_100,001-200,000",151,"22,152,000",12.87
"20170603_200,001-400,000",37,"10,097,000",5.86
"20170603_400,001-600,000",22,"10,291,000",5.98
"20170603_600,001-800,000",7,"5,058,000",2.93
"20170603_800,001-1,000,000",3,"2,767,000",1.60
"20170603_1,000,001以上",19,"59,677,000",34.68
20170603_差異數調整（說明4）, ,"-947,000",-0.55
20170526_1-999,9,"1,524",0.00
"20170526_1,000-5,000","2,268","5,770,292",3.63
"20170526_5,001-10,000",841,"7,165,184",4.51
"20170526_10,001-15,000",359,"4,791,000",3.02
"20170526_15,001-20,000",324,"6,149,000",3.87
"20170526_20,001-30,000",349,"9,163,000",5.77
"20170526_30,001-40,000",180,"6,579,000",4.14
"20170526_40,001-50,000",152,"7,283,000",4.59
"20170526_50,001-100,000",226,"16,640,000",10.49
"20170526_100,001-200,000",148,"21,760,000",13.72
"20170526_200,001-400,000",38,"10,500,000",6.62
"20170526_400,001-600,000",20,"9,384,000",5.91
"20170526_600,001-800,000",6,"4,253,000",2.68
"20170526_800,001-1,000,000",3,"2,727,000",1.71
"20170526_1,000,001以上",21,"47,389,000",29.88
20170526_差異數調整（說明4）, ,"-980,000",-0.61
20170519_1-999,9,"1,524",0.00
"20170519_1,000-5,000","2,258","5,687,476",3.58
"20170519_5,001-10,000",848,"7,231,000",4.55
"20170519_10,001-15,000",363,"4,872,000",3.07
"20170519_15,001-20,000",317,"6,004,000",3.78
"20170519_20,001-30,000",342,"9,022,000",5.68
"20170519_30,001-40,000",178,"6,556,000",4.13
"20170519_40,001-50,000",152,"7,299,000",4.60
"20170519_50,001-100,000",217,"16,031,000",10.10
"20170519_100,001-200,000",145,"21,308,000",13.43
"20170519_200,001-400,000",43,"12,179,000",7.68
"20170519_400,001-600,000",18,"8,510,000",5.36
"20170519_600,001-800,000",8,"5,674,000",3.57
"20170519_800,001-1,000,000",2,"1,751,000",1.10
"20170519_1,000,001以上",20,"46,449,000",29.29
20170512_1-999,9,"1,524",0.00
"20170512_1,000-5,000","2,275","5,748,476",3.78
"20170512_5,001-10,000",832,"7,114,000",4.67
"20170512_10,001-15,000",370,"4,950,000",3.25
"20170512_15,001-20,000",319,"6,058,000",3.98
"20170512_20,001-30,000",342,"9,039,000",5.94
"20170512_30,001-40,000",176,"6,485,000",4.26
"20170512_40,001-50,000",152,"7,276,000",4.78
"20170512_50,001-100,000",217,"16,291,000",10.71
"20170512_100,001-200,000",147,"21,815,000",14.34
"20170512_200,001-400,000",38,"10,644,000",6.99
"20170512_400,001-600,000",18,"8,571,000",5.63
"20170512_600,001-800,000",8,"5,717,000",3.75
"20170512_800,001-1,000,000",2,"1,825,000",1.20
"20170512_1,000,001以上",18,"41,365,000",27.20
20170512_差異數調整（說明4）, ,"-825,000",-0.54
20170505_1-999,9,"1,524",0.00
"20170505_1,000-5,000","2,269","5,729,476",3.92
"20170505_5,001-10,000",822,"6,986,000",4.78
"20170505_10,001-15,000",351,"4,693,000",3.21
"20170505_15,001-20,000",328,"6,234,000",4.26
"20170505_20,001-30,000",328,"8,699,000",5.95
"20170505_30,001-40,000",176,"6,505,000",4.45
"20170505_40,001-50,000",142,"6,803,000",4.65
"20170505_50,001-100,000",219,"16,325,000",11.17
"20170505_100,001-200,000",133,"19,800,000",13.55
"20170505_200,001-400,000",34,"9,412,000",6.44
"20170505_400,001-600,000",18,"8,768,000",6.00
"20170505_600,001-800,000",9,"6,371,000",4.36
"20170505_800,001-1,000,000",2,"1,798,000",1.23
"20170505_1,000,001以上",17,"37,950,000",25.97
20170428_1-999,10,"2,408",0.00
"20170428_1,000-5,000","2,240","5,677,592",3.88
"20170428_5,001-10,000",834,"7,095,000",4.85
"20170428_10,001-15,000",351,"4,704,000",3.22
"20170428_15,001-20,000",314,"5,991,000",4.10
"20170428_20,001-30,000",326,"8,646,000",5.91
"20170428_30,001-40,000",176,"6,475,000",4.43
"20170428_40,001-50,000",141,"6,766,000",4.63
"20170428_50,001-100,000",208,"15,485,000",10.60
"20170428_100,001-200,000",126,"18,496,000",12.66
"20170428_200,001-400,000",36,"9,922,000",6.79
"20170428_400,001-600,000",19,"9,148,000",6.26
"20170428_600,001-800,000",8,"5,578,000",3.81
"20170428_800,001-1,000,000",3,"2,732,000",1.87
"20170428_1,000,001以上",17,"39,357,000",26.94
20170421_1-999,10,"2,408",0.00
"20170421_1,000-5,000","2,264","5,734,592",3.89
"20170421_5,001-10,000",817,"6,958,000",4.73
"20170421_10,001-15,000",347,"4,637,000",3.15
"20170421_15,001-20,000",311,"5,940,000",4.03
"20170421_20,001-30,000",323,"8,585,000",5.83
"20170421_30,001-40,000",177,"6,508,000",4.42
"20170421_40,001-50,000",143,"6,842,000",4.65
"20170421_50,001-100,000",197,"14,753,000",10.03
"20170421_100,001-200,000",127,"18,761,000",12.75
"20170421_200,001-400,000",35,"9,694,000",6.59
"20170421_400,001-600,000",19,"9,329,000",6.34
"20170421_600,001-800,000",7,"4,848,000",3.29
"20170421_800,001-1,000,000",2,"1,798,000",1.22
"20170421_1,000,001以上",18,"42,685,000",29.02
20170414_1-999,10,"2,408",0.00
"20170414_1,000-5,000","2,294","5,810,592",3.92
"20170414_5,001-10,000",858,"7,297,000",4.92
"20170414_10,001-15,000",368,"4,921,000",3.32
"20170414_15,001-20,000",323,"6,138,000",4.14
"20170414_20,001-30,000",335,"8,908,000",6.01
"20170414_30,001-40,000",177,"6,513,000",4.39
"20170414_40,001-50,000",150,"7,162,000",4.83
"20170414_50,001-100,000",199,"14,932,000",10.08
"20170414_100,001-200,000",139,"20,270,000",13.68
"20170414_200,001-400,000",36,"9,648,000",6.51
"20170414_400,001-600,000",24,"12,002,000",8.10
"20170414_600,001-800,000",6,"4,272,000",2.88
"20170414_800,001-1,000,000",2,"1,798,000",1.21
"20170414_1,000,001以上",18,"38,401,000",25.93
20170407_1-999,10,"2,408",0.00
"20170407_1,000-5,000","2,318","5,865,592",3.94
"20170407_5,001-10,000",880,"7,477,000",5.03
"20170407_10,001-15,000",362,"4,843,000",3.25
"20170407_15,001-20,000",320,"6,085,000",4.09
"20170407_20,001-30,000",338,"8,995,000",6.05
"20170407_30,001-40,000",173,"6,349,000",4.27
"20170407_40,001-50,000",147,"7,005,000",4.71
"20170407_50,001-100,000",210,"15,684,000",10.55
"20170407_100,001-200,000",140,"20,753,000",13.96
"20170407_200,001-400,000",35,"9,358,000",6.29
"20170407_400,001-600,000",23,"11,158,000",7.51
"20170407_600,001-800,000",7,"4,876,000",3.28
"20170407_800,001-1,000,000",2,"1,798,000",1.21
"20170407_1,000,001以上",18,"38,326,000",25.79
20170331_1-999,10,"2,408",0.00
"20170331_1,000-5,000","2,326","5,885,592",3.96
"20170331_5,001-10,000",902,"7,649,000",5.14
"20170331_10,001-15,000",353,"4,746,000",3.19
"20170331_15,001-20,000",326,"6,215,000",4.18
"20170331_20,001-30,000",338,"8,971,000",6.03
"20170331_30,001-40,000",169,"6,192,000",4.16
"20170331_40,001-50,000",143,"6,824,000",4.59
"20170331_50,001-100,000",208,"15,480,000",10.41
"20170331_100,001-200,000",140,"20,696,000",13.92
"20170331_200,001-400,000",36,"9,740,000",6.55
"20170331_400,001-600,000",22,"10,665,000",7.17
"20170331_600,001-800,000",6,"4,202,000",2.82
"20170331_800,001-1,000,000",3,"2,750,000",1.85
"20170331_1,000,001以上",18,"38,557,000",25.95
20170324_1-999,10,"2,408",0.00
"20170324_1,000-5,000","2,315","5,885,592",4.04
"20170324_5,001-10,000",886,"7,521,000",5.16
"20170324_10,001-15,000",349,"4,692,000",3.22
