date_level,population,stock number,total portion
20170609_1-999,321,"43,860",0.01
"20170609_1,000-5,000","7,962","15,146,819",4.45
"20170609_5,001-10,000",858,"6,813,667",2.00
"20170609_10,001-15,000",255,"3,319,069",0.97
"20170609_15,001-20,000",168,"3,127,250",0.92
"20170609_20,001-30,000",158,"4,146,000",1.22
"20170609_30,001-40,000",55,"1,990,000",0.58
"20170609_40,001-50,000",46,"2,104,700",0.61
"20170609_50,001-100,000",90,"6,722,676",1.97
"20170609_100,001-200,000",69,"9,852,325",2.90
"20170609_200,001-400,000",44,"12,514,919",3.68
"20170609_400,001-600,000",4,"1,836,833",0.54
"20170609_600,001-800,000",9,"6,202,053",1.82
"20170609_800,001-1,000,000",8,"7,277,158",2.14
"20170609_1,000,001以上",24,"258,609,662",76.12
20170603_1-999,311,"41,413",0.01
"20170603_1,000-5,000","7,636","14,529,735",4.27
"20170603_5,001-10,000",849,"6,719,157",1.97
"20170603_10,001-15,000",237,"3,072,069",0.90
"20170603_15,001-20,000",172,"3,193,250",0.94
"20170603_20,001-30,000",153,"4,000,000",1.17
"20170603_30,001-40,000",57,"2,073,000",0.61
"20170603_40,001-50,000",50,"2,289,700",0.67
"20170603_50,001-100,000",87,"6,366,048",1.87
"20170603_100,001-200,000",79,"11,097,640",3.26
"20170603_200,001-400,000",46,"12,878,726",3.79
"20170603_400,001-600,000",8,"3,893,839",1.14
"20170603_600,001-800,000",5,"3,141,000",0.92
"20170603_800,001-1,000,000",10,"8,935,651",2.63
"20170603_1,000,001以上",23,"257,475,763",75.79
20170526_1-999,306,"39,915",0.01
"20170526_1,000-5,000","7,421","14,110,035",4.15
"20170526_5,001-10,000",819,"6,503,346",1.91
"20170526_10,001-15,000",250,"3,236,069",0.95
"20170526_15,001-20,000",181,"3,334,611",0.98
"20170526_20,001-30,000",154,"4,031,995",1.18
"20170526_30,001-40,000",52,"1,884,000",0.55
"20170526_40,001-50,000",51,"2,341,383",0.68
"20170526_50,001-100,000",110,"8,059,756",2.37
"20170526_100,001-200,000",73,"10,053,695",2.95
"20170526_200,001-400,000",44,"12,671,913",3.73
"20170526_400,001-600,000",15,"7,353,475",2.16
"20170526_600,001-800,000",7,"4,785,413",1.40
"20170526_800,001-1,000,000",11,"9,967,262",2.93
"20170526_1,000,001以上",21,"251,334,123",73.98
20170519_1-999,295,"39,385",0.01
"20170519_1,000-5,000","7,044","13,611,707",4.00
"20170519_5,001-10,000",821,"6,519,467",1.91
"20170519_10,001-15,000",255,"3,310,538",0.97
"20170519_15,001-20,000",180,"3,343,187",0.98
"20170519_20,001-30,000",169,"4,395,280",1.29
"20170519_30,001-40,000",67,"2,466,000",0.72
"20170519_40,001-50,000",49,"2,263,906",0.66
"20170519_50,001-100,000",103,"7,527,756",2.21
"20170519_100,001-200,000",75,"10,622,576",3.12
"20170519_200,001-400,000",46,"13,163,607",3.87
"20170519_400,001-600,000",15,"7,368,765",2.16
"20170519_600,001-800,000",8,"5,802,611",1.70
"20170519_800,001-1,000,000",10,"9,104,910",2.68
"20170519_1,000,001以上",21,"250,167,296",73.64
20170512_1-999,289,"37,560",0.01
"20170512_1,000-5,000","7,119","13,812,429",4.06
"20170512_5,001-10,000",896,"7,044,094",2.07
"20170512_10,001-15,000",266,"3,420,169",1.00
"20170512_15,001-20,000",200,"3,699,226",1.08
"20170512_20,001-30,000",171,"4,419,643",1.30
"20170512_30,001-40,000",65,"2,335,000",0.68
"20170512_40,001-50,000",53,"2,426,055",0.71
"20170512_50,001-100,000",99,"7,262,281",2.13
"20170512_100,001-200,000",69,"9,699,773",2.85
"20170512_200,001-400,000",48,"13,485,429",3.96
"20170512_400,001-600,000",11,"5,274,325",1.55
"20170512_600,001-800,000",8,"5,165,141",1.52
"20170512_800,001-1,000,000",7,"6,223,910",1.83
"20170512_1,000,001以上",23,"255,401,956",75.18
20170505_1-999,288,"37,995",0.01
"20170505_1,000-5,000","7,156","13,745,457",4.04
"20170505_5,001-10,000",827,"6,530,844",1.92
"20170505_10,001-15,000",259,"3,339,169",0.98
"20170505_15,001-20,000",198,"3,657,568",1.07
"20170505_20,001-30,000",163,"4,257,412",1.25
"20170505_30,001-40,000",57,"2,071,000",0.60
"20170505_40,001-50,000",53,"2,411,055",0.70
"20170505_50,001-100,000",96,"7,116,706",2.09
"20170505_100,001-200,000",67,"9,621,777",2.83
"20170505_200,001-400,000",48,"13,622,611",4.01
"20170505_400,001-600,000",9,"4,400,942",1.29
"20170505_600,001-800,000",7,"4,789,230",1.40
"20170505_800,001-1,000,000",7,"6,223,910",1.83
"20170505_1,000,001以上",24,"257,881,315",75.91
20170428_1-999,286,"38,303",0.01
