date_level,population,stock number,total portion
20170616_1-999,"1,592","248,364",0.14
"20170616_1,000-5,000","5,993","13,756,585",8.09
"20170616_5,001-10,000","1,297","10,828,999",6.37
"20170616_10,001-15,000",365,"4,850,117",2.85
"20170616_15,001-20,000",284,"5,406,860",3.18
"20170616_20,001-30,000",227,"6,056,673",3.56
"20170616_30,001-40,000",98,"3,608,305",2.12
"20170616_40,001-50,000",59,"2,801,548",1.64
"20170616_50,001-100,000",144,"10,370,994",6.10
"20170616_100,001-200,000",69,"9,731,852",5.72
"20170616_200,001-400,000",34,"9,510,959",5.59
"20170616_400,001-600,000",8,"4,083,914",2.40
"20170616_600,001-800,000",7,"4,844,758",2.85
"20170616_800,001-1,000,000",4,"3,773,883",2.22
"20170616_1,000,001以上",16,"80,061,207",47.11
20170609_1-999,"1,597","249,123",0.14
"20170609_1,000-5,000","6,090","13,955,536",8.21
"20170609_5,001-10,000","1,271","10,602,022",6.23
"20170609_10,001-15,000",352,"4,669,395",2.74
"20170609_15,001-20,000",299,"5,726,850",3.37
"20170609_20,001-30,000",220,"5,879,673",3.45
"20170609_30,001-40,000",99,"3,656,868",2.15
"20170609_40,001-50,000",54,"2,565,548",1.5
"20170609_50,001-100,000",150,"10,759,147",6.33
"20170609_100,001-200,000",67,"9,326,135",5.48
"20170609_200,001-400,000",36,"9,668,959",5.68
"20170609_400,001-600,000",9,"4,384,914",2.58
"20170609_600,001-800,000",3,"2,096,758",1.23
"20170609_800,001-1,000,000",6,"5,450,883",3.2
"20170609_1,000,001以上",17,"80,943,207",47.63
20170603_1-999,"1,596","249,151",0.14
"20170603_1,000-5,000","6,061","13,864,861",8.15
"20170603_5,001-10,000","1,278","10,656,022",6.27
"20170603_10,001-15,000",344,"4,558,042",2.68
"20170603_15,001-20,000",294,"5,639,850",3.31
"20170603_20,001-30,000",225,"5,951,673",3.5
"20170603_30,001-40,000",89,"3,294,868",1.93
"20170603_40,001-50,000",58,"2,771,548",1.63
"20170603_50,001-100,000",146,"10,569,439",6.21
"20170603_100,001-200,000",69,"9,751,843",5.73
"20170603_200,001-400,000",34,"9,141,959",5.37
"20170603_400,001-600,000",10,"5,009,914",2.94
"20170603_600,001-800,000",2,"1,349,758",0.79
"20170603_800,001-1,000,000",8,"7,309,883",4.3
"20170603_1,000,001以上",16,"79,816,207",46.96
20170526_1-999,"1,601","249,197",0.14
"20170526_1,000-5,000","6,117","13,927,132",8.19
"20170526_5,001-10,000","1,256","10,483,704",6.16
"20170526_10,001-15,000",347,"4,610,395",2.71
"20170526_15,001-20,000",284,"5,436,850",3.19
"20170526_20,001-30,000",221,"5,862,320",3.44
"20170526_30,001-40,000",90,"3,335,868",1.96
"20170526_40,001-50,000",63,"3,002,548",1.76
"20170526_50,001-100,000",143,"10,369,285",6.1
"20170526_100,001-200,000",69,"9,759,688",5.74
"20170526_200,001-400,000",35,"9,276,269",5.45
"20170526_400,001-600,000",10,"4,975,914",2.92
"20170526_600,001-800,000",2,"1,349,758",0.79
"20170526_800,001-1,000,000",8,"7,421,883",4.36
"20170526_1,000,001以上",16,"79,874,207",47.0
20170519_1-999,"1,604","249,416",0.14
"20170519_1,000-5,000","6,026","13,626,913",8.01
"20170519_5,001-10,000","1,255","10,502,704",6.18
"20170519_10,001-15,000",322,"4,255,395",2.5
