date_level,population,stock number,total portion
20170609_1-999,"8,427","371,680",0.31
"20170609_1,000-5,000","7,884","16,849,891",14.27
"20170609_5,001-10,000","1,414","11,379,235",9.64
"20170609_10,001-15,000",425,"5,373,664",4.55
"20170609_15,001-20,000",316,"5,949,651",5.04
"20170609_20,001-30,000",231,"5,910,421",5.00
"20170609_30,001-40,000",96,"3,466,808",2.93
"20170609_40,001-50,000",73,"3,419,142",2.89
"20170609_50,001-100,000",97,"6,681,012",5.66
"20170609_100,001-200,000",38,"5,754,266",4.87
"20170609_200,001-400,000",20,"5,966,538",5.05
"20170609_400,001-600,000",5,"2,550,608",2.16
"20170609_600,001-800,000",7,"4,931,046",4.17
"20170609_800,001-1,000,000",0,0,0.00
"20170609_1,000,001以上",12,"39,424,485",33.40
20170603_1-999,"8,417","368,631",0.31
"20170603_1,000-5,000","8,107","17,468,649",14.80
"20170603_5,001-10,000","1,458","11,762,965",9.96
"20170603_10,001-15,000",439,"5,564,906",4.71
"20170603_15,001-20,000",321,"6,050,652",5.12
"20170603_20,001-30,000",230,"5,845,083",4.95
"20170603_30,001-40,000",99,"3,555,202",3.01
"20170603_40,001-50,000",66,"3,073,407",2.60
"20170603_50,001-100,000",96,"6,594,772",5.58
"20170603_100,001-200,000",40,"6,204,506",5.25
"20170603_200,001-400,000",17,"5,031,535",4.26
"20170603_400,001-600,000",6,"3,039,608",2.57
"20170603_600,001-800,000",6,"4,077,046",3.45
"20170603_800,001-1,000,000",1,"937,000",0.79
"20170603_1,000,001以上",11,"38,454,485",32.58
20170526_1-999,"8,421","370,472",0.31
"20170526_1,000-5,000","8,115","17,368,491",14.71
"20170526_5,001-10,000","1,453","11,751,965",9.95
"20170526_10,001-15,000",435,"5,518,986",4.67
"20170526_15,001-20,000",310,"5,839,212",4.94
"20170526_20,001-30,000",216,"5,488,703",4.65
"20170526_30,001-40,000",101,"3,619,285",3.06
"20170526_40,001-50,000",66,"3,091,181",2.61
"20170526_50,001-100,000",101,"6,966,972",5.90
"20170526_100,001-200,000",40,"5,970,538",5.05
"20170526_200,001-400,000",17,"4,801,503",4.06
"20170526_400,001-600,000",7,"3,660,608",3.10
"20170526_600,001-800,000",6,"4,210,046",3.56
"20170526_800,001-1,000,000",2,"1,887,000",1.59
"20170526_1,000,001以上",10,"37,483,485",31.75
20170519_1-999,"8,419","371,064",0.31
"20170519_1,000-5,000","7,962","17,111,131",14.49
"20170519_5,001-10,000","1,437","11,565,124",9.79
"20170519_10,001-15,000",448,"5,703,473",4.83
"20170519_15,001-20,000",303,"5,714,319",4.84
"20170519_20,001-30,000",221,"5,610,016",4.75
"20170519_30,001-40,000",102,"3,639,854",3.08
"20170519_40,001-50,000",64,"2,997,768",2.53
"20170519_50,001-100,000",106,"7,279,318",6.16
"20170519_100,001-200,000",37,"5,651,663",4.78
"20170519_200,001-400,000",19,"5,345,578",4.52
"20170519_400,001-600,000",7,"3,573,608",3.02
"20170519_600,001-800,000",5,"3,506,046",2.97
"20170519_800,001-1,000,000",3,"2,645,000",2.24
"20170519_1,000,001以上",10,"37,314,485",31.61
20170512_1-999,"8,425","373,900",0.31
"20170512_1,000-5,000","7,860","16,847,850",14.27
"20170512_5,001-10,000","1,388","11,149,606",9.44
"20170512_10,001-15,000",438,"5,584,352",4.73
"20170512_15,001-20,000",299,"5,645,599",4.78
"20170512_20,001-30,000",227,"5,756,471",4.87
"20170512_30,001-40,000",93,"3,307,854",2.80
"20170512_40,001-50,000",61,"2,853,768",2.41
"20170512_50,001-100,000",106,"7,352,302",6.22
"20170512_100,001-200,000",37,"5,595,860",4.74
"20170512_200,001-400,000",21,"6,213,746",5.26
"20170512_400,001-600,000",7,"3,561,608",3.01
"20170512_600,001-800,000",5,"3,486,046",2.95
"20170512_800,001-1,000,000",1,"821,000",0.69
"20170512_1,000,001以上",11,"39,478,485",33.44
20170505_1-999,"8,436","373,512",0.31
"20170505_1,000-5,000","7,563","16,451,539",13.93
"20170505_5,001-10,000","1,406","11,251,190",9.53
"20170505_10,001-15,000",415,"5,246,307",4.44
"20170505_15,001-20,000",277,"5,189,519",4.39
"20170505_20,001-30,000",223,"5,643,935",4.78
"20170505_30,001-40,000",99,"3,544,890",3.00
"20170505_40,001-50,000",56,"2,594,965",2.19
"20170505_50,001-100,000",108,"7,485,735",6.34
"20170505_100,001-200,000",39,"6,033,919",5.11
"20170505_200,001-400,000",16,"4,442,576",3.76
"20170505_400,001-600,000",10,"4,909,608",4.15
"20170505_600,001-800,000",7,"4,915,046",4.16
"20170505_800,001-1,000,000",2,"1,767,221",1.49
"20170505_1,000,001以上",10,"38,178,485",32.34
20170428_1-999,"8,451","374,159",0.31
"20170428_1,000-5,000","7,596","16,573,358",14.04
"20170428_5,001-10,000","1,403","11,200,510",9.48
"20170428_10,001-15,000",421,"5,322,735",4.50
"20170428_15,001-20,000",282,"5,294,599",4.48
"20170428_20,001-30,000",212,"5,359,055",4.54
"20170428_30,001-40,000",100,"3,583,207",3.03
"20170428_40,001-50,000",56,"2,594,965",2.19
"20170428_50,001-100,000",103,"7,025,735",5.95
"20170428_100,001-200,000",42,"6,467,252",5.47
"20170428_200,001-400,000",17,"4,882,243",4.13
"20170428_400,001-600,000",8,"3,875,608",3.28
"20170428_600,001-800,000",7,"4,894,046",4.14
"20170428_800,001-1,000,000",2,"1,729,221",1.46
"20170428_1,000,001以上",10,"38,851,754",32.91
20170421_1-999,"8,418","373,909",0.31
"20170421_1,000-5,000","7,570","16,464,505",13.94
"20170421_5,001-10,000","1,410","11,301,571",9.57
"20170421_10,001-15,000",417,"5,258,250",4.45
