date_level,population,stock number,total portion
20170609_1-999,"33,180","13,011,249",4.44
"20170609_1,000-5,000","14,963","35,782,572",12.23
"20170609_5,001-10,000","2,839","20,775,945",7.10
"20170609_10,001-15,000","1,023","13,116,550",4.48
"20170609_15,001-20,000",407,"7,116,950",2.43
"20170609_20,001-30,000",507,"12,439,458",4.25
"20170609_30,001-40,000",220,"7,786,472",2.66
"20170609_40,001-50,000",181,"8,222,881",2.81
"20170609_50,001-100,000",389,"28,752,197",9.82
"20170609_100,001-200,000",162,"23,324,147",7.97
"20170609_200,001-400,000",99,"27,625,785",9.44
"20170609_400,001-600,000",19,"9,304,173",3.18
"20170609_600,001-800,000",12,"8,410,640",2.87
"20170609_800,001-1,000,000",7,"6,292,874",2.15
"20170609_1,000,001以上",28,"70,538,107",24.11
20170603_1-999,"33,180","13,011,249",4.44
"20170603_1,000-5,000","14,963","35,782,572",12.23
"20170603_5,001-10,000","2,839","20,775,945",7.10
"20170603_10,001-15,000","1,023","13,116,550",4.48
"20170603_15,001-20,000",407,"7,116,950",2.43
"20170603_20,001-30,000",507,"12,439,458",4.25
"20170603_30,001-40,000",220,"7,786,472",2.66
"20170603_40,001-50,000",181,"8,222,881",2.81
"20170603_50,001-100,000",389,"28,752,197",9.82
"20170603_100,001-200,000",162,"23,324,147",7.97
"20170603_200,001-400,000",99,"27,625,785",9.44
"20170603_400,001-600,000",19,"9,304,173",3.18
"20170603_600,001-800,000",12,"8,410,640",2.87
"20170603_800,001-1,000,000",7,"6,292,874",2.15
"20170603_1,000,001以上",28,"70,538,107",24.11
20170526_1-999,"33,182","13,011,951",4.44
"20170526_1,000-5,000","14,963","35,781,870",12.23
"20170526_5,001-10,000","2,839","20,775,945",7.10
"20170526_10,001-15,000","1,023","13,116,550",4.48
"20170526_15,001-20,000",407,"7,116,950",2.43
"20170526_20,001-30,000",507,"12,439,458",4.25
"20170526_30,001-40,000",220,"7,786,472",2.66
"20170526_40,001-50,000",181,"8,222,881",2.81
"20170526_50,001-100,000",389,"28,752,197",9.82
"20170526_100,001-200,000",162,"23,324,147",7.97
"20170526_200,001-400,000",99,"27,625,785",9.44
"20170526_400,001-600,000",19,"9,304,173",3.18
"20170526_600,001-800,000",12,"8,410,640",2.87
"20170526_800,001-1,000,000",7,"6,292,874",2.15
"20170526_1,000,001以上",28,"70,538,107",24.11
20170519_1-999,"33,183","13,012,098",4.44
"20170519_1,000-5,000","14,963","35,781,870",12.23
"20170519_5,001-10,000","2,839","20,775,798",7.10
"20170519_10,001-15,000","1,023","13,116,550",4.48
"20170519_15,001-20,000",407,"7,116,950",2.43
"20170519_20,001-30,000",507,"12,439,458",4.25
"20170519_30,001-40,000",220,"7,786,472",2.66
"20170519_40,001-50,000",181,"8,222,881",2.81
"20170519_50,001-100,000",389,"28,752,197",9.82
"20170519_100,001-200,000",162,"23,324,147",7.97
"20170519_200,001-400,000",99,"27,625,785",9.44
"20170519_400,001-600,000",19,"9,304,173",3.18
"20170519_600,001-800,000",12,"8,410,640",2.87
"20170519_800,001-1,000,000",7,"6,292,874",2.15
"20170519_1,000,001以上",28,"70,538,107",24.11
20170512_1-999,"33,185","13,013,058",4.44
"20170512_1,000-5,000","14,963","35,781,870",12.23
"20170512_5,001-10,000","2,839","20,775,798",7.10
"20170512_10,001-15,000","1,023","13,116,550",4.48
"20170512_15,001-20,000",407,"7,116,950",2.43
"20170512_20,001-30,000",507,"12,439,458",4.25
"20170512_30,001-40,000",220,"7,786,472",2.66
"20170512_40,001-50,000",181,"8,222,881",2.81
"20170512_50,001-100,000",389,"28,752,197",9.82
"20170512_100,001-200,000",162,"23,324,147",7.97
"20170512_200,001-400,000",99,"27,625,785",9.44
"20170512_400,001-600,000",19,"9,304,173",3.18
"20170512_600,001-800,000",12,"8,410,640",2.87
"20170512_800,001-1,000,000",7,"6,292,874",2.15
"20170512_1,000,001以上",28,"70,537,147",24.11
20170505_1-999,"33,186","13,013,152",4.44
"20170505_1,000-5,000","14,963","35,781,870",12.23
"20170505_5,001-10,000","2,839","20,775,798",7.10
"20170505_10,001-15,000","1,023","13,116,550",4.48
"20170505_15,001-20,000",407,"7,116,950",2.43
"20170505_20,001-30,000",507,"12,439,458",4.25
"20170505_30,001-40,000",220,"7,786,472",2.66
"20170505_40,001-50,000",181,"8,222,881",2.81
"20170505_50,001-100,000",389,"28,752,197",9.82
"20170505_100,001-200,000",162,"23,324,147",7.97
"20170505_200,001-400,000",99,"27,625,785",9.44
"20170505_400,001-600,000",19,"9,304,173",3.18
"20170505_600,001-800,000",12,"8,410,640",2.87
"20170505_800,001-1,000,000",7,"6,292,874",2.15
"20170505_1,000,001以上",28,"70,537,053",24.11
20170428_1-999,"33,186","13,013,152",4.44
"20170428_1,000-5,000","14,963","35,781,870",12.23
"20170428_5,001-10,000","2,839","20,775,798",7.10
"20170428_10,001-15,000","1,023","13,116,550",4.48
"20170428_15,001-20,000",407,"7,116,950",2.43
"20170428_20,001-30,000",507,"12,439,458",4.25
"20170428_30,001-40,000",220,"7,786,472",2.66
"20170428_40,001-50,000",181,"8,222,881",2.81
"20170428_50,001-100,000",389,"28,752,197",9.82
"20170428_100,001-200,000",162,"23,324,147",7.97
"20170428_200,001-400,000",99,"27,625,785",9.44
"20170428_400,001-600,000",19,"9,304,173",3.18
"20170428_600,001-800,000",12,"8,410,640",2.87
"20170428_800,001-1,000,000",7,"6,292,874",2.15
"20170428_1,000,001以上",28,"70,537,053",24.11
20170421_1-999,"33,186","13,013,152",4.44
"20170421_1,000-5,000","14,963","35,781,870",12.23
"20170421_5,001-10,000","2,839","20,775,798",7.10
"20170421_10,001-15,000","1,023","13,116,550",4.48
"20170421_15,001-20,000",407,"7,116,950",2.43
"20170421_20,001-30,000",507,"12,439,458",4.25
"20170421_30,001-40,000",220,"7,786,472",2.66
"20170421_40,001-50,000",181,"8,222,881",2.81
"20170421_50,001-100,000",389,"28,752,197",9.82
"20170421_100,001-200,000",162,"23,324,147",7.97
"20170421_200,001-400,000",99,"27,625,785",9.44
"20170421_400,001-600,000",19,"9,304,173",3.18
"20170421_600,001-800,000",12,"8,410,640",2.87
"20170421_800,001-1,000,000",7,"6,292,874",2.15
"20170421_1,000,001以上",28,"70,537,053",24.11
20170414_1-999,"33,186","13,013,152",4.44
"20170414_1,000-5,000","14,963","35,781,870",12.23
"20170414_5,001-10,000","2,839","20,775,798",7.10
"20170414_10,001-15,000","1,023","13,116,550",4.48
"20170414_15,001-20,000",407,"7,116,950",2.43
"20170414_20,001-30,000",507,"12,439,458",4.25
"20170414_30,001-40,000",220,"7,786,472",2.66
"20170414_40,001-50,000",181,"8,222,881",2.81
"20170414_50,001-100,000",389,"28,752,197",9.82
"20170414_100,001-200,000",162,"23,324,147",7.97
"20170414_200,001-400,000",99,"27,625,785",9.44
"20170414_400,001-600,000",19,"9,304,173",3.18
"20170414_600,001-800,000",12,"8,410,640",2.87
"20170414_800,001-1,000,000",7,"6,292,874",2.15
"20170414_1,000,001以上",28,"70,537,053",24.11
20170407_1-999,"33,186","13,013,152",4.44
"20170407_1,000-5,000","14,963","35,781,870",12.23
"20170407_5,001-10,000","2,839","20,775,798",7.10
"20170407_10,001-15,000","1,023","13,116,550",4.48
"20170407_15,001-20,000",407,"7,116,950",2.43
"20170407_20,001-30,000",507,"12,439,458",4.25
"20170407_30,001-40,000",220,"7,786,472",2.66
"20170407_40,001-50,000",181,"8,222,881",2.81
"20170407_50,001-100,000",389,"28,752,197",9.82
"20170407_100,001-200,000",162,"23,324,147",7.97
"20170407_200,001-400,000",99,"27,625,785",9.44
"20170407_400,001-600,000",19,"9,304,173",3.18
"20170407_600,001-800,000",12,"8,410,640",2.87
"20170407_800,001-1,000,000",7,"6,292,874",2.15
"20170407_1,000,001以上",28,"70,537,053",24.11
20170331_1-999,"33,186","13,013,152",4.44
"20170331_1,000-5,000","14,963","35,781,870",12.23
"20170331_5,001-10,000","2,839","20,775,798",7.10
"20170331_10,001-15,000","1,023","13,116,550",4.48
"20170331_15,001-20,000",407,"7,116,950",2.43
"20170331_20,001-30,000",507,"12,439,458",4.25
"20170331_30,001-40,000",220,"7,786,472",2.66
"20170331_40,001-50,000",181,"8,222,881",2.81
"20170331_50,001-100,000",389,"28,752,197",9.82
"20170331_100,001-200,000",162,"23,324,147",7.97
"20170331_200,001-400,000",99,"27,625,785",9.44
"20170331_400,001-600,000",19,"9,304,173",3.18
"20170331_600,001-800,000",12,"8,410,640",2.87
"20170331_800,001-1,000,000",7,"6,292,874",2.15
"20170331_1,000,001以上",28,"70,537,053",24.11
20170324_1-999,"33,186","13,013,152",4.44
"20170324_1,000-5,000","14,963","35,781,870",12.23
"20170324_5,001-10,000","2,839","20,775,798",7.10
"20170324_10,001-15,000","1,023","13,116,550",4.48
"20170324_15,001-20,000",407,"7,116,950",2.43
"20170324_20,001-30,000",507,"12,439,458",4.25
"20170324_30,001-40,000",220,"7,786,472",2.66
"20170324_40,001-50,000",181,"8,222,881",2.81
"20170324_50,001-100,000",389,"28,752,197",9.82
"20170324_100,001-200,000",162,"23,324,147",7.97
"20170324_200,001-400,000",99,"27,625,785",9.44
"20170324_400,001-600,000",19,"9,304,173",3.18
"20170324_600,001-800,000",12,"8,410,640",2.87
"20170324_800,001-1,000,000",7,"6,292,874",2.15
"20170324_1,000,001以上",28,"70,537,053",24.11
20170317_1-999,"33,186","13,013,152",4.44
"20170317_1,000-5,000","14,963","35,781,870",12.23
"20170317_5,001-10,000","2,839","20,775,798",7.10
"20170317_10,001-15,000","1,023","13,116,550",4.48
"20170317_15,001-20,000",407,"7,116,950",2.43
"20170317_20,001-30,000",507,"12,439,458",4.25
"20170317_30,001-40,000",220,"7,786,472",2.66
"20170317_40,001-50,000",181,"8,222,881",2.81
"20170317_50,001-100,000",389,"28,752,197",9.82
"20170317_100,001-200,000",162,"23,324,147",7.97
"20170317_200,001-400,000",99,"27,625,785",9.44
"20170317_400,001-600,000",19,"9,304,173",3.18
"20170317_600,001-800,000",12,"8,410,640",2.87
"20170317_800,001-1,000,000",7,"6,292,874",2.15
"20170317_1,000,001以上",28,"70,537,053",24.11
20170310_1-999,"33,186","13,013,152",4.44
"20170310_1,000-5,000","14,963","35,781,870",12.23
"20170310_5,001-10,000","2,839","20,775,798",7.10
"20170310_10,001-15,000","1,023","13,116,550",4.48
"20170310_15,001-20,000",407,"7,116,950",2.43
"20170310_20,001-30,000",507,"12,439,458",4.25
"20170310_30,001-40,000",220,"7,786,472",2.66
"20170310_40,001-50,000",181,"8,222,881",2.81
"20170310_50,001-100,000",389,"28,752,197",9.82
"20170310_100,001-200,000",162,"23,324,147",7.97
"20170310_200,001-400,000",99,"27,625,785",9.44
"20170310_400,001-600,000",19,"9,304,173",3.18
"20170310_600,001-800,000",12,"8,410,640",2.87
"20170310_800,001-1,000,000",7,"6,292,874",2.15
"20170310_1,000,001以上",28,"70,537,053",24.11
20170303_1-999,"33,186","13,013,152",4.44
"20170303_1,000-5,000","14,963","35,781,870",12.23
"20170303_5,001-10,000","2,839","20,775,798",7.10
"20170303_10,001-15,000","1,023","13,116,550",4.48
"20170303_15,001-20,000",407,"7,116,950",2.43
"20170303_20,001-30,000",507,"12,439,458",4.25
"20170303_30,001-40,000",220,"7,786,472",2.66
"20170303_40,001-50,000",181,"8,222,881",2.81
"20170303_50,001-100,000",389,"28,752,197",9.82
"20170303_100,001-200,000",162,"23,324,147",7.97
"20170303_200,001-400,000",99,"27,625,785",9.44
"20170303_400,001-600,000",19,"9,304,173",3.18
"20170303_600,001-800,000",12,"8,410,640",2.87
"20170303_800,001-1,000,000",7,"6,292,874",2.15
"20170303_1,000,001以上",28,"70,537,053",24.11
20170224_1-999,"33,186","13,013,152",4.44
"20170224_1,000-5,000","14,963","35,781,870",12.23
"20170224_5,001-10,000","2,839","20,775,798",7.10
"20170224_10,001-15,000","1,023","13,116,550",4.48
"20170224_15,001-20,000",407,"7,116,950",2.43
"20170224_20,001-30,000",507,"12,439,458",4.25
"20170224_30,001-40,000",220,"7,786,472",2.66
"20170224_40,001-50,000",181,"8,222,881",2.81
"20170224_50,001-100,000",389,"28,752,197",9.82
"20170224_100,001-200,000",162,"23,324,147",7.97
"20170224_200,001-400,000",99,"27,625,785",9.44
"20170224_400,001-600,000",19,"9,304,173",3.18
"20170224_600,001-800,000",12,"8,410,640",2.87
"20170224_800,001-1,000,000",7,"6,292,874",2.15
"20170224_1,000,001以上",28,"70,537,053",24.11
20170218_1-999,"33,188","13,014,464",4.44
"20170218_1,000-5,000","14,963","35,781,870",12.23
"20170218_5,001-10,000","2,839","20,775,798",7.10
"20170218_10,001-15,000","1,023","13,116,550",4.48
"20170218_15,001-20,000",407,"7,116,950",2.43
"20170218_20,001-30,000",507,"12,439,458",4.25
"20170218_30,001-40,000",220,"7,786,472",2.66
"20170218_40,001-50,000",181,"8,222,881",2.81
"20170218_50,001-100,000",389,"28,752,197",9.82
"20170218_100,001-200,000",162,"23,324,147",7.97
"20170218_200,001-400,000",99,"27,625,785",9.44
"20170218_400,001-600,000",19,"9,304,173",3.18
"20170218_600,001-800,000",12,"8,410,640",2.87
"20170218_800,001-1,000,000",7,"6,292,874",2.15
"20170218_1,000,001以上",28,"70,535,741",24.11
20170210_1-999,"33,187","13,016,300",4.45
