date_level,population,stock number,total portion
20170616_1-999,"18,219","742,149",0.74
"20170616_1,000-5,000","4,956","11,000,708",11.00
"20170616_5,001-10,000","1,258","9,413,951",9.41
"20170616_10,001-15,000",519,"6,219,486",6.21
"20170616_15,001-20,000",225,"4,075,276",4.07
"20170616_20,001-30,000",250,"6,206,399",6.20
"20170616_30,001-40,000",101,"3,511,860",3.51
"20170616_40,001-50,000",55,"2,540,194",2.54
"20170616_50,001-100,000",125,"8,792,242",8.79
"20170616_100,001-200,000",70,"9,646,375",9.64
"20170616_200,001-400,000",33,"9,483,945",9.48
"20170616_400,001-600,000",10,"4,880,839",4.88
"20170616_600,001-800,000",4,"2,573,184",2.57
"20170616_800,001-1,000,000",1,"804,000",0.80
"20170616_1,000,001以上",9,"20,109,631",20.10
20170609_1-999,"18,207","743,028",0.74
"20170609_1,000-5,000","4,973","11,075,193",11.07
"20170609_5,001-10,000","1,260","9,426,930",9.42
"20170609_10,001-15,000",521,"6,248,721",6.24
"20170609_15,001-20,000",225,"4,077,932",4.07
"20170609_20,001-30,000",255,"6,317,165",6.31
"20170609_30,001-40,000",102,"3,551,860",3.55
"20170609_40,001-50,000",53,"2,440,194",2.44
"20170609_50,001-100,000",126,"8,849,242",8.84
"20170609_100,001-200,000",70,"9,600,375",9.6
"20170609_200,001-400,000",33,"9,517,945",9.51
"20170609_400,001-600,000",10,"4,691,839",4.69
"20170609_600,001-800,000",4,"2,580,184",2.58
"20170609_800,001-1,000,000",1,"806,000",0.8
"20170609_1,000,001以上",9,"20,073,631",20.07
20170603_1-999,"18,205","742,605",0.74
"20170603_1,000-5,000","5,001","11,145,894",11.14
"20170603_5,001-10,000","1,265","9,463,579",9.46
"20170603_10,001-15,000",523,"6,261,976",6.26
"20170603_15,001-20,000",226,"4,099,914",4.09
"20170603_20,001-30,000",258,"6,400,425",6.4
"20170603_30,001-40,000",103,"3,583,860",3.58
"20170603_40,001-50,000",54,"2,478,770",2.47
"20170603_50,001-100,000",127,"8,931,242",8.93
"20170603_100,001-200,000",70,"9,648,375",9.64
"20170603_200,001-400,000",35,"10,472,945",10.47
"20170603_400,001-600,000",7,"3,433,839",3.43
"20170603_600,001-800,000",5,"3,286,184",3.28
"20170603_800,001-1,000,000",0,0,0.0
"20170603_1,000,001以上",9,"20,050,631",20.05
20170526_1-999,"18,208","744,914",0.74
"20170526_1,000-5,000","5,001","11,143,000",11.14
"20170526_5,001-10,000","1,276","9,553,483",9.55
"20170526_10,001-15,000",525,"6,286,369",6.28
"20170526_15,001-20,000",228,"4,137,924",4.13
"20170526_20,001-30,000",256,"6,349,425",6.34
"20170526_30,001-40,000",105,"3,651,860",3.65
"20170526_40,001-50,000",54,"2,469,048",2.46
"20170526_50,001-100,000",127,"8,937,242",8.93
"20170526_100,001-200,000",71,"9,840,375",9.84
"20170526_200,001-400,000",34,"10,036,945",10.03
"20170526_400,001-600,000",7,"3,440,839",3.44
"20170526_600,001-800,000",5,"3,366,184",3.36
"20170526_800,001-1,000,000",0,0,0.0
"20170526_1,000,001以上",9,"20,042,631",20.04
20170519_1-999,"18,211","748,294",0.74
"20170519_1,000-5,000","5,010","11,154,926",11.15
"20170519_5,001-10,000","1,279","9,572,776",9.57
"20170519_10,001-15,000",527,"6,316,758",6.31
"20170519_15,001-20,000",228,"4,141,387",4.14
"20170519_20,001-30,000",258,"6,402,503",6.4
"20170519_30,001-40,000",108,"3,785,782",3.78
"20170519_40,001-50,000",53,"2,435,048",2.43
"20170519_50,001-100,000",126,"8,828,590",8.82
"20170519_100,001-200,000",72,"9,875,337",9.87
"20170519_200,001-400,000",34,"10,104,184",10.1
"20170519_400,001-600,000",6,"2,878,839",2.87
"20170519_600,001-800,000",5,"3,437,184",3.43
"20170519_800,001-1,000,000",0,0,0.0
"20170519_1,000,001以上",9,"20,318,631",20.31
20170512_1-999,"18,205","751,045",0.75
"20170512_1,000-5,000","5,020","11,166,868",11.16
"20170512_5,001-10,000","1,279","9,566,327",9.56
"20170512_10,001-15,000",529,"6,335,945",6.33
"20170512_15,001-20,000",227,"4,123,821",4.12
"20170512_20,001-30,000",256,"6,364,425",6.36
"20170512_30,001-40,000",106,"3,712,995",3.71
"20170512_40,001-50,000",53,"2,433,048",2.43
"20170512_50,001-100,000",127,"8,898,242",8.89
"20170512_100,001-200,000",71,"9,651,685",9.65
"20170512_200,001-400,000",34,"9,961,184",9.96
"20170512_400,001-600,000",7,"3,294,839",3.29
"20170512_600,001-800,000",5,"3,460,184",3.46
"20170512_800,001-1,000,000",0,0,0.0
"20170512_1,000,001以上",9,"20,279,631",20.27
20170505_1-999,"18,192","748,341",0.74
"20170505_1,000-5,000","5,037","11,208,362",11.2
"20170505_5,001-10,000","1,281","9,571,106",9.57
"20170505_10,001-15,000",533,"6,377,636",6.37
"20170505_15,001-20,000",229,"4,165,214",4.16
"20170505_20,001-30,000",255,"6,327,772",6.32
"20170505_30,001-40,000",105,"3,679,995",3.67
"20170505_40,001-50,000",54,"2,478,048",2.47
