date_level,population,stock number,total portion
20170616_1-999,"12,739","1,135,500",0.58
"20170616_1,000-5,000","10,075","23,080,587",11.96
"20170616_5,001-10,000","2,271","18,395,472",9.53
"20170616_10,001-15,000",670,"8,494,690",4.40
"20170616_15,001-20,000",509,"9,539,277",4.94
"20170616_20,001-30,000",390,"9,899,627",5.13
"20170616_30,001-40,000",194,"6,902,510",3.57
"20170616_40,001-50,000",163,"7,667,960",3.97
"20170616_50,001-100,000",232,"16,550,112",8.57
"20170616_100,001-200,000",94,"13,237,972",6.86
"20170616_200,001-400,000",45,"11,943,485",6.19
"20170616_400,001-600,000",15,"7,278,327",3.77
"20170616_600,001-800,000",8,"5,456,446",2.82
"20170616_800,001-1,000,000",6,"5,545,700",2.87
"20170616_1,000,001以上",18,"47,764,665",24.76
20170609_1-999,"12,735","1,135,350",0.58
"20170609_1,000-5,000","10,117","23,180,673",12.01
"20170609_5,001-10,000","2,296","18,626,397",9.65
"20170609_10,001-15,000",686,"8,684,065",4.5
"20170609_15,001-20,000",502,"9,409,793",4.87
"20170609_20,001-30,000",385,"9,800,349",5.08
"20170609_30,001-40,000",195,"6,926,710",3.59
"20170609_40,001-50,000",168,"7,897,960",4.09
"20170609_50,001-100,000",232,"16,582,112",8.59
"20170609_100,001-200,000",96,"13,452,298",6.97
"20170609_200,001-400,000",47,"12,455,485",6.45
"20170609_400,001-600,000",16,"7,903,327",4.09
"20170609_600,001-800,000",6,"4,184,446",2.16
"20170609_800,001-1,000,000",6,"5,590,700",2.89
"20170609_1,000,001以上",18,"47,062,665",24.39
20170603_1-999,"12,728","1,134,172",0.58
"20170603_1,000-5,000","10,119","23,183,383",12.01
"20170603_5,001-10,000","2,320","18,804,647",9.74
"20170603_10,001-15,000",681,"8,625,728",4.47
"20170603_15,001-20,000",506,"9,506,589",4.92
"20170603_20,001-30,000",404,"10,308,961",5.34
"20170603_30,001-40,000",203,"7,254,777",3.76
"20170603_40,001-50,000",165,"7,766,960",4.02
"20170603_50,001-100,000",238,"17,007,192",8.81
"20170603_100,001-200,000",97,"13,510,854",7.0
"20170603_200,001-400,000",47,"12,305,929",6.37
"20170603_400,001-600,000",13,"6,567,327",3.4
"20170603_600,001-800,000",7,"4,933,446",2.55
"20170603_800,001-1,000,000",7,"6,457,700",3.34
"20170603_1,000,001以上",17,"45,524,665",23.6
20170526_1-999,"12,740","1,136,802",0.58
"20170526_1,000-5,000","10,145","23,281,590",12.06
"20170526_5,001-10,000","2,309","18,714,756",9.7
"20170526_10,001-15,000",683,"8,645,213",4.48
"20170526_15,001-20,000",516,"9,702,589",5.03
"20170526_20,001-30,000",403,"10,259,249",5.31
"20170526_30,001-40,000",205,"7,325,654",3.79
"20170526_40,001-50,000",165,"7,779,960",4.03
"20170526_50,001-100,000",242,"17,372,192",9.0
"20170526_100,001-200,000",95,"13,215,298",6.85
"20170526_200,001-400,000",45,"11,888,485",6.16
"20170526_400,001-600,000",12,"5,959,327",3.08
"20170526_600,001-800,000",8,"5,607,446",2.9
"20170526_800,001-1,000,000",7,"6,409,700",3.32
"20170526_1,000,001以上",17,"45,594,069",23.63
20170519_1-999,"12,746","1,138,096",0.59
"20170519_1,000-5,000","10,149","23,264,712",12.06
"20170519_5,001-10,000","2,323","18,840,848",9.76
"20170519_10,001-15,000",679,"8,596,213",4.45
"20170519_15,001-20,000",509,"9,578,081",4.96
"20170519_20,001-30,000",403,"10,237,249",5.3
"20170519_30,001-40,000",207,"7,401,654",3.83
"20170519_40,001-50,000",167,"7,883,960",4.08
"20170519_50,001-100,000",239,"17,154,192",8.89
"20170519_100,001-200,000",95,"13,253,854",6.87
"20170519_200,001-400,000",47,"12,703,929",6.58
"20170519_400,001-600,000",11,"5,429,327",2.81
"20170519_600,001-800,000",8,"5,605,446",2.9
"20170519_800,001-1,000,000",7,"6,363,700",3.29
"20170519_1,000,001以上",17,"45,441,069",23.55
20170512_1-999,"12,746","1,139,475",0.59
"20170512_1,000-5,000","10,193","23,378,333",12.11
"20170512_5,001-10,000","2,328","18,878,726",9.78
"20170512_10,001-15,000",683,"8,649,335",4.48
"20170512_15,001-20,000",511,"9,613,081",4.98
"20170512_20,001-30,000",403,"10,234,249",5.3
"20170512_30,001-40,000",210,"7,497,654",3.88
"20170512_40,001-50,000",167,"7,880,960",4.08
"20170512_50,001-100,000",239,"17,066,882",8.84
"20170512_100,001-200,000",94,"13,073,164",6.77
"20170512_200,001-400,000",46,"12,442,929",6.45
"20170512_400,001-600,000",11,"5,433,327",2.81
"20170512_600,001-800,000",8,"5,552,446",2.87
"20170512_800,001-1,000,000",7,"6,327,700",3.28
"20170512_1,000,001以上",17,"45,724,069",23.7
20170505_1-999,"12,744","1,140,470",0.59
"20170505_1,000-5,000","10,215","23,422,692",12.14
"20170505_5,001-10,000","2,302","18,670,491",9.67
"20170505_10,001-15,000",680,"8,609,170",4.46
"20170505_15,001-20,000",518,"9,738,647",5.04
"20170505_20,001-30,000",408,"10,393,683",5.38
"20170505_30,001-40,000",200,"7,175,654",3.72
"20170505_40,001-50,000",168,"7,935,522",4.11
"20170505_50,001-100,000",243,"17,268,646",8.95
"20170505_100,001-200,000",98,"13,696,838",7.1
"20170505_200,001-400,000",43,"11,614,975",6.02
"20170505_400,001-600,000",13,"6,382,327",3.3
"20170505_600,001-800,000",8,"5,661,446",2.93
"20170505_800,001-1,000,000",6,"5,491,700",2.84
"20170505_1,000,001以上",17,"45,690,069",23.68
20170428_1-999,"12,740","1,141,945",0.59
"20170428_1,000-5,000","10,251","23,499,278",12.18
"20170428_5,001-10,000","2,314","18,773,774",9.73
"20170428_10,001-15,000",678,"8,575,220",4.44
"20170428_15,001-20,000",517,"9,720,645",5.03
"20170428_20,001-30,000",407,"10,366,991",5.37
"20170428_30,001-40,000",200,"7,168,954",3.71
"20170428_40,001-50,000",171,"8,061,960",4.17
"20170428_50,001-100,000",240,"17,105,208",8.86
"20170428_100,001-200,000",97,"13,552,838",7.02
"20170428_200,001-400,000",44,"11,842,975",6.13
"20170428_400,001-600,000",13,"6,398,327",3.31
"20170428_600,001-800,000",9,"6,321,446",3.27
"20170428_800,001-1,000,000",5,"4,672,700",2.42
"20170428_1,000,001以上",17,"45,690,069",23.68
20170421_1-999,"12,736","1,144,041",0.59
"20170421_1,000-5,000","10,201","23,377,982",12.11
"20170421_5,001-10,000","2,306","18,679,928",9.68
"20170421_10,001-15,000",686,"8,666,460",4.49
"20170421_15,001-20,000",520,"9,772,393",5.06
"20170421_20,001-30,000",403,"10,291,447",5.33
"20170421_30,001-40,000",204,"7,289,954",3.77
"20170421_40,001-50,000",171,"8,081,960",4.18
"20170421_50,001-100,000",242,"17,249,073",8.94
"20170421_100,001-200,000",96,"13,354,838",6.92
"20170421_200,001-400,000",45,"12,143,975",6.29
"20170421_400,001-600,000",13,"6,340,327",3.28
"20170421_600,001-800,000",10,"7,106,446",3.68
"20170421_800,001-1,000,000",4,"3,833,700",1.98
"20170421_1,000,001以上",17,"45,559,806",23.61
20170414_1-999,"12,679","1,143,093",0.59
"20170414_1,000-5,000","10,223","23,414,331",12.13
"20170414_5,001-10,000","2,298","18,635,650",9.66
"20170414_10,001-15,000",686,"8,667,390",4.49
"20170414_15,001-20,000",519,"9,744,393",5.05
"20170414_20,001-30,000",406,"10,355,418",5.36
"20170414_30,001-40,000",204,"7,300,431",3.78
"20170414_40,001-50,000",171,"8,066,997",4.18
"20170414_50,001-100,000",245,"17,522,535",9.08
"20170414_100,001-200,000",94,"13,004,838",6.74
"20170414_200,001-400,000",46,"12,369,975",6.41
"20170414_400,001-600,000",14,"6,942,327",3.59
"20170414_600,001-800,000",9,"6,399,446",3.31
"20170414_800,001-1,000,000",4,"3,833,700",1.98
"20170414_1,000,001以上",17,"45,491,806",23.58
20170407_1-999,"12,152","1,143,005",0.59
"20170407_1,000-5,000","10,225","23,447,551",12.15
"20170407_5,001-10,000","2,295","18,602,710",9.64
"20170407_10,001-15,000",688,"8,691,690",4.5
"20170407_15,001-20,000",524,"9,843,393",5.1
"20170407_20,001-30,000",404,"10,315,926",5.34
"20170407_30,001-40,000",199,"7,114,431",3.68
"20170407_40,001-50,000",174,"8,199,997",4.25
"20170407_50,001-100,000",245,"17,479,535",9.06
"20170407_100,001-200,000",96,"13,195,838",6.84
"20170407_200,001-400,000",45,"12,180,975",6.31
"20170407_400,001-600,000",16,"7,787,327",4.03
"20170407_600,001-800,000",8,"5,793,446",3.0
"20170407_800,001-1,000,000",5,"4,824,700",2.5
"20170407_1,000,001以上",16,"44,271,806",22.95
20170331_1-999,"11,807","1,143,624",0.59
"20170331_1,000-5,000","10,203","23,358,468",12.1
"20170331_5,001-10,000","2,320","18,817,227",9.75
"20170331_10,001-15,000",686,"8,665,336",4.49
"20170331_15,001-20,000",527,"9,903,202",5.13
"20170331_20,001-30,000",404,"10,322,926",5.35
"20170331_30,001-40,000",199,"7,118,431",3.69
"20170331_40,001-50,000",174,"8,191,489",4.24
"20170331_50,001-100,000",246,"17,511,535",9.07
"20170331_100,001-200,000",99,"13,572,838",7.03
"20170331_200,001-400,000",44,"12,111,975",6.27
"20170331_400,001-600,000",15,"7,412,327",3.84
"20170331_600,001-800,000",8,"5,730,446",2.97
"20170331_800,001-1,000,000",5,"4,824,700",2.5
"20170331_1,000,001以上",16,"44,207,806",22.91
20170324_1-999,"11,047","1,144,207",0.59
"20170324_1,000-5,000","10,264","23,512,127",12.18
"20170324_5,001-10,000","2,317","18,803,081",9.74
"20170324_10,001-15,000",694,"8,777,694",4.55
"20170324_15,001-20,000",517,"9,704,202",5.03
"20170324_20,001-30,000",402,"10,276,198",5.32
"20170324_30,001-40,000",197,"7,052,391",3.65
"20170324_40,001-50,000",172,"8,103,635",4.2
"20170324_50,001-100,000",244,"17,327,263",8.98
"20170324_100,001-200,000",100,"13,735,016",7.12
"20170324_200,001-400,000",44,"12,082,975",6.26
"20170324_400,001-600,000",16,"7,906,327",4.09
"20170324_600,001-800,000",7,"4,956,446",2.56
"20170324_800,001-1,000,000",7,"6,616,737",3.43
"20170324_1,000,001以上",15,"42,894,031",22.23
