date_level,population,stock number,total portion
20170616_1-999,"13,516","983,814",0.38
"20170616_1,000-5,000","6,817","14,466,430",5.67
"20170616_5,001-10,000","1,718","11,858,617",4.65
"20170616_10,001-15,000",811,"9,560,703",3.75
"20170616_15,001-20,000",380,"6,651,697",2.61
"20170616_20,001-30,000",382,"9,017,977",3.53
"20170616_30,001-40,000",201,"6,904,816",2.70
"20170616_40,001-50,000",108,"4,867,877",1.91
"20170616_50,001-100,000",252,"17,617,535",6.91
"20170616_100,001-200,000",122,"16,221,443",6.36
"20170616_200,001-400,000",52,"13,809,344",5.41
"20170616_400,001-600,000",16,"8,016,193",3.14
"20170616_600,001-800,000",9,"6,485,226",2.54
"20170616_800,001-1,000,000",8,"7,089,946",2.78
"20170616_1,000,001以上",39,"121,274,843",47.59
20170609_1-999,"13,513","982,004",0.38
"20170609_1,000-5,000","6,828","14,496,731",5.68
"20170609_5,001-10,000","1,727","11,932,639",4.68
"20170609_10,001-15,000",811,"9,556,261",3.75
"20170609_15,001-20,000",374,"6,543,435",2.56
"20170609_20,001-30,000",387,"9,147,231",3.58
"20170609_30,001-40,000",199,"6,852,048",2.68
"20170609_40,001-50,000",106,"4,779,592",1.87
"20170609_50,001-100,000",254,"17,716,525",6.95
"20170609_100,001-200,000",123,"16,385,443",6.43
"20170609_200,001-400,000",53,"14,053,144",5.51
"20170609_400,001-600,000",15,"7,547,393",2.96
"20170609_600,001-800,000",9,"6,465,226",2.53
"20170609_800,001-1,000,000",8,"7,088,946",2.78
"20170609_1,000,001以上",39,"121,279,843",47.59
20170603_1-999,"13,497","980,027",0.38
"20170603_1,000-5,000","6,828","14,514,869",5.69
"20170603_5,001-10,000","1,721","11,894,497",4.66
"20170603_10,001-15,000",812,"9,560,556",3.75
"20170603_15,001-20,000",372,"6,508,410",2.55
"20170603_20,001-30,000",390,"9,221,090",3.61
"20170603_30,001-40,000",199,"6,852,221",2.68
"20170603_40,001-50,000",107,"4,827,371",1.89
"20170603_50,001-100,000",257,"17,937,518",7.03
"20170603_100,001-200,000",123,"16,445,350",6.45
"20170603_200,001-400,000",52,"13,820,144",5.42
"20170603_400,001-600,000",15,"7,547,393",2.96
"20170603_600,001-800,000",9,"6,445,226",2.52
"20170603_800,001-1,000,000",8,"7,088,946",2.78
"20170603_1,000,001以上",39,"121,182,843",47.55
20170526_1-999,"13,479","980,730",0.38
"20170526_1,000-5,000","6,822","14,500,482",5.69
"20170526_5,001-10,000","1,728","11,919,568",4.67
"20170526_10,001-15,000",820,"9,643,306",3.78
"20170526_15,001-20,000",372,"6,508,414",2.55
"20170526_20,001-30,000",387,"9,161,540",3.59
"20170526_30,001-40,000",197,"6,763,676",2.65
"20170526_40,001-50,000",109,"4,920,516",1.93
"20170526_50,001-100,000",256,"17,853,327",7.0
"20170526_100,001-200,000",123,"16,392,150",6.43
"20170526_200,001-400,000",52,"13,888,344",5.45
"20170526_400,001-600,000",15,"7,547,393",2.96
"20170526_600,001-800,000",9,"6,445,226",2.52
"20170526_800,001-1,000,000",8,"7,088,946",2.78
"20170526_1,000,001以上",39,"121,212,843",47.56
20170519_1-999,"13,471","981,065",0.38
"20170519_1,000-5,000","6,829","14,530,864",5.7
"20170519_5,001-10,000","1,729","11,940,050",4.68
"20170519_10,001-15,000",822,"9,667,287",3.79
"20170519_15,001-20,000",375,"6,564,834",2.57
"20170519_20,001-30,000",389,"9,196,940",3.6
"20170519_30,001-40,000",194,"6,652,563",2.61
"20170519_40,001-50,000",109,"4,911,719",1.92
"20170519_50,001-100,000",255,"17,806,237",6.98
"20170519_100,001-200,000",123,"16,423,150",6.44
"20170519_200,001-400,000",52,"13,842,344",5.43
"20170519_400,001-600,000",15,"7,547,393",2.96
"20170519_600,001-800,000",9,"6,433,226",2.52
"20170519_800,001-1,000,000",8,"7,088,946",2.78
"20170519_1,000,001以上",39,"121,239,843",47.57
20170512_1-999,"13,446","979,760",0.38
"20170512_1,000-5,000","6,864","14,583,181",5.72
"20170512_5,001-10,000","1,733","11,973,302",4.69
"20170512_10,001-15,000",820,"9,639,734",3.78
"20170512_15,001-20,000",368,"6,449,173",2.53
"20170512_20,001-30,000",389,"9,166,564",3.59
"20170512_30,001-40,000",197,"6,773,770",2.65
"20170512_40,001-50,000",108,"4,865,219",1.9
"20170512_50,001-100,000",256,"17,813,856",6.99
"20170512_100,001-200,000",121,"16,157,150",6.34
"20170512_200,001-400,000",53,"14,073,344",5.52
"20170512_400,001-600,000",15,"7,547,393",2.96
"20170512_600,001-800,000",9,"6,431,226",2.52
"20170512_800,001-1,000,000",7,"6,272,280",2.46
"20170512_1,000,001以上",40,"122,100,509",47.91
20170505_1-999,"13,449","980,700",0.38
"20170505_1,000-5,000","6,896","14,661,816",5.75
"20170505_5,001-10,000","1,732","11,956,372",4.69
"20170505_10,001-15,000",825,"9,698,034",3.8
"20170505_15,001-20,000",374,"6,551,718",2.57
"20170505_20,001-30,000",395,"9,293,692",3.64
"20170505_30,001-40,000",195,"6,697,097",2.62
"20170505_40,001-50,000",111,"5,004,474",1.96
"20170505_50,001-100,000",253,"17,583,656",6.9
"20170505_100,001-200,000",121,"16,199,520",6.35
"20170505_200,001-400,000",52,"13,863,974",5.44
"20170505_400,001-600,000",15,"7,555,393",2.96
"20170505_600,001-800,000",9,"6,387,226",2.5
"20170505_800,001-1,000,000",7,"6,269,280",2.46
"20170505_1,000,001以上",40,"122,123,509",47.92
20170428_1-999,"13,434","979,113",0.38
"20170428_1,000-5,000","6,912","14,693,222",5.76
"20170428_5,001-10,000","1,741","12,034,933",4.72
"20170428_10,001-15,000",826,"9,715,731",3.81
"20170428_15,001-20,000",371,"6,497,693",2.54
"20170428_20,001-30,000",395,"9,289,499",3.64
"20170428_30,001-40,000",197,"6,771,520",2.65
"20170428_40,001-50,000",108,"4,864,746",1.9
"20170428_50,001-100,000",254,"17,666,902",6.93
"20170428_100,001-200,000",121,"16,154,520",6.33
"20170428_200,001-400,000",52,"13,866,174",5.44
"20170428_400,001-600,000",15,"7,535,393",2.95
"20170428_600,001-800,000",9,"6,385,226",2.5
"20170428_800,001-1,000,000",7,"6,259,280",2.45
"20170428_1,000,001以上",40,"122,112,509",47.91
20170421_1-999,"13,303","978,511",0.38
"20170421_1,000-5,000","6,937","14,730,255",5.78
"20170421_5,001-10,000","1,745","12,061,234",4.73
"20170421_10,001-15,000",828,"9,737,699",3.82
"20170421_15,001-20,000",369,"6,466,279",2.53
"20170421_20,001-30,000",395,"9,287,533",3.64
"20170421_30,001-40,000",197,"6,768,520",2.65
"20170421_40,001-50,000",108,"4,863,085",1.9
"20170421_50,001-100,000",253,"17,553,013",6.88
"20170421_100,001-200,000",121,"16,268,750",6.38
"20170421_200,001-400,000",52,"13,862,174",5.43
"20170421_400,001-600,000",15,"7,535,393",2.95
"20170421_600,001-800,000",9,"6,385,226",2.5
"20170421_800,001-1,000,000",7,"6,261,280",2.45
"20170421_1,000,001以上",40,"122,067,509",47.9
20170414_1-999,"12,783","980,685",0.38
"20170414_1,000-5,000","6,951","14,749,302",5.78
"20170414_5,001-10,000","1,757","12,156,122",4.77
"20170414_10,001-15,000",823,"9,668,659",3.79
"20170414_15,001-20,000",363,"6,343,840",2.48
"20170414_20,001-30,000",396,"9,333,779",3.66
"20170414_30,001-40,000",201,"6,890,415",2.7
"20170414_40,001-50,000",106,"4,759,823",1.86
"20170414_50,001-100,000",251,"17,428,504",6.83
"20170414_100,001-200,000",120,"16,074,750",6.3
"20170414_200,001-400,000",52,"13,909,311",5.45
"20170414_400,001-600,000",16,"7,988,256",3.13
"20170414_600,001-800,000",9,"6,385,226",2.5
"20170414_800,001-1,000,000",7,"6,246,280",2.45
"20170414_1,000,001以上",40,"121,911,509",47.84
20170407_1-999,"11,881","979,151",0.38
"20170407_1,000-5,000","6,972","14,815,223",5.81
"20170407_5,001-10,000","1,752","12,142,977",4.76
"20170407_10,001-15,000",824,"9,668,529",3.79
