date_level,population,stock number,total portion
20170609_1-999,"9,085","1,247,504",0.53
"20170609_1,000-5,000","3,645","8,307,714",3.56
"20170609_5,001-10,000","1,166","8,242,589",3.53
"20170609_10,001-15,000",652,"7,948,902",3.41
"20170609_15,001-20,000",275,"4,906,209",2.10
"20170609_20,001-30,000",358,"8,729,128",3.74
"20170609_30,001-40,000",158,"5,522,801",2.37
"20170609_40,001-50,000",92,"4,149,532",1.78
"20170609_50,001-100,000",228,"15,984,735",6.86
"20170609_100,001-200,000",110,"15,297,388",6.56
"20170609_200,001-400,000",52,"14,303,745",6.13
"20170609_400,001-600,000",15,"7,074,678",3.03
"20170609_600,001-800,000",12,"8,071,706",3.46
"20170609_800,001-1,000,000",2,"1,792,640",0.76
"20170609_1,000,001以上",23,"121,425,283",52.11
20170603_1-999,"9,084","1,249,455",0.53
"20170603_1,000-5,000","3,649","8,353,101",3.58
"20170603_5,001-10,000","1,171","8,286,478",3.55
"20170603_10,001-15,000",658,"8,017,611",3.44
"20170603_15,001-20,000",276,"4,934,369",2.11
"20170603_20,001-30,000",352,"8,564,431",3.67
"20170603_30,001-40,000",150,"5,242,213",2.24
"20170603_40,001-50,000",92,"4,136,252",1.77
"20170603_50,001-100,000",231,"16,114,140",6.91
"20170603_100,001-200,000",113,"15,876,076",6.81
"20170603_200,001-400,000",54,"14,974,486",6.42
"20170603_400,001-600,000",12,"5,693,233",2.44
"20170603_600,001-800,000",10,"6,585,786",2.82
"20170603_800,001-1,000,000",3,"2,612,640",1.12
"20170603_1,000,001以上",23,"122,364,283",52.51
20170526_1-999,"9,073","1,245,946",0.53
"20170526_1,000-5,000","3,601","8,190,233",3.51
"20170526_5,001-10,000","1,162","8,176,618",3.50
"20170526_10,001-15,000",662,"8,061,019",3.45
"20170526_15,001-20,000",267,"4,741,640",2.03
"20170526_20,001-30,000",352,"8,543,047",3.66
"20170526_30,001-40,000",151,"5,251,955",2.25
"20170526_40,001-50,000",87,"3,897,052",1.67
"20170526_50,001-100,000",222,"15,445,025",6.62
"20170526_100,001-200,000",111,"15,549,577",6.67
"20170526_200,001-400,000",54,"14,817,500",6.35
"20170526_400,001-600,000",14,"6,654,233",2.85
"20170526_600,001-800,000",10,"6,722,786",2.88
