date_level,population,stock number,total portion
20170609_1-999,"1,437","186,693",0.18
"20170609_1,000-5,000","1,502","3,270,304",3.29
"20170609_5,001-10,000",341,"2,746,133",2.76
"20170609_10,001-15,000",130,"1,677,808",1.68
"20170609_15,001-20,000",64,"1,209,395",1.21
"20170609_20,001-30,000",97,"2,472,811",2.48
"20170609_30,001-40,000",39,"1,430,772",1.43
"20170609_40,001-50,000",35,"1,627,296",1.63
"20170609_50,001-100,000",67,"4,847,861",4.87
"20170609_100,001-200,000",43,"5,930,765",5.96
"20170609_200,001-400,000",11,"2,889,603",2.90
"20170609_400,001-600,000",7,"3,547,003",3.56
"20170609_600,001-800,000",1,"757,000",0.76
"20170609_800,001-1,000,000",0,0,0.00
"20170609_1,000,001以上",14,"66,794,556",67.20
20170603_1-999,"1,436","185,693",0.18
"20170603_1,000-5,000","1,507","3,272,304",3.29
"20170603_5,001-10,000",342,"2,750,133",2.76
"20170603_10,001-15,000",133,"1,712,598",1.72
"20170603_15,001-20,000",63,"1,187,395",1.19
"20170603_20,001-30,000",97,"2,475,021",2.49
"20170603_30,001-40,000",39,"1,426,772",1.43
"20170603_40,001-50,000",31,"1,432,296",1.44
"20170603_50,001-100,000",70,"5,062,861",5.09
"20170603_100,001-200,000",44,"6,114,486",6.15
"20170603_200,001-400,000",10,"2,682,882",2.69
"20170603_400,001-600,000",7,"3,534,003",3.55
"20170603_600,001-800,000",1,"757,000",0.76
"20170603_800,001-1,000,000",0,0,0.00
"20170603_1,000,001以上",14,"66,794,556",67.20
20170526_1-999,"1,437","185,270",0.18
"20170526_1,000-5,000","1,508","3,263,517",3.28
"20170526_5,001-10,000",344,"2,763,133",2.78
"20170526_10,001-15,000",134,"1,730,808",1.74
"20170526_15,001-20,000",65,"1,223,395",1.23
"20170526_20,001-30,000",95,"2,432,021",2.44
"20170526_30,001-40,000",39,"1,426,772",1.43
"20170526_40,001-50,000",35,"1,619,296",1.62
"20170526_50,001-100,000",66,"4,837,861",4.86
"20170526_100,001-200,000",44,"6,159,486",6.19
"20170526_200,001-400,000",10,"2,662,882",2.67
"20170526_400,001-600,000",7,"3,532,003",3.55
"20170526_600,001-800,000",1,"757,000",0.76
"20170526_800,001-1,000,000",0,0,0.00
"20170526_1,000,001以上",14,"66,794,556",67.20
20170519_1-999,"1,440","186,559",0.18
"20170519_1,000-5,000","1,519","3,286,584",3.30
"20170519_5,001-10,000",347,"2,796,133",2.81
"20170519_10,001-15,000",133,"1,713,452",1.72
"20170519_15,001-20,000",68,"1,284,395",1.29
"20170519_20,001-30,000",94,"2,406,021",2.42
"20170519_30,001-40,000",39,"1,431,772",1.44
"20170519_40,001-50,000",34,"1,567,296",1.57
"20170519_50,001-100,000",66,"4,847,861",4.87
"20170519_100,001-200,000",44,"6,175,486",6.21
"20170519_200,001-400,000",10,"2,610,882",2.62
"20170519_400,001-600,000",7,"3,530,003",3.55
"20170519_600,001-800,000",1,"757,000",0.76
"20170519_800,001-1,000,000",0,0,0.00
"20170519_1,000,001以上",14,"66,794,556",67.20
20170512_1-999,"1,443","187,052",0.18
"20170512_1,000-5,000","1,521","3,287,207",3.30
"20170512_5,001-10,000",350,"2,830,627",2.84
"20170512_10,001-15,000",134,"1,729,452",1.74
"20170512_15,001-20,000",71,"1,339,785",1.34
"20170512_20,001-30,000",91,"2,326,021",2.34
"20170512_30,001-40,000",39,"1,427,772",1.43
"20170512_40,001-50,000",35,"1,609,296",1.61
"20170512_50,001-100,000",67,"4,847,861",4.87
"20170512_100,001-200,000",44,"6,167,486",6.20
"20170512_200,001-400,000",10,"2,559,882",2.57
"20170512_400,001-600,000",7,"3,524,003",3.54
"20170512_600,001-800,000",1,"757,000",0.76
"20170512_800,001-1,000,000",0,0,0.00
"20170512_1,000,001以上",14,"66,794,556",67.20
20170505_1-999,"1,445","187,348",0.18
"20170505_1,000-5,000","1,541","3,337,911",3.35
"20170505_5,001-10,000",347,"2,801,627",2.81
"20170505_10,001-15,000",138,"1,783,452",1.79
"20170505_15,001-20,000",69,"1,303,785",1.31
"20170505_20,001-30,000",93,"2,381,021",2.39
"20170505_30,001-40,000",38,"1,392,772",1.40
"20170505_40,001-50,000",34,"1,564,296",1.57
"20170505_50,001-100,000",67,"4,853,861",4.88
"20170505_100,001-200,000",45,"6,344,486",6.38
"20170505_200,001-400,000",9,"2,342,882",2.35
