date_level,population,stock number,total portion
20170616_1-999,"11,742","1,492,859",1.71
"20170616_1,000-5,000","2,775","6,345,211",7.27
"20170616_5,001-10,000",608,"4,562,058",5.23
"20170616_10,001-15,000",196,"2,487,080",2.85
"20170616_15,001-20,000",129,"2,407,188",2.75
"20170616_20,001-30,000",93,"2,352,643",2.69
"20170616_30,001-40,000",56,"1,982,513",2.27
"20170616_40,001-50,000",36,"1,677,702",1.92
"20170616_50,001-100,000",73,"5,196,329",5.95
"20170616_100,001-200,000",36,"5,285,984",6.06
"20170616_200,001-400,000",27,"8,031,044",9.20
"20170616_400,001-600,000",9,"4,238,023",4.85
"20170616_600,001-800,000",5,"3,584,000",4.10
"20170616_800,001-1,000,000",4,"3,696,345",4.23
"20170616_1,000,001以上",11,"33,885,200",38.84
20170609_1-999,"11,729","1,489,506",1.71
"20170609_1,000-5,000","2,817","6,434,032",7.4
"20170609_5,001-10,000",630,"4,734,666",5.45
"20170609_10,001-15,000",192,"2,426,080",2.79
"20170609_15,001-20,000",127,"2,356,820",2.71
"20170609_20,001-30,000",89,"2,280,162",2.62
"20170609_30,001-40,000",59,"2,108,317",2.42
"20170609_40,001-50,000",36,"1,684,702",1.93
"20170609_50,001-100,000",67,"4,763,806",5.48
"20170609_100,001-200,000",31,"4,457,453",5.13
"20170609_200,001-400,000",27,"8,179,942",9.41
"20170609_400,001-600,000",9,"4,473,023",5.15
"20170609_600,001-800,000",6,"4,133,000",4.75
"20170609_800,001-1,000,000",6,"5,215,140",6.0
"20170609_1,000,001以上",9,"32,114,200",36.97
20170603_1-999,"11,749","1,502,467",1.75
"20170603_1,000-5,000","2,896","6,592,794",7.69
"20170603_5,001-10,000",657,"4,954,968",5.78
"20170603_10,001-15,000",194,"2,466,648",2.88
"20170603_15,001-20,000",128,"2,383,776",2.78
"20170603_20,001-30,000",97,"2,494,813",2.91
"20170603_30,001-40,000",58,"2,045,317",2.38
"20170603_40,001-50,000",34,"1,585,702",1.85
