date_level,population,stock number,total portion
20170609_1-999,832,"167,686",0.20
"20170609_1,000-5,000","1,923","4,158,392",5.19
"20170609_5,001-10,000",391,"2,927,998",3.66
"20170609_10,001-15,000",170,"2,086,575",2.60
"20170609_15,001-20,000",102,"1,843,952",2.30
"20170609_20,001-30,000",109,"2,684,215",3.35
"20170609_30,001-40,000",68,"2,412,985",3.01
"20170609_40,001-50,000",37,"1,665,910",2.08
"20170609_50,001-100,000",85,"5,819,557",7.27
"20170609_100,001-200,000",48,"6,502,460",8.13
"20170609_200,001-400,000",17,"4,626,247",5.78
"20170609_400,001-600,000",9,"4,688,216",5.86
"20170609_600,001-800,000",9,"6,101,180",7.62
"20170609_800,001-1,000,000",2,"1,729,685",2.16
"20170609_1,000,001以上",10,"32,563,521",40.71
20170603_1-999,820,"164,159",0.20
"20170603_1,000-5,000","1,971","4,258,053",5.32
"20170603_5,001-10,000",392,"2,920,233",3.65
"20170603_10,001-15,000",168,"2,053,663",2.56
"20170603_15,001-20,000",103,"1,863,192",2.32
"20170603_20,001-30,000",108,"2,663,275",3.32
"20170603_30,001-40,000",74,"2,612,928",3.26
"20170603_40,001-50,000",30,"1,339,010",1.67
"20170603_50,001-100,000",85,"5,909,757",7.38
"20170603_100,001-200,000",48,"6,494,460",8.12
"20170603_200,001-400,000",17,"4,643,247",5.80
"20170603_400,001-600,000",9,"4,679,216",5.85
"20170603_600,001-800,000",9,"6,084,180",7.60
"20170603_800,001-1,000,000",2,"1,729,685",2.16
"20170603_1,000,001以上",10,"32,563,521",40.71
20170526_1-999,820,"164,004",0.20
"20170526_1,000-5,000","1,979","4,255,263",5.32
"20170526_5,001-10,000",397,"2,949,873",3.68
"20170526_10,001-15,000",167,"2,040,798",2.55
"20170526_15,001-20,000",107,"1,937,362",2.42
"20170526_20,001-30,000",111,"2,743,975",3.43
"20170526_30,001-40,000",69,"2,432,173",3.04
"20170526_40,001-50,000",29,"1,297,010",1.62
"20170526_50,001-100,000",86,"5,976,757",7.47
"20170526_100,001-200,000",49,"6,711,460",8.39
