date_level,population,stock number,total portion
20170609_1-999,"21,610","1,760,925",0.20
"20170609_1,000-5,000","11,185","25,281,886",2.87
"20170609_5,001-10,000","2,509","20,146,024",2.28
"20170609_10,001-15,000",908,"11,249,694",1.27
"20170609_15,001-20,000",528,"9,985,584",1.13
"20170609_20,001-30,000",461,"11,843,680",1.34
"20170609_30,001-40,000",225,"8,186,532",0.93
"20170609_40,001-50,000",147,"6,932,846",0.78
"20170609_50,001-100,000",247,"17,843,368",2.02
"20170609_100,001-200,000",158,"22,657,389",2.57
"20170609_200,001-400,000",82,"23,366,401",2.65
"20170609_400,001-600,000",37,"17,626,266",2.00
"20170609_600,001-800,000",16,"11,221,866",1.27
"20170609_800,001-1,000,000",7,"6,496,227",0.73
"20170609_1,000,001以上",55,"685,445,916",77.88
20170603_1-999,"21,625","1,767,402",0.20
"20170603_1,000-5,000","11,111","25,073,874",2.84
"20170603_5,001-10,000","2,489","19,964,629",2.26
"20170603_10,001-15,000",897,"11,089,294",1.26
"20170603_15,001-20,000",541,"10,230,584",1.16
"20170603_20,001-30,000",454,"11,657,680",1.32
"20170603_30,001-40,000",224,"8,129,892",0.92
"20170603_40,001-50,000",152,"7,159,846",0.81
"20170603_50,001-100,000",245,"17,773,866",2.01
"20170603_100,001-200,000",157,"22,679,429",2.57
"20170603_200,001-400,000",83,"23,833,001",2.70
"20170603_400,001-600,000",38,"18,317,890",2.08
"20170603_600,001-800,000",11,"7,671,482",0.87
"20170603_800,001-1,000,000",9,"8,155,709",0.92
"20170603_1,000,001以上",56,"686,540,026",78.01
20170526_1-999,"21,643","1,770,634",0.20
"20170526_1,000-5,000","11,043","24,961,572",2.83
"20170526_5,001-10,000","2,497","19,961,492",2.26
"20170526_10,001-15,000",888,"10,988,181",1.24
"20170526_15,001-20,000",524,"9,886,440",1.12
"20170526_20,001-30,000",455,"11,705,681",1.33
"20170526_30,001-40,000",223,"8,107,891",0.92
"20170526_40,001-50,000",152,"7,152,846",0.81
"20170526_50,001-100,000",249,"18,063,826",2.05
"20170526_100,001-200,000",159,"22,501,789",2.55
"20170526_200,001-400,000",84,"23,810,760",2.70
"20170526_400,001-600,000",37,"17,551,890",1.99
"20170526_600,001-800,000",14,"9,649,903",1.09
"20170526_800,001-1,000,000",11,"9,995,729",1.13
"20170526_1,000,001以上",54,"683,935,970",77.71
20170519_1-999,"21,656","1,772,059",0.20
"20170519_1,000-5,000","10,992","24,843,735",2.82
"20170519_5,001-10,000","2,499","19,993,890",2.27
"20170519_10,001-15,000",883,"10,920,695",1.24
"20170519_15,001-20,000",525,"9,911,334",1.12
"20170519_20,001-30,000",458,"11,773,287",1.33
"20170519_30,001-40,000",217,"7,913,891",0.89
"20170519_40,001-50,000",150,"7,045,846",0.80
"20170519_50,001-100,000",256,"18,681,826",2.12
"20170519_100,001-200,000",160,"22,652,447",2.57
"20170519_200,001-400,000",82,"23,198,326",2.63
"20170519_400,001-600,000",36,"17,068,634",1.93
"20170519_600,001-800,000",15,"10,407,661",1.18
"20170519_800,001-1,000,000",10,"9,062,003",1.02
"20170519_1,000,001以上",55,"684,798,970",77.81
20170512_1-999,"21,669","1,775,219",0.20
"20170512_1,000-5,000","11,002","24,859,219",2.82
"20170512_5,001-10,000","2,499","19,993,676",2.27
"20170512_10,001-15,000",884,"10,944,695",1.24
"20170512_15,001-20,000",522,"9,853,271",1.11
"20170512_20,001-30,000",459,"11,830,350",1.34
"20170512_30,001-40,000",222,"8,070,103",0.91
"20170512_40,001-50,000",149,"7,008,634",0.79
"20170512_50,001-100,000",254,"18,544,826",2.10
"20170512_100,001-200,000",163,"23,171,447",2.63
"20170512_200,001-400,000",83,"23,365,502",2.65
"20170512_400,001-600,000",36,"16,884,884",1.91
"20170512_600,001-800,000",15,"10,486,235",1.19
"20170512_800,001-1,000,000",6,"5,379,803",0.61
"20170512_1,000,001以上",58,"687,876,740",78.16
20170505_1-999,"21,683","1,777,666",0.20
"20170505_1,000-5,000","11,036","24,916,637",2.83
"20170505_5,001-10,000","2,508","20,048,464",2.27
"20170505_10,001-15,000",897,"11,122,997",1.26
"20170505_15,001-20,000",523,"9,868,928",1.12
"20170505_20,001-30,000",460,"11,852,350",1.34
"20170505_30,001-40,000",221,"8,051,491",0.91
"20170505_40,001-50,000",150,"7,063,634",0.80
"20170505_50,001-100,000",255,"18,574,826",2.11
"20170505_100,001-200,000",160,"22,688,447",2.57
"20170505_200,001-400,000",85,"23,621,682",2.68
"20170505_400,001-600,000",36,"16,905,004",1.92
"20170505_600,001-800,000",15,"10,513,935",1.19
"20170505_800,001-1,000,000",6,"5,399,803",0.61
"20170505_1,000,001以上",58,"687,638,740",78.13
20170428_1-999,"21,686","1,779,704",0.20
"20170428_1,000-5,000","11,063","24,973,165",2.83
"20170428_5,001-10,000","2,530","20,250,030",2.30
"20170428_10,001-15,000",888,"10,993,997",1.24
"20170428_15,001-20,000",523,"9,854,928",1.11
"20170428_20,001-30,000",462,"11,897,350",1.35
"20170428_30,001-40,000",219,"7,979,891",0.90
"20170428_40,001-50,000",152,"7,144,634",0.81
"20170428_50,001-100,000",257,"18,743,694",2.12
"20170428_100,001-200,000",161,"22,849,447",2.59
"20170428_200,001-400,000",89,"25,059,922",2.84
"20170428_400,001-600,000",33,"15,639,364",1.77
"20170428_600,001-800,000",14,"9,663,935",1.09
"20170428_800,001-1,000,000",6,"5,399,803",0.61
"20170428_1,000,001以上",59,"687,814,740",78.15
20170421_1-999,"21,667","1,780,480",0.20
"20170421_1,000-5,000","11,137","25,143,073",2.85
"20170421_5,001-10,000","2,539","20,310,030",2.30
"20170421_10,001-15,000",895,"11,092,407",1.26
"20170421_15,001-20,000",524,"9,885,833",1.12
"20170421_20,001-30,000",459,"11,804,959",1.34
"20170421_30,001-40,000",219,"7,983,891",0.90
"20170421_40,001-50,000",150,"7,067,634",0.80
"20170421_50,001-100,000",261,"18,992,686",2.15
"20170421_100,001-200,000",156,"22,024,047",2.50
"20170421_200,001-400,000",86,"23,953,722",2.72
"20170421_400,001-600,000",32,"15,025,140",1.70
"20170421_600,001-800,000",16,"11,163,935",1.26
"20170421_800,001-1,000,000",7,"6,321,027",0.71
"20170421_1,000,001以上",61,"687,495,740",78.12
20170414_1-999,"21,369","1,783,461",0.20
"20170414_1,000-5,000","11,144","25,198,360",2.86
"20170414_5,001-10,000","2,536","20,303,368",2.30
"20170414_10,001-15,000",900,"11,147,983",1.26
"20170414_15,001-20,000",523,"9,863,627",1.12
"20170414_20,001-30,000",460,"11,828,350",1.34
"20170414_30,001-40,000",217,"7,879,895",0.89
"20170414_40,001-50,000",151,"7,117,594",0.80
"20170414_50,001-100,000",258,"18,695,972",2.12
"20170414_100,001-200,000",160,"22,572,077",2.56
"20170414_200,001-400,000",83,"23,415,142",2.66
"20170414_400,001-600,000",34,"15,997,580",1.81
"20170414_600,001-800,000",15,"10,511,935",1.19
"20170414_800,001-1,000,000",7,"6,326,331",0.71
"20170414_1,000,001以上",61,"687,402,929",78.11
20170407_1-999,"20,986","1,787,689",0.20
"20170407_1,000-5,000","11,180","25,349,946",2.88
"20170407_5,001-10,000","2,523","20,173,012",2.29
"20170407_10,001-15,000",911,"11,277,353",1.28
"20170407_15,001-20,000",532,"10,033,627",1.14
"20170407_20,001-30,000",464,"11,970,821",1.36
"20170407_30,001-40,000",217,"7,862,895",0.89
"20170407_40,001-50,000",154,"7,262,594",0.82
"20170407_50,001-100,000",257,"18,720,672",2.12
"20170407_100,001-200,000",158,"22,395,817",2.54
"20170407_200,001-400,000",84,"23,973,402",2.72
"20170407_400,001-600,000",32,"15,141,580",1.72
"20170407_600,001-800,000",16,"11,229,463",1.27
"20170407_800,001-1,000,000",7,"6,310,803",0.71
"20170407_1,000,001以上",60,"686,554,930",78.01
20170331_1-999,"20,711","1,788,896",0.20
"20170331_1,000-5,000","11,174","25,309,054",2.87
"20170331_5,001-10,000","2,529","20,241,889",2.30
"20170331_10,001-15,000",910,"11,260,253",1.27
"20170331_15,001-20,000",536,"10,114,535",1.14
"20170331_20,001-30,000",463,"11,952,781",1.35
"20170331_30,001-40,000",216,"7,835,094",0.89
"20170331_40,001-50,000",152,"7,154,634",0.81
"20170331_50,001-100,000",257,"18,716,473",2.12
"20170331_100,001-200,000",159,"22,504,817",2.55
"20170331_200,001-400,000",83,"23,763,402",2.70
"20170331_400,001-600,000",32,"15,231,108",1.73
"20170331_600,001-800,000",16,"11,403,935",1.29
"20170331_800,001-1,000,000",8,"7,375,803",0.83
"20170331_1,000,001以上",59,"685,391,930",77.88
20170324_1-999,"20,460","1,796,738",0.20
"20170324_1,000-5,000","11,118","25,162,680",2.85
"20170324_5,001-10,000","2,551","20,425,737",2.32
"20170324_10,001-15,000",912,"11,260,836",1.27
"20170324_15,001-20,000",527,"9,951,750",1.13
"20170324_20,001-30,000",452,"11,603,321",1.31
"20170324_30,001-40,000",222,"8,069,753",0.91
