date_level,population,stock number,total portion
20170609_1-999,"6,742","796,011",0.40
"20170609_1,000-5,000","1,367","3,281,412",1.65
"20170609_5,001-10,000",313,"2,382,139",1.20
"20170609_10,001-15,000",86,"1,088,616",0.54
"20170609_15,001-20,000",83,"1,487,952",0.75
"20170609_20,001-30,000",75,"1,842,931",0.93
"20170609_30,001-40,000",40,"1,389,599",0.70
"20170609_40,001-50,000",28,"1,247,426",0.63
"20170609_50,001-100,000",56,"3,970,947",2.00
"20170609_100,001-200,000",26,"3,510,771",1.77
"20170609_200,001-400,000",16,"4,387,100",2.21
"20170609_400,001-600,000",6,"2,985,190",1.50
"20170609_600,001-800,000",5,"3,413,100",1.72
"20170609_800,001-1,000,000",2,"1,825,100",0.92
"20170609_1,000,001以上",38,"164,391,706",83.02
20170603_1-999,"6,747","796,912",0.40
"20170603_1,000-5,000","1,370","3,291,311",1.66
"20170603_5,001-10,000",311,"2,366,139",1.19
"20170603_10,001-15,000",86,"1,085,616",0.54
"20170603_15,001-20,000",85,"1,524,952",0.77
"20170603_20,001-30,000",75,"1,844,991",0.93
"20170603_30,001-40,000",39,"1,355,599",0.68
"20170603_40,001-50,000",28,"1,244,426",0.62
"20170603_50,001-100,000",56,"3,972,947",2.00
"20170603_100,001-200,000",26,"3,500,115",1.76
"20170603_200,001-400,000",16,"4,379,100",2.21
"20170603_400,001-600,000",6,"2,970,190",1.50
"20170603_600,001-800,000",5,"3,397,100",1.71
"20170603_800,001-1,000,000",2,"1,825,100",0.92
"20170603_1,000,001以上",38,"164,445,502",83.05
20170526_1-999,"6,743","796,482",0.40
"20170526_1,000-5,000","1,374","3,303,101",1.66
"20170526_5,001-10,000",310,"2,359,539",1.19
"20170526_10,001-15,000",86,"1,082,316",0.54
"20170526_15,001-20,000",86,"1,541,952",0.77
"20170526_20,001-30,000",73,"1,795,891",0.90
"20170526_30,001-40,000",40,"1,387,699",0.70
"20170526_40,001-50,000",28,"1,244,426",0.62
"20170526_50,001-100,000",56,"3,972,947",2.00
"20170526_100,001-200,000",26,"3,497,115",1.76
"20170526_200,001-400,000",16,"4,379,100",2.21
"20170526_400,001-600,000",7,"3,560,190",1.79
"20170526_600,001-800,000",4,"2,788,100",1.40
"20170526_800,001-1,000,000",2,"1,825,100",0.92
"20170526_1,000,001以上",38,"164,466,042",83.06
20170519_1-999,"6,750","798,899",0.40
"20170519_1,000-5,000","1,372","3,304,116",1.66
"20170519_5,001-10,000",310,"2,359,407",1.19
"20170519_10,001-15,000",85,"1,070,316",0.54
"20170519_15,001-20,000",86,"1,540,752",0.77
"20170519_20,001-30,000",74,"1,814,791",0.91
"20170519_30,001-40,000",40,"1,387,699",0.70
"20170519_40,001-50,000",28,"1,238,426",0.62
"20170519_50,001-100,000",56,"3,971,947",2.00
"20170519_100,001-200,000",26,"3,495,115",1.76
"20170519_200,001-400,000",16,"4,373,100",2.20
"20170519_400,001-600,000",6,"3,055,190",1.54
"20170519_600,001-800,000",4,"2,788,100",1.40
"20170519_800,001-1,000,000",2,"1,815,100",0.91
"20170519_1,000,001以上",38,"164,987,042",83.32
20170512_1-999,"6,755","805,235",0.40
"20170512_1,000-5,000","1,369","3,297,929",1.66
"20170512_5,001-10,000",311,"2,363,767",1.19
"20170512_10,001-15,000",84,"1,058,316",0.53
"20170512_15,001-20,000",85,"1,522,243",0.76
"20170512_20,001-30,000",75,"1,836,791",0.92
"20170512_30,001-40,000",40,"1,387,699",0.70
"20170512_40,001-50,000",28,"1,238,426",0.62
"20170512_50,001-100,000",56,"3,966,947",2.00
"20170512_100,001-200,000",26,"3,505,115",1.77
"20170512_200,001-400,000",16,"4,373,100",2.20
"20170512_400,001-600,000",6,"3,030,190",1.53
"20170512_600,001-800,000",4,"2,788,100",1.40
"20170512_800,001-1,000,000",2,"1,815,100",0.91
