date_level,population,stock number,total portion
20170609_1-999,"30,595","2,440,549",0.69
"20170609_1,000-5,000","8,531","17,690,173",5.00
"20170609_5,001-10,000","1,745","12,511,663",3.54
"20170609_10,001-15,000",634,"7,440,309",2.10
"20170609_15,001-20,000",299,"5,435,739",1.53
"20170609_20,001-30,000",294,"7,157,991",2.02
"20170609_30,001-40,000",107,"3,682,639",1.04
"20170609_40,001-50,000",82,"3,795,400",1.07
"20170609_50,001-100,000",150,"10,505,193",2.97
"20170609_100,001-200,000",73,"10,808,539",3.05
"20170609_200,001-400,000",42,"12,216,206",3.45
"20170609_400,001-600,000",25,"12,265,493",3.47
"20170609_600,001-800,000",10,"6,881,466",1.94
"20170609_800,001-1,000,000",7,"6,431,398",1.82
"20170609_1,000,001以上",60,"234,073,280",66.24
20170603_1-999,"30,557","2,448,898",0.69
"20170603_1,000-5,000","8,864","18,455,781",5.22
"20170603_5,001-10,000","1,818","13,132,454",3.71
"20170603_10,001-15,000",656,"7,720,180",2.18
"20170603_15,001-20,000",322,"5,878,006",1.66
"20170603_20,001-30,000",305,"7,471,587",2.11
"20170603_30,001-40,000",111,"3,852,584",1.09
"20170603_40,001-50,000",82,"3,826,118",1.08
"20170603_50,001-100,000",155,"11,059,549",3.13
"20170603_100,001-200,000",71,"10,551,939",2.98
"20170603_200,001-400,000",37,"11,030,832",3.12
"20170603_400,001-600,000",27,"13,188,701",3.73
"20170603_600,001-800,000",10,"6,953,927",1.96
"20170603_800,001-1,000,000",7,"6,370,937",1.80
"20170603_1,000,001以上",60,"231,394,545",65.48
20170526_1-999,"30,522","2,444,759",0.69
"20170526_1,000-5,000","9,120","18,976,465",5.37
"20170526_5,001-10,000","1,873","13,611,119",3.85
"20170526_10,001-15,000",699,"8,270,245",2.34
"20170526_15,001-20,000",335,"6,127,648",1.73
"20170526_20,001-30,000",326,"8,032,416",2.27
"20170526_30,001-40,000",114,"3,959,053",1.12
"20170526_40,001-50,000",76,"3,522,428",0.99
"20170526_50,001-100,000",167,"11,617,472",3.28
"20170526_100,001-200,000",71,"10,415,696",2.94
"20170526_200,001-400,000",40,"11,119,022",3.14
"20170526_400,001-600,000",27,"13,410,493",3.79
"20170526_600,001-800,000",11,"7,590,927",2.14
"20170526_800,001-1,000,000",4,"3,620,398",1.02
"20170526_1,000,001以上",63,"230,617,897",65.26
20170519_1-999,"30,520","2,448,356",0.69
"20170519_1,000-5,000","8,528","17,776,679",5.03
"20170519_5,001-10,000","1,782","12,707,948",3.59
"20170519_10,001-15,000",676,"7,954,582",2.25
"20170519_15,001-20,000",333,"6,050,249",1.71
"20170519_20,001-30,000",319,"7,780,526",2.20
"20170519_30,001-40,000",121,"4,162,520",1.17
"20170519_40,001-50,000",73,"3,375,863",0.95
"20170519_50,001-100,000",159,"11,142,235",3.15
"20170519_100,001-200,000",76,"11,203,962",3.17
"20170519_200,001-400,000",38,"10,514,000",2.97
"20170519_400,001-600,000",28,"14,031,093",3.97
"20170519_600,001-800,000",11,"7,473,117",2.11
"20170519_800,001-1,000,000",3,"2,640,398",0.74
"20170519_1,000,001以上",64,"234,074,510",66.24
20170512_1-999,"30,508","2,454,061",0.69
"20170512_1,000-5,000","8,561","17,877,347",5.05
"20170512_5,001-10,000","1,809","12,912,031",3.65
"20170512_10,001-15,000",683,"8,057,908",2.28
"20170512_15,001-20,000",333,"6,061,249",1.71
"20170512_20,001-30,000",319,"7,778,151",2.20
"20170512_30,001-40,000",124,"4,264,280",1.20
"20170512_40,001-50,000",76,"3,517,544",0.99
"20170512_50,001-100,000",158,"11,129,387",3.14
"20170512_100,001-200,000",79,"11,684,046",3.30
"20170512_200,001-400,000",36,"10,257,516",2.90
"20170512_400,001-600,000",26,"12,925,493",3.65
"20170512_600,001-800,000",11,"7,484,117",2.11
"20170512_800,001-1,000,000",4,"3,610,398",1.02
"20170512_1,000,001以上",64,"233,322,510",66.03
20170505_1-999,"30,539","2,457,512",0.69
"20170505_1,000-5,000","8,584","17,925,461",5.07
"20170505_5,001-10,000","1,827","13,060,034",3.69
"20170505_10,001-15,000",681,"8,031,696",2.27
"20170505_15,001-20,000",331,"6,028,821",1.70
"20170505_20,001-30,000",320,"7,805,390",2.20
"20170505_30,001-40,000",123,"4,229,100",1.19
"20170505_40,001-50,000",76,"3,519,677",0.99
"20170505_50,001-100,000",161,"11,378,235",3.22
"20170505_100,001-200,000",79,"11,717,130",3.31
"20170505_200,001-400,000",34,"9,409,432",2.66
"20170505_400,001-600,000",26,"12,807,493",3.62
"20170505_600,001-800,000",12,"8,209,117",2.32
"20170505_800,001-1,000,000",3,"2,640,398",0.74
"20170505_1,000,001以上",65,"234,116,542",66.25
20170428_1-999,"30,542","2,457,519",0.69
"20170428_1,000-5,000","8,616","18,011,695",5.09
"20170428_5,001-10,000","1,833","13,111,054",3.71
"20170428_10,001-15,000",687,"8,094,825",2.29
"20170428_15,001-20,000",329,"5,994,654",1.69
"20170428_20,001-30,000",318,"7,757,490",2.19
"20170428_30,001-40,000",127,"4,361,580",1.23
"20170428_40,001-50,000",78,"3,621,563",1.02
"20170428_50,001-100,000",161,"11,347,068",3.21
"20170428_100,001-200,000",81,"12,036,730",3.40
"20170428_200,001-400,000",34,"9,677,832",2.73
"20170428_400,001-600,000",25,"12,455,493",3.52
"20170428_600,001-800,000",12,"8,229,117",2.32
"20170428_800,001-1,000,000",3,"2,640,398",0.74
"20170428_1,000,001以上",65,"233,539,020",66.09
20170421_1-999,"30,497","2,460,045",0.69
"20170421_1,000-5,000","8,628","18,035,598",5.10
"20170421_5,001-10,000","1,839","13,159,839",3.72
"20170421_10,001-15,000",688,"8,107,711",2.29
"20170421_15,001-20,000",325,"5,921,654",1.67
"20170421_20,001-30,000",319,"7,787,491",2.20
"20170421_30,001-40,000",123,"4,228,479",1.19
"20170421_40,001-50,000",81,"3,766,563",1.06
"20170421_50,001-100,000",163,"11,496,351",3.25
"20170421_100,001-200,000",78,"11,558,447",3.27
"20170421_200,001-400,000",35,"9,964,832",2.82
"20170421_400,001-600,000",26,"12,932,493",3.66
"20170421_600,001-800,000",12,"8,166,117",2.31
"20170421_800,001-1,000,000",3,"2,640,398",0.74
"20170421_1,000,001以上",65,"233,110,020",65.97
20170414_1-999,"30,290","2,458,718",0.69
"20170414_1,000-5,000","8,652","18,122,748",5.12
"20170414_5,001-10,000","1,855","13,294,162",3.76
"20170414_10,001-15,000",688,"8,094,837",2.29
"20170414_15,001-20,000",327,"5,957,463",1.68
"20170414_20,001-30,000",321,"7,854,754",2.22
"20170414_30,001-40,000",123,"4,235,479",1.19
"20170414_40,001-50,000",85,"3,957,513",1.12
"20170414_50,001-100,000",164,"11,757,188",3.32
"20170414_100,001-200,000",78,"11,520,047",3.26
"20170414_200,001-400,000",34,"9,711,832",2.74
"20170414_400,001-600,000",27,"13,349,493",3.77
"20170414_600,001-800,000",11,"7,577,117",2.14
"20170414_800,001-1,000,000",3,"2,640,398",0.74
"20170414_1,000,001以上",66,"232,804,289",65.88
20170407_1-999,"30,055","2,462,104",0.69
"20170407_1,000-5,000","8,704","18,240,281",5.16
"20170407_5,001-10,000","1,876","13,481,421",3.81
"20170407_10,001-15,000",692,"8,125,538",2.29
"20170407_15,001-20,000",327,"5,955,463",1.68
"20170407_20,001-30,000",318,"7,782,069",2.20
"20170407_30,001-40,000",129,"4,447,449",1.25
"20170407_40,001-50,000",82,"3,819,863",1.08
"20170407_50,001-100,000",165,"11,756,187",3.32
"20170407_100,001-200,000",78,"11,479,630",3.24
"20170407_200,001-400,000",37,"10,463,520",2.96
"20170407_400,001-600,000",26,"12,805,642",3.62
"20170407_600,001-800,000",11,"7,655,117",2.16
"20170407_800,001-1,000,000",3,"2,640,398",0.74
"20170407_1,000,001以上",66,"232,221,356",65.72
20170331_1-999,"29,922","2,460,701",0.69
"20170331_1,000-5,000","8,759","18,340,801",5.19
"20170331_5,001-10,000","1,863","13,361,528",3.78
"20170331_10,001-15,000",698,"8,186,575",2.31
"20170331_15,001-20,000",333,"6,069,648",1.71
"20170331_20,001-30,000",320,"7,843,157",2.21
"20170331_30,001-40,000",127,"4,375,990",1.23
"20170331_40,001-50,000",80,"3,729,773",1.05
"20170331_50,001-100,000",164,"11,723,339",3.31
"20170331_100,001-200,000",81,"11,868,168",3.35
"20170331_200,001-400,000",36,"10,205,100",2.88
"20170331_400,001-600,000",27,"13,258,832",3.75
"20170331_600,001-800,000",10,"6,922,927",1.95
"20170331_800,001-1,000,000",3,"2,640,398",0.74
"20170331_1,000,001以上",66,"232,349,101",65.75
20170324_1-999,"29,681","2,464,693",0.69
"20170324_1,000-5,000","8,798","18,455,738",5.22
"20170324_5,001-10,000","1,872","13,452,382",3.80
"20170324_10,001-15,000",694,"8,136,908",2.30
"20170324_15,001-20,000",338,"6,159,314",1.74
"20170324_20,001-30,000",323,"7,927,010",2.24
"20170324_30,001-40,000",128,"4,422,355",1.25
"20170324_40,001-50,000",80,"3,712,773",1.05
"20170324_50,001-100,000",164,"11,628,444",3.29
"20170324_100,001-200,000",82,"12,111,831",3.42
"20170324_200,001-400,000",35,"9,809,484",2.77
"20170324_400,001-600,000",30,"14,462,291",4.09
"20170324_600,001-800,000",10,"6,841,117",1.93
"20170324_800,001-1,000,000",3,"2,640,398",0.74
"20170324_1,000,001以上",66,"231,111,300",65.40
20170317_1-999,"29,435","2,467,951",0.69
"20170317_1,000-5,000","8,827","18,565,993",5.25
"20170317_5,001-10,000","1,887","13,556,240",3.83
"20170317_10,001-15,000",708,"8,334,187",2.35
"20170317_15,001-20,000",330,"6,016,106",1.70
"20170317_20,001-30,000",326,"7,993,218",2.26
"20170317_30,001-40,000",127,"4,390,705",1.24
"20170317_40,001-50,000",81,"3,760,773",1.06
"20170317_50,001-100,000",165,"11,784,444",3.33
