date_level,population,stock number,total portion
20170609_1-999,"17,864","1,640,085",0.32
"20170609_1,000-5,000","2,859","6,232,986",1.24
"20170609_5,001-10,000",537,"3,916,922",0.78
"20170609_10,001-15,000",175,"2,095,950",0.41
"20170609_15,001-20,000",80,"1,465,828",0.29
"20170609_20,001-30,000",97,"2,436,022",0.48
"20170609_30,001-40,000",45,"1,584,180",0.31
"20170609_40,001-50,000",30,"1,402,007",0.28
"20170609_50,001-100,000",54,"3,786,772",0.75
"20170609_100,001-200,000",27,"3,901,348",0.78
"20170609_200,001-400,000",20,"5,909,592",1.18
"20170609_400,001-600,000",10,"4,814,592",0.96
"20170609_600,001-800,000",6,"3,792,232",0.75
"20170609_800,001-1,000,000",2,"2,000,000",0.40
"20170609_1,000,001以上",46,"454,074,774",90.98
20170603_1-999,"17,863","1,642,379",0.32
"20170603_1,000-5,000","2,845","6,198,344",1.24
"20170603_5,001-10,000",539,"3,933,270",0.78
"20170603_10,001-15,000",172,"2,061,950",0.41
"20170603_15,001-20,000",78,"1,427,828",0.28
"20170603_20,001-30,000",96,"2,408,022",0.48
"20170603_30,001-40,000",43,"1,515,180",0.30
"20170603_40,001-50,000",31,"1,442,007",0.28
"20170603_50,001-100,000",53,"3,669,772",0.73
"20170603_100,001-200,000",31,"4,511,843",0.90
"20170603_200,001-400,000",19,"5,738,097",1.14
"20170603_400,001-600,000",10,"4,830,592",0.96
"20170603_600,001-800,000",6,"3,947,232",0.79
"20170603_800,001-1,000,000",2,"2,000,000",0.40
"20170603_1,000,001以上",46,"453,726,774",90.91
20170526_1-999,"17,868","1,643,663",0.32
"20170526_1,000-5,000","2,846","6,180,515",1.23
"20170526_5,001-10,000",542,"3,954,815",0.79
"20170526_10,001-15,000",171,"2,044,950",0.40
"20170526_15,001-20,000",77,"1,404,828",0.28
"20170526_20,001-30,000",97,"2,439,022",0.48
"20170526_30,001-40,000",43,"1,507,180",0.30
"20170526_40,001-50,000",31,"1,435,362",0.28
"20170526_50,001-100,000",53,"3,663,417",0.73
"20170526_100,001-200,000",31,"4,525,843",0.90
"20170526_200,001-400,000",19,"5,792,097",1.16
"20170526_400,001-600,000",10,"4,988,592",0.99
"20170526_600,001-800,000",5,"3,345,232",0.67
"20170526_800,001-1,000,000",3,"2,956,196",0.59
"20170526_1,000,001以上",45,"453,171,578",90.80
20170519_1-999,"17,868","1,644,511",0.32
"20170519_1,000-5,000","2,843","6,169,478",1.23
"20170519_5,001-10,000",537,"3,907,124",0.78
"20170519_10,001-15,000",170,"2,031,181",0.40
"20170519_15,001-20,000",80,"1,458,828",0.29
"20170519_20,001-30,000",95,"2,383,022",0.47
"20170519_30,001-40,000",45,"1,575,862",0.31
"20170519_40,001-50,000",30,"1,392,362",0.27
"20170519_50,001-100,000",53,"3,645,735",0.73
"20170519_100,001-200,000",31,"4,480,843",0.89
"20170519_200,001-400,000",18,"5,428,260",1.08
"20170519_400,001-600,000",11,"5,399,429",1.08
"20170519_600,001-800,000",5,"3,345,232",0.67
"20170519_800,001-1,000,000",3,"2,968,196",0.59
"20170519_1,000,001以上",45,"453,223,227",90.81
20170512_1-999,"17,870","1,645,414",0.32
"20170512_1,000-5,000","2,835","6,163,443",1.23
"20170512_5,001-10,000",534,"3,884,363",0.77
"20170512_10,001-15,000",170,"2,027,756",0.40
"20170512_15,001-20,000",80,"1,454,828",0.29
"20170512_20,001-30,000",96,"2,416,022",0.48
"20170512_30,001-40,000",43,"1,502,180",0.30
"20170512_40,001-50,000",30,"1,392,362",0.27
"20170512_50,001-100,000",53,"3,633,735",0.72
"20170512_100,001-200,000",32,"4,568,843",0.91
"20170512_200,001-400,000",18,"5,370,260",1.07
"20170512_400,001-600,000",11,"5,408,429",1.08
