date_level,population,stock number,total portion
20170616_1-999,"20,875","2,963,211",0.51
"20170616_1,000-5,000","6,779","14,544,178",2.52
"20170616_5,001-10,000","1,781","12,264,822",2.12
"20170616_10,001-15,000",888,"10,293,935",1.78
"20170616_15,001-20,000",300,"5,278,951",0.91
"20170616_20,001-30,000",439,"10,533,943",1.82
"20170616_30,001-40,000",208,"7,147,101",1.23
"20170616_40,001-50,000",111,"5,020,476",0.87
"20170616_50,001-100,000",228,"16,084,799",2.78
"20170616_100,001-200,000",148,"20,798,374",3.60
"20170616_200,001-400,000",65,"17,689,603",3.06
"20170616_400,001-600,000",24,"11,703,407",2.02
"20170616_600,001-800,000",21,"14,392,390",2.49
"20170616_800,001-1,000,000",6,"5,264,643",0.91
"20170616_1,000,001以上",53,"422,602,646",73.29
20170609_1-999,"20,874","2,966,694",0.51
"20170609_1,000-5,000","6,787","14,567,451",2.52
"20170609_5,001-10,000","1,777","12,217,196",2.11
"20170609_10,001-15,000",885,"10,250,120",1.77
"20170609_15,001-20,000",303,"5,328,860",0.92
"20170609_20,001-30,000",442,"10,599,912",1.83
"20170609_30,001-40,000",208,"7,144,101",1.23
"20170609_40,001-50,000",114,"5,160,898",0.89
"20170609_50,001-100,000",228,"16,104,799",2.79
"20170609_100,001-200,000",149,"21,047,726",3.65
"20170609_200,001-400,000",65,"17,670,603",3.06
"20170609_400,001-600,000",24,"11,681,407",2.02
"20170609_600,001-800,000",20,"13,764,335",2.38
"20170609_800,001-1,000,000",7,"6,155,698",1.06
"20170609_1,000,001以上",53,"421,922,679",73.17
20170603_1-999,"20,890","2,970,115",0.51
"20170603_1,000-5,000","6,796","14,579,582",2.52
"20170603_5,001-10,000","1,774","12,183,901",2.11
"20170603_10,001-15,000",886,"10,268,888",1.78
"20170603_15,001-20,000",304,"5,352,091",0.92
"20170603_20,001-30,000",446,"10,716,877",1.85
"20170603_30,001-40,000",209,"7,177,940",1.24
"20170603_40,001-50,000",115,"5,196,937",0.9
"20170603_50,001-100,000",228,"16,001,848",2.77
"20170603_100,001-200,000",152,"21,421,677",3.71
"20170603_200,001-400,000",64,"17,555,874",3.04
"20170603_400,001-600,000",25,"12,141,980",2.1
"20170603_600,001-800,000",20,"13,766,335",2.38
"20170603_800,001-1,000,000",8,"7,000,698",1.21
"20170603_1,000,001以上",52,"420,247,736",72.88
20170526_1-999,"20,902","2,972,694",0.51
"20170526_1,000-5,000","6,820","14,642,771",2.53
"20170526_5,001-10,000","1,784","12,267,749",2.12
"20170526_10,001-15,000",887,"10,282,714",1.78
"20170526_15,001-20,000",307,"5,401,235",0.93
"20170526_20,001-30,000",444,"10,677,726",1.85
"20170526_30,001-40,000",211,"7,251,032",1.25
"20170526_40,001-50,000",116,"5,259,440",0.91
"20170526_50,001-100,000",229,"16,022,799",2.77
"20170526_100,001-200,000",150,"21,151,677",3.66
"20170526_200,001-400,000",63,"17,101,856",2.96
"20170526_400,001-600,000",27,"13,074,154",2.26
"20170526_600,001-800,000",21,"14,505,335",2.51
"20170526_800,001-1,000,000",7,"6,155,698",1.06
"20170526_1,000,001以上",51,"419,815,599",72.81
20170519_1-999,"20,912","2,971,063",0.51
"20170519_1,000-5,000","6,846","14,715,241",2.55
"20170519_5,001-10,000","1,797","12,357,717",2.14
"20170519_10,001-15,000",887,"10,279,696",1.78
"20170519_15,001-20,000",309,"5,439,907",0.94
"20170519_20,001-30,000",443,"10,649,883",1.84
"20170519_30,001-40,000",214,"7,352,758",1.27
"20170519_40,001-50,000",117,"5,300,122",0.91
"20170519_50,001-100,000",226,"15,866,476",2.75
"20170519_100,001-200,000",150,"21,025,104",3.64
"20170519_200,001-400,000",64,"17,280,497",2.99
"20170519_400,001-600,000",27,"13,015,407",2.25
"20170519_600,001-800,000",21,"14,406,082",2.49
"20170519_800,001-1,000,000",7,"6,170,698",1.07
"20170519_1,000,001以上",51,"419,751,828",72.79
20170512_1-999,"20,923","2,973,178",0.51
"20170512_1,000-5,000","6,869","14,768,663",2.56
"20170512_5,001-10,000","1,800","12,377,874",2.14
"20170512_10,001-15,000",888,"10,285,007",1.78
"20170512_15,001-20,000",308,"5,419,314",0.93
"20170512_20,001-30,000",445,"10,697,110",1.85
"20170512_30,001-40,000",215,"7,382,496",1.28
"20170512_40,001-50,000",118,"5,335,122",0.92
"20170512_50,001-100,000",227,"16,005,476",2.77
"20170512_100,001-200,000",150,"20,875,359",3.62
"20170512_200,001-400,000",66,"17,752,815",3.07
"20170512_400,001-600,000",26,"12,525,407",2.17
"20170512_600,001-800,000",21,"14,513,082",2.51
"20170512_800,001-1,000,000",7,"6,199,698",1.07
"20170512_1,000,001以上",51,"419,471,878",72.75
20170505_1-999,"20,910","2,974,395",0.51
"20170505_1,000-5,000","6,903","14,837,818",2.57
"20170505_5,001-10,000","1,801","12,390,302",2.14
"20170505_10,001-15,000",892,"10,323,554",1.79
"20170505_15,001-20,000",312,"5,491,029",0.95
"20170505_20,001-30,000",451,"10,855,020",1.88
"20170505_30,001-40,000",211,"7,257,121",1.25
"20170505_40,001-50,000",115,"5,205,013",0.9
"20170505_50,001-100,000",233,"16,426,978",2.84
"20170505_100,001-200,000",148,"20,679,943",3.58
"20170505_200,001-400,000",68,"18,412,658",3.19
"20170505_400,001-600,000",25,"12,141,407",2.1
"20170505_600,001-800,000",20,"13,852,335",2.4
"20170505_800,001-1,000,000",8,"6,960,445",1.2
"20170505_1,000,001以上",51,"418,774,461",72.63
20170428_1-999,"20,903","2,976,267",0.51
"20170428_1,000-5,000","6,926","14,912,398",2.58
"20170428_5,001-10,000","1,805","12,419,123",2.15
"20170428_10,001-15,000",901,"10,436,078",1.8
"20170428_15,001-20,000",317,"5,577,925",0.96
"20170428_20,001-30,000",448,"10,776,795",1.86
"20170428_30,001-40,000",210,"7,224,121",1.25
"20170428_40,001-50,000",119,"5,384,708",0.93
"20170428_50,001-100,000",228,"15,996,283",2.77
"20170428_100,001-200,000",150,"20,885,943",3.62
"20170428_200,001-400,000",69,"18,927,190",3.28
"20170428_400,001-600,000",24,"11,432,834",1.98
"20170428_600,001-800,000",20,"13,686,658",2.37
"20170428_800,001-1,000,000",10,"8,862,695",1.53
