date_level,population,stock number,total portion
20170616_1-999,"11,667","2,996,283",0.17
"20170616_1,000-5,000","25,787","54,527,975",3.26
"20170616_5,001-10,000","6,003","41,742,568",2.50
"20170616_10,001-15,000","2,639","31,107,743",1.86
"20170616_15,001-20,000","1,065","18,549,990",1.11
"20170616_20,001-30,000","1,202","28,828,041",1.72
"20170616_30,001-40,000",586,"19,996,314",1.19
"20170616_40,001-50,000",315,"14,123,235",0.84
"20170616_50,001-100,000",672,"46,551,528",2.79
"20170616_100,001-200,000",313,"43,737,757",2.62
"20170616_200,001-400,000",184,"52,594,493",3.15
"20170616_400,001-600,000",76,"36,928,985",2.21
"20170616_600,001-800,000",30,"21,147,339",1.26
"20170616_800,001-1,000,000",19,"16,994,065",1.01
"20170616_1,000,001以上",153,"1,238,120,652",74.23
20170609_1-999,"11,639","2,995,562",0.17
"20170609_1,000-5,000","25,923","54,886,567",3.29
"20170609_5,001-10,000","6,009","41,816,895",2.5
"20170609_10,001-15,000","2,651","31,267,100",1.87
"20170609_15,001-20,000","1,072","18,680,140",1.11
"20170609_20,001-30,000","1,197","28,695,382",1.72
"20170609_30,001-40,000",605,"20,636,483",1.23
"20170609_40,001-50,000",317,"14,233,585",0.85
"20170609_50,001-100,000",678,"46,976,391",2.81
"20170609_100,001-200,000",312,"43,712,662",2.62
"20170609_200,001-400,000",181,"51,947,601",3.11
"20170609_400,001-600,000",75,"36,284,682",2.17
"20170609_600,001-800,000",32,"22,802,072",1.36
"20170609_800,001-1,000,000",16,"14,328,365",0.85
"20170609_1,000,001以上",153,"1,238,683,481",74.26
20170603_1-999,"11,598","2,987,417",0.17
"20170603_1,000-5,000","26,121","55,377,881",3.32
"20170603_5,001-10,000","6,066","42,176,258",2.52
"20170603_10,001-15,000","2,669","31,492,802",1.88
"20170603_15,001-20,000","1,076","18,738,607",1.12
"20170603_20,001-30,000","1,214","29,146,889",1.74
"20170603_30,001-40,000",609,"20,764,467",1.24
"20170603_40,001-50,000",324,"14,557,614",0.87
"20170603_50,001-100,000",683,"47,234,341",2.83
"20170603_100,001-200,000",308,"43,025,845",2.57
"20170603_200,001-400,000",178,"50,864,589",3.04
"20170603_400,001-600,000",77,"37,139,429",2.22
"20170603_600,001-800,000",31,"22,277,822",1.33
"20170603_800,001-1,000,000",17,"15,299,629",0.91
"20170603_1,000,001以上",153,"1,236,863,378",74.15
20170526_1-999,"11,539","2,978,801",0.17
"20170526_1,000-5,000","26,358","55,860,411",3.34
"20170526_5,001-10,000","6,144","42,808,554",2.56
"20170526_10,001-15,000","2,685","31,705,786",1.9
"20170526_15,001-20,000","1,091","19,010,447",1.13
"20170526_20,001-30,000","1,212","29,071,904",1.74
"20170526_30,001-40,000",613,"20,895,880",1.25
"20170526_40,001-50,000",334,"14,983,704",0.89
"20170526_50,001-100,000",690,"47,722,275",2.86
"20170526_100,001-200,000",308,"42,888,145",2.57
"20170526_200,001-400,000",177,"50,614,339",3.03
