date_level,population,stock number,total portion
20170616_1-999,"2,220","467,440",0.18
"20170616_1,000-5,000","1,905","4,026,905",1.59
"20170616_5,001-10,000",437,"3,066,931",1.21
"20170616_10,001-15,000",175,"2,087,529",0.82
"20170616_15,001-20,000",112,"1,955,385",0.77
"20170616_20,001-30,000",123,"2,913,425",1.15
"20170616_30,001-40,000",60,"2,033,196",0.80
"20170616_40,001-50,000",39,"1,729,546",0.68
"20170616_50,001-100,000",100,"6,940,717",2.74
"20170616_100,001-200,000",55,"7,392,992",2.92
"20170616_200,001-400,000",28,"7,891,396",3.11
"20170616_400,001-600,000",11,"5,440,421",2.14
"20170616_600,001-800,000",9,"6,112,749",2.41
"20170616_800,001-1,000,000",4,"3,810,965",1.50
"20170616_1,000,001以上",42,"197,221,222",77.92
20170609_1-999,"2,219","467,699",0.18
"20170609_1,000-5,000","1,911","4,041,687",1.59
"20170609_5,001-10,000",435,"3,043,659",1.2
"20170609_10,001-15,000",174,"2,073,282",0.81
"20170609_15,001-20,000",113,"1,970,421",0.77
"20170609_20,001-30,000",126,"2,982,867",1.17
"20170609_30,001-40,000",59,"2,001,196",0.79
"20170609_40,001-50,000",38,"1,684,546",0.66
"20170609_50,001-100,000",101,"6,955,717",2.74
"20170609_100,001-200,000",55,"7,399,992",2.92
"20170609_200,001-400,000",28,"7,931,396",3.13
"20170609_400,001-600,000",11,"5,430,421",2.14
"20170609_600,001-800,000",9,"6,112,749",2.41
"20170609_800,001-1,000,000",4,"3,810,965",1.5
"20170609_1,000,001以上",42,"197,184,222",77.91
20170603_1-999,"2,221","469,665",0.18
"20170603_1,000-5,000","1,917","4,044,043",1.59
"20170603_5,001-10,000",442,"3,106,031",1.22
"20170603_10,001-15,000",169,"2,017,944",0.79
"20170603_15,001-20,000",114,"1,994,070",0.78
"20170603_20,001-30,000",128,"3,027,297",1.19
"20170603_30,001-40,000",60,"2,040,475",0.8
"20170603_40,001-50,000",39,"1,750,188",0.69
"20170603_50,001-100,000",100,"6,867,717",2.71
"20170603_100,001-200,000",54,"7,258,636",2.86
"20170603_200,001-400,000",28,"7,881,396",3.11
"20170603_400,001-600,000",11,"5,420,421",2.14
"20170603_600,001-800,000",8,"5,408,606",2.13
"20170603_800,001-1,000,000",5,"4,676,108",1.84
"20170603_1,000,001以上",42,"197,128,222",77.88
20170526_1-999,"2,221","470,039",0.18
"20170526_1,000-5,000","1,926","4,063,205",1.6
"20170526_5,001-10,000",442,"3,103,200",1.22
"20170526_10,001-15,000",168,"2,006,848",0.79
"20170526_15,001-20,000",121,"2,115,637",0.83
"20170526_20,001-30,000",124,"2,925,850",1.15
"20170526_30,001-40,000",63,"2,142,746",0.84
"20170526_40,001-50,000",38,"1,702,188",0.67
"20170526_50,001-100,000",101,"6,955,717",2.74
"20170526_100,001-200,000",52,"6,923,636",2.73
"20170526_200,001-400,000",29,"8,101,396",3.2
"20170526_400,001-600,000",11,"5,412,421",2.13
"20170526_600,001-800,000",8,"5,408,606",2.13
"20170526_800,001-1,000,000",5,"4,676,108",1.84
"20170526_1,000,001以上",42,"197,083,222",77.87
20170519_1-999,"2,226","472,954",0.18
"20170519_1,000-5,000","1,932","4,080,447",1.61
"20170519_5,001-10,000",441,"3,102,677",1.22
"20170519_10,001-15,000",174,"2,083,468",0.82
"20170519_15,001-20,000",122,"2,139,084",0.84
"20170519_20,001-30,000",122,"2,872,268",1.13
"20170519_30,001-40,000",63,"2,141,606",0.84
"20170519_40,001-50,000",39,"1,748,069",0.69
"20170519_50,001-100,000",102,"7,059,857",2.78
"20170519_100,001-200,000",52,"6,964,636",2.75
"20170519_200,001-400,000",28,"7,940,396",3.13
"20170519_400,001-600,000",11,"5,402,421",2.13
"20170519_600,001-800,000",8,"5,408,606",2.13
"20170519_800,001-1,000,000",5,"4,676,108",1.84
"20170519_1,000,001以上",42,"196,998,222",77.83
20170512_1-999,"2,226","471,065",0.18
"20170512_1,000-5,000","1,930","4,068,719",1.6
"20170512_5,001-10,000",441,"3,089,444",1.22
"20170512_10,001-15,000",172,"2,051,468",0.81
"20170512_15,001-20,000",124,"2,181,007",0.86
"20170512_20,001-30,000",121,"2,836,966",1.12
"20170512_30,001-40,000",65,"2,208,290",0.87
"20170512_40,001-50,000",38,"1,698,069",0.67
"20170512_50,001-100,000",103,"7,161,262",2.82
"20170512_100,001-200,000",53,"7,071,776",2.79
"20170512_200,001-400,000",28,"7,909,396",3.12
"20170512_400,001-600,000",11,"5,392,421",2.13
"20170512_600,001-800,000",8,"5,355,606",2.11
"20170512_800,001-1,000,000",5,"4,676,108",1.84
"20170512_1,000,001以上",42,"196,919,222",77.8
20170505_1-999,"2,230","470,455",0.18
"20170505_1,000-5,000","1,945","4,085,812",1.61
"20170505_5,001-10,000",445,"3,124,319",1.23
"20170505_10,001-15,000",172,"2,052,915",0.81
"20170505_15,001-20,000",119,"2,089,113",0.82
"20170505_20,001-30,000",124,"2,903,055",1.14
"20170505_30,001-40,000",65,"2,206,805",0.87
"20170505_40,001-50,000",39,"1,745,069",0.68
"20170505_50,001-100,000",102,"7,087,276",2.8
"20170505_100,001-200,000",55,"7,322,495",2.89
"20170505_200,001-400,000",27,"7,706,148",3.04
"20170505_400,001-600,000",11,"5,382,421",2.12
"20170505_600,001-800,000",8,"5,355,606",2.11
"20170505_800,001-1,000,000",5,"4,622,965",1.82
"20170505_1,000,001以上",42,"196,936,365",77.81
20170428_1-999,"2,229","470,856",0.18
"20170428_1,000-5,000","1,962","4,112,941",1.62
"20170428_5,001-10,000",445,"3,113,210",1.23
"20170428_10,001-15,000",180,"2,152,409",0.85
"20170428_15,001-20,000",120,"2,116,715",0.83
"20170428_20,001-30,000",127,"2,981,348",1.17
"20170428_30,001-40,000",61,"2,064,120",0.81
"20170428_40,001-50,000",39,"1,738,564",0.68
"20170428_50,001-100,000",103,"7,133,276",2.81
"20170428_100,001-200,000",54,"7,103,622",2.8
"20170428_200,001-400,000",29,"8,188,261",3.23
"20170428_400,001-600,000",13,"6,430,561",2.54
"20170428_600,001-800,000",7,"4,750,606",1.87
"20170428_800,001-1,000,000",4,"3,810,965",1.5
"20170428_1,000,001以上",42,"196,923,365",77.8
20170421_1-999,"2,234","472,161",0.18
"20170421_1,000-5,000","1,971","4,129,295",1.63
"20170421_5,001-10,000",442,"3,088,520",1.22
"20170421_10,001-15,000",181,"2,165,613",0.85
"20170421_15,001-20,000",118,"2,080,640",0.82
"20170421_20,001-30,000",130,"3,048,694",1.2
"20170421_30,001-40,000",61,"2,058,676",0.81
"20170421_40,001-50,000",39,"1,734,564",0.68
"20170421_50,001-100,000",103,"7,132,276",2.81
"20170421_100,001-200,000",54,"7,122,622",2.81
"20170421_200,001-400,000",29,"8,129,261",3.21
"20170421_400,001-600,000",14,"6,854,918",2.7
"20170421_600,001-800,000",5,"3,491,422",1.37
"20170421_800,001-1,000,000",5,"4,657,792",1.84
"20170421_1,000,001以上",42,"196,924,365",77.8
