date_level,population,stock number,total portion
20170616_1-999,399,"26,488",0.03
"20170616_1,000-5,000",726,"1,430,448",1.73
"20170616_5,001-10,000",192,"1,319,130",1.59
"20170616_10,001-15,000",89,"1,012,305",1.22
"20170616_15,001-20,000",55,"959,634",1.16
"20170616_20,001-30,000",61,"1,483,769",1.79
"20170616_30,001-40,000",24,"826,488",1.00
"20170616_40,001-50,000",20,"863,239",1.04
"20170616_50,001-100,000",58,"4,026,672",4.88
"20170616_100,001-200,000",31,"4,086,562",4.95
"20170616_200,001-400,000",21,"6,069,587",7.36
"20170616_400,001-600,000",9,"4,571,087",5.54
"20170616_600,001-800,000",9,"6,293,097",7.63
"20170616_800,001-1,000,000",5,"4,279,411",5.18
"20170616_1,000,001以上",14,"45,208,653",54.82
20170609_1-999,398,"26,278",0.03
"20170609_1,000-5,000",732,"1,435,088",1.74
"20170609_5,001-10,000",189,"1,300,610",1.57
"20170609_10,001-15,000",92,"1,049,395",1.27
"20170609_15,001-20,000",56,"973,634",1.18
"20170609_20,001-30,000",63,"1,553,769",1.88
"20170609_30,001-40,000",24,"822,488",0.99
"20170609_40,001-50,000",21,"908,239",1.1
"20170609_50,001-100,000",56,"3,882,672",4.7
"20170609_100,001-200,000",31,"4,067,562",4.93
"20170609_200,001-400,000",21,"6,068,587",7.35
"20170609_400,001-600,000",10,"5,125,354",6.21
"20170609_600,001-800,000",9,"6,489,124",7.86
"20170609_800,001-1,000,000",4,"3,512,117",4.25
"20170609_1,000,001以上",14,"45,241,653",54.86
20170603_1-999,400,"26,643",0.03
"20170603_1,000-5,000",728,"1,435,448",1.74
"20170603_5,001-10,000",189,"1,297,910",1.57
"20170603_10,001-15,000",92,"1,050,110",1.27
"20170603_15,001-20,000",54,"937,844",1.13
"20170603_20,001-30,000",60,"1,472,769",1.78
"20170603_30,001-40,000",25,"853,538",1.03
"20170603_40,001-50,000",20,"864,239",1.04
"20170603_50,001-100,000",58,"4,003,672",4.85
"20170603_100,001-200,000",31,"4,055,562",4.91
"20170603_200,001-400,000",21,"6,068,587",7.35
"20170603_400,001-600,000",10,"5,115,354",6.2
"20170603_600,001-800,000",9,"6,489,124",7.86
"20170603_800,001-1,000,000",4,"3,539,117",4.29
"20170603_1,000,001以上",14,"45,246,653",54.87
20170526_1-999,399,"26,627",0.03
"20170526_1,000-5,000",731,"1,423,014",1.72
"20170526_5,001-10,000",194,"1,339,135",1.62
"20170526_10,001-15,000",92,"1,056,455",1.28
"20170526_15,001-20,000",53,"921,169",1.11
"20170526_20,001-30,000",58,"1,409,739",1.7
"20170526_30,001-40,000",25,"844,583",1.02
"20170526_40,001-50,000",21,"918,779",1.11
"20170526_50,001-100,000",58,"4,002,672",4.85
"20170526_100,001-200,000",31,"4,048,562",4.9
"20170526_200,001-400,000",21,"6,068,587",7.35
"20170526_400,001-600,000",10,"5,112,354",6.2
"20170526_600,001-800,000",9,"6,489,124",7.86
"20170526_800,001-1,000,000",4,"3,539,117",4.29
"20170526_1,000,001以上",14,"45,256,653",54.88
20170519_1-999,398,"28,010",0.03
"20170519_1,000-5,000",732,"1,436,730",1.74
"20170519_5,001-10,000",193,"1,327,886",1.61
"20170519_10,001-15,000",93,"1,061,605",1.28
"20170519_15,001-20,000",52,"907,169",1.1
"20170519_20,001-30,000",56,"1,358,154",1.64
"20170519_30,001-40,000",26,"878,168",1.06
"20170519_40,001-50,000",22,"964,064",1.16
"20170519_50,001-100,000",57,"3,969,387",4.81
"20170519_100,001-200,000",31,"4,033,562",4.89
"20170519_200,001-400,000",21,"6,065,587",7.35
"20170519_400,001-600,000",10,"5,112,354",6.2
"20170519_600,001-800,000",9,"6,489,124",7.86
"20170519_800,001-1,000,000",4,"3,539,117",4.29
"20170519_1,000,001以上",14,"45,285,653",54.92
20170512_1-999,396,"28,330",0.03
"20170512_1,000-5,000",732,"1,425,491",1.72
"20170512_5,001-10,000",196,"1,350,230",1.63
"20170512_10,001-15,000",94,"1,075,527",1.3
"20170512_15,001-20,000",53,"922,397",1.11
"20170512_20,001-30,000",57,"1,390,974",1.68
"20170512_30,001-40,000",27,"917,773",1.11
"20170512_40,001-50,000",21,"922,064",1.11
"20170512_50,001-100,000",57,"4,003,337",4.85
"20170512_100,001-200,000",31,"4,025,612",4.88
"20170512_200,001-400,000",21,"6,065,587",7.35
"20170512_400,001-600,000",10,"5,102,354",6.18
"20170512_600,001-800,000",9,"6,444,124",7.81
"20170512_800,001-1,000,000",4,"3,484,117",4.22
"20170512_1,000,001以上",14,"45,298,653",54.93
20170505_1-999,398,"28,360",0.03
"20170505_1,000-5,000",732,"1,426,341",1.72
"20170505_5,001-10,000",192,"1,322,335",1.6
"20170505_10,001-15,000",94,"1,077,287",1.3
"20170505_15,001-20,000",51,"888,397",1.07
"20170505_20,001-30,000",58,"1,412,229",1.71
"20170505_30,001-40,000",28,"953,073",1.15
"20170505_40,001-50,000",21,"925,764",1.12
"20170505_50,001-100,000",58,"4,055,537",4.91
"20170505_100,001-200,000",30,"3,912,412",4.74
"20170505_200,001-400,000",21,"6,065,587",7.35
"20170505_400,001-600,000",10,"5,102,354",6.18
"20170505_600,001-800,000",9,"6,454,124",7.82
"20170505_800,001-1,000,000",4,"3,484,117",4.22
"20170505_1,000,001以上",14,"45,348,653",54.99
20170428_1-999,398,"27,442",0.03
"20170428_1,000-5,000",728,"1,412,259",1.71
"20170428_5,001-10,000",191,"1,312,185",1.59
"20170428_10,001-15,000",96,"1,097,437",1.33
"20170428_15,001-20,000",53,"928,397",1.12
"20170428_20,001-30,000",57,"1,388,188",1.68
"20170428_30,001-40,000",28,"953,023",1.15
"20170428_40,001-50,000",20,"877,764",1.06
"20170428_50,001-100,000",58,"4,057,628",4.92
"20170428_100,001-200,000",30,"3,912,412",4.74
"20170428_200,001-400,000",21,"6,065,587",7.35
"20170428_400,001-600,000",10,"5,102,354",6.18
"20170428_600,001-800,000",9,"6,454,124",7.82
"20170428_800,001-1,000,000",4,"3,484,117",4.22
"20170428_1,000,001以上",14,"45,383,653",55.03
20170421_1-999,398,"28,305",0.03
"20170421_1,000-5,000",719,"1,386,276",1.68
"20170421_5,001-10,000",194,"1,331,784",1.61
"20170421_10,001-15,000",96,"1,095,158",1.32
"20170421_15,001-20,000",55,"966,397",1.17
"20170421_20,001-30,000",58,"1,409,188",1.7
"20170421_30,001-40,000",28,"953,023",1.15
"20170421_40,001-50,000",17,"738,829",0.89
"20170421_50,001-100,000",60,"4,162,563",5.04
"20170421_100,001-200,000",30,"3,921,212",4.75
"20170421_200,001-400,000",22,"6,442,333",7.81
"20170421_400,001-600,000",9,"4,699,608",5.69
"20170421_600,001-800,000",9,"6,454,124",7.82
"20170421_800,001-1,000,000",4,"3,484,117",4.22
"20170421_1,000,001以上",14,"45,383,653",55.03
20170414_1-999,397,"27,321",0.03
"20170414_1,000-5,000",728,"1,396,460",1.69
"20170414_5,001-10,000",197,"1,340,904",1.62
"20170414_10,001-15,000",97,"1,107,557",1.34
"20170414_15,001-20,000",57,"999,622",1.21
"20170414_20,001-30,000",57,"1,379,744",1.67
"20170414_30,001-40,000",28,"949,023",1.15
"20170414_40,001-50,000",17,"740,829",0.89
"20170414_50,001-100,000",58,"4,031,563",4.88
"20170414_100,001-200,000",31,"4,024,712",4.88
"20170414_200,001-400,000",22,"6,437,333",7.8
"20170414_400,001-600,000",9,"4,699,608",5.69
"20170414_600,001-800,000",9,"6,454,124",7.82
"20170414_800,001-1,000,000",4,"3,484,117",4.22
"20170414_1,000,001以上",14,"45,383,653",55.03
20170407_1-999,387,"27,151",0.03
"20170407_1,000-5,000",741,"1,426,440",1.72
"20170407_5,001-10,000",200,"1,364,309",1.65
"20170407_10,001-15,000",99,"1,134,857",1.37
"20170407_15,001-20,000",55,"961,622",1.16
"20170407_20,001-30,000",57,"1,370,044",1.66
"20170407_30,001-40,000",27,"914,158",1.1
"20170407_40,001-50,000",19,"830,879",1.0
"20170407_50,001-100,000",58,"4,024,563",4.88
"20170407_100,001-200,000",31,"4,025,712",4.88
"20170407_200,001-400,000",22,"6,433,333",7.8
"20170407_400,001-600,000",9,"4,626,608",5.61
"20170407_600,001-800,000",9,"6,425,124",7.79
"20170407_800,001-1,000,000",4,"3,484,117",4.22
"20170407_1,000,001以上",14,"45,407,653",55.06
20170331_1-999,384,"27,082",0.03
"20170331_1,000-5,000",739,"1,423,590",1.72
