date_level,population,stock number,total portion
20170616_1-999,"13,170","3,462,460",2.08
"20170616_1,000-5,000","3,735","8,085,419",4.86
"20170616_5,001-10,000",766,"5,428,012",3.26
"20170616_10,001-15,000",333,"3,914,401",2.35
"20170616_15,001-20,000",141,"2,443,152",1.46
"20170616_20,001-30,000",187,"4,472,260",2.68
"20170616_30,001-40,000",80,"2,724,173",1.63
"20170616_40,001-50,000",50,"2,211,306",1.32
"20170616_50,001-100,000",101,"6,873,834",4.13
"20170616_100,001-200,000",58,"8,001,852",4.81
"20170616_200,001-400,000",21,"5,950,946",3.57
"20170616_400,001-600,000",5,"2,461,615",1.48
"20170616_600,001-800,000",0,0,0.00
"20170616_800,001-1,000,000",2,"1,758,332",1.05
"20170616_1,000,001以上",14,"108,515,119",65.25
20170609_1-999,"13,184","3,465,025",2.08
"20170609_1,000-5,000","3,731","8,079,897",4.85
"20170609_5,001-10,000",762,"5,411,993",3.25
"20170609_10,001-15,000",336,"3,962,146",2.38
"20170609_15,001-20,000",146,"2,541,300",1.52
"20170609_20,001-30,000",184,"4,392,343",2.64
"20170609_30,001-40,000",80,"2,723,624",1.63
"20170609_40,001-50,000",48,"2,123,306",1.27
"20170609_50,001-100,000",102,"6,904,383",4.15
"20170609_100,001-200,000",59,"7,966,852",4.79
"20170609_200,001-400,000",21,"5,946,946",3.57
"20170609_400,001-600,000",5,"2,461,615",1.48
"20170609_600,001-800,000",0,0,0.0
"20170609_800,001-1,000,000",2,"1,763,332",1.06
"20170609_1,000,001以上",14,"108,560,119",65.27
20170603_1-999,"13,192","3,465,975",2.08
"20170603_1,000-5,000","3,741","8,107,078",4.87
"20170603_5,001-10,000",759,"5,393,170",3.24
"20170603_10,001-15,000",333,"3,920,452",2.35
"20170603_15,001-20,000",146,"2,545,079",1.53
"20170603_20,001-30,000",183,"4,359,950",2.62
"20170603_30,001-40,000",76,"2,578,991",1.55
"20170603_40,001-50,000",51,"2,262,306",1.36
"20170603_50,001-100,000",100,"6,756,016",4.06
"20170603_100,001-200,000",57,"7,810,852",4.69
"20170603_200,001-400,000",21,"5,908,698",3.55
"20170603_400,001-600,000",6,"2,868,863",1.72
"20170603_600,001-800,000",0,0,0.0
"20170603_800,001-1,000,000",2,"1,763,332",1.06
"20170603_1,000,001以上",14,"108,562,119",65.27
20170526_1-999,"13,203","3,468,617",2.08
"20170526_1,000-5,000","3,751","8,133,118",4.89
"20170526_5,001-10,000",764,"5,419,627",3.25
"20170526_10,001-15,000",337,"3,972,435",2.38
"20170526_15,001-20,000",137,"2,378,878",1.43
"20170526_20,001-30,000",181,"4,284,396",2.57
"20170526_30,001-40,000",77,"2,601,624",1.56
"20170526_40,001-50,000",49,"2,176,306",1.3
"20170526_50,001-100,000",101,"6,845,016",4.11
"20170526_100,001-200,000",57,"7,791,852",4.68
"20170526_200,001-400,000",20,"5,599,698",3.36
"20170526_400,001-600,000",7,"3,310,863",1.99
"20170526_600,001-800,000",0,0,0.0
"20170526_800,001-1,000,000",2,"1,763,332",1.06
"20170526_1,000,001以上",14,"108,557,119",65.27
20170519_1-999,"13,222","3,474,044",2.08
"20170519_1,000-5,000","3,731","8,082,743",4.86
"20170519_5,001-10,000",766,"5,440,890",3.27
"20170519_10,001-15,000",334,"3,942,144",2.37
"20170519_15,001-20,000",134,"2,326,318",1.39
"20170519_20,001-30,000",181,"4,268,055",2.56
"20170519_30,001-40,000",75,"2,533,992",1.52
"20170519_40,001-50,000",45,"1,985,396",1.19
"20170519_50,001-100,000",103,"6,996,016",4.2
"20170519_100,001-200,000",54,"7,410,852",4.45
"20170519_200,001-400,000",21,"5,903,117",3.54
"20170519_400,001-600,000",6,"2,990,863",1.79
"20170519_600,001-800,000",1,"675,000",0.4
"20170519_800,001-1,000,000",2,"1,763,332",1.06
"20170519_1,000,001以上",14,"108,510,119",65.24
20170512_1-999,"13,219","3,473,223",2.08
"20170512_1,000-5,000","3,741","8,107,688",4.87
"20170512_5,001-10,000",762,"5,390,652",3.24
"20170512_10,001-15,000",341,"4,025,045",2.42
"20170512_15,001-20,000",133,"2,309,698",1.38
"20170512_20,001-30,000",183,"4,322,799",2.59
"20170512_30,001-40,000",73,"2,466,919",1.48
"20170512_40,001-50,000",44,"1,941,396",1.16
"20170512_50,001-100,000",105,"7,226,089",4.34
"20170512_100,001-200,000",53,"7,349,852",4.41
"20170512_200,001-400,000",19,"5,393,206",3.24
"20170512_400,001-600,000",7,"3,442,863",2.07
"20170512_600,001-800,000",1,"710,000",0.42
"20170512_800,001-1,000,000",2,"1,763,332",1.06
"20170512_1,000,001以上",14,"108,380,119",65.17
20170505_1-999,"13,231","3,476,637",2.09
"20170505_1,000-5,000","3,752","8,117,759",4.88
"20170505_5,001-10,000",766,"5,433,152",3.26
"20170505_10,001-15,000",338,"3,979,379",2.39
"20170505_15,001-20,000",139,"2,416,850",1.45
"20170505_20,001-30,000",183,"4,313,525",2.59
"20170505_30,001-40,000",76,"2,569,961",1.54
"20170505_40,001-50,000",42,"1,858,157",1.11
"20170505_50,001-100,000",104,"7,182,089",4.31
"20170505_100,001-200,000",51,"7,004,852",4.21
