date_level,population,stock number,total portion
20170609_1-999,"19,751","4,617,185",0.39
"20170609_1,000-5,000","12,976","29,672,552",2.53
"20170609_5,001-10,000","3,870","27,849,849",2.37
"20170609_10,001-15,000","1,888","22,530,180",1.92
"20170609_15,001-20,000",802,"14,241,133",1.21
"20170609_20,001-30,000","1,038","25,287,522",2.15
"20170609_30,001-40,000",450,"15,563,840",1.32
"20170609_40,001-50,000",320,"14,476,556",1.23
"20170609_50,001-100,000",661,"46,011,318",3.92
"20170609_100,001-200,000",324,"44,329,346",3.78
"20170609_200,001-400,000",175,"48,222,634",4.11
"20170609_400,001-600,000",56,"27,282,975",2.32
"20170609_600,001-800,000",19,"13,207,241",1.12
"20170609_800,001-1,000,000",20,"18,378,166",1.56
"20170609_1,000,001以上",77,"819,566,078",69.97
20170603_1-999,"19,780","4,623,841",0.39
"20170603_1,000-5,000","12,971","29,662,922",2.53
"20170603_5,001-10,000","3,866","27,799,629",2.37
"20170603_10,001-15,000","1,879","22,384,630",1.91
"20170603_15,001-20,000",802,"14,225,559",1.21
"20170603_20,001-30,000","1,040","25,344,957",2.16
"20170603_30,001-40,000",445,"15,378,191",1.31
"20170603_40,001-50,000",319,"14,448,265",1.23
"20170603_50,001-100,000",667,"46,447,604",3.96
"20170603_100,001-200,000",330,"45,178,265",3.85
"20170603_200,001-400,000",174,"47,914,276",4.09
"20170603_400,001-600,000",56,"27,323,163",2.33
"20170603_600,001-800,000",20,"13,936,241",1.18
"20170603_800,001-1,000,000",20,"18,399,166",1.57
"20170603_1,000,001以上",77,"818,169,866",69.85
20170526_1-999,"19,791","4,626,549",0.39
"20170526_1,000-5,000","13,015","29,758,377",2.54
"20170526_5,001-10,000","3,876","27,878,892",2.38
"20170526_10,001-15,000","1,887","22,482,595",1.91
"20170526_15,001-20,000",802,"14,230,673",1.21
"20170526_20,001-30,000","1,041","25,383,982",2.16
"20170526_30,001-40,000",442,"15,253,478",1.30
"20170526_40,001-50,000",319,"14,447,265",1.23
"20170526_50,001-100,000",671,"46,656,056",3.98
"20170526_100,001-200,000",336,"45,797,576",3.91
"20170526_200,001-400,000",174,"47,847,441",4.08
"20170526_400,001-600,000",56,"27,123,156",2.31
"20170526_600,001-800,000",24,"16,704,843",1.42
"20170526_800,001-1,000,000",20,"18,371,252",1.56
"20170526_1,000,001以上",76,"814,674,440",69.55
20170519_1-999,"19,832","4,639,955",0.39
"20170519_1,000-5,000","13,012","29,743,958",2.53
"20170519_5,001-10,000","3,899","28,052,134",2.39
"20170519_10,001-15,000","1,890","22,536,227",1.92
"20170519_15,001-20,000",811,"14,395,285",1.22
"20170519_20,001-30,000","1,039","25,302,420",2.16
"20170519_30,001-40,000",442,"15,256,921",1.30
"20170519_40,001-50,000",317,"14,350,746",1.22
"20170519_50,001-100,000",672,"46,737,647",3.99
"20170519_100,001-200,000",332,"45,381,283",3.87
"20170519_200,001-400,000",174,"47,728,620",4.07
"20170519_400,001-600,000",59,"28,287,715",2.41
"20170519_600,001-800,000",25,"17,504,823",1.49
"20170519_800,001-1,000,000",18,"16,356,747",1.39
"20170519_1,000,001以上",77,"814,962,094",69.58
20170512_1-999,"19,869","4,644,630",0.39
"20170512_1,000-5,000","12,990","29,697,813",2.53
"20170512_5,001-10,000","3,889","27,945,500",2.38
"20170512_10,001-15,000","1,881","22,408,764",1.91
"20170512_15,001-20,000",808,"14,338,323",1.22
"20170512_20,001-30,000","1,043","25,403,361",2.16
"20170512_30,001-40,000",446,"15,371,383",1.31
"20170512_40,001-50,000",318,"14,418,064",1.23
"20170512_50,001-100,000",670,"46,627,672",3.98
"20170512_100,001-200,000",330,"45,039,377",3.84
"20170512_200,001-400,000",174,"48,133,771",4.10
"20170512_400,001-600,000",58,"28,013,733",2.39
"20170512_600,001-800,000",25,"17,495,343",1.49
"20170512_800,001-1,000,000",17,"15,456,747",1.31
"20170512_1,000,001以上",78,"816,242,094",69.69
20170505_1-999,"19,895","4,652,170",0.39
"20170505_1,000-5,000","13,018","29,788,140",2.54
"20170505_5,001-10,000","3,860","27,730,967",2.36
"20170505_10,001-15,000","1,877","22,366,853",1.90
"20170505_15,001-20,000",794,"14,103,777",1.20
"20170505_20,001-30,000","1,043","25,418,774",2.17
"20170505_30,001-40,000",450,"15,514,013",1.32
"20170505_40,001-50,000",314,"14,222,916",1.21
"20170505_50,001-100,000",663,"46,163,496",3.94
"20170505_100,001-200,000",332,"45,329,747",3.87
"20170505_200,001-400,000",171,"47,292,438",4.03
"20170505_400,001-600,000",57,"27,404,962",2.33
"20170505_600,001-800,000",26,"18,242,343",1.55
"20170505_800,001-1,000,000",19,"17,325,747",1.47
"20170505_1,000,001以上",78,"815,680,232",69.64
20170428_1-999,"19,932","4,659,718",0.39
"20170428_1,000-5,000","13,010","29,754,861",2.54
"20170428_5,001-10,000","3,858","27,730,487",2.36
"20170428_10,001-15,000","1,871","22,278,997",1.90
"20170428_15,001-20,000",787,"13,971,433",1.19
"20170428_20,001-30,000","1,041","25,366,778",2.16
"20170428_30,001-40,000",460,"15,902,685",1.35
"20170428_40,001-50,000",312,"14,122,249",1.20
"20170428_50,001-100,000",658,"45,898,911",3.91
"20170428_100,001-200,000",334,"45,773,206",3.90
"20170428_200,001-400,000",169,"46,991,338",4.01
"20170428_400,001-600,000",60,"29,411,283",2.51
"20170428_600,001-800,000",25,"17,636,709",1.50
"20170428_800,001-1,000,000",19,"17,305,747",1.47
"20170428_1,000,001以上",78,"814,432,173",69.53
20170421_1-999,"19,965","4,665,443",0.39
"20170421_1,000-5,000","12,989","29,674,163",2.53
"20170421_5,001-10,000","3,860","27,765,480",2.37
"20170421_10,001-15,000","1,871","22,276,152",1.90
"20170421_15,001-20,000",778,"13,802,820",1.17
"20170421_20,001-30,000","1,041","25,349,761",2.16
"20170421_30,001-40,000",453,"15,647,504",1.33
"20170421_40,001-50,000",315,"14,264,508",1.21
"20170421_50,001-100,000",666,"46,473,148",3.96
"20170421_100,001-200,000",326,"44,473,156",3.79
"20170421_200,001-400,000",172,"47,847,637",4.08
"20170421_400,001-600,000",56,"27,202,681",2.32
"20170421_600,001-800,000",26,"18,280,237",1.56
"20170421_800,001-1,000,000",22,"20,123,522",1.71
"20170421_1,000,001以上",78,"813,390,363",69.44
20170414_1-999,"19,975","4,663,139",0.39
"20170414_1,000-5,000","12,995","29,672,176",2.53
"20170414_5,001-10,000","3,841","27,570,294",2.35
"20170414_10,001-15,000","1,860","22,126,048",1.88
"20170414_15,001-20,000",774,"13,716,579",1.17
"20170414_20,001-30,000","1,036","25,214,711",2.15
"20170414_30,001-40,000",446,"15,388,506",1.31
"20170414_40,001-50,000",313,"14,163,970",1.20
"20170414_50,001-100,000",663,"46,171,194",3.94
"20170414_100,001-200,000",327,"44,962,389",3.83
"20170414_200,001-400,000",173,"48,391,195",4.13
"20170414_400,001-600,000",54,"26,216,084",2.23
"20170414_600,001-800,000",26,"18,348,138",1.56
"20170414_800,001-1,000,000",25,"22,793,837",1.94
"20170414_1,000,001以上",76,"811,838,315",69.31
20170407_1-999,"19,997","4,670,304",0.39
"20170407_1,000-5,000","12,993","29,601,088",2.52
"20170407_5,001-10,000","3,864","27,704,755",2.36
"20170407_10,001-15,000","1,870","22,237,779",1.89
"20170407_15,001-20,000",777,"13,763,269",1.17
"20170407_20,001-30,000","1,030","25,052,893",2.13
"20170407_30,001-40,000",457,"15,758,318",1.34
"20170407_40,001-50,000",316,"14,297,441",1.22
"20170407_50,001-100,000",659,"46,021,257",3.92
"20170407_100,001-200,000",330,"45,135,073",3.85
"20170407_200,001-400,000",175,"48,754,090",4.16
"20170407_400,001-600,000",59,"28,516,480",2.43
"20170407_600,001-800,000",30,"21,188,138",1.80
"20170407_800,001-1,000,000",20,"18,103,250",1.54
"20170407_1,000,001以上",75,"810,432,440",69.19
20170331_1-999,"20,008","4,674,304",0.39
"20170331_1,000-5,000","12,981","29,581,566",2.52
"20170331_5,001-10,000","3,864","27,705,632",2.36
"20170331_10,001-15,000","1,872","22,267,784",1.90
"20170331_15,001-20,000",782,"13,855,909",1.18
"20170331_20,001-30,000","1,029","25,027,753",2.13
"20170331_30,001-40,000",453,"15,602,258",1.33
"20170331_40,001-50,000",317,"14,320,719",1.22
"20170331_50,001-100,000",662,"46,185,981",3.94
"20170331_100,001-200,000",329,"45,159,001",3.85
"20170331_200,001-400,000",175,"48,848,090",4.17
"20170331_400,001-600,000",58,"27,878,913",2.38
"20170331_600,001-800,000",31,"22,009,705",1.87
"20170331_800,001-1,000,000",20,"17,997,250",1.53
"20170331_1,000,001以上",75,"810,121,710",69.16
20170324_1-999,"20,036","4,676,707",0.39
"20170324_1,000-5,000","12,984","29,602,283",2.52
"20170324_5,001-10,000","3,837","27,466,275",2.34
"20170324_10,001-15,000","1,868","22,196,781",1.89
"20170324_15,001-20,000",779,"13,797,422",1.17
"20170324_20,001-30,000","1,033","25,126,207",2.14
"20170324_30,001-40,000",446,"15,340,663",1.30
"20170324_40,001-50,000",310,"14,014,965",1.19
"20170324_50,001-100,000",661,"46,194,829",3.94
"20170324_100,001-200,000",335,"46,333,780",3.95
"20170324_200,001-400,000",175,"49,150,208",4.19
"20170324_400,001-600,000",54,"26,118,462",2.22
"20170324_600,001-800,000",34,"23,973,923",2.04
"20170324_800,001-1,000,000",20,"17,906,463",1.52
"20170324_1,000,001以上",75,"809,337,607",69.10
20170317_1-999,"20,076","4,685,168",0.40
"20170317_1,000-5,000","12,941","29,474,492",2.51
"20170317_5,001-10,000","3,863","27,627,143",2.35
"20170317_10,001-15,000","1,876","22,297,101",1.90
"20170317_15,001-20,000",789,"13,981,580",1.19
"20170317_20,001-30,000","1,033","25,082,135",2.14
"20170317_30,001-40,000",451,"15,544,892",1.32
"20170317_40,001-50,000",321,"14,544,494",1.24
"20170317_50,001-100,000",651,"45,526,953",3.88
"20170317_100,001-200,000",341,"47,022,738",4.01
"20170317_200,001-400,000",172,"48,358,456",4.12
"20170317_400,001-600,000",55,"26,543,401",2.26
"20170317_600,001-800,000",31,"22,055,599",1.88
"20170317_800,001-1,000,000",21,"18,932,282",1.61
"20170317_1,000,001以上",75,"809,560,141",69.12
20170310_1-999,"20,114","4,700,922",0.40
"20170310_1,000-5,000","13,057","29,718,045",2.53
"20170310_5,001-10,000","3,889","27,884,636",2.38
"20170310_10,001-15,000","1,875","22,277,361",1.90
"20170310_15,001-20,000",801,"14,221,118",1.21
"20170310_20,001-30,000","1,037","25,221,806",2.15
"20170310_30,001-40,000",447,"15,360,741",1.31
"20170310_40,001-50,000",317,"14,376,279",1.22
"20170310_50,001-100,000",649,"45,551,052",3.88
"20170310_100,001-200,000",335,"46,276,450",3.95
"20170310_200,001-400,000",171,"47,813,092",4.08
"20170310_400,001-600,000",56,"26,856,188",2.29
"20170310_600,001-800,000",27,"19,195,472",1.63
"20170310_800,001-1,000,000",23,"20,582,869",1.75
"20170310_1,000,001以上",77,"811,200,544",69.26
20170303_1-999,"20,133","4,706,250",0.40
"20170303_1,000-5,000","13,061","29,737,590",2.53
"20170303_5,001-10,000","3,888","27,855,879",2.37
"20170303_10,001-15,000","1,881","22,342,211",1.90
"20170303_15,001-20,000",800,"14,208,881",1.21
"20170303_20,001-30,000","1,039","25,248,730",2.15
"20170303_30,001-40,000",457,"15,697,144",1.34
"20170303_40,001-50,000",318,"14,395,431",1.22
"20170303_50,001-100,000",647,"45,548,942",3.88
"20170303_100,001-200,000",338,"46,526,144",3.97
"20170303_200,001-400,000",176,"49,454,578",4.22
"20170303_400,001-600,000",54,"26,002,722",2.22
"20170303_600,001-800,000",30,"21,222,972",1.81
"20170303_800,001-1,000,000",20,"17,891,566",1.52
"20170303_1,000,001以上",78,"810,397,535",69.19
20170224_1-999,"20,160","4,714,172",0.40
"20170224_1,000-5,000","13,054","29,711,724",2.53
"20170224_5,001-10,000","3,926","28,176,977",2.40
"20170224_10,001-15,000","1,874","22,256,521",1.90
"20170224_15,001-20,000",827,"14,710,136",1.25
"20170224_20,001-30,000","1,038","25,246,122",2.15
"20170224_30,001-40,000",461,"15,858,117",1.35
"20170224_40,001-50,000",317,"14,324,432",1.22
"20170224_50,001-100,000",651,"45,899,295",3.91
"20170224_100,001-200,000",339,"46,820,706",3.99
"20170224_200,001-400,000",169,"47,255,578",4.03
"20170224_400,001-600,000",54,"26,167,722",2.23
"20170224_600,001-800,000",32,"22,577,972",1.92
"20170224_800,001-1,000,000",21,"18,846,282",1.60
"20170224_1,000,001以上",77,"808,670,819",69.04
20170218_1-999,"20,181","4,716,947",0.40
"20170218_1,000-5,000","13,103","29,849,343",2.54
"20170218_5,001-10,000","3,931","28,172,787",2.40
"20170218_10,001-15,000","1,880","22,313,942",1.90
"20170218_15,001-20,000",823,"14,627,000",1.24
"20170218_20,001-30,000","1,039","25,259,714",2.15
"20170218_30,001-40,000",463,"15,896,472",1.35
