date_level,population,stock number,total portion
20170609_1-999,231,"27,339",0.02
"20170609_1,000-5,000","5,914","13,119,283",13.06
"20170609_5,001-10,000","1,026","8,884,745",8.84
"20170609_10,001-15,000",237,"3,187,641",3.17
"20170609_15,001-20,000",212,"4,081,489",4.06
"20170609_20,001-30,000",128,"3,409,855",3.39
"20170609_30,001-40,000",77,"2,833,451",2.82
"20170609_40,001-50,000",61,"2,892,882",2.88
"20170609_50,001-100,000",86,"6,210,713",6.18
"20170609_100,001-200,000",44,"6,317,703",6.29
"20170609_200,001-400,000",22,"6,427,852",6.40
"20170609_400,001-600,000",7,"3,476,956",3.46
"20170609_600,001-800,000",9,"5,946,715",5.92
"20170609_800,001-1,000,000",5,"4,383,259",4.36
"20170609_1,000,001以上",12,"29,208,353",29.08
20170603_1-999,230,"25,911",0.02
"20170603_1,000-5,000","5,935","13,166,290",13.11
"20170603_5,001-10,000","1,035","8,965,266",8.92
"20170603_10,001-15,000",230,"3,070,641",3.05
"20170603_15,001-20,000",208,"3,992,489",3.97
"20170603_20,001-30,000",136,"3,611,755",3.59
"20170603_30,001-40,000",76,"2,789,451",2.77
"20170603_40,001-50,000",67,"3,166,882",3.15
"20170603_50,001-100,000",84,"5,986,713",5.96
"20170603_100,001-200,000",42,"6,043,703",6.01
"20170603_200,001-400,000",23,"6,667,852",6.64
"20170603_400,001-600,000",7,"3,292,956",3.27
"20170603_600,001-800,000",9,"5,976,715",5.95
"20170603_800,001-1,000,000",5,"4,399,259",4.38
"20170603_1,000,001以上",12,"29,252,353",29.13
20170526_1-999,230,"25,909",0.02
"20170526_1,000-5,000","5,819","12,930,002",12.87
"20170526_5,001-10,000","1,030","8,895,556",8.85
"20170526_10,001-15,000",232,"3,120,641",3.10
"20170526_15,001-20,000",210,"4,039,489",4.02
"20170526_20,001-30,000",141,"3,776,755",3.76
"20170526_30,001-40,000",75,"2,720,451",2.70
"20170526_40,001-50,000",70,"3,329,882",3.31
"20170526_50,001-100,000",83,"5,947,713",5.92
"20170526_100,001-200,000",44,"6,178,703",6.15
"20170526_200,001-400,000",26,"7,529,852",7.49
"20170526_400,001-600,000",7,"3,533,956",3.51
"20170526_600,001-800,000",7,"4,709,715",4.69
"20170526_800,001-1,000,000",5,"4,546,259",4.52
"20170526_1,000,001以上",12,"29,123,353",29.00
20170519_1-999,228,"25,633",0.02
"20170519_1,000-5,000","5,796","12,842,502",12.79
"20170519_5,001-10,000","1,026","8,880,056",8.84
"20170519_10,001-15,000",228,"3,055,641",3.04
"20170519_15,001-20,000",208,"3,984,489",3.96
"20170519_20,001-30,000",145,"3,874,031",3.85
"20170519_30,001-40,000",72,"2,600,451",2.58
"20170519_40,001-50,000",66,"3,149,882",3.13
