date_level,population,stock number,total portion
20170616_1-999,"17,546","2,614,045",0.04
"20170616_1,000-5,000","34,625","84,266,170",1.49
"20170616_5,001-10,000","8,763","70,235,857",1.24
"20170616_10,001-15,000","2,596","32,621,128",0.57
"20170616_15,001-20,000","2,538","47,610,173",0.84
"20170616_20,001-30,000","1,487","38,182,349",0.67
"20170616_30,001-40,000","1,328","49,838,754",0.88
"20170616_40,001-50,000",503,"23,424,421",0.41
"20170616_50,001-100,000","1,040","75,343,633",1.33
"20170616_100,001-200,000",438,"62,430,098",1.10
"20170616_200,001-400,000",191,"55,000,916",0.97
"20170616_400,001-600,000",67,"32,688,076",0.58
"20170616_600,001-800,000",34,"24,086,949",0.42
"20170616_800,001-1,000,000",27,"23,922,977",0.42
"20170616_1,000,001以上",120,"5,006,027,512",88.94
20170609_1-999,"17,586","2,640,362",0.04
"20170609_1,000-5,000","34,486","83,597,175",1.48
"20170609_5,001-10,000","8,705","69,756,205",1.23
"20170609_10,001-15,000","2,569","32,269,327",0.57
"20170609_15,001-20,000","2,526","47,365,372",0.84
"20170609_20,001-30,000","1,464","37,581,383",0.66
"20170609_30,001-40,000","1,320","49,564,608",0.88
"20170609_40,001-50,000",512,"23,848,221",0.42
"20170609_50,001-100,000","1,042","75,332,389",1.33
"20170609_100,001-200,000",424,"60,401,777",1.07
"20170609_200,001-400,000",195,"56,302,052",1.0
"20170609_400,001-600,000",64,"31,097,276",0.55
"20170609_600,001-800,000",33,"23,569,949",0.41
"20170609_800,001-1,000,000",23,"20,729,180",0.36
"20170609_1,000,001以上",121,"5,014,237,782",89.08
20170603_1-999,"17,594","2,660,635",0.04
"20170603_1,000-5,000","34,038","82,604,133",1.46
"20170603_5,001-10,000","8,618","69,025,623",1.22
"20170603_10,001-15,000","2,550","32,017,021",0.56
"20170603_15,001-20,000","2,489","46,698,987",0.82
"20170603_20,001-30,000","1,434","36,764,603",0.65
"20170603_30,001-40,000","1,307","49,071,378",0.87
"20170603_40,001-50,000",514,"23,991,021",0.42
"20170603_50,001-100,000","1,025","74,000,695",1.31
"20170603_100,001-200,000",422,"59,840,788",1.06
"20170603_200,001-400,000",179,"51,393,252",0.91
"20170603_400,001-600,000",65,"31,692,361",0.56
"20170603_600,001-800,000",31,"22,182,149",0.39
"20170603_800,001-1,000,000",24,"21,341,180",0.37
"20170603_1,000,001以上",121,"5,025,009,232",89.28
20170526_1-999,"17,510","2,644,813",0.04
"20170526_1,000-5,000","33,889","82,943,846",1.47
"20170526_5,001-10,000","8,810","70,465,784",1.25
"20170526_10,001-15,000","2,606","32,745,880",0.58
"20170526_15,001-20,000","2,580","48,434,176",0.86
"20170526_20,001-30,000","1,454","37,352,937",0.66
"20170526_30,001-40,000","1,360","51,062,923",0.9
"20170526_40,001-50,000",538,"25,135,559",0.44
"20170526_50,001-100,000","1,105","79,883,512",1.41
"20170526_100,001-200,000",426,"60,568,340",1.07
"20170526_200,001-400,000",176,"49,905,697",0.88
"20170526_400,001-600,000",62,"30,405,361",0.54
"20170526_600,001-800,000",35,"24,893,666",0.44
"20170526_800,001-1,000,000",26,"22,968,465",0.4
"20170526_1,000,001以上",104,"5,008,882,099",88.99
20170519_1-999,"17,492","2,636,897",0.04
"20170519_1,000-5,000","34,201","83,628,241",1.48
"20170519_5,001-10,000","8,886","71,129,427",1.26
"20170519_10,001-15,000","2,663","33,509,529",0.59
"20170519_15,001-20,000","2,610","49,000,733",0.87
"20170519_20,001-30,000","1,504","38,724,671",0.68
"20170519_30,001-40,000","1,377","51,719,123",0.91
"20170519_40,001-50,000",534,"24,888,190",0.44
"20170519_50,001-100,000","1,126","81,563,017",1.44
"20170519_100,001-200,000",427,"60,795,049",1.08
"20170519_200,001-400,000",180,"51,572,508",0.91
"20170519_400,001-600,000",58,"28,409,561",0.5
"20170519_600,001-800,000",36,"25,525,751",0.45
"20170519_800,001-1,000,000",27,"24,143,380",0.42
"20170519_1,000,001以上",101,"5,001,046,981",88.85
20170512_1-999,"17,475","2,632,834",0.04
"20170512_1,000-5,000","34,138","83,537,978",1.48
"20170512_5,001-10,000","8,855","70,991,905",1.26
"20170512_10,001-15,000","2,672","33,606,039",0.59
"20170512_15,001-20,000","2,605","48,910,432",0.86
"20170512_20,001-30,000","1,485","38,216,012",0.67
"20170512_30,001-40,000","1,382","51,922,482",0.92
"20170512_40,001-50,000",541,"25,225,602",0.44
"20170512_50,001-100,000","1,123","81,314,299",1.44
"20170512_100,001-200,000",429,"60,820,854",1.08
"20170512_200,001-400,000",181,"52,153,688",0.92
"20170512_400,001-600,000",64,"31,160,361",0.55
"20170512_600,001-800,000",37,"25,675,546",0.45
"20170512_800,001-1,000,000",25,"22,457,380",0.39
"20170512_1,000,001以上",97,"4,999,667,646",88.83
20170505_1-999,"17,461","2,622,541",0.04
"20170505_1,000-5,000","34,768","84,927,690",1.5
"20170505_5,001-10,000","8,960","71,853,394",1.27
"20170505_10,001-15,000","2,684","33,737,958",0.59
"20170505_15,001-20,000","2,651","49,775,536",0.88
"20170505_20,001-30,000","1,507","38,787,141",0.68
"20170505_30,001-40,000","1,393","52,354,485",0.93
"20170505_40,001-50,000",555,"25,913,841",0.46
"20170505_50,001-100,000","1,140","82,502,322",1.46
"20170505_100,001-200,000",433,"61,299,854",1.08
"20170505_200,001-400,000",185,"54,321,302",0.96
"20170505_400,001-600,000",61,"29,729,956",0.52
