date_level,population,stock number,total portion
20170609_1-999,266,"35,948",0.00
"20170609_1,000-5,000","4,274","8,646,236",1.94
"20170609_5,001-10,000",556,"4,725,095",1.06
"20170609_10,001-15,000",148,"1,938,325",0.43
"20170609_15,001-20,000",126,"2,374,175",0.53
"20170609_20,001-30,000",85,"2,202,093",0.49
"20170609_30,001-40,000",53,"1,956,462",0.43
"20170609_40,001-50,000",39,"1,847,287",0.41
"20170609_50,001-100,000",87,"6,189,606",1.39
"20170609_100,001-200,000",67,"10,179,907",2.28
"20170609_200,001-400,000",66,"18,701,481",4.20
"20170609_400,001-600,000",37,"18,361,113",4.12
"20170609_600,001-800,000",23,"16,174,134",3.63
"20170609_800,001-1,000,000",17,"15,552,121",3.49
"20170609_1,000,001以上",105,"335,895,341",75.51
20170603_1-999,265,"36,344",0.00
"20170603_1,000-5,000","4,188","8,418,140",1.89
"20170603_5,001-10,000",529,"4,476,071",1.00
"20170603_10,001-15,000",148,"1,942,325",0.43
"20170603_15,001-20,000",120,"2,262,175",0.50
"20170603_20,001-30,000",72,"1,854,274",0.41
"20170603_30,001-40,000",55,"2,023,462",0.45
"20170603_40,001-50,000",41,"1,942,287",0.43
"20170603_50,001-100,000",85,"6,022,606",1.35
"20170603_100,001-200,000",65,"9,858,654",2.21
"20170603_200,001-400,000",65,"18,366,481",4.12
"20170603_400,001-600,000",34,"17,074,400",3.83
"20170603_600,001-800,000",26,"18,133,824",4.07
"20170603_800,001-1,000,000",18,"16,589,537",3.72
"20170603_1,000,001以上",104,"335,778,744",75.49
20170526_1-999,265,"36,069",0.00
"20170526_1,000-5,000","4,469","9,017,210",2.02
"20170526_5,001-10,000",550,"4,692,009",1.05
"20170526_10,001-15,000",155,"2,028,325",0.45
"20170526_15,001-20,000",134,"2,522,506",0.56
"20170526_20,001-30,000",78,"2,008,943",0.45
"20170526_30,001-40,000",51,"1,856,462",0.41
"20170526_40,001-50,000",44,"2,065,287",0.46
"20170526_50,001-100,000",91,"6,531,606",1.46
"20170526_100,001-200,000",61,"9,309,214",2.09
"20170526_200,001-400,000",66,"18,621,188",4.18
"20170526_400,001-600,000",30,"14,831,113",3.33
"20170526_600,001-800,000",25,"17,291,134",3.88
"20170526_800,001-1,000,000",19,"17,199,514",3.86
"20170526_1,000,001以上",105,"336,768,744",75.71
20170519_1-999,265,"36,804",0.00
"20170519_1,000-5,000","4,385","8,787,160",1.97
"20170519_5,001-10,000",556,"4,729,324",1.06
"20170519_10,001-15,000",158,"2,083,325",0.46
"20170519_15,001-20,000",135,"2,549,506",0.57
"20170519_20,001-30,000",77,"1,991,943",0.44
"20170519_30,001-40,000",53,"1,939,462",0.43
"20170519_40,001-50,000",37,"1,734,287",0.38
"20170519_50,001-100,000",91,"6,501,606",1.46
"20170519_100,001-200,000",62,"9,403,921",2.11
"20170519_200,001-400,000",61,"17,214,171",3.87
"20170519_400,001-600,000",30,"14,601,423",3.28
"20170519_600,001-800,000",26,"17,937,134",4.03
"20170519_800,001-1,000,000",18,"16,385,514",3.68
"20170519_1,000,001以上",105,"338,883,744",76.19
20170512_1-999,257,"34,319",0.00
"20170512_1,000-5,000","4,219","8,497,668",1.91
"20170512_5,001-10,000",544,"4,614,594",1.03
"20170512_10,001-15,000",134,"1,770,763",0.39
"20170512_15,001-20,000",121,"2,281,068",0.51
"20170512_20,001-30,000",88,"2,293,943",0.51
"20170512_30,001-40,000",49,"1,791,462",0.40
"20170512_40,001-50,000",45,"2,094,621",0.47
"20170512_50,001-100,000",83,"6,024,272",1.35
"20170512_100,001-200,000",63,"9,387,921",2.11
"20170512_200,001-400,000",60,"17,028,481",3.82
"20170512_400,001-600,000",29,"14,102,113",3.17
"20170512_600,001-800,000",26,"18,029,537",4.05
"20170512_800,001-1,000,000",15,"13,691,537",3.07
"20170512_1,000,001以上",108,"343,137,025",77.14
20170505_1-999,253,"34,588",0.00
"20170505_1,000-5,000","4,267","8,530,534",1.91
"20170505_5,001-10,000",547,"4,590,428",1.03
"20170505_10,001-15,000",125,"1,659,763",0.37
"20170505_15,001-20,000",119,"2,238,068",0.50
"20170505_20,001-30,000",92,"2,390,069",0.53
"20170505_30,001-40,000",49,"1,777,462",0.39
"20170505_40,001-50,000",44,"2,078,394",0.46
"20170505_50,001-100,000",82,"5,926,499",1.33
"20170505_100,001-200,000",68,"10,299,516",2.31
"20170505_200,001-400,000",59,"17,018,481",3.82
"20170505_400,001-600,000",27,"13,170,423",2.96
"20170505_600,001-800,000",25,"17,319,537",3.89
"20170505_800,001-1,000,000",16,"14,770,537",3.32
"20170505_1,000,001以上",107,"342,975,025",77.11
20170428_1-999,259,"35,551",0.00
"20170428_1,000-5,000","4,533","9,147,064",2.05
"20170428_5,001-10,000",588,"4,986,118",1.12
"20170428_10,001-15,000",151,"1,968,763",0.44
"20170428_15,001-20,000",129,"2,412,737",0.54
"20170428_20,001-30,000",93,"2,416,339",0.54
"20170428_30,001-40,000",58,"2,075,188",0.46
"20170428_40,001-50,000",50,"2,346,030",0.52
"20170428_50,001-100,000",89,"6,383,488",1.43
"20170428_100,001-200,000",68,"10,216,826",2.29
"20170428_200,001-400,000",62,"17,396,408",3.91
"20170428_400,001-600,000",30,"14,554,482",3.27
"20170428_600,001-800,000",25,"17,099,740",3.84
"20170428_800,001-1,000,000",15,"13,944,537",3.13
"20170428_1,000,001以上",106,"339,796,053",76.39
20170421_1-999,262,"35,200",0.00
"20170421_1,000-5,000","4,699","9,485,063",2.13
"20170421_5,001-10,000",609,"5,149,855",1.15
"20170421_10,001-15,000",150,"1,964,763",0.44
"20170421_15,001-20,000",132,"2,474,737",0.55
"20170421_20,001-30,000",93,"2,411,339",0.54
"20170421_30,001-40,000",60,"2,156,188",0.48
"20170421_40,001-50,000",44,"2,083,495",0.46
"20170421_50,001-100,000",95,"6,760,018",1.51
"20170421_100,001-200,000",72,"10,711,736",2.40
"20170421_200,001-400,000",61,"17,425,811",3.91
"20170421_400,001-600,000",29,"13,985,817",3.14
"20170421_600,001-800,000",27,"18,613,740",4.18
"20170421_800,001-1,000,000",16,"14,924,537",3.35
"20170421_1,000,001以上",104,"336,597,025",75.67
20170414_1-999,262,"35,709",0.00
"20170414_1,000-5,000","4,760","9,566,554",2.15
"20170414_5,001-10,000",616,"5,214,855",1.17
"20170414_10,001-15,000",147,"1,921,763",0.43
"20170414_15,001-20,000",134,"2,510,705",0.56
"20170414_20,001-30,000",89,"2,309,442",0.51
"20170414_30,001-40,000",56,"2,010,188",0.45
"20170414_40,001-50,000",45,"2,136,495",0.48
"20170414_50,001-100,000",91,"6,597,018",1.48
"20170414_100,001-200,000",78,"11,420,736",2.56
"20170414_200,001-400,000",61,"17,392,589",3.91
"20170414_400,001-600,000",31,"14,772,149",3.32
"20170414_600,001-800,000",28,"19,182,559",4.31
"20170414_800,001-1,000,000",15,"14,057,537",3.16
"20170414_1,000,001以上",105,"335,651,025",75.46
20170407_1-999,265,"36,062",0.00
"20170407_1,000-5,000","4,808","9,679,444",2.17
"20170407_5,001-10,000",631,"5,398,368",1.21
"20170407_10,001-15,000",142,"1,892,429",0.42
"20170407_15,001-20,000",148,"2,776,705",0.62
"20170407_20,001-30,000",89,"2,282,442",0.51
"20170407_30,001-40,000",60,"2,191,188",0.49
"20170407_40,001-50,000",47,"2,240,495",0.50
"20170407_50,001-100,000",91,"6,613,018",1.48
"20170407_100,001-200,000",67,"9,868,292",2.21
"20170407_200,001-400,000",63,"18,332,656",4.12
"20170407_400,001-600,000",38,"17,827,701",4.00
"20170407_600,001-800,000",29,"20,275,740",4.55
"20170407_800,001-1,000,000",17,"15,915,759",3.57
"20170407_1,000,001以上",103,"329,449,025",74.07
20170331_1-999,266,"36,864",0.00
"20170331_1,000-5,000","5,104","10,339,034",2.32
"20170331_5,001-10,000",668,"5,725,472",1.28
"20170331_10,001-15,000",151,"2,006,429",0.45
"20170331_15,001-20,000",152,"2,855,705",0.64
"20170331_20,001-30,000",94,"2,414,442",0.54
"20170331_30,001-40,000",57,"2,070,188",0.46
"20170331_40,001-50,000",45,"2,154,495",0.48
"20170331_50,001-100,000",98,"6,974,018",1.56
"20170331_100,001-200,000",66,"9,677,292",2.17
"20170331_200,001-400,000",67,"19,428,949",4.36
"20170331_400,001-600,000",36,"17,111,912",3.84
"20170331_600,001-800,000",29,"20,323,740",4.56
"20170331_800,001-1,000,000",17,"15,802,759",3.55
"20170331_1,000,001以上",103,"327,858,025",73.71
20170324_1-999,272,"37,815",0.00
"20170324_1,000-5,000","5,239","10,598,438",2.39
"20170324_5,001-10,000",682,"5,817,641",1.31
"20170324_10,001-15,000",149,"1,980,429",0.44
"20170324_15,001-20,000",162,"3,053,705",0.69
"20170324_20,001-30,000",86,"2,218,442",0.50
"20170324_30,001-40,000",55,"2,007,188",0.45
"20170324_40,001-50,000",48,"2,273,495",0.51
"20170324_50,001-100,000",98,"7,095,018",1.60
"20170324_100,001-200,000",62,"8,981,792",2.03
"20170324_200,001-400,000",70,"20,499,966",4.63
"20170324_400,001-600,000",38,"18,119,315",4.09
"20170324_600,001-800,000",27,"18,965,796",4.28
"20170324_800,001-1,000,000",18,"16,685,759",3.77
"20170324_1,000,001以上",103,"323,994,525",73.24
20170317_1-999,266,"37,777",0.00
"20170317_1,000-5,000","5,490","11,170,833",2.52
"20170317_5,001-10,000",717,"6,130,241",1.38
"20170317_10,001-15,000",158,"2,112,429",0.47
