date_level,population,stock number,total portion
20170616_1-999,"4,956","1,144,030",0.18
"20170616_1,000-5,000","6,957","15,048,016",2.38
"20170616_5,001-10,000","1,779","12,382,962",1.95
"20170616_10,001-15,000",789,"9,500,628",1.50
"20170616_15,001-20,000",381,"6,581,851",1.04
"20170616_20,001-30,000",418,"10,128,160",1.60
"20170616_30,001-40,000",185,"6,388,167",1.01
"20170616_40,001-50,000",106,"4,755,349",0.75
"20170616_50,001-100,000",261,"18,489,438",2.92
"20170616_100,001-200,000",140,"19,106,758",3.02
"20170616_200,001-400,000",73,"19,458,916",3.07
"20170616_400,001-600,000",24,"11,594,731",1.83
"20170616_600,001-800,000",6,"4,008,665",0.63
"20170616_800,001-1,000,000",6,"5,381,777",0.85
"20170616_1,000,001以上",23,"487,870,366",77.21
20170609_1-999,"4,971","1,149,734",0.18
"20170609_1,000-5,000","6,963","15,038,165",2.38
"20170609_5,001-10,000","1,769","12,302,257",1.94
"20170609_10,001-15,000",794,"9,556,343",1.51
"20170609_15,001-20,000",381,"6,587,497",1.04
"20170609_20,001-30,000",414,"10,030,376",1.58
"20170609_30,001-40,000",186,"6,430,199",1.01
"20170609_40,001-50,000",106,"4,760,608",0.75
"20170609_50,001-100,000",258,"18,296,975",2.89
"20170609_100,001-200,000",140,"19,087,191",3.02
"20170609_200,001-400,000",72,"19,145,946",3.03
"20170609_400,001-600,000",25,"11,987,731",1.89
"20170609_600,001-800,000",6,"4,118,665",0.65
"20170609_800,001-1,000,000",6,"5,447,777",0.86
"20170609_1,000,001以上",23,"487,900,350",77.21
20170603_1-999,"4,980","1,151,336",0.18
"20170603_1,000-5,000","6,985","15,077,915",2.38
"20170603_5,001-10,000","1,778","12,372,033",1.95
"20170603_10,001-15,000",797,"9,590,875",1.51
"20170603_15,001-20,000",384,"6,645,395",1.05
"20170603_20,001-30,000",416,"10,089,117",1.59
"20170603_30,001-40,000",187,"6,469,053",1.02
"20170603_40,001-50,000",108,"4,858,811",0.76
"20170603_50,001-100,000",260,"18,429,735",2.91
"20170603_100,001-200,000",139,"19,013,075",3.0
"20170603_200,001-400,000",71,"18,918,946",2.99
"20170603_400,001-600,000",25,"11,987,731",1.89
"20170603_600,001-800,000",6,"4,118,665",0.65
"20170603_800,001-1,000,000",6,"5,474,777",0.86
"20170603_1,000,001以上",23,"487,642,350",77.17
