date_level,population,stock number,total portion
20170609_1-999,"9,997","890,400",0.67
"20170609_1,000-5,000","6,977","15,648,106",11.79
"20170609_5,001-10,000","1,386","11,267,159",8.49
"20170609_10,001-15,000",395,"5,091,357",3.83
"20170609_15,001-20,000",299,"5,678,170",4.28
"20170609_20,001-30,000",213,"5,600,667",4.22
"20170609_30,001-40,000",97,"3,558,406",2.68
"20170609_40,001-50,000",73,"3,436,972",2.59
"20170609_50,001-100,000",111,"7,709,131",5.81
"20170609_100,001-200,000",40,"5,401,262",4.07
"20170609_200,001-400,000",47,"12,772,394",9.62
"20170609_400,001-600,000",11,"5,482,598",4.13
"20170609_600,001-800,000",11,"7,476,185",5.63
"20170609_800,001-1,000,000",8,"7,182,486",5.41
"20170609_1,000,001以上",12,"35,446,107",26.72
20170603_1-999,"10,007","893,664",0.67
"20170603_1,000-5,000","6,960","15,608,199",11.76
"20170603_5,001-10,000","1,416","11,493,281",8.66
"20170603_10,001-15,000",405,"5,240,934",3.95
"20170603_15,001-20,000",314,"5,960,843",4.49
"20170603_20,001-30,000",222,"5,803,667",4.37
"20170603_30,001-40,000",100,"3,663,323",2.76
"20170603_40,001-50,000",72,"3,399,467",2.56
"20170603_50,001-100,000",113,"7,837,990",5.90
"20170603_100,001-200,000",46,"6,351,262",4.78
"20170603_200,001-400,000",44,"11,812,394",8.90
"20170603_400,001-600,000",12,"5,925,738",4.46
"20170603_600,001-800,000",11,"7,363,045",5.55
"20170603_800,001-1,000,000",8,"7,217,138",5.44
"20170603_1,000,001以上",11,"34,070,455",25.68
20170526_1-999,"10,003","893,468",0.67
"20170526_1,000-5,000","7,038","15,869,048",11.96
"20170526_5,001-10,000","1,424","11,605,813",8.74
"20170526_10,001-15,000",422,"5,477,283",4.12
"20170526_15,001-20,000",319,"6,064,843",4.57
"20170526_20,001-30,000",233,"6,090,477",4.59
"20170526_30,001-40,000",102,"3,726,531",2.80
"20170526_40,001-50,000",76,"3,580,217",2.69
"20170526_50,001-100,000",112,"7,750,768",5.84
"20170526_100,001-200,000",50,"7,116,400",5.36
"20170526_200,001-400,000",43,"11,606,823",8.75
"20170526_400,001-600,000",13,"6,377,475",4.80
"20170526_600,001-800,000",10,"6,928,725",5.22
"20170526_800,001-1,000,000",6,"5,427,458",4.09
"20170526_1,000,001以上",11,"34,126,071",25.72
20170519_1-999,"10,002","892,881",0.67
"20170519_1,000-5,000","7,080","15,951,047",12.02
"20170519_5,001-10,000","1,432","11,644,907",8.77
"20170519_10,001-15,000",431,"5,610,283",4.22
"20170519_15,001-20,000",315,"5,995,803",4.52
"20170519_20,001-30,000",238,"6,214,795",4.68
"20170519_30,001-40,000",97,"3,518,253",2.65
"20170519_40,001-50,000",78,"3,668,934",2.76
"20170519_50,001-100,000",113,"7,650,685",5.76
"20170519_100,001-200,000",50,"7,070,137",5.33
"20170519_200,001-400,000",41,"11,243,700",8.47
"20170519_400,001-600,000",14,"6,881,738",5.18
"20170519_600,001-800,000",11,"7,537,377",5.68
"20170519_800,001-1,000,000",5,"4,503,806",3.39
"20170519_1,000,001以上",11,"34,257,054",25.82
20170512_1-999,"10,001","894,194",0.67
"20170512_1,000-5,000","7,105","16,009,862",12.07
"20170512_5,001-10,000","1,427","11,608,239",8.75
"20170512_10,001-15,000",438,"5,697,883",4.29
"20170512_15,001-20,000",309,"5,873,170",4.42
"20170512_20,001-30,000",231,"6,038,508",4.55
"20170512_30,001-40,000",105,"3,798,013",2.86
"20170512_40,001-50,000",82,"3,879,174",2.92
"20170512_50,001-100,000",107,"7,362,393",5.55
"20170512_100,001-200,000",50,"6,823,289",5.14
"20170512_200,001-400,000",44,"12,091,963",9.11
"20170512_400,001-600,000",11,"5,477,475",4.12
"20170512_600,001-800,000",11,"7,434,697",5.60
"20170512_800,001-1,000,000",6,"5,340,486",4.02
"20170512_1,000,001以上",11,"34,312,054",25.86
20170505_1-999,"10,001","893,454",0.67
"20170505_1,000-5,000","7,133","15,984,457",12.05
"20170505_5,001-10,000","1,452","11,821,019",8.91
"20170505_10,001-15,000",428,"5,560,723",4.19
"20170505_15,001-20,000",309,"5,875,253",4.42
"20170505_20,001-30,000",226,"5,923,508",4.46
"20170505_30,001-40,000",105,"3,795,013",2.86
"20170505_40,001-50,000",78,"3,701,051",2.79
"20170505_50,001-100,000",114,"7,716,545",5.81
"20170505_100,001-200,000",51,"6,986,137",5.26
"20170505_200,001-400,000",43,"11,927,963",8.99
"20170505_400,001-600,000",11,"5,426,475",4.09
"20170505_600,001-800,000",12,"8,190,377",6.17
"20170505_800,001-1,000,000",5,"4,503,806",3.39
"20170505_1,000,001以上",11,"34,335,619",25.88
20170428_1-999,"9,997","894,312",0.67
"20170428_1,000-5,000","7,111","16,054,571",12.10
"20170428_5,001-10,000","1,450","11,799,640",8.89
"20170428_10,001-15,000",413,"5,334,781",4.02
"20170428_15,001-20,000",321,"6,108,926",4.60
"20170428_20,001-30,000",222,"5,839,835",4.40
"20170428_30,001-40,000",108,"3,903,013",2.94
"20170428_40,001-50,000",78,"3,680,051",2.77
"20170428_50,001-100,000",109,"7,492,545",5.64
"20170428_100,001-200,000",46,"6,344,137",4.78
"20170428_200,001-400,000",42,"11,629,963",8.76
"20170428_400,001-600,000",14,"7,113,475",5.36
"20170428_600,001-800,000",11,"7,616,377",5.74
"20170428_800,001-1,000,000",5,"4,503,806",3.39
"20170428_1,000,001以上",11,"34,325,968",25.87
20170421_1-999,"9,971","892,896",0.67
"20170421_1,000-5,000","7,106","16,029,485",12.08
"20170421_5,001-10,000","1,447","11,788,640",8.88
"20170421_10,001-15,000",419,"5,416,243",4.08
"20170421_15,001-20,000",322,"6,129,293",4.62
"20170421_20,001-30,000",229,"6,022,268",4.54
"20170421_30,001-40,000",104,"3,767,128",2.84
