date_level,population,stock number,total portion
20170609_1-999,"3,602","937,908",0.61
"20170609_1,000-5,000","2,955","6,317,363",4.16
"20170609_5,001-10,000",481,"3,806,926",2.50
"20170609_10,001-15,000",136,"1,735,036",1.14
"20170609_15,001-20,000",100,"1,902,227",1.25
"20170609_20,001-30,000",108,"2,679,424",1.76
"20170609_30,001-40,000",47,"1,696,343",1.11
"20170609_40,001-50,000",43,"2,029,895",1.33
"20170609_50,001-100,000",69,"4,808,459",3.16
"20170609_100,001-200,000",42,"5,917,474",3.89
"20170609_200,001-400,000",15,"3,859,532",2.54
"20170609_400,001-600,000",4,"1,875,464",1.23
"20170609_600,001-800,000",5,"3,657,525",2.41
"20170609_800,001-1,000,000",5,"4,631,439",3.05
"20170609_1,000,001以上",21,"105,897,027",69.78
20170603_1-999,"3,608","939,085",0.61
"20170603_1,000-5,000","2,961","6,333,186",4.17
"20170603_5,001-10,000",481,"3,798,926",2.50
"20170603_10,001-15,000",136,"1,734,036",1.14
"20170603_15,001-20,000",101,"1,918,227",1.26
"20170603_20,001-30,000",109,"2,706,424",1.78
"20170603_30,001-40,000",45,"1,619,343",1.06
"20170603_40,001-50,000",44,"2,071,895",1.36
"20170603_50,001-100,000",69,"4,839,459",3.18
"20170603_100,001-200,000",42,"5,941,474",3.91
"20170603_200,001-400,000",15,"3,859,532",2.54
"20170603_400,001-600,000",4,"1,875,464",1.23
"20170603_600,001-800,000",5,"3,648,525",2.40
"20170603_800,001-1,000,000",4,"3,813,439",2.51
"20170603_1,000,001以上",21,"106,653,027",70.28
20170526_1-999,"3,614","940,701",0.61
"20170526_1,000-5,000","2,963","6,340,570",4.17
"20170526_5,001-10,000",478,"3,770,926",2.48
"20170526_10,001-15,000",138,"1,758,036",1.15
"20170526_15,001-20,000",101,"1,918,227",1.26
"20170526_20,001-30,000",109,"2,716,424",1.79
"20170526_30,001-40,000",45,"1,619,343",1.06
"20170526_40,001-50,000",44,"2,073,895",1.36
"20170526_50,001-100,000",69,"4,835,459",3.18
"20170526_100,001-200,000",42,"5,965,474",3.93
"20170526_200,001-400,000",15,"3,856,532",2.54
"20170526_400,001-600,000",4,"1,875,464",1.23
"20170526_600,001-800,000",5,"3,635,525",2.39
"20170526_800,001-1,000,000",4,"3,813,439",2.51
