date_level,population,stock number,total portion
20170609_1-999,71,"14,181",0.00
"20170609_1,000-5,000","3,735","9,088,975",3.53
"20170609_5,001-10,000","1,186","9,978,821",3.88
"20170609_10,001-15,000",420,"5,493,596",2.13
"20170609_15,001-20,000",364,"6,878,000",2.67
"20170609_20,001-30,000",398,"10,357,000",4.03
"20170609_30,001-40,000",202,"7,306,764",2.84
"20170609_40,001-50,000",159,"7,502,000",2.92
"20170609_50,001-100,000",293,"21,723,429",8.45
"20170609_100,001-200,000",163,"23,955,000",9.32
"20170609_200,001-400,000",69,"19,603,000",7.63
"20170609_400,001-600,000",22,"11,227,558",4.37
"20170609_600,001-800,000",13,"9,052,000",3.52
"20170609_800,001-1,000,000",5,"4,707,000",1.83
"20170609_1,000,001以上",26,"110,004,676",42.82
20170603_1-999,67,"12,951",0.00
"20170603_1,000-5,000","3,744","9,107,388",3.54
"20170603_5,001-10,000","1,197","10,086,821",3.92
"20170603_10,001-15,000",419,"5,480,596",2.13
"20170603_15,001-20,000",358,"6,757,000",2.63
"20170603_20,001-30,000",408,"10,622,000",4.13
"20170603_30,001-40,000",208,"7,530,581",2.93
"20170603_40,001-50,000",158,"7,454,000",2.90
"20170603_50,001-100,000",293,"21,731,429",8.45
"20170603_100,001-200,000",163,"23,852,558",9.28
"20170603_200,001-400,000",68,"19,412,000",7.55
"20170603_400,001-600,000",22,"11,397,000",4.43
"20170603_600,001-800,000",11,"7,786,000",3.03
"20170603_800,001-1,000,000",5,"4,707,000",1.83
"20170603_1,000,001以上",27,"110,954,676",43.19
20170526_1-999,69,"14,026",0.00
"20170526_1,000-5,000","3,745","9,107,920",3.54
"20170526_5,001-10,000","1,191","10,000,821",3.89
"20170526_10,001-15,000",423,"5,533,596",2.15
"20170526_15,001-20,000",364,"6,865,000",2.67
"20170526_20,001-30,000",411,"10,736,000",4.17
"20170526_30,001-40,000",200,"7,247,974",2.82
"20170526_40,001-50,000",160,"7,541,000",2.93
"20170526_50,001-100,000",301,"22,329,429",8.69
"20170526_100,001-200,000",163,"23,997,558",9.34
"20170526_200,001-400,000",73,"20,589,000",8.01
"20170526_400,001-600,000",21,"11,030,000",4.29
"20170526_600,001-800,000",10,"7,151,000",2.78
"20170526_800,001-1,000,000",7,"6,483,000",2.52
"20170526_1,000,001以上",25,"108,265,676",42.14
20170519_1-999,67,"13,719",0.00
"20170519_1,000-5,000","3,765","9,173,227",3.57
"20170519_5,001-10,000","1,197","10,045,821",3.91
"20170519_10,001-15,000",425,"5,554,596",2.16
"20170519_15,001-20,000",369,"6,955,000",2.70
"20170519_20,001-30,000",412,"10,766,000",4.19
"20170519_30,001-40,000",205,"7,435,974",2.89
"20170519_40,001-50,000",160,"7,581,000",2.95
"20170519_50,001-100,000",300,"22,287,429",8.67
"20170519_100,001-200,000",163,"23,882,558",9.29
"20170519_200,001-400,000",76,"21,430,000",8.34
"20170519_400,001-600,000",20,"10,404,000",4.04
"20170519_600,001-800,000",12,"8,542,000",3.32
"20170519_800,001-1,000,000",7,"6,483,000",2.52
"20170519_1,000,001以上",25,"106,337,676",41.39
20170512_1-999,68,"13,872",0.00
"20170512_1,000-5,000","3,749","9,124,667",3.55
"20170512_5,001-10,000","1,187","9,957,671",3.87
"20170512_10,001-15,000",422,"5,517,596",2.14
"20170512_15,001-20,000",372,"7,014,000",2.73
"20170512_20,001-30,000",413,"10,787,000",4.19
"20170512_30,001-40,000",203,"7,366,000",2.86
"20170512_40,001-50,000",158,"7,465,531",2.90
