date_level,population,stock number,total portion
20170609_1-999,"1,079","118,621",0.07
"20170609_1,000-5,000","8,058","16,516,089",10.36
"20170609_5,001-10,000","1,098","9,049,028",5.68
"20170609_10,001-15,000",330,"4,343,901",2.72
"20170609_15,001-20,000",221,"4,142,199",2.60
"20170609_20,001-30,000",168,"4,311,613",2.70
"20170609_30,001-40,000",90,"3,245,167",2.03
"20170609_40,001-50,000",59,"2,777,955",1.74
"20170609_50,001-100,000",78,"5,631,650",3.53
"20170609_100,001-200,000",59,"8,064,017",5.06
"20170609_200,001-400,000",29,"7,770,367",4.87
"20170609_400,001-600,000",16,"7,902,645",4.96
"20170609_600,001-800,000",6,"4,353,083",2.73
"20170609_800,001-1,000,000",4,"3,592,154",2.25
"20170609_1,000,001以上",27,"77,477,392",48.63
20170603_1-999,"1,076","118,896",0.07
"20170603_1,000-5,000","7,888","16,258,360",10.20
"20170603_5,001-10,000","1,080","8,917,797",5.59
"20170603_10,001-15,000",328,"4,332,901",2.72
"20170603_15,001-20,000",216,"4,054,199",2.54
"20170603_20,001-30,000",166,"4,257,613",2.67
"20170603_30,001-40,000",90,"3,268,167",2.05
"20170603_40,001-50,000",63,"2,968,955",1.86
"20170603_50,001-100,000",83,"6,087,803",3.82
"20170603_100,001-200,000",55,"7,536,417",4.73
"20170603_200,001-400,000",32,"8,741,367",5.48
"20170603_400,001-600,000",16,"7,986,122",5.01
"20170603_600,001-800,000",6,"4,347,606",2.72
"20170603_800,001-1,000,000",3,"2,786,286",1.74
"20170603_1,000,001以上",26,"77,633,392",48.73
20170526_1-999,"1,071","119,002",0.07
"20170526_1,000-5,000","7,879","16,223,066",10.18
"20170526_5,001-10,000","1,090","8,994,265",5.64
"20170526_10,001-15,000",335,"4,441,621",2.78
"20170526_15,001-20,000",222,"4,183,738",2.62
"20170526_20,001-30,000",170,"4,364,074",2.73
"20170526_30,001-40,000",90,"3,274,167",2.05
"20170526_40,001-50,000",61,"2,864,955",1.79
"20170526_50,001-100,000",83,"6,015,803",3.77
"20170526_100,001-200,000",54,"7,353,417",4.61
"20170526_200,001-400,000",32,"8,743,367",5.48
"20170526_400,001-600,000",20,"9,952,122",6.24
"20170526_600,001-800,000",7,"4,979,606",3.12
"20170526_800,001-1,000,000",3,"2,818,286",1.76
"20170526_1,000,001以上",25,"74,968,392",47.06
20170519_1-999,"1,057","119,009",0.07
"20170519_1,000-5,000","7,840","16,138,843",10.13
"20170519_5,001-10,000","1,086","8,937,935",5.61
"20170519_10,001-15,000",336,"4,441,621",2.78
"20170519_15,001-20,000",227,"4,276,738",2.68
"20170519_20,001-30,000",168,"4,289,613",2.69
"20170519_30,001-40,000",85,"3,075,167",1.93
"20170519_40,001-50,000",65,"3,062,955",1.92
"20170519_50,001-100,000",83,"5,988,162",3.75
