date_level,population,stock number,total portion
20170616_1-999,"27,298","4,656,732",0.54
"20170616_1,000-5,000","16,454","35,487,419",4.14
"20170616_5,001-10,000","3,137","24,065,237",2.81
"20170616_10,001-15,000","1,044","13,096,554",1.52
"20170616_15,001-20,000",632,"11,630,829",1.35
"20170616_20,001-30,000",577,"14,503,299",1.69
"20170616_30,001-40,000",233,"8,176,693",0.95
"20170616_40,001-50,000",191,"8,769,121",1.02
"20170616_50,001-100,000",341,"24,130,632",2.81
"20170616_100,001-200,000",173,"24,280,967",2.83
"20170616_200,001-400,000",77,"21,604,032",2.52
"20170616_400,001-600,000",34,"16,377,528",1.91
"20170616_600,001-800,000",16,"11,251,610",1.31
"20170616_800,001-1,000,000",8,"7,180,787",0.83
"20170616_1,000,001以上",57,"630,797,928",73.69
20170609_1-999,"27,332","4,664,593",0.54
"20170609_1,000-5,000","16,338","35,163,429",4.1
"20170609_5,001-10,000","3,098","23,696,222",2.76
"20170609_10,001-15,000","1,030","12,899,310",1.5
"20170609_15,001-20,000",624,"11,469,248",1.33
"20170609_20,001-30,000",560,"14,041,344",1.64
"20170609_30,001-40,000",230,"8,060,922",0.94
"20170609_40,001-50,000",187,"8,591,287",1.0
"20170609_50,001-100,000",338,"23,888,886",2.79
"20170609_100,001-200,000",175,"24,577,150",2.87
"20170609_200,001-400,000",75,"21,394,332",2.49
"20170609_400,001-600,000",36,"17,439,164",2.03
"20170609_600,001-800,000",14,"10,109,974",1.18
"20170609_800,001-1,000,000",10,"9,078,787",1.06
"20170609_1,000,001以上",56,"630,934,720",73.7
20170603_1-999,"27,374","4,670,249",0.54
"20170603_1,000-5,000","15,961","34,451,437",4.02
"20170603_5,001-10,000","3,015","23,061,981",2.69
"20170603_10,001-15,000",997,"12,440,604",1.45
"20170603_15,001-20,000",606,"11,133,057",1.3
"20170603_20,001-30,000",543,"13,608,238",1.58
"20170603_30,001-40,000",223,"7,818,870",0.91
"20170603_40,001-50,000",196,"9,032,728",1.05
"20170603_50,001-100,000",324,"22,888,400",2.67
"20170603_100,001-200,000",176,"24,655,629",2.88
"20170603_200,001-400,000",76,"21,242,145",2.48
"20170603_400,001-600,000",37,"17,892,351",2.09
"20170603_600,001-800,000",14,"10,026,170",1.17
"20170603_800,001-1,000,000",10,"8,957,034",1.04
"20170603_1,000,001以上",57,"634,130,475",74.07
20170526_1-999,"27,394","4,674,299",0.54
"20170526_1,000-5,000","15,916","34,281,712",4.0
"20170526_5,001-10,000","2,989","22,817,582",2.66
"20170526_10,001-15,000",996,"12,441,497",1.45
"20170526_15,001-20,000",601,"11,022,653",1.28
"20170526_20,001-30,000",537,"13,455,602",1.57
"20170526_30,001-40,000",227,"7,959,271",0.92
"20170526_40,001-50,000",201,"9,268,232",1.08
"20170526_50,001-100,000",328,"23,272,088",2.71
"20170526_100,001-200,000",174,"24,560,629",2.86
"20170526_200,001-400,000",79,"22,220,145",2.59
"20170526_400,001-600,000",37,"17,963,986",2.09
"20170526_600,001-800,000",15,"10,576,407",1.23
"20170526_800,001-1,000,000",12,"10,710,300",1.25
"20170526_1,000,001以上",56,"630,784,965",73.68
20170519_1-999,"27,433","4,681,045",0.54
