date_level,population,stock number,total portion
20170609_1-999,"1,727","358,913",0.26
"20170609_1,000-5,000","3,358","7,621,793",5.72
"20170609_5,001-10,000",793,"6,245,128",4.69
"20170609_10,001-15,000",268,"3,364,086",2.52
"20170609_15,001-20,000",161,"3,021,908",2.27
"20170609_20,001-30,000",149,"3,758,691",2.82
"20170609_30,001-40,000",58,"2,062,418",1.54
"20170609_40,001-50,000",61,"2,813,340",2.11
"20170609_50,001-100,000",91,"6,359,425",4.77
"20170609_100,001-200,000",56,"8,093,020",6.08
"20170609_200,001-400,000",26,"7,280,328",5.47
"20170609_400,001-600,000",4,"2,005,790",1.50
"20170609_600,001-800,000",12,"8,245,808",6.19
"20170609_800,001-1,000,000",5,"4,643,032",3.48
"20170609_1,000,001以上",22,"67,190,770",50.49
20170603_1-999,"1,734","359,813",0.27
"20170603_1,000-5,000","3,171","7,278,897",5.47
"20170603_5,001-10,000",776,"6,097,069",4.58
"20170603_10,001-15,000",268,"3,374,275",2.53
"20170603_15,001-20,000",162,"3,039,908",2.28
"20170603_20,001-30,000",148,"3,741,524",2.81
"20170603_30,001-40,000",73,"2,623,790",1.97
"20170603_40,001-50,000",64,"2,973,807",2.23
"20170603_50,001-100,000",91,"6,622,619",4.97
"20170603_100,001-200,000",46,"6,610,020",4.96
"20170603_200,001-400,000",30,"8,385,328",6.30
"20170603_400,001-600,000",5,"2,288,790",1.72
"20170603_600,001-800,000",10,"6,868,808",5.16
"20170603_800,001-1,000,000",6,"5,519,032",4.14
"20170603_1,000,001以上",22,"67,280,770",50.56
20170526_1-999,"1,731","359,545",0.27
"20170526_1,000-5,000","3,235","7,400,312",5.56
"20170526_5,001-10,000",793,"6,203,652",4.66
"20170526_10,001-15,000",265,"3,309,383",2.48
"20170526_15,001-20,000",152,"2,853,070",2.14
"20170526_20,001-30,000",156,"3,952,407",2.97
"20170526_30,001-40,000",65,"2,333,790",1.75
"20170526_40,001-50,000",59,"2,725,807",2.04
"20170526_50,001-100,000",95,"6,739,604",5.06
"20170526_100,001-200,000",50,"7,151,152",5.37
"20170526_200,001-400,000",29,"8,569,328",6.43
"20170526_400,001-600,000",8,"3,666,790",2.75
"20170526_600,001-800,000",9,"6,246,808",4.69
"20170526_800,001-1,000,000",5,"4,703,032",3.53
"20170526_1,000,001以上",22,"66,849,770",50.23
20170519_1-999,"1,733","359,419",0.27
"20170519_1,000-5,000","3,277","7,493,263",5.63
"20170519_5,001-10,000",796,"6,242,151",4.69
"20170519_10,001-15,000",271,"3,396,924",2.55
"20170519_15,001-20,000",155,"2,902,070",2.18
"20170519_20,001-30,000",157,"3,989,813",2.99
