date_level,population,stock number,total portion
20170609_1-999,"47,628","512,957",0.40
"20170609_1,000-5,000","3,549","6,971,908",5.44
"20170609_5,001-10,000",584,"4,710,807",3.67
"20170609_10,001-15,000",197,"2,474,717",1.93
"20170609_15,001-20,000",133,"2,452,642",1.91
"20170609_20,001-30,000",102,"2,607,728",2.03
"20170609_30,001-40,000",61,"2,175,446",1.69
"20170609_40,001-50,000",44,"2,022,287",1.57
"20170609_50,001-100,000",104,"7,612,090",5.94
"20170609_100,001-200,000",62,"8,965,107",7.00
"20170609_200,001-400,000",31,"8,049,791",6.28
"20170609_400,001-600,000",9,"4,399,483",3.43
"20170609_600,001-800,000",4,"2,824,041",2.20
"20170609_800,001-1,000,000",1,"846,795",0.66
"20170609_1,000,001以上",14,"71,412,189",55.77
20170603_1-999,"47,567","510,951",0.39
"20170603_1,000-5,000","3,486","6,857,215",5.35
"20170603_5,001-10,000",579,"4,675,838",3.65
"20170603_10,001-15,000",195,"2,457,383",1.91
"20170603_15,001-20,000",133,"2,448,643",1.91
"20170603_20,001-30,000",103,"2,617,729",2.04
"20170603_30,001-40,000",59,"2,099,958",1.64
"20170603_40,001-50,000",47,"2,156,778",1.68
"20170603_50,001-100,000",102,"7,514,087",5.86
"20170603_100,001-200,000",65,"9,243,107",7.21
"20170603_200,001-400,000",31,"7,985,791",6.23
"20170603_400,001-600,000",9,"4,399,483",3.43
"20170603_600,001-800,000",4,"2,824,041",2.20
"20170603_800,001-1,000,000",1,"846,795",0.66
"20170603_1,000,001以上",14,"71,400,189",55.76
20170526_1-999,"47,511","507,565",0.39
"20170526_1,000-5,000","3,432","6,745,068",5.26
"20170526_5,001-10,000",580,"4,670,347",3.64
"20170526_10,001-15,000",192,"2,401,923",1.87
"20170526_15,001-20,000",143,"2,640,127",2.06
"20170526_20,001-30,000",103,"2,629,103",2.05
"20170526_30,001-40,000",55,"1,952,584",1.52
"20170526_40,001-50,000",45,"2,054,778",1.60
"20170526_50,001-100,000",103,"7,588,087",5.92
"20170526_100,001-200,000",70,"10,112,107",7.89
"20170526_200,001-400,000",28,"7,301,791",5.70
"20170526_400,001-600,000",9,"4,399,483",3.43
"20170526_600,001-800,000",4,"2,824,041",2.20
"20170526_800,001-1,000,000",1,"846,795",0.66
"20170526_1,000,001以上",14,"71,364,189",55.73
20170519_1-999,"47,464","508,823",0.39
"20170519_1,000-5,000","3,368","6,594,281",5.15
"20170519_5,001-10,000",567,"4,547,280",3.55
"20170519_10,001-15,000",193,"2,412,560",1.88
"20170519_15,001-20,000",142,"2,617,712",2.04
"20170519_20,001-30,000",111,"2,842,162",2.21
"20170519_30,001-40,000",54,"1,925,628",1.50
"20170519_40,001-50,000",47,"2,139,798",1.67
"20170519_50,001-100,000",98,"7,233,338",5.64
"20170519_100,001-200,000",70,"10,067,354",7.86
"20170519_200,001-400,000",29,"7,663,544",5.98
"20170519_400,001-600,000",9,"4,516,483",3.52
"20170519_600,001-800,000",4,"2,824,041",2.20
"20170519_800,001-1,000,000",1,"846,795",0.66
"20170519_1,000,001以上",14,"71,308,189",55.69
20170519_差異數調整（說明4）, ,"-10,000",-0.00
20170512_1-999,"47,464","509,022",0.39
"20170512_1,000-5,000","3,257","6,414,939",5.01
"20170512_5,001-10,000",544,"4,385,101",3.42
"20170512_10,001-15,000",178,"2,208,184",1.72
"20170512_15,001-20,000",136,"2,487,007",1.94
"20170512_20,001-30,000",112,"2,874,828",2.24
"20170512_30,001-40,000",57,"2,042,631",1.59
"20170512_40,001-50,000",48,"2,186,563",1.70
"20170512_50,001-100,000",99,"7,223,339",5.64
"20170512_100,001-200,000",72,"10,425,354",8.14
"20170512_200,001-400,000",30,"7,922,544",6.18
"20170512_400,001-600,000",9,"4,516,483",3.52
"20170512_600,001-800,000",4,"2,824,041",2.20
