date_level,population,stock number,total portion
20170616_1-999,"8,726","574,998",0.32
"20170616_1,000-5,000","9,690","21,323,064",11.90
"20170616_5,001-10,000","2,032","15,802,217",8.82
"20170616_10,001-15,000",704,"8,957,756",5.00
"20170616_15,001-20,000",421,"7,733,183",4.31
"20170616_20,001-30,000",425,"10,729,728",5.99
"20170616_30,001-40,000",193,"6,770,925",3.78
"20170616_40,001-50,000",107,"4,913,797",2.74
"20170616_50,001-100,000",185,"12,797,054",7.14
"20170616_100,001-200,000",71,"9,565,854",5.34
"20170616_200,001-400,000",47,"13,021,070",7.27
"20170616_400,001-600,000",16,"8,439,921",4.71
"20170616_600,001-800,000",11,"7,979,704",4.45
"20170616_800,001-1,000,000",3,"2,858,472",1.59
"20170616_1,000,001以上",16,"47,577,451",26.57
20170609_1-999,"8,730","574,085",0.32
"20170609_1,000-5,000","9,712","21,399,793",11.95
"20170609_5,001-10,000","2,038","15,840,526",8.84
"20170609_10,001-15,000",699,"8,897,413",4.96
"20170609_15,001-20,000",427,"7,845,526",4.38
"20170609_20,001-30,000",429,"10,825,248",6.04
"20170609_30,001-40,000",194,"6,797,925",3.79
"20170609_40,001-50,000",105,"4,827,751",2.69
"20170609_50,001-100,000",188,"12,933,455",7.22
"20170609_100,001-200,000",71,"9,569,854",5.34
"20170609_200,001-400,000",46,"12,743,070",7.11
"20170609_400,001-600,000",16,"8,374,921",4.67
"20170609_600,001-800,000",11,"7,979,704",4.45
"20170609_800,001-1,000,000",3,"2,858,472",1.59
"20170609_1,000,001以上",16,"47,577,451",26.57
20170603_1-999,"8,732","575,154",0.32
"20170603_1,000-5,000","9,715","21,412,087",11.95
"20170603_5,001-10,000","2,039","15,859,976",8.85
"20170603_10,001-15,000",698,"8,882,777",4.96
"20170603_15,001-20,000",429,"7,879,066",4.4
"20170603_20,001-30,000",430,"10,838,531",6.05
"20170603_30,001-40,000",190,"6,652,901",3.71
"20170603_40,001-50,000",108,"4,955,698",2.76
"20170603_50,001-100,000",186,"12,789,532",7.14
"20170603_100,001-200,000",72,"9,693,854",5.41
"20170603_200,001-400,000",46,"12,738,070",7.11
"20170603_400,001-600,000",16,"8,351,921",4.66
"20170603_600,001-800,000",11,"7,979,704",4.45
"20170603_800,001-1,000,000",3,"2,858,472",1.59
"20170603_1,000,001以上",16,"47,577,451",26.57
20170526_1-999,"8,736","574,635",0.32
"20170526_1,000-5,000","9,714","21,414,319",11.96
"20170526_5,001-10,000","2,039","15,840,186",8.84
"20170526_10,001-15,000",692,"8,803,367",4.91
"20170526_15,001-20,000",430,"7,887,901",4.4
"20170526_20,001-30,000",434,"10,938,625",6.1
"20170526_30,001-40,000",189,"6,616,747",3.69
"20170526_40,001-50,000",112,"5,150,410",2.87
"20170526_50,001-100,000",180,"12,405,532",6.92
"20170526_100,001-200,000",75,"10,170,854",5.68
"20170526_200,001-400,000",45,"12,553,070",7.01
"20170526_400,001-600,000",16,"8,273,921",4.62
"20170526_600,001-800,000",11,"7,979,704",4.45
"20170526_800,001-1,000,000",3,"2,858,472",1.59
"20170526_1,000,001以上",16,"47,577,451",26.57
20170519_1-999,"8,747","578,476",0.32
"20170519_1,000-5,000","9,673","21,321,325",11.9
"20170519_5,001-10,000","2,020","15,672,250",8.75
"20170519_10,001-15,000",696,"8,860,568",4.94
"20170519_15,001-20,000",440,"8,091,901",4.51
"20170519_20,001-30,000",435,"10,957,071",6.11
"20170519_30,001-40,000",186,"6,505,842",3.63
"20170519_40,001-50,000",110,"5,051,410",2.82
"20170519_50,001-100,000",183,"12,649,879",7.06
"20170519_100,001-200,000",73,"9,802,854",5.47
"20170519_200,001-400,000",47,"13,300,070",7.42
"20170519_400,001-600,000",15,"7,788,921",4.35
"20170519_600,001-800,000",11,"7,979,704",4.45
"20170519_800,001-1,000,000",3,"2,837,472",1.58
"20170519_1,000,001以上",16,"47,647,451",26.61
20170512_1-999,"8,751","580,825",0.32
"20170512_1,000-5,000","9,483","20,825,828",11.63
"20170512_5,001-10,000","2,014","15,645,997",8.73
"20170512_10,001-15,000",695,"8,856,570",4.94
"20170512_15,001-20,000",413,"7,607,937",4.24
"20170512_20,001-30,000",433,"10,922,235",6.1
"20170512_30,001-40,000",195,"6,838,969",3.81
"20170512_40,001-50,000",111,"5,090,081",2.84
"20170512_50,001-100,000",184,"12,681,334",7.08
"20170512_100,001-200,000",74,"9,940,800",5.55
"20170512_200,001-400,000",46,"12,869,681",7.18
"20170512_400,001-600,000",17,"8,718,310",4.86
"20170512_600,001-800,000",11,"7,979,704",4.45
"20170512_800,001-1,000,000",3,"2,819,472",1.57
"20170512_1,000,001以上",16,"47,667,451",26.62
20170505_1-999,"8,756","580,686",0.32
"20170505_1,000-5,000","9,493","20,843,726",11.64
"20170505_5,001-10,000","2,006","15,579,394",8.7
"20170505_10,001-15,000",693,"8,836,601",4.93
"20170505_15,001-20,000",413,"7,607,052",4.24
"20170505_20,001-30,000",431,"10,878,933",6.07
"20170505_30,001-40,000",194,"6,803,969",3.8
"20170505_40,001-50,000",113,"5,177,081",2.89
"20170505_50,001-100,000",188,"12,986,334",7.25
"20170505_100,001-200,000",73,"9,890,800",5.52
"20170505_200,001-400,000",45,"12,547,681",7.0
"20170505_400,001-600,000",17,"8,813,310",4.92
"20170505_600,001-800,000",11,"8,031,704",4.48
"20170505_800,001-1,000,000",3,"2,800,472",1.56
"20170505_1,000,001以上",16,"47,667,451",26.62
