date_level,population,stock number,total portion
20170609_1-999,"2,085","266,672",0.42
"20170609_1,000-5,000","2,170","4,968,927",8.00
"20170609_5,001-10,000",416,"3,406,337",5.48
"20170609_10,001-15,000",143,"1,867,031",3.00
"20170609_15,001-20,000",112,"2,108,701",3.39
"20170609_20,001-30,000",83,"2,195,422",3.53
"20170609_30,001-40,000",32,"1,151,000",1.85
"20170609_40,001-50,000",44,"2,039,535",3.28
"20170609_50,001-100,000",51,"3,902,415",6.28
"20170609_100,001-200,000",25,"3,468,292",5.58
"20170609_200,001-400,000",10,"2,822,451",4.54
"20170609_400,001-600,000",4,"2,017,000",3.24
"20170609_600,001-800,000",1,"642,783",1.03
"20170609_800,001-1,000,000",1,"850,000",1.36
"20170609_1,000,001以上",9,"30,365,983",48.92
20170603_1-999,"2,092","267,047",0.43
"20170603_1,000-5,000","1,989","4,557,002",7.34
"20170603_5,001-10,000",379,"3,095,942",4.98
"20170603_10,001-15,000",131,"1,710,976",2.75
"20170603_15,001-20,000",102,"1,912,701",3.08
"20170603_20,001-30,000",79,"2,082,422",3.35
"20170603_30,001-40,000",32,"1,146,000",1.84
"20170603_40,001-50,000",42,"1,939,535",3.12
"20170603_50,001-100,000",50,"3,761,415",6.05
"20170603_100,001-200,000",23,"3,210,292",5.17
"20170603_200,001-400,000",11,"3,137,451",5.05
"20170603_400,001-600,000",3,"1,585,000",2.55
"20170603_600,001-800,000",1,"642,783",1.03
"20170603_800,001-1,000,000",1,"850,000",1.36
"20170603_1,000,001以上",10,"32,173,983",51.83
20170526_1-999,"2,092","267,367",0.43
"20170526_1,000-5,000","2,000","4,588,002",7.39
"20170526_5,001-10,000",382,"3,127,942",5.03
"20170526_10,001-15,000",128,"1,671,976",2.69
"20170526_15,001-20,000",105,"1,963,701",3.16
"20170526_20,001-30,000",81,"2,139,422",3.44
"20170526_30,001-40,000",31,"1,106,000",1.78
"20170526_40,001-50,000",43,"1,981,535",3.19
"20170526_50,001-100,000",51,"3,850,415",6.20
"20170526_100,001-200,000",23,"3,261,292",5.25
"20170526_200,001-400,000",10,"2,927,131",4.71
"20170526_400,001-600,000",3,"1,579,000",2.54
"20170526_600,001-800,000",1,"642,783",1.03
"20170526_800,001-1,000,000",1,"850,000",1.36
"20170526_1,000,001以上",10,"32,115,983",51.73
20170519_1-999,"2,092","266,871",0.42
"20170519_1,000-5,000","2,011","4,598,092",7.40
"20170519_5,001-10,000",383,"3,130,348",5.04
"20170519_10,001-15,000",129,"1,685,976",2.71
"20170519_15,001-20,000",105,"1,966,701",3.16
"20170519_20,001-30,000",80,"2,119,422",3.41
"20170519_30,001-40,000",32,"1,143,000",1.84
"20170519_40,001-50,000",44,"2,039,535",3.28
"20170519_50,001-100,000",51,"3,886,415",6.26
"20170519_100,001-200,000",23,"3,275,292",5.27
"20170519_200,001-400,000",10,"2,932,131",4.72
"20170519_400,001-600,000",3,"1,485,000",2.39
"20170519_600,001-800,000",1,"642,783",1.03
"20170519_800,001-1,000,000",1,"850,000",1.36
"20170519_1,000,001以上",10,"32,050,983",51.63
20170512_1-999,"2,095","267,050",0.43
"20170512_1,000-5,000","2,009","4,588,913",7.39
"20170512_5,001-10,000",386,"3,134,348",5.04
"20170512_10,001-15,000",128,"1,672,976",2.69
"20170512_15,001-20,000",104,"1,939,701",3.12
"20170512_20,001-30,000",83,"2,187,422",3.52
"20170512_30,001-40,000",30,"1,074,000",1.73
"20170512_40,001-50,000",40,"1,860,535",2.99
"20170512_50,001-100,000",54,"4,153,415",6.69
"20170512_100,001-200,000",23,"3,281,292",5.28
"20170512_200,001-400,000",10,"2,930,131",4.72
"20170512_400,001-600,000",3,"1,451,000",2.33
"20170512_600,001-800,000",1,"642,783",1.03
"20170512_800,001-1,000,000",1,"850,000",1.36
"20170512_1,000,001以上",10,"32,038,983",51.61
20170505_1-999,"2,097","267,871",0.43
"20170505_1,000-5,000","2,025","4,601,114",7.41
"20170505_5,001-10,000",387,"3,159,326",5.08
"20170505_10,001-15,000",131,"1,719,976",2.77
"20170505_15,001-20,000",103,"1,923,701",3.09
"20170505_20,001-30,000",83,"2,186,422",3.52
"20170505_30,001-40,000",32,"1,147,000",1.84
"20170505_40,001-50,000",38,"1,767,535",2.84
"20170505_50,001-100,000",52,"3,982,415",6.41
"20170505_100,001-200,000",26,"3,747,292",6.03
"20170505_200,001-400,000",9,"2,629,131",4.23
"20170505_400,001-600,000",3,"1,408,000",2.26
"20170505_600,001-800,000",1,"642,783",1.03
"20170505_800,001-1,000,000",1,"850,000",1.36
"20170505_1,000,001以上",10,"32,039,983",51.61
20170428_1-999,"2,097","267,617",0.43
"20170428_1,000-5,000","2,027","4,607,114",7.42
"20170428_5,001-10,000",390,"3,182,611",5.12
"20170428_10,001-15,000",127,"1,668,945",2.68
"20170428_15,001-20,000",104,"1,934,701",3.11
"20170428_20,001-30,000",80,"2,109,422",3.39
"20170428_30,001-40,000",32,"1,150,000",1.85
"20170428_40,001-50,000",38,"1,767,535",2.84
"20170428_50,001-100,000",51,"3,897,415",6.27
"20170428_100,001-200,000",25,"3,542,292",5.70
"20170428_200,001-400,000",10,"2,969,131",4.78
"20170428_400,001-600,000",3,"1,421,000",2.28
"20170428_600,001-800,000",1,"642,783",1.03
"20170428_800,001-1,000,000",1,"850,000",1.36
"20170428_1,000,001以上",10,"32,061,983",51.65
20170421_1-999,"2,097","267,493",0.43
"20170421_1,000-5,000","2,021","4,625,238",7.45
"20170421_5,001-10,000",390,"3,182,611",5.12
"20170421_10,001-15,000",128,"1,675,945",2.69
"20170421_15,001-20,000",103,"1,922,701",3.09
"20170421_20,001-30,000",80,"2,109,422",3.39
"20170421_30,001-40,000",33,"1,183,000",1.90
"20170421_40,001-50,000",37,"1,723,535",2.77
"20170421_50,001-100,000",52,"4,009,415",6.45
"20170421_100,001-200,000",23,"3,225,292",5.19
"20170421_200,001-400,000",12,"3,499,131",5.63
"20170421_400,001-600,000",2,"1,047,000",1.68
"20170421_600,001-800,000",1,"642,783",1.03
"20170421_800,001-1,000,000",1,"850,000",1.36
"20170421_1,000,001以上",10,"32,108,983",51.72
20170414_1-999,"2,103","268,462",0.43
"20170414_1,000-5,000","2,028","4,631,238",7.46
"20170414_5,001-10,000",388,"3,171,834",5.10
"20170414_10,001-15,000",132,"1,722,976",2.77
"20170414_15,001-20,000",104,"1,944,701",3.13
"20170414_20,001-30,000",79,"2,080,422",3.35
"20170414_30,001-40,000",33,"1,196,777",1.92
"20170414_40,001-50,000",38,"1,781,535",2.87
"20170414_50,001-100,000",49,"3,752,415",6.04
