date_level,population,stock number,total portion
20170609_1-999,"17,310","2,290,187",0.48
"20170609_1,000-5,000","8,617","18,427,527",3.87
"20170609_5,001-10,000","1,944","13,775,957",2.89
"20170609_10,001-15,000",838,"10,231,467",2.15
"20170609_15,001-20,000",400,"6,905,993",1.45
"20170609_20,001-30,000",419,"10,228,213",2.14
"20170609_30,001-40,000",183,"6,289,290",1.32
"20170609_40,001-50,000",107,"4,780,431",1.00
"20170609_50,001-100,000",260,"17,844,617",3.75
"20170609_100,001-200,000",122,"16,849,600",3.54
"20170609_200,001-400,000",80,"21,870,451",4.59
"20170609_400,001-600,000",20,"9,407,691",1.97
"20170609_600,001-800,000",17,"11,367,528",2.38
"20170609_800,001-1,000,000",13,"11,323,116",2.38
"20170609_1,000,001以上",54,"314,149,719",66.03
20170603_1-999,"17,324","2,295,539",0.48
"20170603_1,000-5,000","8,682","18,506,911",3.89
"20170603_5,001-10,000","1,964","13,946,287",2.93
"20170603_10,001-15,000",837,"10,206,754",2.14
"20170603_15,001-20,000",409,"7,080,467",1.48
"20170603_20,001-30,000",426,"10,415,467",2.18
"20170603_30,001-40,000",184,"6,320,787",1.32
"20170603_40,001-50,000",111,"4,958,431",1.04
"20170603_50,001-100,000",260,"17,943,213",3.77
"20170603_100,001-200,000",120,"16,553,318",3.47
"20170603_200,001-400,000",81,"22,135,443",4.65
"20170603_400,001-600,000",22,"10,467,119",2.20
"20170603_600,001-800,000",15,"9,881,565",2.07
"20170603_800,001-1,000,000",14,"12,143,757",2.55
"20170603_1,000,001以上",52,"312,886,729",65.76
20170526_1-999,"17,321","2,294,075",0.48
"20170526_1,000-5,000","8,757","18,725,890",3.93
"20170526_5,001-10,000","1,973","14,017,110",2.94
"20170526_10,001-15,000",849,"10,372,661",2.18
"20170526_15,001-20,000",411,"7,124,656",1.49
"20170526_20,001-30,000",428,"10,436,945",2.19
"20170526_30,001-40,000",185,"6,365,851",1.33
"20170526_40,001-50,000",120,"5,352,849",1.12
"20170526_50,001-100,000",254,"17,420,536",3.66
"20170526_100,001-200,000",125,"17,248,264",3.62
"20170526_200,001-400,000",83,"22,914,315",4.81
"20170526_400,001-600,000",22,"10,591,795",2.22
"20170526_600,001-800,000",16,"10,833,503",2.27
"20170526_800,001-1,000,000",10,"8,728,208",1.83
"20170526_1,000,001以上",53,"313,315,129",65.85
20170519_1-999,"17,297","2,287,797",0.48
"20170519_1,000-5,000","8,871","19,011,221",3.99
"20170519_5,001-10,000","1,978","14,074,216",2.95
"20170519_10,001-15,000",868,"10,585,812",2.22
"20170519_15,001-20,000",418,"7,254,946",1.52
"20170519_20,001-30,000",434,"10,557,844",2.21
"20170519_30,001-40,000",193,"6,675,743",1.40
"20170519_40,001-50,000",115,"5,130,444",1.07
"20170519_50,001-100,000",264,"18,212,648",3.82
"20170519_100,001-200,000",125,"17,204,510",3.61
"20170519_200,001-400,000",83,"22,952,234",4.82
"20170519_400,001-600,000",22,"10,404,237",2.18
"20170519_600,001-800,000",15,"10,100,762",2.12
"20170519_800,001-1,000,000",11,"9,600,593",2.01
"20170519_1,000,001以上",54,"311,688,780",65.51
20170512_1-999,"17,289","2,291,561",0.48
"20170512_1,000-5,000","8,980","19,197,270",4.03
"20170512_5,001-10,000","1,993","14,191,585",2.98
"20170512_10,001-15,000",870,"10,609,248",2.23
"20170512_15,001-20,000",420,"7,285,571",1.53
