date_level,population,stock number,total portion
20170616_1-999,"66,231","17,986,170",0.17
"20170616_1,000-5,000","94,128","208,982,535",2.04
"20170616_5,001-10,000","22,392","167,949,342",1.64
"20170616_10,001-15,000","8,898","108,435,030",1.05
"20170616_15,001-20,000","4,383","79,428,238",0.77
"20170616_20,001-30,000","4,289","106,668,220",1.04
"20170616_30,001-40,000","1,945","68,123,773",0.66
"20170616_40,001-50,000","1,244","57,049,094",0.55
"20170616_50,001-100,000","2,389","170,385,958",1.66
"20170616_100,001-200,000","1,175","163,846,629",1.60
"20170616_200,001-400,000",600,"170,934,443",1.67
"20170616_400,001-600,000",212,"104,942,544",1.02
"20170616_600,001-800,000",128,"88,896,676",0.86
"20170616_800,001-1,000,000",82,"73,622,105",0.71
"20170616_1,000,001以上",498,"8,646,353,238",84.48
20170609_1-999,"66,310","18,007,424",0.17
"20170609_1,000-5,000","93,628","207,850,533",2.03
"20170609_5,001-10,000","22,314","167,253,575",1.63
"20170609_10,001-15,000","8,887","108,256,044",1.05
"20170609_15,001-20,000","4,338","78,634,039",0.76
"20170609_20,001-30,000","4,256","105,748,523",1.03
"20170609_30,001-40,000","1,934","67,760,249",0.66
"20170609_40,001-50,000","1,247","57,174,881",0.55
"20170609_50,001-100,000","2,365","168,556,812",1.64
"20170609_100,001-200,000","1,185","164,893,260",1.61
"20170609_200,001-400,000",606,"172,401,918",1.68
"20170609_400,001-600,000",211,"104,503,403",1.02
"20170609_600,001-800,000",130,"90,421,977",0.88
"20170609_800,001-1,000,000",79,"70,704,876",0.69
"20170609_1,000,001以上",506,"8,651,436,481",84.53
20170603_1-999,"66,473","18,046,498",0.17
"20170603_1,000-5,000","91,933","203,579,221",1.98
"20170603_5,001-10,000","21,950","164,206,078",1.6
"20170603_10,001-15,000","8,781","106,826,140",1.04
"20170603_15,001-20,000","4,240","76,851,396",0.75
"20170603_20,001-30,000","4,190","103,882,678",1.01
"20170603_30,001-40,000","1,911","66,901,129",0.65
"20170603_40,001-50,000","1,220","55,993,525",0.54
"20170603_50,001-100,000","2,325","165,373,723",1.61
"20170603_100,001-200,000","1,165","161,794,364",1.58
"20170603_200,001-400,000",605,"172,179,911",1.68
"20170603_400,001-600,000",207,"102,556,300",1.0
"20170603_600,001-800,000",131,"91,267,636",0.89
"20170603_800,001-1,000,000",85,"75,249,624",0.73
"20170603_1,000,001以上",516,"8,668,895,772",84.71
20170526_1-999,"66,633","18,085,088",0.17
"20170526_1,000-5,000","90,496","199,749,822",1.95
"20170526_5,001-10,000","21,450","160,250,014",1.56
"20170526_10,001-15,000","8,602","104,444,193",1.02
"20170526_15,001-20,000","4,130","74,828,457",0.73
"20170526_20,001-30,000","4,047","100,262,264",0.97
"20170526_30,001-40,000","1,854","64,899,273",0.63
"20170526_40,001-50,000","1,202","55,122,755",0.53
"20170526_50,001-100,000","2,282","162,887,989",1.59
"20170526_100,001-200,000","1,138","158,372,916",1.54
"20170526_200,001-400,000",585,"166,335,457",1.62
"20170526_400,001-600,000",207,"102,476,870",1.0
"20170526_600,001-800,000",131,"91,207,917",0.89
"20170526_800,001-1,000,000",83,"73,661,888",0.71
"20170526_1,000,001以上",519,"8,701,019,092",85.02
20170519_1-999,"66,719","18,121,147",0.17
"20170519_1,000-5,000","90,252","199,032,143",1.94
"20170519_5,001-10,000","21,344","159,376,577",1.55
"20170519_10,001-15,000","8,557","103,867,876",1.01
"20170519_15,001-20,000","4,129","74,799,551",0.73
"20170519_20,001-30,000","4,017","99,434,730",0.97
"20170519_30,001-40,000","1,856","65,026,701",0.63
"20170519_40,001-50,000","1,199","54,910,811",0.53
"20170519_50,001-100,000","2,271","161,837,364",1.58
"20170519_100,001-200,000","1,133","157,766,755",1.54
"20170519_200,001-400,000",574,"162,718,038",1.59
"20170519_400,001-600,000",207,"102,314,883",0.99
"20170519_600,001-800,000",131,"91,305,361",0.89
"20170519_800,001-1,000,000",80,"71,215,795",0.69
"20170519_1,000,001以上",522,"8,711,876,263",85.13
20170512_1-999,"66,824","18,149,009",0.17
"20170512_1,000-5,000","89,103","196,530,241",1.92
"20170512_5,001-10,000","21,166","157,734,719",1.54
"20170512_10,001-15,000","8,510","103,338,881",1.0
"20170512_15,001-20,000","4,075","73,730,195",0.72
"20170512_20,001-30,000","3,962","98,075,097",0.95
"20170512_30,001-40,000","1,817","63,601,956",0.62
"20170512_40,001-50,000","1,172","53,687,999",0.52
"20170512_50,001-100,000","2,250","160,024,282",1.56
"20170512_100,001-200,000","1,120","156,070,245",1.52
"20170512_200,001-400,000",571,"162,540,296",1.58
"20170512_400,001-600,000",202,"99,606,426",0.97
"20170512_600,001-800,000",135,"93,921,352",0.91
"20170512_800,001-1,000,000",82,"73,365,115",0.71
"20170512_1,000,001以上",518,"8,723,228,182",85.24
20170505_1-999,"66,933","18,189,053",0.17
"20170505_1,000-5,000","89,097","196,591,226",1.92
"20170505_5,001-10,000","21,139","157,423,928",1.53
"20170505_10,001-15,000","8,527","103,586,406",1.01
"20170505_15,001-20,000","4,075","73,742,150",0.72
"20170505_20,001-30,000","3,978","98,371,578",0.96
"20170505_30,001-40,000","1,827","64,036,353",0.62
"20170505_40,001-50,000","1,150","52,630,335",0.51
"20170505_50,001-100,000","2,234","158,956,521",1.55
"20170505_100,001-200,000","1,118","155,628,353",1.52
"20170505_200,001-400,000",579,"165,248,751",1.61
"20170505_400,001-600,000",198,"98,198,374",0.95
"20170505_600,001-800,000",131,"91,229,464",0.89
"20170505_800,001-1,000,000",81,"72,384,742",0.7
"20170505_1,000,001以上",523,"8,727,386,761",85.28
20170428_1-999,"67,032","18,208,952",0.17
"20170428_1,000-5,000","88,689","195,678,045",1.91
"20170428_5,001-10,000","20,992","156,182,990",1.52
"20170428_10,001-15,000","8,475","102,842,780",1.0
"20170428_15,001-20,000","4,065","73,485,138",0.71
"20170428_20,001-30,000","3,980","98,500,058",0.96
"20170428_30,001-40,000","1,812","63,448,817",0.62
"20170428_40,001-50,000","1,149","52,589,804",0.51
"20170428_50,001-100,000","2,215","157,304,981",1.53
"20170428_100,001-200,000","1,131","157,282,869",1.53
"20170428_200,001-400,000",579,"165,205,183",1.61
"20170428_400,001-600,000",203,"101,081,376",0.98
"20170428_600,001-800,000",133,"92,402,028",0.9
"20170428_800,001-1,000,000",83,"74,357,119",0.72
"20170428_1,000,001以上",520,"8,725,033,855",85.25
20170421_1-999,"67,238","18,259,742",0.17
"20170421_1,000-5,000","86,256","190,317,978",1.85
"20170421_5,001-10,000","20,554","152,371,720",1.48
"20170421_10,001-15,000","8,326","100,955,332",0.98
"20170421_15,001-20,000","3,972","71,588,290",0.69
"20170421_20,001-30,000","3,906","96,444,571",0.94
"20170421_30,001-40,000","1,767","61,803,177",0.6
"20170421_40,001-50,000","1,125","51,437,898",0.5
"20170421_50,001-100,000","2,173","154,095,905",1.5
"20170421_100,001-200,000","1,110","154,836,049",1.51
"20170421_200,001-400,000",572,"163,097,168",1.59
"20170421_400,001-600,000",206,"102,878,420",1.0
"20170421_600,001-800,000",129,"89,511,778",0.87
"20170421_800,001-1,000,000",86,"77,092,914",0.75
"20170421_1,000,001以上",521,"8,748,913,053",85.49
20170414_1-999,"67,433","18,309,476",0.17
"20170414_1,000-5,000","84,221","185,254,763",1.81
"20170414_5,001-10,000","20,132","148,906,110",1.45
"20170414_10,001-15,000","8,189","99,091,072",0.96
"20170414_15,001-20,000","3,851","69,450,412",0.67
"20170414_20,001-30,000","3,841","94,787,951",0.92
"20170414_30,001-40,000","1,725","60,303,152",0.58
"20170414_40,001-50,000","1,085","49,532,756",0.48
"20170414_50,001-100,000","2,119","150,217,092",1.46
"20170414_100,001-200,000","1,078","150,642,241",1.47
"20170414_200,001-400,000",560,"159,237,584",1.55
"20170414_400,001-600,000",215,"106,731,079",1.04
"20170414_600,001-800,000",127,"88,186,866",0.86
"20170414_800,001-1,000,000",90,"80,919,443",0.79
"20170414_1,000,001以上",522,"8,772,033,998",85.71
20170407_1-999,"67,662","18,366,140",0.17
"20170407_1,000-5,000","81,520","179,190,761",1.75
"20170407_5,001-10,000","19,493","143,762,058",1.4
"20170407_10,001-15,000","8,022","96,895,207",0.94
"20170407_15,001-20,000","3,678","66,190,568",0.64
"20170407_20,001-30,000","3,707","91,369,073",0.89
"20170407_30,001-40,000","1,690","59,036,917",0.57
"20170407_40,001-50,000","1,054","48,122,896",0.47
"20170407_50,001-100,000","2,048","145,038,972",1.41
"20170407_100,001-200,000","1,065","148,864,541",1.45
"20170407_200,001-400,000",562,"159,832,408",1.56
"20170407_400,001-600,000",208,"102,244,803",0.99
"20170407_600,001-800,000",124,"85,618,479",0.83
"20170407_800,001-1,000,000",90,"80,752,209",0.78
"20170407_1,000,001以上",527,"8,808,318,963",86.07
20170331_1-999,"68,062","18,485,607",0.18
"20170331_1,000-5,000","77,161","169,386,773",1.65
"20170331_5,001-10,000","18,560","136,080,199",1.32
"20170331_10,001-15,000","7,721","92,973,911",0.9
"20170331_15,001-20,000","3,487","62,576,202",0.61
"20170331_20,001-30,000","3,557","87,380,001",0.85
"20170331_30,001-40,000","1,627","56,702,630",0.55
"20170331_40,001-50,000","1,001","45,639,676",0.44
"20170331_50,001-100,000","1,984","140,160,531",1.36
"20170331_100,001-200,000","1,042","145,290,958",1.41
"20170331_200,001-400,000",571,"162,813,185",1.59
"20170331_400,001-600,000",205,"101,229,676",0.98
"20170331_600,001-800,000",123,"85,278,426",0.83
"20170331_800,001-1,000,000",82,"73,844,295",0.72
"20170331_1,000,001以上",532,"8,855,761,925",86.53
20170324_1-999,"68,358","18,572,186",0.18
"20170324_1,000-5,000","74,360","163,449,551",1.59
"20170324_5,001-10,000","18,074","132,108,493",1.29
"20170324_10,001-15,000","7,619","91,618,410",0.89
"20170324_15,001-20,000","3,375","60,449,318",0.59
"20170324_20,001-30,000","3,455","84,718,042",0.82
"20170324_30,001-40,000","1,604","55,919,423",0.54
"20170324_40,001-50,000",960,"43,678,678",0.42
"20170324_50,001-100,000","1,957","137,984,771",1.34
"20170324_100,001-200,000","1,041","145,073,746",1.41
"20170324_200,001-400,000",565,"160,443,640",1.56
"20170324_400,001-600,000",209,"103,132,587",1.0
"20170324_600,001-800,000",119,"82,391,216",0.8
"20170324_800,001-1,000,000",82,"73,541,089",0.71
"20170324_1,000,001以上",540,"8,880,522,845",86.77
20170317_1-999,"68,378","18,572,604",0.18
"20170317_1,000-5,000","75,962","167,036,473",1.63
"20170317_5,001-10,000","18,342","134,416,189",1.31
"20170317_10,001-15,000","7,708","92,727,341",0.9
"20170317_15,001-20,000","3,400","60,989,093",0.59
"20170317_20,001-30,000","3,515","86,250,849",0.84
"20170317_30,001-40,000","1,633","56,954,210",0.55
"20170317_40,001-50,000",979,"44,591,605",0.43
"20170317_50,001-100,000","1,985","140,059,163",1.36
"20170317_100,001-200,000","1,066","148,223,076",1.44
"20170317_200,001-400,000",575,"163,183,213",1.59
"20170317_400,001-600,000",200,"98,429,142",0.96
"20170317_600,001-800,000",123,"85,599,759",0.83
"20170317_800,001-1,000,000",86,"77,356,097",0.75
"20170317_1,000,001以上",536,"8,859,215,181",86.56
20170310_1-999,"68,259","18,535,870",0.18
"20170310_1,000-5,000","77,355","170,206,650",1.66
"20170310_5,001-10,000","18,612","136,536,164",1.33
"20170310_10,001-15,000","7,795","93,896,063",0.91
"20170310_15,001-20,000","3,448","61,888,571",0.6
"20170310_20,001-30,000","3,550","87,210,473",0.85
"20170310_30,001-40,000","1,661","58,022,583",0.56
"20170310_40,001-50,000",987,"45,017,282",0.43
"20170310_50,001-100,000","2,018","142,385,081",1.39
