date_level,population,stock number,total portion
20170616_1-999,"19,577","2,230,081",4.49
"20170616_1,000-5,000","1,608","3,464,989",6.98
"20170616_5,001-10,000",482,"3,413,413",6.87
"20170616_10,001-15,000",165,"2,044,896",4.12
"20170616_15,001-20,000",105,"1,909,870",3.84
"20170616_20,001-30,000",89,"2,260,083",4.55
"20170616_30,001-40,000",55,"1,947,402",3.92
"20170616_40,001-50,000",38,"1,718,763",3.46
"20170616_50,001-100,000",65,"4,638,364",9.34
"20170616_100,001-200,000",37,"5,129,527",10.33
"20170616_200,001-400,000",13,"3,415,209",6.88
"20170616_400,001-600,000",2,"901,000",1.81
"20170616_600,001-800,000",0,0,0.00
"20170616_800,001-1,000,000",1,"817,207",1.64
"20170616_1,000,001以上",4,"15,725,368",31.69
20170609_1-999,"19,582","2,227,792",4.49
"20170609_1,000-5,000","1,621","3,501,307",7.05
"20170609_5,001-10,000",479,"3,376,177",6.8
"20170609_10,001-15,000",164,"2,039,643",4.11
"20170609_15,001-20,000",101,"1,831,693",3.69
"20170609_20,001-30,000",92,"2,323,779",4.68
"20170609_30,001-40,000",55,"1,948,343",3.92
"20170609_40,001-50,000",36,"1,633,763",3.29
"20170609_50,001-100,000",66,"4,723,364",9.51
"20170609_100,001-200,000",35,"4,699,527",9.47
"20170609_200,001-400,000",15,"3,867,209",7.79
"20170609_400,001-600,000",2,"901,000",1.81
"20170609_600,001-800,000",0,0,0.0
"20170609_800,001-1,000,000",1,"817,207",1.64
"20170609_1,000,001以上",4,"15,725,368",31.69
20170603_1-999,"19,604","2,233,305",4.5
"20170603_1,000-5,000","1,617","3,468,085",6.98
"20170603_5,001-10,000",483,"3,410,375",6.87
"20170603_10,001-15,000",163,"2,029,643",4.09
"20170603_15,001-20,000",99,"1,792,856",3.61
"20170603_20,001-30,000",94,"2,362,127",4.76
"20170603_30,001-40,000",53,"1,875,343",3.77
"20170603_40,001-50,000",38,"1,728,763",3.48
"20170603_50,001-100,000",65,"4,668,745",9.4
"20170603_100,001-200,000",35,"4,610,991",9.29
"20170603_200,001-400,000",15,"3,992,364",8.04
"20170603_400,001-600,000",2,"901,000",1.81
"20170603_600,001-800,000",0,0,0.0
"20170603_800,001-1,000,000",1,"817,207",1.64
"20170603_1,000,001以上",4,"15,725,368",31.69
20170526_1-999,"19,610","2,233,309",4.5
"20170526_1,000-5,000","1,624","3,472,169",6.99
"20170526_5,001-10,000",474,"3,325,130",6.7
"20170526_10,001-15,000",164,"2,044,227",4.12
"20170526_15,001-20,000",102,"1,850,757",3.73
"20170526_20,001-30,000",93,"2,341,371",4.71
"20170526_30,001-40,000",54,"1,915,343",3.86
"20170526_40,001-50,000",37,"1,675,763",3.37
"20170526_50,001-100,000",66,"4,739,173",9.55
"20170526_100,001-200,000",35,"4,675,991",9.42
"20170526_200,001-400,000",15,"3,899,364",7.85
"20170526_400,001-600,000",2,"901,000",1.81
"20170526_600,001-800,000",0,0,0.0
"20170526_800,001-1,000,000",1,"817,207",1.64
"20170526_1,000,001以上",4,"15,725,368",31.69
20170519_1-999,"19,614","2,232,843",4.5
"20170519_1,000-5,000","1,626","3,468,364",6.99
"20170519_5,001-10,000",479,"3,344,609",6.74
"20170519_10,001-15,000",165,"2,066,227",4.16
"20170519_15,001-20,000",99,"1,786,064",3.59
"20170519_20,001-30,000",92,"2,309,651",4.65
"20170519_30,001-40,000",54,"1,902,705",3.83
"20170519_40,001-50,000",39,"1,771,763",3.57
