date_level,population,stock number,total portion
20170609_1-999,"9,122","285,297",0.15
"20170609_1,000-5,000",793,"1,610,035",0.89
"20170609_5,001-10,000",161,"1,164,765",0.64
"20170609_10,001-15,000",60,"729,955",0.40
"20170609_15,001-20,000",33,"576,631",0.31
"20170609_20,001-30,000",50,"1,253,069",0.69
"20170609_30,001-40,000",26,"909,175",0.50
"20170609_40,001-50,000",32,"1,431,276",0.79
"20170609_50,001-100,000",46,"3,163,980",1.75
"20170609_100,001-200,000",54,"7,665,484",4.24
"20170609_200,001-400,000",32,"9,188,726",5.08
"20170609_400,001-600,000",14,"6,719,191",3.72
"20170609_600,001-800,000",5,"3,341,429",1.85
"20170609_800,001-1,000,000",0,0,0.00
"20170609_1,000,001以上",24,"142,498,440",78.93
20170603_1-999,"9,123","285,216",0.15
"20170603_1,000-5,000",792,"1,618,116",0.89
"20170603_5,001-10,000",160,"1,157,765",0.64
"20170603_10,001-15,000",60,"729,955",0.40
"20170603_15,001-20,000",33,"576,631",0.31
"20170603_20,001-30,000",50,"1,253,069",0.69
"20170603_30,001-40,000",26,"908,175",0.50
"20170603_40,001-50,000",32,"1,431,276",0.79
"20170603_50,001-100,000",46,"3,163,980",1.75
"20170603_100,001-200,000",54,"7,665,484",4.24
"20170603_200,001-400,000",32,"9,188,726",5.08
"20170603_400,001-600,000",14,"6,719,191",3.72
"20170603_600,001-800,000",5,"3,341,429",1.85
"20170603_800,001-1,000,000",0,0,0.00
"20170603_1,000,001以上",24,"142,498,440",78.93
20170526_1-999,"9,127","285,217",0.15
"20170526_1,000-5,000",792,"1,618,115",0.89
"20170526_5,001-10,000",160,"1,157,765",0.64
"20170526_10,001-15,000",60,"729,955",0.40
"20170526_15,001-20,000",33,"576,631",0.31
"20170526_20,001-30,000",50,"1,253,069",0.69
"20170526_30,001-40,000",26,"908,175",0.50
"20170526_40,001-50,000",32,"1,431,276",0.79
"20170526_50,001-100,000",46,"3,163,980",1.75
"20170526_100,001-200,000",54,"7,665,484",4.24
"20170526_200,001-400,000",32,"9,188,726",5.08
"20170526_400,001-600,000",14,"6,719,191",3.72
"20170526_600,001-800,000",5,"3,341,429",1.85
"20170526_800,001-1,000,000",0,0,0.00
"20170526_1,000,001以上",24,"142,498,440",78.93
20170519_1-999,"9,130","286,461",0.15
"20170519_1,000-5,000",786,"1,604,769",0.88
"20170519_5,001-10,000",162,"1,173,724",0.65
"20170519_10,001-15,000",60,"729,955",0.40
"20170519_15,001-20,000",33,"576,631",0.31
"20170519_20,001-30,000",51,"1,283,069",0.71
"20170519_30,001-40,000",25,"876,175",0.48
"20170519_40,001-50,000",32,"1,431,276",0.79
"20170519_50,001-100,000",46,"3,163,980",1.75
"20170519_100,001-200,000",54,"7,665,484",4.24
"20170519_200,001-400,000",32,"9,188,726",5.08
"20170519_400,001-600,000",14,"6,719,191",3.72
"20170519_600,001-800,000",5,"3,341,429",1.85
"20170519_800,001-1,000,000",0,0,0.00
"20170519_1,000,001以上",24,"142,496,583",78.92
20170512_1-999,"9,124","285,802",0.15
"20170512_1,000-5,000",786,"1,604,242",0.88
"20170512_5,001-10,000",161,"1,160,724",0.64
"20170512_10,001-15,000",60,"729,955",0.40
"20170512_15,001-20,000",33,"576,631",0.31
"20170512_20,001-30,000",50,"1,253,069",0.69
"20170512_30,001-40,000",25,"876,175",0.48
"20170512_40,001-50,000",33,"1,475,276",0.81
"20170512_50,001-100,000",46,"3,163,980",1.75
"20170512_100,001-200,000",54,"7,665,484",4.24
"20170512_200,001-400,000",32,"9,188,726",5.08
"20170512_400,001-600,000",14,"6,719,191",3.72
"20170512_600,001-800,000",5,"3,341,429",1.85
"20170512_800,001-1,000,000",0,0,0.00
"20170512_1,000,001以上",24,"142,496,769",78.92
20170505_1-999,"9,123","285,303",0.15
"20170505_1,000-5,000",783,"1,599,242",0.88
"20170505_5,001-10,000",163,"1,173,785",0.65
"20170505_10,001-15,000",60,"729,955",0.40
"20170505_15,001-20,000",33,"576,631",0.31
"20170505_20,001-30,000",51,"1,277,507",0.70
"20170505_30,001-40,000",26,"916,175",0.50
"20170505_40,001-50,000",32,"1,431,276",0.79
"20170505_50,001-100,000",46,"3,163,980",1.75
"20170505_100,001-200,000",54,"7,650,484",4.23
"20170505_200,001-400,000",32,"9,175,726",5.08
"20170505_400,001-600,000",14,"6,719,191",3.72
"20170505_600,001-800,000",5,"3,341,429",1.85
"20170505_800,001-1,000,000",0,0,0.00
"20170505_1,000,001以上",24,"142,496,769",78.92
