date_level,population,stock number,total portion
20170616_1-999,"63,946","9,982,421",0.28
"20170616_1,000-5,000","43,256","100,188,953",2.88
"20170616_5,001-10,000","10,968","82,416,732",2.37
"20170616_10,001-15,000","4,371","54,033,950",1.55
"20170616_15,001-20,000","2,452","44,023,313",1.26
"20170616_20,001-30,000","2,278","56,592,909",1.62
"20170616_30,001-40,000","1,038","36,176,995",1.04
"20170616_40,001-50,000",725,"33,183,159",0.95
"20170616_50,001-100,000","1,225","87,709,114",2.52
"20170616_100,001-200,000",604,"84,378,479",2.42
"20170616_200,001-400,000",325,"90,019,099",2.59
"20170616_400,001-600,000",126,"61,694,340",1.77
"20170616_600,001-800,000",69,"47,867,554",1.37
"20170616_800,001-1,000,000",46,"41,961,560",1.20
"20170616_1,000,001以上",302,"2,643,531,422",76.10
20170609_1-999,"64,027","10,012,010",0.28
"20170609_1,000-5,000","43,142","99,821,441",2.87
"20170609_5,001-10,000","10,900","81,882,551",2.35
"20170609_10,001-15,000","4,317","53,329,391",1.53
"20170609_15,001-20,000","2,429","43,630,994",1.25
"20170609_20,001-30,000","2,271","56,334,438",1.62
"20170609_30,001-40,000","1,030","35,905,010",1.03
"20170609_40,001-50,000",707,"32,329,953",0.93
"20170609_50,001-100,000","1,213","86,785,334",2.49
"20170609_100,001-200,000",603,"84,239,182",2.42
"20170609_200,001-400,000",321,"89,500,619",2.57
"20170609_400,001-600,000",124,"60,712,639",1.74
"20170609_600,001-800,000",70,"48,416,494",1.39
"20170609_800,001-1,000,000",49,"44,539,945",1.28
"20170609_1,000,001以上",300,"2,646,319,999",76.18
20170603_1-999,"64,154","10,058,617",0.28
"20170603_1,000-5,000","42,909","99,097,997",2.85
"20170603_5,001-10,000","10,759","80,817,463",2.32
"20170603_10,001-15,000","4,262","52,653,821",1.51
"20170603_15,001-20,000","2,410","43,258,461",1.24
"20170603_20,001-30,000","2,223","55,057,959",1.58
"20170603_30,001-40,000","1,022","35,613,799",1.02
"20170603_40,001-50,000",712,"32,571,825",0.93
"20170603_50,001-100,000","1,201","86,011,025",2.47
"20170603_100,001-200,000",593,"82,682,749",2.38
"20170603_200,001-400,000",317,"88,065,166",2.53
"20170603_400,001-600,000",125,"61,353,987",1.76
"20170603_600,001-800,000",69,"47,890,536",1.37
"20170603_800,001-1,000,000",48,"43,655,945",1.25
"20170603_1,000,001以上",304,"2,654,970,650",76.42
20170526_1-999,"64,222","10,086,528",0.29
"20170526_1,000-5,000","42,806","98,700,788",2.84
"20170526_5,001-10,000","10,695","80,397,614",2.31
"20170526_10,001-15,000","4,229","52,255,718",1.5
"20170526_15,001-20,000","2,373","42,557,096",1.22
"20170526_20,001-30,000","2,211","54,801,113",1.57
"20170526_30,001-40,000","1,020","35,549,799",1.02
"20170526_40,001-50,000",689,"31,481,712",0.9
"20170526_50,001-100,000","1,199","86,174,601",2.48
"20170526_100,001-200,000",581,"81,064,990",2.33
"20170526_200,001-400,000",315,"87,871,487",2.52
"20170526_400,001-600,000",127,"62,665,964",1.8
"20170526_600,001-800,000",73,"51,094,675",1.47
"20170526_800,001-1,000,000",45,"40,928,612",1.17
"20170526_1,000,001以上",305,"2,658,129,303",76.52
20170519_1-999,"64,318","10,120,002",0.29
"20170519_1,000-5,000","42,705","98,452,889",2.83
"20170519_5,001-10,000","10,672","80,272,631",2.31
"20170519_10,001-15,000","4,189","51,750,925",1.48
"20170519_15,001-20,000","2,350","42,141,352",1.21
"20170519_20,001-30,000","2,178","53,946,676",1.55
"20170519_30,001-40,000","1,014","35,315,484",1.01
"20170519_40,001-50,000",681,"31,079,512",0.89
"20170519_50,001-100,000","1,205","86,467,094",2.48
"20170519_100,001-200,000",564,"78,447,295",2.25
"20170519_200,001-400,000",313,"87,065,275",2.5
