date_level,population,stock number,total portion
20170609_1-999,"5,333","859,626",0.41
"20170609_1,000-5,000","7,451","15,384,213",7.35
"20170609_5,001-10,000","1,510","10,653,649",5.09
"20170609_10,001-15,000",632,"7,449,591",3.56
"20170609_15,001-20,000",216,"3,831,985",1.83
"20170609_20,001-30,000",279,"6,720,899",3.21
"20170609_30,001-40,000",117,"4,012,714",1.91
"20170609_40,001-50,000",74,"3,313,024",1.58
"20170609_50,001-100,000",141,"9,850,927",4.71
"20170609_100,001-200,000",56,"7,663,913",3.66
"20170609_200,001-400,000",23,"6,497,558",3.10
"20170609_400,001-600,000",11,"5,104,610",2.44
"20170609_600,001-800,000",4,"2,796,255",1.33
"20170609_800,001-1,000,000",3,"2,686,198",1.28
"20170609_1,000,001以上",16,"122,323,005",58.48
20170603_1-999,"5,352","866,769",0.41
"20170603_1,000-5,000","7,481","15,478,853",7.40
"20170603_5,001-10,000","1,487","10,474,741",5.00
"20170603_10,001-15,000",629,"7,414,475",3.54
"20170603_15,001-20,000",216,"3,832,386",1.83
"20170603_20,001-30,000",285,"6,885,134",3.29
"20170603_30,001-40,000",110,"3,758,919",1.79
"20170603_40,001-50,000",76,"3,408,024",1.62
"20170603_50,001-100,000",143,"9,965,852",4.76
"20170603_100,001-200,000",60,"8,312,647",3.97
"20170603_200,001-400,000",21,"5,781,299",2.76
"20170603_400,001-600,000",11,"5,181,610",2.47
"20170603_600,001-800,000",4,"2,796,255",1.33
"20170603_800,001-1,000,000",3,"2,686,198",1.28
"20170603_1,000,001以上",16,"122,305,005",58.47
20170526_1-999,"5,340","864,235",0.41
"20170526_1,000-5,000","7,296","15,116,236",7.22
"20170526_5,001-10,000","1,478","10,341,642",4.94
"20170526_10,001-15,000",621,"7,288,288",3.48
"20170526_15,001-20,000",225,"3,995,332",1.91
"20170526_20,001-30,000",287,"6,904,604",3.30
"20170526_30,001-40,000",116,"3,991,349",1.90
"20170526_40,001-50,000",75,"3,344,774",1.59
"20170526_50,001-100,000",145,"10,168,852",4.86
"20170526_100,001-200,000",58,"8,069,488",3.85
"20170526_200,001-400,000",22,"6,010,324",2.87
"20170526_400,001-600,000",10,"4,450,585",2.12
"20170526_600,001-800,000",5,"3,596,255",1.71
"20170526_800,001-1,000,000",3,"2,701,198",1.29
"20170526_1,000,001以上",16,"122,305,005",58.47
20170519_1-999,"5,339","863,052",0.41
"20170519_1,000-5,000","7,262","15,054,397",7.19
"20170519_5,001-10,000","1,471","10,277,428",4.91
"20170519_10,001-15,000",623,"7,313,524",3.49
"20170519_15,001-20,000",221,"3,920,332",1.87
"20170519_20,001-30,000",287,"6,920,406",3.30
"20170519_30,001-40,000",115,"3,939,547",1.88
"20170519_40,001-50,000",77,"3,443,149",1.64
"20170519_50,001-100,000",147,"10,311,477",4.93
"20170519_100,001-200,000",58,"8,106,488",3.87
"20170519_200,001-400,000",21,"5,612,299",2.68
"20170519_400,001-600,000",11,"5,059,610",2.41
"20170519_600,001-800,000",5,"3,596,255",1.71
"20170519_800,001-1,000,000",5,"4,548,859",2.17
"20170519_1,000,001以上",13,"120,181,344",57.46
20170512_1-999,"5,346","865,798",0.41
"20170512_1,000-5,000","7,214","14,971,588",7.15
"20170512_5,001-10,000","1,447","10,119,205",4.83
"20170512_10,001-15,000",622,"7,299,665",3.49
"20170512_15,001-20,000",222,"3,932,477",1.88
"20170512_20,001-30,000",291,"7,010,174",3.35
"20170512_30,001-40,000",114,"3,904,297",1.86
"20170512_40,001-50,000",80,"3,573,506",1.70
"20170512_50,001-100,000",143,"9,871,243",4.71
"20170512_100,001-200,000",58,"7,935,847",3.79
"20170512_200,001-400,000",24,"6,270,299",2.99
"20170512_400,001-600,000",11,"5,062,610",2.42
"20170512_600,001-800,000",5,"3,601,255",1.72
"20170512_800,001-1,000,000",5,"4,548,859",2.17
"20170512_1,000,001以上",13,"120,181,344",57.46
20170505_1-999,"5,360","868,422",0.41
"20170505_1,000-5,000","7,219","14,992,334",7.16
"20170505_5,001-10,000","1,448","10,118,012",4.83
"20170505_10,001-15,000",622,"7,298,013",3.48
"20170505_15,001-20,000",221,"3,922,666",1.87
"20170505_20,001-30,000",293,"7,092,460",3.39
"20170505_30,001-40,000",113,"3,866,867",1.84
"20170505_40,001-50,000",82,"3,662,936",1.75
"20170505_50,001-100,000",144,"10,009,243",4.78
"20170505_100,001-200,000",56,"7,682,847",3.67
"20170505_200,001-400,000",24,"6,207,299",2.96
"20170505_400,001-600,000",11,"5,109,610",2.44
"20170505_600,001-800,000",5,"3,601,255",1.72
"20170505_800,001-1,000,000",5,"4,534,859",2.16
"20170505_1,000,001以上",13,"120,181,344",57.46
20170428_1-999,"5,365","869,484",0.41
"20170428_1,000-5,000","7,216","14,983,851",7.16
"20170428_5,001-10,000","1,448","10,109,992",4.83
"20170428_10,001-15,000",621,"7,277,746",3.47
"20170428_15,001-20,000",226,"4,000,863",1.91
"20170428_20,001-30,000",288,"6,964,692",3.33
"20170428_30,001-40,000",113,"3,847,736",1.83
"20170428_40,001-50,000",81,"3,628,729",1.73
"20170428_50,001-100,000",147,"10,164,860",4.86
"20170428_100,001-200,000",56,"7,649,847",3.65
"20170428_200,001-400,000",24,"6,170,299",2.95
"20170428_400,001-600,000",11,"5,162,610",2.46
"20170428_600,001-800,000",5,"3,601,255",1.72
"20170428_800,001-1,000,000",5,"4,534,859",2.16
"20170428_1,000,001以上",13,"120,181,344",57.46
20170421_1-999,"5,357","871,391",0.41
"20170421_1,000-5,000","7,202","14,950,583",7.14
"20170421_5,001-10,000","1,440","10,062,235",4.81
"20170421_10,001-15,000",625,"7,329,062",3.50
"20170421_15,001-20,000",221,"3,906,665",1.86
"20170421_20,001-30,000",288,"6,960,510",3.32
"20170421_30,001-40,000",112,"3,822,268",1.82
"20170421_40,001-50,000",80,"3,587,379",1.71
"20170421_50,001-100,000",148,"10,180,860",4.86
"20170421_100,001-200,000",60,"8,297,103",3.96
"20170421_200,001-400,000",24,"6,287,043",3.00
"20170421_400,001-600,000",10,"4,656,610",2.22
"20170421_600,001-800,000",5,"3,601,255",1.72
"20170421_800,001-1,000,000",5,"4,534,859",2.16
"20170421_1,000,001以上",13,"120,100,344",57.42
20170414_1-999,"5,362","872,416",0.41
"20170414_1,000-5,000","7,173","14,869,039",7.10
"20170414_5,001-10,000","1,452","10,186,598",4.87
"20170414_10,001-15,000",609,"7,121,287",3.40
"20170414_15,001-20,000",222,"3,920,483",1.87
"20170414_20,001-30,000",291,"7,017,548",3.35
"20170414_30,001-40,000",114,"3,889,368",1.85
"20170414_40,001-50,000",80,"3,594,354",1.71
"20170414_50,001-100,000",142,"9,773,998",4.67
"20170414_100,001-200,000",60,"8,291,709",3.96
"20170414_200,001-400,000",25,"6,578,299",3.14
"20170414_400,001-600,000",9,"4,209,610",2.01
"20170414_600,001-800,000",6,"4,211,255",2.01
"20170414_800,001-1,000,000",5,"4,534,859",2.16
"20170414_1,000,001以上",13,"120,077,344",57.41
20170407_1-999,"5,369","877,011",0.41
"20170407_1,000-5,000","7,134","14,796,730",7.07
"20170407_5,001-10,000","1,431","9,983,188",4.77
"20170407_10,001-15,000",608,"7,109,592",3.39
"20170407_15,001-20,000",233,"4,132,287",1.97
"20170407_20,001-30,000",286,"6,886,429",3.29
"20170407_30,001-40,000",115,"3,922,343",1.87
"20170407_40,001-50,000",80,"3,594,331",1.71
"20170407_50,001-100,000",137,"9,450,555",4.51
"20170407_100,001-200,000",63,"8,824,334",4.21
"20170407_200,001-400,000",24,"6,473,299",3.09
"20170407_400,001-600,000",10,"4,815,888",2.30
"20170407_600,001-800,000",5,"3,784,977",1.80
"20170407_800,001-1,000,000",5,"4,534,859",2.16
"20170407_1,000,001以上",13,"119,962,344",57.35
20170331_1-999,"5,377","877,812",0.41
"20170331_1,000-5,000","7,135","14,794,334",7.07
"20170331_5,001-10,000","1,436","10,042,138",4.80
"20170331_10,001-15,000",606,"7,097,362",3.39
"20170331_15,001-20,000",224,"3,960,262",1.89
"20170331_20,001-30,000",283,"6,796,347",3.24
"20170331_30,001-40,000",116,"3,947,925",1.88
"20170331_40,001-50,000",82,"3,688,831",1.76
"20170331_50,001-100,000",137,"9,342,623",4.46
"20170331_100,001-200,000",67,"9,216,766",4.40
"20170331_200,001-400,000",25,"6,790,299",3.24
"20170331_400,001-600,000",9,"4,319,288",2.06
"20170331_600,001-800,000",4,"2,990,977",1.43
"20170331_800,001-1,000,000",6,"5,347,859",2.55
"20170331_1,000,001以上",13,"119,935,344",57.34
20170324_1-999,"5,394","879,598",0.42
"20170324_1,000-5,000","7,140","14,792,358",7.07
"20170324_5,001-10,000","1,451","10,134,231",4.84
"20170324_10,001-15,000",605,"7,077,659",3.38
"20170324_15,001-20,000",218,"3,841,831",1.83
"20170324_20,001-30,000",286,"6,900,571",3.29
"20170324_30,001-40,000",123,"4,194,075",2.00
"20170324_40,001-50,000",80,"3,614,913",1.72
"20170324_50,001-100,000",138,"9,446,398",4.51
"20170324_100,001-200,000",63,"8,713,766",4.16
"20170324_200,001-400,000",27,"7,456,299",3.56
"20170324_400,001-600,000",8,"3,892,288",1.86
"20170324_600,001-800,000",4,"2,990,977",1.43
"20170324_800,001-1,000,000",6,"5,330,859",2.54
