date_level,population,stock number,total portion
20170609_1-999,230,"39,025",0.02
"20170609_1,000-5,000","5,262","11,410,989",8.71
"20170609_5,001-10,000",894,"7,230,760",5.52
"20170609_10,001-15,000",277,"3,645,246",2.78
"20170609_15,001-20,000",200,"3,745,119",2.86
"20170609_20,001-30,000",181,"4,804,251",3.66
"20170609_30,001-40,000",66,"2,397,359",1.83
"20170609_40,001-50,000",44,"2,001,972",1.52
"20170609_50,001-100,000",86,"6,080,479",4.64
"20170609_100,001-200,000",55,"7,564,937",5.77
"20170609_200,001-400,000",19,"5,656,760",4.32
"20170609_400,001-600,000",9,"4,311,020",3.29
"20170609_600,001-800,000",8,"5,676,123",4.33
"20170609_800,001-1,000,000",5,"4,613,908",3.52
"20170609_1,000,001以上",9,"61,759,143",47.16
20170603_1-999,229,"38,935",0.02
"20170603_1,000-5,000","5,163","11,165,079",8.52
"20170603_5,001-10,000",904,"7,365,760",5.62
"20170603_10,001-15,000",272,"3,554,078",2.71
"20170603_15,001-20,000",200,"3,752,287",2.86
"20170603_20,001-30,000",173,"4,604,251",3.51
"20170603_30,001-40,000",64,"2,321,359",1.77
"20170603_40,001-50,000",43,"1,942,972",1.48
"20170603_50,001-100,000",89,"6,312,479",4.82
"20170603_100,001-200,000",53,"7,230,937",5.52
"20170603_200,001-400,000",20,"5,956,760",4.54
"20170603_400,001-600,000",8,"3,908,020",2.98
"20170603_600,001-800,000",9,"6,247,123",4.77
"20170603_800,001-1,000,000",4,"3,764,908",2.87
"20170603_1,000,001以上",10,"62,772,143",47.94
20170526_1-999,227,"38,535",0.02
"20170526_1,000-5,000","5,182","11,263,479",8.60
"20170526_5,001-10,000",899,"7,317,592",5.58
"20170526_10,001-15,000",267,"3,497,882",2.67
"20170526_15,001-20,000",207,"3,888,651",2.96
"20170526_20,001-30,000",165,"4,410,251",3.36
"20170526_30,001-40,000",63,"2,293,359",1.75
"20170526_40,001-50,000",41,"1,856,972",1.41
"20170526_50,001-100,000",89,"6,231,224",4.75
"20170526_100,001-200,000",56,"7,632,192",5.82
"20170526_200,001-400,000",18,"5,377,760",4.10
"20170526_400,001-600,000",8,"3,871,020",2.95
"20170526_600,001-800,000",11,"7,561,123",5.77
"20170526_800,001-1,000,000",2,"1,966,908",1.50
"20170526_1,000,001以上",11,"63,730,143",48.67
20170519_1-999,226,"37,791",0.02
"20170519_1,000-5,000","5,170","11,268,863",8.60
"20170519_5,001-10,000",894,"7,249,592",5.53
"20170519_10,001-15,000",274,"3,591,242",2.74
"20170519_15,001-20,000",203,"3,807,651",2.90
"20170519_20,001-30,000",162,"4,318,251",3.29
"20170519_30,001-40,000",66,"2,388,359",1.82
"20170519_40,001-50,000",43,"1,940,972",1.48
"20170519_50,001-100,000",85,"6,058,479",4.62
"20170519_100,001-200,000",55,"7,391,937",5.64
"20170519_200,001-400,000",20,"5,847,760",4.46
"20170519_400,001-600,000",9,"4,366,020",3.33
"20170519_600,001-800,000",10,"6,930,123",5.29
"20170519_800,001-1,000,000",3,"2,957,908",2.25
"20170519_1,000,001以上",10,"62,782,143",47.94
20170512_1-999,224,"37,091",0.02
"20170512_1,000-5,000","5,183","11,221,463",8.57
"20170512_5,001-10,000",911,"7,362,592",5.62
"20170512_10,001-15,000",274,"3,583,242",2.73
"20170512_15,001-20,000",196,"3,689,751",2.81
"20170512_20,001-30,000",169,"4,487,251",3.42
"20170512_30,001-40,000",69,"2,485,359",1.89
"20170512_40,001-50,000",40,"1,808,972",1.38
"20170512_50,001-100,000",91,"6,448,479",4.92
"20170512_100,001-200,000",46,"6,106,192",4.66
"20170512_200,001-400,000",22,"6,140,505",4.68
"20170512_400,001-600,000",10,"4,816,020",3.67
"20170512_600,001-800,000",10,"7,030,123",5.36
"20170512_800,001-1,000,000",4,"3,902,908",2.98
"20170512_1,000,001以上",9,"61,817,143",47.21
20170505_1-999,227,"36,650",0.02
"20170505_1,000-5,000","5,296","11,310,392",8.63
"20170505_5,001-10,000",873,"7,061,568",5.39
"20170505_10,001-15,000",274,"3,559,728",2.71
"20170505_15,001-20,000",195,"3,685,173",2.81
"20170505_20,001-30,000",168,"4,418,879",3.37
"20170505_30,001-40,000",64,"2,290,613",1.74
"20170505_40,001-50,000",40,"1,833,431",1.40
"20170505_50,001-100,000",87,"6,225,051",4.75
"20170505_100,001-200,000",43,"5,868,385",4.48
"20170505_200,001-400,000",24,"7,002,027",5.34
"20170505_400,001-600,000",9,"4,304,020",3.28
"20170505_600,001-800,000",7,"4,835,123",3.69
"20170505_800,001-1,000,000",4,"3,817,908",2.91
"20170505_1,000,001以上",11,"64,688,143",49.40
20170428_1-999,226,"36,450",0.02
"20170428_1,000-5,000","5,298","11,302,592",8.63
"20170428_5,001-10,000",854,"6,916,568",5.28
"20170428_10,001-15,000",279,"3,629,728",2.77
"20170428_15,001-20,000",188,"3,554,173",2.71
"20170428_20,001-30,000",167,"4,403,879",3.36
"20170428_30,001-40,000",64,"2,297,613",1.75
"20170428_40,001-50,000",40,"1,830,431",1.39
"20170428_50,001-100,000",83,"5,980,051",4.56
"20170428_100,001-200,000",46,"6,348,385",4.84
"20170428_200,001-400,000",23,"6,694,027",5.11
"20170428_400,001-600,000",10,"4,658,020",3.55
"20170428_600,001-800,000",7,"4,858,123",3.71
"20170428_800,001-1,000,000",4,"3,813,908",2.91
"20170428_1,000,001以上",11,"64,613,143",49.34
20170421_1-999,230,"36,614",0.02
"20170421_1,000-5,000","5,292","11,267,292",8.60
"20170421_5,001-10,000",848,"6,908,592",5.27
"20170421_10,001-15,000",284,"3,694,840",2.82
"20170421_15,001-20,000",185,"3,514,173",2.68
"20170421_20,001-30,000",168,"4,408,879",3.36
"20170421_30,001-40,000",62,"2,224,613",1.69
"20170421_40,001-50,000",40,"1,842,431",1.40
"20170421_50,001-100,000",83,"5,985,051",4.57
"20170421_100,001-200,000",47,"6,564,385",5.01
"20170421_200,001-400,000",23,"6,893,027",5.26
"20170421_400,001-600,000",9,"4,226,020",3.22
"20170421_600,001-800,000",7,"4,845,123",3.70
"20170421_800,001-1,000,000",4,"3,806,908",2.90
"20170421_1,000,001以上",11,"64,719,143",49.42
20170414_1-999,224,"36,932",0.02
"20170414_1,000-5,000","5,360","11,392,974",8.70
"20170414_5,001-10,000",844,"6,859,592",5.23
"20170414_10,001-15,000",288,"3,756,726",2.86
"20170414_15,001-20,000",186,"3,521,287",2.68
"20170414_20,001-30,000",169,"4,424,879",3.37
"20170414_30,001-40,000",67,"2,386,613",1.82
"20170414_40,001-50,000",38,"1,753,431",1.33
"20170414_50,001-100,000",82,"5,884,051",4.49
"20170414_100,001-200,000",46,"6,363,385",4.85
"20170414_200,001-400,000",24,"7,301,027",5.57
"20170414_400,001-600,000",9,"4,341,020",3.31
"20170414_600,001-800,000",6,"4,145,123",3.16
"20170414_800,001-1,000,000",4,"3,806,908",2.90
"20170414_1,000,001以上",11,"64,963,143",49.61
20170407_1-999,223,"36,375",0.02
"20170407_1,000-5,000","5,396","11,370,562",8.68
"20170407_5,001-10,000",860,"6,980,904",5.33
"20170407_10,001-15,000",282,"3,688,614",2.81
"20170407_15,001-20,000",187,"3,540,056",2.70
"20170407_20,001-30,000",162,"4,241,879",3.23
"20170407_30,001-40,000",70,"2,495,613",1.90
"20170407_40,001-50,000",34,"1,569,431",1.19
"20170407_50,001-100,000",88,"6,294,051",4.80
"20170407_100,001-200,000",44,"6,211,385",4.74
"20170407_200,001-400,000",22,"6,492,282",4.95
"20170407_400,001-600,000",11,"5,279,020",4.03
"20170407_600,001-800,000",7,"4,708,868",3.59
"20170407_800,001-1,000,000",5,"4,657,908",3.55
"20170407_1,000,001以上",10,"63,370,143",48.39
20170331_1-999,220,"37,268",0.02
"20170331_1,000-5,000","5,400","11,333,412",8.65
"20170331_5,001-10,000",866,"7,006,930",5.35
"20170331_10,001-15,000",273,"3,586,614",2.73
"20170331_15,001-20,000",198,"3,735,287",2.85
"20170331_20,001-30,000",159,"4,196,579",3.20
"20170331_30,001-40,000",78,"2,752,913",2.10
"20170331_40,001-50,000",40,"1,863,645",1.42
"20170331_50,001-100,000",78,"5,579,837",4.26
"20170331_100,001-200,000",46,"6,324,385",4.83
"20170331_200,001-400,000",23,"6,704,282",5.12
"20170331_400,001-600,000",13,"6,352,765",4.85
"20170331_600,001-800,000",6,"4,181,123",3.19
"20170331_800,001-1,000,000",4,"3,774,908",2.88
"20170331_1,000,001以上",10,"63,507,143",48.50
20170324_1-999,216,"36,687",0.02
"20170324_1,000-5,000","5,271","10,976,691",8.38
"20170324_5,001-10,000",791,"6,493,592",4.95
"20170324_10,001-15,000",242,"3,208,254",2.45
"20170324_15,001-20,000",181,"3,405,287",2.60
"20170324_20,001-30,000",150,"3,976,579",3.03
"20170324_30,001-40,000",69,"2,439,699",1.86
"20170324_40,001-50,000",40,"1,842,645",1.40
"20170324_50,001-100,000",72,"5,183,051",3.95
"20170324_100,001-200,000",43,"6,070,385",4.63
"20170324_200,001-400,000",23,"6,654,348",5.08
"20170324_400,001-600,000",9,"4,572,699",3.49
"20170324_600,001-800,000",7,"4,483,123",3.42
"20170324_800,001-1,000,000",3,"2,710,908",2.07
"20170324_1,000,001以上",13,"68,883,143",52.60
20170317_1-999,216,"36,780",0.02
"20170317_1,000-5,000","5,011","10,567,998",8.07
"20170317_5,001-10,000",750,"6,085,192",4.64
"20170317_10,001-15,000",247,"3,260,254",2.48
"20170317_15,001-20,000",180,"3,397,287",2.59
"20170317_20,001-30,000",137,"3,609,579",2.75
"20170317_30,001-40,000",67,"2,358,699",1.80
"20170317_40,001-50,000",35,"1,605,645",1.22
"20170317_50,001-100,000",71,"5,095,588",3.89
"20170317_100,001-200,000",43,"5,997,848",4.58
"20170317_200,001-400,000",23,"6,854,348",5.23
"20170317_400,001-600,000",10,"4,953,822",3.78
"20170317_600,001-800,000",5,"3,213,000",2.45
"20170317_800,001-1,000,000",4,"3,537,908",2.70
"20170317_1,000,001以上",13,"70,363,143",53.73
20170310_1-999,218,"36,924",0.02
"20170310_1,000-5,000","4,843","9,959,276",7.60
