date_level,population,stock number,total portion
20170616_1-999,"1,558","182,456",0.21
"20170616_1,000-5,000","2,253","4,423,098",5.31
"20170616_5,001-10,000",335,"2,620,939",3.15
"20170616_10,001-15,000",110,"1,397,064",1.67
"20170616_15,001-20,000",55,"1,005,708",1.20
"20170616_20,001-30,000",48,"1,197,507",1.43
"20170616_30,001-40,000",41,"1,451,562",1.74
"20170616_40,001-50,000",25,"1,140,926",1.37
"20170616_50,001-100,000",57,"3,988,052",4.79
"20170616_100,001-200,000",32,"4,869,730",5.85
"20170616_200,001-400,000",18,"5,168,400",6.21
"20170616_400,001-600,000",7,"3,371,485",4.05
"20170616_600,001-800,000",7,"5,123,366",6.16
"20170616_800,001-1,000,000",1,"883,533",1.06
"20170616_1,000,001以上",20,"46,337,494",55.72
20170609_1-999,"1,558","182,364",0.21
"20170609_1,000-5,000","2,234","4,386,548",5.27
"20170609_5,001-10,000",329,"2,568,581",3.08
"20170609_10,001-15,000",114,"1,448,064",1.74
"20170609_15,001-20,000",52,"955,708",1.14
"20170609_20,001-30,000",52,"1,288,507",1.54
"20170609_30,001-40,000",39,"1,378,562",1.65
"20170609_40,001-50,000",24,"1,098,926",1.32
"20170609_50,001-100,000",57,"3,980,052",4.78
"20170609_100,001-200,000",33,"5,101,730",6.13
"20170609_200,001-400,000",18,"5,152,400",6.19
"20170609_400,001-600,000",7,"3,376,485",4.06
"20170609_600,001-800,000",7,"5,123,366",6.16
"20170609_800,001-1,000,000",1,"883,533",1.06
"20170609_1,000,001以上",19,"46,236,494",55.59
20170603_1-999,"1,560","182,173",0.21
"20170603_1,000-5,000","2,206","4,329,283",5.2
"20170603_5,001-10,000",328,"2,575,581",3.09
"20170603_10,001-15,000",109,"1,384,064",1.66
"20170603_15,001-20,000",54,"994,708",1.19
"20170603_20,001-30,000",50,"1,252,507",1.5
"20170603_30,001-40,000",41,"1,444,018",1.73
"20170603_40,001-50,000",24,"1,098,926",1.32
"20170603_50,001-100,000",57,"3,978,052",4.78
"20170603_100,001-200,000",33,"5,093,730",6.12
"20170603_200,001-400,000",18,"5,152,400",6.19
"20170603_400,001-600,000",7,"3,386,485",4.07
"20170603_600,001-800,000",7,"5,123,366",6.16
"20170603_800,001-1,000,000",1,"883,533",1.06
"20170603_1,000,001以上",19,"46,282,494",55.65
20170526_1-999,"1,560","182,173",0.21
"20170526_1,000-5,000","2,207","4,332,283",5.2
"20170526_5,001-10,000",330,"2,594,581",3.11
"20170526_10,001-15,000",108,"1,373,064",1.65
"20170526_15,001-20,000",53,"979,708",1.17
"20170526_20,001-30,000",50,"1,251,507",1.5
"20170526_30,001-40,000",40,"1,404,018",1.68
"20170526_40,001-50,000",25,"1,139,926",1.37
"20170526_50,001-100,000",57,"3,978,052",4.78
