date_level,population,stock number,total portion
20170609_1-999,"15,994","1,782,238",1.76
"20170609_1,000-5,000","5,985","12,692,277",12.57
"20170609_5,001-10,000","1,189","8,832,899",8.75
"20170609_10,001-15,000",401,"5,026,147",4.98
"20170609_15,001-20,000",176,"3,184,519",3.15
"20170609_20,001-30,000",207,"5,111,185",5.06
"20170609_30,001-40,000",94,"3,259,447",3.23
"20170609_40,001-50,000",72,"3,281,812",3.25
"20170609_50,001-100,000",130,"9,209,284",9.12
"20170609_100,001-200,000",56,"8,200,038",8.12
"20170609_200,001-400,000",23,"6,605,925",6.54
"20170609_400,001-600,000",13,"6,503,067",6.44
"20170609_600,001-800,000",5,"3,458,084",3.42
"20170609_800,001-1,000,000",3,"2,755,840",2.73
"20170609_1,000,001以上",5,"20,995,045",20.80
20170603_1-999,"16,036","1,813,080",1.79
"20170603_1,000-5,000","5,956","12,550,914",12.43
"20170603_5,001-10,000","1,207","8,980,687",8.90
"20170603_10,001-15,000",411,"5,145,747",5.09
"20170603_15,001-20,000",180,"3,278,555",3.24
"20170603_20,001-30,000",209,"5,193,124",5.14
"20170603_30,001-40,000",97,"3,357,460",3.32
"20170603_40,001-50,000",70,"3,202,127",3.17
"20170603_50,001-100,000",129,"9,180,134",9.09
"20170603_100,001-200,000",48,"6,821,498",6.76
"20170603_200,001-400,000",24,"6,676,565",6.61
"20170603_400,001-600,000",17,"8,331,947",8.25
"20170603_600,001-800,000",3,"1,997,084",1.97
"20170603_800,001-1,000,000",4,"3,604,840",3.57
"20170603_1,000,001以上",5,"20,764,045",20.57
20170526_1-999,"16,064","1,835,561",1.81
"20170526_1,000-5,000","6,105","12,920,636",12.80
"20170526_5,001-10,000","1,232","9,163,560",9.08
"20170526_10,001-15,000",409,"5,093,420",5.04
"20170526_15,001-20,000",191,"3,516,160",3.48
"20170526_20,001-30,000",209,"5,158,729",5.11
"20170526_30,001-40,000",103,"3,580,672",3.54
"20170526_40,001-50,000",70,"3,217,747",3.18
"20170526_50,001-100,000",120,"8,579,605",8.50
"20170526_100,001-200,000",53,"7,499,910",7.43
"20170526_200,001-400,000",26,"7,659,882",7.59
"20170526_400,001-600,000",16,"7,900,260",7.82
"20170526_600,001-800,000",1,"649,780",0.64
"20170526_800,001-1,000,000",4,"3,625,840",3.59
"20170526_1,000,001以上",5,"20,496,045",20.31
20170519_1-999,"16,035","1,840,447",1.82
"20170519_1,000-5,000","6,228","13,338,762",13.22
"20170519_5,001-10,000","1,287","9,560,029",9.47
"20170519_10,001-15,000",399,"4,968,221",4.92
"20170519_15,001-20,000",196,"3,570,719",3.53
"20170519_20,001-30,000",223,"5,469,026",5.42
"20170519_30,001-40,000",104,"3,579,137",3.54
"20170519_40,001-50,000",75,"3,448,386",3.41
"20170519_50,001-100,000",132,"9,370,575",9.28
"20170519_100,001-200,000",53,"7,532,149",7.46
"20170519_200,001-400,000",27,"7,913,544",7.84
"20170519_400,001-600,000",13,"6,261,137",6.20
"20170519_600,001-800,000",2,"1,401,790",1.38
"20170519_800,001-1,000,000",3,"2,755,840",2.73
"20170519_1,000,001以上",5,"19,888,045",19.71
20170512_1-999,"15,998","1,840,554",1.82
"20170512_1,000-5,000","6,394","13,668,917",13.54
"20170512_5,001-10,000","1,318","9,772,485",9.68
"20170512_10,001-15,000",409,"5,081,260",5.03
"20170512_15,001-20,000",212,"3,852,158",3.81
"20170512_20,001-30,000",223,"5,423,185",5.37
"20170512_30,001-40,000",101,"3,487,737",3.45
"20170512_40,001-50,000",74,"3,390,331",3.36
"20170512_50,001-100,000",138,"9,763,079",9.67
"20170512_100,001-200,000",49,"6,940,397",6.87
"20170512_200,001-400,000",31,"8,598,082",8.52
"20170512_400,001-600,000",11,"5,267,927",5.22
"20170512_600,001-800,000",2,"1,534,810",1.52
"20170512_800,001-1,000,000",4,"3,678,840",3.64
"20170512_1,000,001以上",4,"18,598,045",18.43
20170505_1-999,"16,017","1,853,017",1.83
"20170505_1,000-5,000","6,409","13,710,089",13.58
"20170505_5,001-10,000","1,271","9,358,675",9.27
"20170505_10,001-15,000",416,"5,169,347",5.12
"20170505_15,001-20,000",207,"3,787,732",3.75
"20170505_20,001-30,000",221,"5,367,029",5.31
"20170505_30,001-40,000",102,"3,544,089",3.51
"20170505_40,001-50,000",73,"3,316,111",3.28
"20170505_50,001-100,000",137,"9,806,513",9.71
"20170505_100,001-200,000",50,"7,041,533",6.97
"20170505_200,001-400,000",29,"8,131,040",8.05
"20170505_400,001-600,000",13,"6,259,207",6.20
"20170505_600,001-800,000",2,"1,503,210",1.48
"20170505_800,001-1,000,000",4,"3,452,170",3.42
"20170505_1,000,001以上",4,"18,598,045",18.43
20170428_1-999,"16,027","1,865,710",1.84
"20170428_1,000-5,000","6,365","13,550,410",13.42
"20170428_5,001-10,000","1,252","9,238,294",9.15
"20170428_10,001-15,000",409,"5,074,923",5.02
"20170428_15,001-20,000",213,"3,892,375",3.85
"20170428_20,001-30,000",215,"5,212,551",5.16
"20170428_30,001-40,000",99,"3,459,541",3.42
"20170428_40,001-50,000",73,"3,308,465",3.27
"20170428_50,001-100,000",134,"9,572,863",9.48
