date_level,population,stock number,total portion
20170616_1-999,177,"12,789",0.01
"20170616_1,000-5,000","1,338","2,551,349",3.21
"20170616_5,001-10,000",138,"1,155,574",1.45
"20170616_10,001-15,000",66,"857,709",1.08
"20170616_15,001-20,000",27,"497,969",0.62
"20170616_20,001-30,000",37,"931,734",1.17
"20170616_30,001-40,000",21,"759,140",0.95
"20170616_40,001-50,000",13,"591,618",0.74
"20170616_50,001-100,000",41,"3,044,575",3.83
"20170616_100,001-200,000",33,"4,831,680",6.09
"20170616_200,001-400,000",22,"6,695,298",8.44
"20170616_400,001-600,000",7,"3,317,968",4.18
"20170616_600,001-800,000",4,"2,958,319",3.73
"20170616_800,001-1,000,000",8,"6,993,223",8.81
"20170616_1,000,001以上",15,"44,104,341",55.61
20170609_1-999,181,"12,951",0.01
"20170609_1,000-5,000","1,320","2,495,187",3.14
"20170609_5,001-10,000",143,"1,186,574",1.49
"20170609_10,001-15,000",62,"811,709",1.02
"20170609_15,001-20,000",31,"569,969",0.71
"20170609_20,001-30,000",39,"980,734",1.23
"20170609_30,001-40,000",19,"682,140",0.86
"20170609_40,001-50,000",13,"586,095",0.73
"20170609_50,001-100,000",40,"2,984,819",3.76
"20170609_100,001-200,000",34,"4,897,959",6.17
"20170609_200,001-400,000",22,"6,710,298",8.46
"20170609_400,001-600,000",7,"3,328,968",4.19
"20170609_600,001-800,000",4,"2,958,319",3.73
"20170609_800,001-1,000,000",8,"6,993,223",8.81
"20170609_1,000,001以上",15,"44,104,341",55.61
20170603_1-999,179,"12,540",0.01
"20170603_1,000-5,000","1,323","2,498,591",3.15
"20170603_5,001-10,000",145,"1,205,828",1.52
"20170603_10,001-15,000",61,"805,709",1.01
"20170603_15,001-20,000",29,"539,969",0.68
"20170603_20,001-30,000",36,"904,734",1.14
"20170603_30,001-40,000",20,"718,140",0.9
"20170603_40,001-50,000",13,"588,095",0.74
"20170603_50,001-100,000",39,"2,930,819",3.69
"20170603_100,001-200,000",35,"5,002,712",6.3
"20170603_200,001-400,000",22,"6,711,298",8.46
"20170603_400,001-600,000",7,"3,328,968",4.19
"20170603_600,001-800,000",4,"2,958,319",3.73
"20170603_800,001-1,000,000",8,"6,993,223",8.81
"20170603_1,000,001以上",15,"44,104,341",55.61
20170526_1-999,175,"13,095",0.01
"20170526_1,000-5,000","1,373","2,592,988",3.26
"20170526_5,001-10,000",143,"1,187,876",1.49
"20170526_10,001-15,000",61,"801,709",1.01
"20170526_15,001-20,000",29,"531,969",0.67
"20170526_20,001-30,000",35,"887,734",1.11
"20170526_30,001-40,000",21,"755,140",0.95
"20170526_40,001-50,000",9,"409,095",0.51
"20170526_50,001-100,000",39,"2,896,296",3.65
"20170526_100,001-200,000",36,"5,125,235",6.46
"20170526_200,001-400,000",22,"6,721,298",8.47
"20170526_400,001-600,000",7,"3,324,968",4.19
"20170526_600,001-800,000",4,"2,958,319",3.73
"20170526_800,001-1,000,000",8,"6,993,223",8.81
"20170526_1,000,001以上",15,"44,104,341",55.61
20170519_1-999,173,"12,765",0.01
"20170519_1,000-5,000","1,373","2,603,986",3.28
"20170519_5,001-10,000",141,"1,192,208",1.5
"20170519_10,001-15,000",60,"785,709",0.99
"20170519_15,001-20,000",32,"595,969",0.75
"20170519_20,001-30,000",36,"906,734",1.14
"20170519_30,001-40,000",19,"667,140",0.84
"20170519_40,001-50,000",10,"458,095",0.57
"20170519_50,001-100,000",39,"2,949,819",3.71
"20170519_100,001-200,000",35,"5,040,712",6.35
"20170519_200,001-400,000",22,"6,711,298",8.46
"20170519_400,001-600,000",7,"3,313,968",4.17
"20170519_600,001-800,000",4,"2,958,319",3.73
"20170519_800,001-1,000,000",8,"7,002,223",8.82
"20170519_1,000,001以上",15,"44,104,341",55.61
20170512_1-999,174,"13,015",0.01
