date_level,population,stock number,total portion
20170616_1-999,580,"75,647",0.07
"20170616_1,000-5,000","1,193","2,639,435",2.64
"20170616_5,001-10,000",299,"2,437,310",2.43
"20170616_10,001-15,000",112,"1,405,462",1.40
"20170616_15,001-20,000",61,"1,120,256",1.12
"20170616_20,001-30,000",60,"1,517,804",1.51
"20170616_30,001-40,000",33,"1,174,010",1.17
"20170616_40,001-50,000",22,"994,633",0.99
"20170616_50,001-100,000",71,"5,192,213",5.19
"20170616_100,001-200,000",19,"2,774,102",2.77
"20170616_200,001-400,000",14,"4,086,665",4.08
"20170616_400,001-600,000",2,"955,278",0.95
"20170616_600,001-800,000",0,0,0.00
"20170616_800,001-1,000,000",1,"800,770",0.80
"20170616_1,000,001以上",13,"74,776,078",74.81
20170609_1-999,580,"75,647",0.07
"20170609_1,000-5,000","1,195","2,651,435",2.65
"20170609_5,001-10,000",298,"2,419,310",2.42
"20170609_10,001-15,000",111,"1,387,462",1.38
"20170609_15,001-20,000",61,"1,119,256",1.11
"20170609_20,001-30,000",61,"1,536,804",1.53
"20170609_30,001-40,000",32,"1,136,010",1.13
"20170609_40,001-50,000",23,"1,030,633",1.03
"20170609_50,001-100,000",73,"5,321,213",5.32
"20170609_100,001-200,000",18,"2,656,102",2.65
"20170609_200,001-400,000",14,"4,083,665",4.08
"20170609_400,001-600,000",2,"955,278",0.95
"20170609_600,001-800,000",0,0,0.0
"20170609_800,001-1,000,000",1,"800,770",0.8
"20170609_1,000,001以上",13,"74,776,078",74.81
20170603_1-999,581,"75,647",0.07
"20170603_1,000-5,000","1,194","2,655,435",2.65
"20170603_5,001-10,000",305,"2,491,310",2.49
"20170603_10,001-15,000",110,"1,374,462",1.37
"20170603_15,001-20,000",61,"1,117,256",1.11
"20170603_20,001-30,000",61,"1,544,804",1.54
"20170603_30,001-40,000",32,"1,134,010",1.13
"20170603_40,001-50,000",24,"1,073,633",1.07
"20170603_50,001-100,000",70,"5,129,213",5.13
"20170603_100,001-200,000",18,"2,524,102",2.52
"20170603_200,001-400,000",15,"4,297,665",4.29
"20170603_400,001-600,000",2,"955,278",0.95
"20170603_600,001-800,000",0,0,0.0
"20170603_800,001-1,000,000",1,"800,770",0.8
"20170603_1,000,001以上",13,"74,776,078",74.81
20170526_1-999,582,"75,937",0.07
"20170526_1,000-5,000","1,192","2,652,435",2.65
"20170526_5,001-10,000",307,"2,507,020",2.5
"20170526_10,001-15,000",111,"1,386,462",1.38
"20170526_15,001-20,000",62,"1,137,256",1.13
"20170526_20,001-30,000",59,"1,498,804",1.49
"20170526_30,001-40,000",33,"1,174,010",1.17
"20170526_40,001-50,000",23,"1,032,633",1.03
"20170526_50,001-100,000",70,"5,130,213",5.13
"20170526_100,001-200,000",18,"2,533,102",2.53
"20170526_200,001-400,000",15,"4,289,665",4.29
"20170526_400,001-600,000",2,"955,278",0.95
"20170526_600,001-800,000",0,0,0.0
"20170526_800,001-1,000,000",1,"800,770",0.8
"20170526_1,000,001以上",13,"74,776,078",74.81
20170519_1-999,583,"75,937",0.07
"20170519_1,000-5,000","1,197","2,656,435",2.65
"20170519_5,001-10,000",309,"2,522,020",2.52
