date_level,population,stock number,total portion
20170609_1-999,"5,856","42,804",0.01
"20170609_1,000-5,000","10,417","22,871,925",9.62
"20170609_5,001-10,000","1,793","15,267,898",6.42
"20170609_10,001-15,000",484,"6,369,624",2.67
"20170609_15,001-20,000",410,"7,801,147",3.28
"20170609_20,001-30,000",296,"7,762,482",3.26
"20170609_30,001-40,000",117,"4,217,875",1.77
"20170609_40,001-50,000",85,"4,058,000",1.70
"20170609_50,001-100,000",179,"13,064,629",5.49
"20170609_100,001-200,000",101,"14,573,236",6.13
"20170609_200,001-400,000",35,"9,639,798",4.05
"20170609_400,001-600,000",18,"8,677,279",3.65
"20170609_600,001-800,000",9,"6,132,000",2.57
"20170609_800,001-1,000,000",2,"1,742,217",0.73
"20170609_1,000,001以上",17,"115,463,291",48.57
20170603_1-999,"5,837","42,451",0.01
"20170603_1,000-5,000","10,412","22,846,678",9.61
"20170603_5,001-10,000","1,803","15,349,498",6.45
"20170603_10,001-15,000",496,"6,521,624",2.74
"20170603_15,001-20,000",408,"7,766,147",3.26
"20170603_20,001-30,000",299,"7,843,482",3.29
"20170603_30,001-40,000",112,"4,033,770",1.69
"20170603_40,001-50,000",87,"4,155,000",1.74
"20170603_50,001-100,000",181,"13,176,629",5.54
"20170603_100,001-200,000",99,"14,255,341",5.99
"20170603_200,001-400,000",36,"9,873,798",4.15
"20170603_400,001-600,000",17,"8,172,279",3.43
"20170603_600,001-800,000",10,"6,750,000",2.83
"20170603_800,001-1,000,000",1,"889,217",0.37
"20170603_1,000,001以上",17,"116,008,291",48.80
20170526_1-999,"5,838","42,452",0.01
"20170526_1,000-5,000","10,421","22,856,572",9.61
"20170526_5,001-10,000","1,818","15,466,498",6.50
"20170526_10,001-15,000",495,"6,521,624",2.74
"20170526_15,001-20,000",405,"7,714,147",3.24
"20170526_20,001-30,000",301,"7,893,482",3.32
"20170526_30,001-40,000",113,"4,072,875",1.71
"20170526_40,001-50,000",87,"4,151,000",1.74
"20170526_50,001-100,000",182,"13,298,629",5.59
"20170526_100,001-200,000",97,"13,918,341",5.85
"20170526_200,001-400,000",38,"10,420,798",4.38
"20170526_400,001-600,000",16,"7,716,279",3.24
"20170526_600,001-800,000",10,"6,691,000",2.81
"20170526_800,001-1,000,000",1,"889,217",0.37
"20170526_1,000,001以上",17,"116,031,291",48.81
20170519_1-999,"5,834","43,311",0.01
"20170519_1,000-5,000","10,425","22,872,713",9.62
"20170519_5,001-10,000","1,800","15,325,498",6.44
"20170519_10,001-15,000",488,"6,422,624",2.70
"20170519_15,001-20,000",407,"7,741,147",3.25
"20170519_20,001-30,000",299,"7,840,482",3.29
"20170519_30,001-40,000",115,"4,138,875",1.74
"20170519_40,001-50,000",90,"4,296,000",1.80
"20170519_50,001-100,000",179,"13,130,629",5.52
"20170519_100,001-200,000",94,"13,354,084",5.61
"20170519_200,001-400,000",40,"10,998,055",4.62
"20170519_400,001-600,000",16,"7,773,279",3.27
"20170519_600,001-800,000",10,"6,774,000",2.85
"20170519_800,001-1,000,000",1,"889,217",0.37
"20170519_1,000,001以上",17,"116,084,291",48.83
20170512_1-999,"5,825","42,415",0.01
"20170512_1,000-5,000","10,421","22,842,609",9.61
"20170512_5,001-10,000","1,813","15,428,497",6.49
"20170512_10,001-15,000",486,"6,389,625",2.68
"20170512_15,001-20,000",397,"7,563,147",3.18
"20170512_20,001-30,000",306,"8,027,482",3.37
"20170512_30,001-40,000",114,"4,114,896",1.73
"20170512_40,001-50,000",90,"4,296,000",1.80
"20170512_50,001-100,000",179,"13,162,608",5.53
"20170512_100,001-200,000",95,"13,512,084",5.68
"20170512_200,001-400,000",41,"11,230,055",4.72
"20170512_400,001-600,000",16,"7,788,279",3.27
"20170512_600,001-800,000",8,"5,398,000",2.27
"20170512_800,001-1,000,000",2,"1,797,217",0.75
"20170512_1,000,001以上",17,"116,091,291",48.84
20170505_1-999,"5,820","41,862",0.01
"20170505_1,000-5,000","10,459","22,961,162",9.66
"20170505_5,001-10,000","1,820","15,509,497",6.52
"20170505_10,001-15,000",476,"6,258,625",2.63
"20170505_15,001-20,000",400,"7,615,147",3.20
"20170505_20,001-30,000",303,"7,932,482",3.33
