date_level,population,stock number,total portion
20170616_1-999,"1,404","91,379",0.10
"20170616_1,000-5,000","2,699","5,760,048",6.45
"20170616_5,001-10,000",443,"3,449,892",3.86
"20170616_10,001-15,000",136,"1,708,145",1.91
"20170616_15,001-20,000",77,"1,419,253",1.59
"20170616_20,001-30,000",72,"1,855,999",2.08
"20170616_30,001-40,000",33,"1,198,901",1.34
"20170616_40,001-50,000",30,"1,403,165",1.57
"20170616_50,001-100,000",42,"2,959,478",3.31
"20170616_100,001-200,000",21,"2,912,110",3.26
"20170616_200,001-400,000",11,"2,756,231",3.08
"20170616_400,001-600,000",2,"931,310",1.04
"20170616_600,001-800,000",1,"609,000",0.68
"20170616_800,001-1,000,000",2,"1,858,000",2.08
"20170616_1,000,001以上",13,"60,287,089",67.58
20170609_1-999,"1,405","92,083",0.1
"20170609_1,000-5,000","2,695","5,765,344",6.46
"20170609_5,001-10,000",439,"3,433,892",3.84
"20170609_10,001-15,000",137,"1,719,145",1.92
"20170609_15,001-20,000",72,"1,327,253",1.48
"20170609_20,001-30,000",72,"1,841,999",2.06
"20170609_30,001-40,000",32,"1,159,901",1.3
"20170609_40,001-50,000",30,"1,393,165",1.56
"20170609_50,001-100,000",44,"3,093,478",3.46
"20170609_100,001-200,000",21,"2,932,110",3.28
"20170609_200,001-400,000",11,"2,756,231",3.08
"20170609_400,001-600,000",2,"931,310",1.04
"20170609_600,001-800,000",1,"609,000",0.68
"20170609_800,001-1,000,000",2,"1,858,000",2.08
"20170609_1,000,001以上",13,"60,287,089",67.58
20170603_1-999,"1,405","92,083",0.1
"20170603_1,000-5,000","2,684","5,769,344",6.46
"20170603_5,001-10,000",444,"3,475,892",3.89
"20170603_10,001-15,000",132,"1,654,145",1.85
"20170603_15,001-20,000",71,"1,309,253",1.46
"20170603_20,001-30,000",72,"1,836,999",2.05
"20170603_30,001-40,000",33,"1,201,901",1.34
"20170603_40,001-50,000",28,"1,307,165",1.46
"20170603_50,001-100,000",45,"3,179,478",3.56
"20170603_100,001-200,000",21,"2,932,110",3.28
"20170603_200,001-400,000",11,"2,756,231",3.08
"20170603_400,001-600,000",2,"931,310",1.04
"20170603_600,001-800,000",1,"609,000",0.68
"20170603_800,001-1,000,000",2,"1,858,000",2.08
"20170603_1,000,001以上",13,"60,287,089",67.58
20170526_1-999,"1,406","92,084",0.1
"20170526_1,000-5,000","2,679","5,771,344",6.47
"20170526_5,001-10,000",440,"3,445,891",3.86
"20170526_10,001-15,000",135,"1,693,145",1.89
"20170526_15,001-20,000",71,"1,309,253",1.46
"20170526_20,001-30,000",71,"1,807,999",2.02
"20170526_30,001-40,000",35,"1,276,901",1.43
"20170526_40,001-50,000",26,"1,206,165",1.35
"20170526_50,001-100,000",47,"3,328,478",3.73
"20170526_100,001-200,000",20,"2,827,110",3.16
"20170526_200,001-400,000",11,"2,756,231",3.08
"20170526_400,001-600,000",2,"931,310",1.04
"20170526_600,001-800,000",1,"609,000",0.68
"20170526_800,001-1,000,000",2,"1,858,000",2.08
"20170526_1,000,001以上",13,"60,287,089",67.58
20170519_1-999,"1,401","90,716",0.1
"20170519_1,000-5,000","2,667","5,744,790",6.44
"20170519_5,001-10,000",440,"3,448,813",3.86
"20170519_10,001-15,000",136,"1,708,145",1.91
"20170519_15,001-20,000",75,"1,380,253",1.54
"20170519_20,001-30,000",72,"1,836,999",2.05
"20170519_30,001-40,000",33,"1,199,901",1.34
"20170519_40,001-50,000",26,"1,206,165",1.35
"20170519_50,001-100,000",46,"3,213,478",3.6
"20170519_100,001-200,000",21,"2,930,110",3.28
"20170519_200,001-400,000",11,"2,755,231",3.08
"20170519_400,001-600,000",2,"931,310",1.04
"20170519_600,001-800,000",1,"609,000",0.68
"20170519_800,001-1,000,000",2,"1,858,000",2.08
"20170519_1,000,001以上",13,"60,287,089",67.58
20170512_1-999,"1,401","91,968",0.1
"20170512_1,000-5,000","2,660","5,714,344",6.4
"20170512_5,001-10,000",446,"3,502,007",3.92
"20170512_10,001-15,000",138,"1,733,145",1.94
