date_level,population,stock number,total portion
20170616_1-999,"21,413","2,336,384",0.68
"20170616_1,000-5,000","20,743","47,773,242",14.08
"20170616_5,001-10,000","4,709","37,863,394",11.16
"20170616_10,001-15,000","1,444","18,500,510",5.45
"20170616_15,001-20,000",954,"18,038,747",5.32
"20170616_20,001-30,000",852,"22,194,856",6.54
"20170616_30,001-40,000",365,"13,222,140",3.89
"20170616_40,001-50,000",230,"10,788,686",3.18
"20170616_50,001-100,000",388,"27,675,766",8.16
"20170616_100,001-200,000",157,"21,172,078",6.24
"20170616_200,001-400,000",73,"19,921,244",5.87
"20170616_400,001-600,000",21,"10,615,658",3.13
"20170616_600,001-800,000",12,"8,139,661",2.40
"20170616_800,001-1,000,000",6,"5,194,564",1.53
"20170616_1,000,001以上",34,"75,622,080",22.30
20170609_1-999,"21,432","2,343,399",0.69
"20170609_1,000-5,000","20,683","47,468,364",14.0
"20170609_5,001-10,000","4,693","37,738,688",11.13
"20170609_10,001-15,000","1,429","18,328,421",5.4
"20170609_15,001-20,000",949,"17,918,536",5.28
"20170609_20,001-30,000",852,"22,225,956",6.55
"20170609_30,001-40,000",348,"12,586,323",3.71
"20170609_40,001-50,000",226,"10,596,856",3.12
"20170609_50,001-100,000",392,"27,929,785",8.23
"20170609_100,001-200,000",152,"20,545,239",6.05
"20170609_200,001-400,000",71,"19,366,980",5.71
"20170609_400,001-600,000",20,"9,855,284",2.9
"20170609_600,001-800,000",15,"10,234,225",3.01
"20170609_800,001-1,000,000",5,"4,466,000",1.31
"20170609_1,000,001以上",34,"77,454,954",22.84
20170603_1-999,"21,438","2,346,505",0.69
"20170603_1,000-5,000","20,530","47,217,245",13.92
"20170603_5,001-10,000","4,643","37,311,197",11.0
"20170603_10,001-15,000","1,430","18,311,425",5.4
"20170603_15,001-20,000",950,"17,973,713",5.3
"20170603_20,001-30,000",839,"21,902,153",6.45
"20170603_30,001-40,000",354,"12,797,453",3.77
"20170603_40,001-50,000",228,"10,666,556",3.14
"20170603_50,001-100,000",383,"27,384,122",8.07
